panel,H,N,window,seeds,book_CAGR,book_MaxDD,null_CAGR_med,EDGE_pp,EDGE_se_pp,null_CAGR_sd,book_pct_of_null,n_clipped_at_lam1
U56,63,30,2014-12-31|IS,40,0.13997979046784614,-0.11834352365676248,0.11922452894259827,2.075526152524787,0.24418415137329408,0.012322318468921116,0.975,4
U56,63,30,2014-12-31|OOS,40,0.14116551740162264,-0.21778448440609033,0.11848522072152523,2.268029668009741,0.1942431476444125,0.009802134627570633,1.0,8
U56,63,30,2016-12-31|IS,40,0.13261056237258928,-0.11834352365676248,0.10853606621866085,2.4074496153928426,0.22528913375952359,0.011368815044545236,1.0,4
U56,63,30,2016-12-31|OOS,40,0.1475156621324758,-0.21778448440609033,0.1262415630120748,2.1274099120401013,0.2262520840447956,0.01141740861631526,1.0,8
U56,63,30,2018-12-31|IS,40,0.12412166876867436,-0.14911268348289275,0.11419679283082718,0.9924875937847188,0.1412874201712221,0.0071298181196884835,0.925,39
U56,63,30,2018-12-31|OOS,40,0.16267768815544015,-0.21778448440609044,0.14031520629241057,2.236248186302958,0.2532763866989265,0.01278114193738423,1.0,8
U56,63,40,FULL,40,0.12838216812921943,-0.22146832422184004,0.1268769302660231,0.15052378631963403,0.11027702753124322,0.00556493386406804,0.65,12
U56,63,40,FULL15,40,0.12823898882118412,-0.22146832422184004,0.12677224775133278,0.14667410698513406,0.11023536108239,0.005562831240906992,0.65,12
U56,63,40,2014-12-31|IS,40,0.13126334976685694,-0.1138292091498756,0.12235004402183669,0.891330574502025,0.14975168770538985,0.007556952311549766,0.9,0
U56,63,40,2014-12-31|OOS,40,0.12691406938197236,-0.22146832422183982,0.12380207843031799,0.31119909516543753,0.13055228583200312,0.0065880886774189774,0.65,12
U56,63,40,2016-12-31|IS,40,0.12137700012648467,-0.1138292091498756,0.11037943158411878,1.0997568542365888,0.13260712112677003,0.006691782282269644,0.9,0
U56,63,40,2016-12-31|OOS,40,0.13417699505425174,-0.22146832422184004,0.13076884467819416,0.34081503760575727,0.14750895664445787,0.007443776881377405,0.625,12
U56,63,40,2018-12-31|IS,40,0.11400983019954491,-0.14362225238736892,0.11612272569570381,-0.21128954961588953,0.09246470982465015,0.004666066962936931,0.35,39
U56,63,40,2018-12-31|OOS,40,0.14726484890187153,-0.22146832422184048,0.14537484256485833,0.18900063370131948,0.16348246818459294,0.008249851703013261,0.575,12
U56,126,5,FULL,40,0.1789829066444839,-0.25853595033656995,0.1184562472027233,6.052665944176061,0.3844544694034018,0.019400810339843054,1.0,23
U56,126,5,FULL15,40,0.1782765777573445,-0.25853595033656995,0.11877285626431988,5.9503721493024635,0.3829148440840515,0.019323115889154297,1.0,23
U56,126,5,2014-12-31|IS,40,0.21562522956792796,-0.24238280544386492,0.13139081488027737,8.42344146876506,0.7119159079759761,0.03592556884562223,1.0,37
U56,126,5,2014-12-31|OOS,40,0.16070390340422414,-0.2585359503365703,0.11248707514559442,4.821682825862972,0.4558490069023721,0.02300360856837649,0.925,23
U56,126,5,2016-12-31|IS,40,0.18764666887742631,-0.24238280544386492,0.11311034079768811,7.45363280797382,0.6576705653931403,0.03318817420718159,0.95,37
U56,126,5,2016-12-31|OOS,40,0.17190400059573552,-0.2585359503365696,0.1206623548718393,5.124164572389622,0.5661874647597743,0.02857164240448745,0.95,23
U56,126,5,2018-12-31|IS,40,0.18819097375403837,-0.24238280544386492,0.1105776914572073,7.761328229683107,0.5314195836795306,0.02681714318432554,1.0,37
U56,126,5,2018-12-31|OOS,40,0.16716774631488684,-0.25853595033656984,0.13477461838784688,3.2393127927039966,0.6964039189348153,0.03514278393523143,0.775,24
U56,126,8,FULL,40,0.1683689324762978,-0.21430274152844875,0.11516355640359277,5.320537607270504,0.478117680849679,0.02412735755337836,0.975,6
U56,126,8,FULL15,40,0.16835362778483698,-0.21430274152844875,0.11484463987987314,5.350898790496384,0.478777277028514,0.024160642900239643,0.975,6
U56,126,8,2014-12-31|IS,40,0.17143432138380987,-0.2021497613694364,0.13741150637410615,3.402281500970372,0.5186821246663714,0.026174369992198784,0.9,39
U56,126,8,2014-12-31|OOS,40,0.16680705408821095,-0.2143027415284483,0.10981605928139693,5.699099480681403,0.5023547396906899,0.02535043757765212,1.0,6
U56,126,8,2016-12-31|IS,40,0.1506137119439266,-0.2021497613694364,0.12409767099021995,2.651604095370663,0.4680872889664435,0.023621191684470837,0.9,37
U56,126,8,2016-12-31|OOS,40,0.18317850790899004,-0.21430274152844841,0.11578465956612616,6.739384834286389,0.5313154270051117,0.026811887103184995,1.0,6
U56,126,8,2018-12-31|IS,40,0.15142560363975255,-0.21430274152844875,0.11301625200021514,3.8409351639537403,0.42734252344757473,0.021565079631983522,0.95,37
U56,126,8,2018-12-31|OOS,40,0.19067520234591995,-0.21021604391572657,0.12219512056073445,6.848008178518549,0.6295152601311967,0.03176736685307539,1.0,6
U56,126,10,FULL,40,0.17143120060429773,-0.20771055519190806,0.10948521953516555,6.194598106913219,0.4161148015650692,0.020998492636313995,1.0,6
U56,126,10,FULL15,40,0.17124118251739118,-0.20771055519190806,0.10919300836465495,6.204817415273622,0.41599388237523327,0.020992390664675856,1.0,6
U56,126,10,2014-12-31|IS,40,0.17437181922286804,-0.18868682738359055,0.12355618405373103,5.0815635169137,0.4682717514496075,0.023630500255278283,0.925,36
U56,126,10,2014-12-31|OOS,40,0.1699327672374169,-0.20771055519190795,0.10540470479137043,6.4528062446046475,0.49424836493649776,0.024941363807762473,1.0,7
U56,126,10,2016-12-31|IS,40,0.16412623481870003,-0.18868682738359055,0.1191624984554911,4.496373636320894,0.4137502236939018,0.020879168423791512,1.0,35
U56,126,10,2016-12-31|OOS,40,0.17747418066673992,-0.20771055519190773,0.11444497020561584,6.3029210461124086,0.6130472335284617,0.030936337209208995,0.975,7
U56,126,10,2018-12-31|IS,40,0.1673125773313009,-0.18868682738359055,0.10979746087946629,5.75151164518346,0.36181575043200975,0.018258387691505656,1.0,34
U56,126,10,2018-12-31|OOS,40,0.17678490109089595,-0.20771055519190762,0.12087824051216123,5.590666057873472,0.6954207748754182,0.03509317132060191,0.9,7
U56,126,12,FULL,40,0.17693915159214124,-0.20169232195329845,0.10890210297856395,6.803704861357729,0.33084652453953495,0.016695580842507312,1.0,6
U56,126,12,FULL15,40,0.17706098380475166,-0.20169232195329845,0.10886638765188406,6.81945961528676,0.3316960602620562,0.016738451150284286,1.0,6
U56,126,12,2014-12-31|IS,40,0.16980549266232114,-0.14483926668400504,0.12732412440725094,4.248136825507021,0.35588472526928155,0.017959089065893403,0.975,23
U56,126,12,2014-12-31|OOS,40,0.18059785486144397,-0.20169232195329867,0.10410241314474067,7.64954417167033,0.39968333356809876,0.020169307857400863,1.0,6
U56,126,12,2016-12-31|IS,40,0.162793152807843,-0.16104858578491654,0.12458474635994066,3.8208406447902354,0.33438640823807064,0.01687421477116723,1.0,31
U56,126,12,2016-12-31|OOS,40,0.1887037168821093,-0.20169232195329867,0.11055968857912613,7.814402830298317,0.4363352633596855,0.022018882241538654,1.0,6
U56,126,12,2018-12-31|IS,40,0.16159987182189584,-0.1897311968064308,0.1166015778334284,4.499829398846744,0.2852696722543105,0.014395626134099759,1.0,39
U56,126,12,2018-12-31|OOS,40,0.19709916182915665,-0.201692321953299,0.12181205478307111,7.528710704608555,0.5536663058698778,0.027939784412993968,0.975,6
U56,126,15,FULL,40,0.1701535773900349,-0.20974138929433583,0.11789773179376051,5.225584559627439,0.2544487582182889,0.01284030357889221,1.0,11
U56,126,15,FULL15,40,0.16996803256031345,-0.20974138929433583,0.11782003317185474,5.2147999388458715,0.2544322904324358,0.012839472561397346,1.0,11
U56,126,15,2014-12-31|IS,40,0.15045835665047091,-0.1447822746368369,0.12983452424191222,2.0623832408558695,0.46417569427172545,0.023423800022159495,0.825,26
U56,126,15,2014-12-31|OOS,40,0.1803382238229787,-0.20974138929433606,0.11317399887551682,6.716422494746189,0.28761239493122615,0.01451384746315394,1.0,11
U56,126,15,2016-12-31|IS,40,0.14691867859777452,-0.1447822746368369,0.11805105502190472,2.8867623575869805,0.38220288435622923,0.01928718810901815,0.975,26
U56,126,15,2016-12-31|OOS,40,0.18961763408172527,-0.20974138929433594,0.12205764690368659,6.755998717803868,0.3058603728197574,0.015434699179744524,1.0,11
U56,126,15,2018-12-31|IS,40,0.14687833624638458,-0.20974138929433583,0.11400730003012693,3.2871036216257643,0.29021939886615405,0.014645405275383949,1.0,40
U56,126,15,2018-12-31|OOS,40,0.2009894999756756,-0.19410135640020199,0.12506955527607466,7.591994469960095,0.36073751643701885,0.01820397653256855,1.0,5
U56,126,20,FULL,40,0.15618726699090724,-0.19127563591226426,0.104710571874988,5.147669511591923,0.2836932863622623,0.014316076626556018,1.0,0
U56,126,20,FULL15,40,0.15579303262072308,-0.19127563591226426,0.10461569721564978,5.11773354050733,0.2843669404990726,0.014350071383238617,1.0,0
U56,126,20,2014-12-31|IS,40,0.14160141055514774,-0.13952247957155728,0.134725428468348,0.6875982086799737,0.3280972672534103,0.016556844468168096,0.65,15
U56,126,20,2014-12-31|OOS,40,0.16370549073790808,-0.19127563591226426,0.10253251980603739,6.1172970931870685,0.3139667495089369,0.015843773047279863,1.0,0
U56,126,20,2016-12-31|IS,40,0.1391140719342452,-0.13952247957155728,0.1212684293615689,1.784564257267629,0.2926130656778999,0.014766197409504595,0.9,14
U56,126,20,2016-12-31|OOS,40,0.17042230856703666,-0.19127563591226404,0.1095552183325964,6.086709023444026,0.3335153084177417,0.01683025626958576,1.0,0
U56,126,20,2018-12-31|IS,40,0.1335014257331657,-0.19104395883974368,0.11749275675943704,1.6008668973728657,0.22427837381378507,0.011317808843377089,0.925,40
U56,126,20,2018-12-31|OOS,40,0.1862328418659691,-0.19127563591226415,0.11895331996858938,6.727952189737973,0.38605750972142283,0.01948170491553965,1.0,0
U56,126,25,FULL,40,0.1493093737695912,-0.21158706611988398,0.11946946109735568,2.9839912672235513,0.24934135248747125,0.012582567441590994,0.975,5
U56,126,25,FULL15,40,0.1489153163497643,-0.21158706611988398,0.11938421966537893,2.953109668438536,0.24879440422110485,0.012554966671081169,0.975,5
U56,126,25,2014-12-31|IS,40,0.13389057362909607,-0.14867686216977583,0.13763556593042614,-0.37449923013300745,0.2886155515064451,0.014564469973765377,0.35,37
U56,126,25,2014-12-31|OOS,40,0.15726179817452635,-0.21158706611988398,0.11598566974887592,4.127612842565043,0.25521775506952316,0.012879109635916033,1.0,5
U56,126,25,2016-12-31|IS,40,0.13051174374446495,-0.14867686216977583,0.1256151057043905,0.48966380400744525,0.22870631017413043,0.011541256768582028,0.725,37
U56,126,25,2016-12-31|OOS,40,0.16500524595615063,-0.2115870661198842,0.12390904303421613,4.1096202921934495,0.28519494723964905,0.014391855269270596,1.0,5
U56,126,25,2018-12-31|IS,40,0.1283140081361711,-0.17345332915757972,0.1142363511058967,1.4077657030274415,0.18775746864005965,0.009474846383311667,0.95,40
U56,126,25,2018-12-31|OOS,40,0.17707203024722684,-0.21158706611988398,0.13747244205094367,3.9599588196283175,0.35153951304471753,0.017739815666923814,0.975,5
U56,126,30,FULL,40,0.1403470413197334,-0.22068527693735596,0.12473482318203832,1.5612218137695089,0.18243525593813908,0.00920627039464259,1.0,15
U56,126,30,FULL15,40,0.14008526450705783,-0.22068527693735596,0.1246396036835401,1.5445660823517726,0.18175046791484215,0.009171713786200512,1.0,15
U56,126,30,2014-12-31|IS,40,0.12599467932216313,-0.1532485485257712,0.13644092867581414,-1.0446249353651016,0.1908548664045089,0.009631151047082087,0.175,40
U56,126,30,2014-12-31|OOS,40,0.14774474438866103,-0.22068527693735596,0.12104799993024629,2.6696744458414745,0.19565656389278063,0.009873460162186983,1.0,15
U56,126,30,2016-12-31|IS,40,0.12162371954786155,-0.1532485485257712,0.1246648335823698,-0.3041114034508241,0.16981281058643052,0.00856930116217783,0.375,40
U56,126,30,2016-12-31|OOS,40,0.15598178428711607,-0.22068527693735573,0.12822766570383515,2.775411858328092,0.212451443683217,0.010720983870261831,1.0,15
U56,126,30,2018-12-31|IS,40,0.11700902336061181,-0.15365726361069554,0.11439177336027784,0.26172500003339705,0.15454476007260834,0.007798826175276334,0.625,38
U56,126,30,2018-12-31|OOS,40,0.17128697695278072,-0.22068527693735573,0.14129891452456744,2.998806242821328,0.2672658471041289,0.013487095150775782,0.975,15
U56,126,40,FULL,40,0.134779599898325,-0.22984198631406594,0.13057386844832697,0.4205731449998029,0.0907565949741175,0.004579869988025238,0.925,29
U56,126,40,FULL15,40,0.1345896145530503,-0.22984198631406594,0.13045255256145638,0.41370619915939155,0.09100301133178577,0.004592304950810756,0.925,29
U56,126,40,2014-12-31|IS,40,0.13879044666271012,-0.12581409077906602,0.13617254457938777,0.26179020833223543,0.1264405942132467,0.006380599480076043,0.6,14
U56,126,40,2014-12-31|OOS,40,0.13273739276258567,-0.22984198631406594,0.12566602687506634,0.7071365887519332,0.10733011035942608,0.0054162229354986005,0.925,29
U56,126,40,2016-12-31|IS,40,0.12806179457657096,-0.12581409077906602,0.12520806847413812,0.2853726102432841,0.11696086548960319,0.005902221847151215,0.65,14
U56,126,40,2016-12-31|OOS,40,0.14033524612049586,-0.22984198631406594,0.13290394871910882,0.7431297401387038,0.12682275466977808,0.006399884527140416,0.9,29
U56,126,40,2018-12-31|IS,40,0.11942474719937257,-0.147760985881343,0.11842711845248377,0.09976287468888012,0.08256313535410852,0.0041664016354225715,0.625,39
U56,126,40,2018-12-31|OOS,40,0.15497177236623627,-0.22984198631406594,0.14654819801156604,0.8423574354670227,0.14761288423027022,0.0074490214019692766,0.9,29
U56,21,5,FULL,40,0.16562298728700697,-0.25448267555312387,0.10680186163871697,5.882112564829001,0.4908892465332481,0.024771851877905985,0.975,21
U56,21,5,FULL15,40,0.16594755153304952,-0.25448267555312387,0.106293265693569,5.965428583948052,0.4887143864208969,0.024662101434320575,0.975,21
U56,21,8,FULL,40,0.15865600542638902,-0.2345838003966806,0.09684193452004497,6.181407090634405,0.36740139765259694,0.01854025743415697,1.0,14
U56,21,8,FULL15,40,0.158555424884125,-0.2345838003966806,0.09664772964334833,6.190769524077666,0.36659934311309184,0.01849978317974839,1.0,14
U56,21,10,FULL,40,0.16565120110241294,-0.20117905770371058,0.09214137061331074,7.35098304891022,0.2965251197122848,0.014963612251574445,1.0,2
U56,21,10,FULL15,40,0.1656551004309701,-0.20117905770371058,0.092123618884702,7.35314815462681,0.29668822796410405,0.014971843219114812,1.0,2
U56,21,12,FULL,40,0.1682181177092268,-0.19477555853618245,0.09126526212399833,7.695285558522846,0.30236383583840487,0.015258252665995481,1.0,1
U56,21,12,FULL15,40,0.16796249732750335,-0.19477555853618245,0.09135135268348704,7.6611144644016305,0.3007409691708204,0.015176357588865754,1.0,1
U56,21,15,FULL,40,0.15142031485168306,-0.19679038160203444,0.0988335647973495,5.258675005433355,0.26460283803816914,0.013352711139316272,1.0,0
U56,21,15,FULL15,40,0.15118303439941982,-0.19679038160203444,0.09860530542324308,5.257772897617674,0.2638593974129258,0.013315194731738377,1.0,0
U56,21,20,FULL,40,0.14366167985566558,-0.20241628648552024,0.10456396033217608,3.9097719523489505,0.25877829682645304,0.0130587860367145,1.0,4
U56,21,20,FULL15,40,0.14353254196833154,-0.20241628648552024,0.10445757525909105,3.907496670924049,0.2588829331473298,0.013064066322359612,1.0,4
U56,21,25,FULL,40,0.1326479530600655,-0.20471716870288814,0.11471115609861027,1.7936796961455226,0.18502136230412206,0.009336773648260514,0.95,9
U56,21,25,FULL15,40,0.13246659726431487,-0.20471716870288814,0.11445945410704828,1.8007143157266592,0.18478286664432664,0.009324738389391636,0.95,9
U56,21,30,FULL,40,0.12441547201237135,-0.19764844621409183,0.10683056322163065,1.7584908790740705,0.13658995892424486,0.006892769100924855,1.0,0
U56,21,30,FULL15,40,0.12418748706092297,-0.19764844621409183,0.10679594165014372,1.7391545410779252,0.13669642055022957,0.006898141497342579,1.0,0
U56,21,40,FULL,40,0.12069635426987202,-0.1927019641389932,0.10736042765610765,1.333592661376437,0.11418710542790864,0.005762248983866064,1.0,0
U56,21,40,FULL15,40,0.12058916501524575,-0.1927019641389932,0.1071617842652175,1.342738075002825,0.11408228317932789,0.005756959315710387,1.0,0
B136,63,5,FULL,40,0.2365986271857763,-0.28623535174686976,0.12390866681080814,11.268996037496814,0.4257203796732634,0.021483221034375832,1.0,21
B136,63,5,FULL15,40,0.2365986271857763,-0.28623535174686976,0.12390866681080814,11.268996037496814,0.4257203796732634,0.021483221034375832,1.0,21
B136,63,5,2014-12-31|IS,40,0.2792433623383268,-0.1736854447770375,0.14482333005790893,13.442003228041788,0.7518881186605806,0.03794269529380652,1.0,15
B136,63,5,2014-12-31|OOS,40,0.2153497610154953,-0.28623535174686987,0.11003017422853667,10.531958678695863,0.5313048183897002,0.02681135175829517,1.0,21
B136,63,5,2016-12-31|IS,40,0.27656712388609517,-0.19047632162583106,0.12289727045048604,15.366985343560913,0.5828837477048199,0.029414190598295278,1.0,20
B136,63,5,2016-12-31|OOS,40,0.20461088515896764,-0.28623535174686987,0.11743353090436726,8.717735425460038,0.6317520323347787,0.03188024158012036,1.0,21
B136,63,5,2018-12-31|IS,40,0.2673184717703485,-0.19047632162583106,0.11590599130979873,15.141248046054978,0.5470039379254451,0.027603579875939775,1.0,18
B136,63,5,2018-12-31|OOS,40,0.19785240012580996,-0.28623535174686965,0.13032964363345345,6.752275649235651,0.7713101444445988,0.03892279324724169,0.95,21
B136,63,8,FULL,40,0.21619939454418247,-0.2749952689464622,0.1279775791314226,8.822181541275986,0.27389427101511715,0.013821586762614036,1.0,25
B136,63,8,FULL15,40,0.21619939454418247,-0.2749952689464622,0.1279775791314226,8.822181541275986,0.27389427101511715,0.013821586762614036,1.0,25
B136,63,8,2014-12-31|IS,40,0.22799279771815173,-0.1507934801031694,0.14491213470640352,8.308066301174822,0.6799442638327258,0.03431217674424101,1.0,11
B136,63,8,2014-12-31|OOS,40,0.21021413824387647,-0.2749952689464624,0.11013729818637252,10.007684005750395,0.33057253870081676,0.016681754634943587,1.0,25
B136,63,8,2016-12-31|IS,40,0.21800456604009355,-0.1507934801031694,0.12577900509388085,9.22255609462127,0.5922924684851268,0.029888984941777712,1.0,8
B136,63,8,2016-12-31|OOS,40,0.21471413918472693,-0.2749952689464623,0.12138517563865714,9.332896354606978,0.360375958670659,0.01818573116358395,1.0,25
B136,63,8,2018-12-31|IS,40,0.21632207288108307,-0.16361410454611136,0.11830093374701778,9.80211391340653,0.5091810963244476,0.02569491751195794,1.0,12
