panel,family,level,w,depth,cadence,gross,on_share_IS,gap_IS,dSharpe_IS,win_IS,on_share_OOS,gap_OOS,dSharpe_OOS,win_OOS
U56,QROLL,0.12,252,0.5,W,1.0,0.13702042850024912,0.0685102142501246,-0.06274758157181226,False,0.1741988496302383,0.08709942481511912,0.22414775559935673,True
U56,QROLL,0.12,252,1.0,D,1.0,0.1395117090184355,0.13951170901843546,0.02355400929052509,True,0.1791290057518488,0.17912900575184876,0.282233299337568,True
U56,QROLL,0.12,252,1.0,W,1.0,0.13702042850024912,0.1370204285002491,-0.19362805172259456,False,0.1741988496302383,0.17419884963023824,0.3441627161019014,True
U56,QROLL,0.12,504,0.25,D,1.0,0.1290483308420528,0.03226208271051323,0.04325858126872373,True,0.15036976170912078,0.03759244042728016,0.0612432125275959,True
U56,QROLL,0.12,504,0.25,W,1.0,0.12954658694569007,0.03238664673642255,0.033317777432505635,True,0.1516023007395234,0.03790057518488088,0.04714817054542597,True
U56,QROLL,0.12,504,0.5,D,1.0,0.1290483308420528,0.06452416542102646,0.07598631951589474,True,0.15036976170912078,0.07518488085456043,0.10856183410862941,True
U56,QROLL,0.12,504,0.5,W,1.0,0.12954658694569007,0.064773293472845,0.055998845467341685,True,0.1516023007395234,0.07580115036976176,0.08097301711323834,True
U56,QROLL,0.12,504,1.0,D,1.0,0.1290483308420528,0.1290483308420528,0.09056415788834882,True,0.15036976170912078,0.15036976170912075,0.12020366381929581,True
U56,QROLL,0.12,504,1.0,W,1.0,0.12954658694569007,0.1295465869456901,0.05421174804840034,True,0.1516023007395234,0.1516023007395234,0.08284799508885166,True
U56,QROLL,0.12,1008,0.25,D,1.0,0.0737419033383159,0.01843547583457894,0.02386773110288576,True,0.11544782251437963,0.02886195562859495,0.059580522490522814,True
U56,QROLL,0.12,1008,0.25,W,1.0,0.07174887892376682,0.017937219730941756,0.01887324515733546,True,0.11462612982744454,0.028656532456861172,0.0970349478571777,True
U56,QROLL,0.12,1008,0.5,D,1.0,0.0737419033383159,0.03687095166915799,0.03938952141440133,True,0.11544782251437963,0.057723911257189786,0.10622418701092684,True
U56,QROLL,0.12,1008,0.5,W,1.0,0.07174887892376682,0.0358744394618834,0.029994014324494778,True,0.11462612982744454,0.057313064913722234,0.1853945675174311,True
U56,QROLL,0.12,1008,1.0,D,1.0,0.0737419033383159,0.07374190333831587,0.037886183627464654,True,0.11544782251437963,0.11544782251437957,0.1279605507384185,True
U56,QROLL,0.12,1008,1.0,W,1.0,0.07174887892376682,0.0717488789237668,0.023282898242148464,True,0.11462612982744454,0.11462612982744458,0.29444401960575894,True
U56,QROLL,0.12,2016,0.25,D,1.0,0.0,0.0,1.804103383884481e-05,True,0.12366474938373048,0.0309161873459326,0.06606048859485258,True
U56,QROLL,0.12,2016,0.25,W,1.0,0.0,0.0,1.779873498242157e-05,True,0.12202136400986031,0.030505341002465047,0.06088119880962295,True
U56,QROLL,0.12,2016,0.5,D,1.0,0.0,0.0,3.643538378039768e-05,True,0.12366474938373048,0.0618323746918652,0.11992788799037024,True
U56,QROLL,0.12,2016,0.5,W,1.0,0.0,0.0,3.59416991139172e-05,True,0.12202136400986031,0.061010682004930206,0.11158173442886032,True
U56,QROLL,0.12,2016,1.0,D,1.0,0.0,0.0,7.448277735588871e-05,True,0.12366474938373048,0.12366474938373051,0.15667337612044818,True
U56,QROLL,0.12,2016,1.0,W,1.0,0.0,0.0,7.344949720566873e-05,True,0.12202136400986031,0.1220213640098603,0.16134930826162996,True
U56,QROLL,0.17,252,0.25,D,1.0,0.17438963627304435,0.04359740906826104,0.02352338176850899,True,0.21487263763352507,0.053718159408381316,0.11586626875127304,True
U56,QROLL,0.17,252,0.25,W,1.0,0.1768809167912307,0.04422022919780766,-0.04282697480740283,False,0.21487263763352507,0.053718159408381316,0.11346415382652775,True
U56,QROLL,0.17,252,0.5,D,1.0,0.17438963627304435,0.08719481813652219,0.03256854629511852,True,0.21487263763352507,0.10743631881676252,0.22549014350425622,True
U56,QROLL,0.17,252,0.5,W,1.0,0.1768809167912307,0.08844045839561532,-0.10563911675708981,False,0.21487263763352507,0.10743631881676252,0.22015576093472533,True
U56,QROLL,0.17,252,1.0,D,1.0,0.17438963627304435,0.17438963627304438,-0.014827714213531684,False,0.21487263763352507,0.21487263763352504,0.3296846904230277,True
U56,QROLL,0.17,252,1.0,W,1.0,0.1768809167912307,0.17688091679123075,-0.2953610410737523,False,0.21487263763352507,0.21487263763352504,0.32001437365304364,True
U56,QROLL,0.17,504,0.25,D,1.0,0.15844544095665172,0.039611360239162896,0.046068441053824016,True,0.18693508627773212,0.046733771569433036,0.06728382181072878,True
U56,QROLL,0.17,504,0.25,W,1.0,0.1639262580966617,0.04098156452416546,0.028461166003504013,True,0.18734593262119967,0.04683648315529987,0.04899432629855771,True
U56,QROLL,0.17,504,0.5,D,1.0,0.15844544095665172,0.0792227204783259,0.08088994398831306,True,0.18693508627773212,0.09346754313886607,0.12005174727541368,True
U56,QROLL,0.17,504,0.5,W,1.0,0.1639262580966617,0.08196312904833081,0.04438254604537761,True,0.18734593262119967,0.09367296631059985,0.08292534443978328,True
U56,QROLL,0.17,504,1.0,D,1.0,0.15844544095665172,0.1584454409566517,0.09281772653946596,True,0.18693508627773212,0.18693508627773214,0.12576007150705526,True
U56,QROLL,0.17,504,1.0,W,1.0,0.1639262580966617,0.16392625809666173,0.0199433019027897,True,0.18734593262119967,0.1873459326211997,0.07039347478018132,True
U56,QROLL,0.17,1008,0.25,D,1.0,0.09965122072745392,0.02491280518186345,0.01597477976967243,True,0.1409202958093673,0.03523007395234179,0.07306787969435291,True
U56,QROLL,0.17,1008,0.25,W,1.0,0.09616342800199303,0.024040857000498295,0.02942622734963829,True,0.14585045193097781,0.03646261298274445,0.09756275054874086,True
U56,QROLL,0.17,1008,0.5,D,1.0,0.09965122072745392,0.0498256103637269,0.021532663012942654,True,0.1409202958093673,0.07046014790468369,0.13362324955199556,True
U56,QROLL,0.17,1008,0.5,W,1.0,0.09616342800199303,0.04808171400099648,0.04984867857241537,True,0.14585045193097781,0.0729252259654889,0.1858804646694332,True
U56,QROLL,0.17,1008,1.0,D,1.0,0.09965122072745392,0.09965122072745392,-0.007578130967258567,False,0.1409202958093673,0.14092029580936727,0.17188711518523725,True
U56,QROLL,0.17,1008,1.0,W,1.0,0.09616342800199303,0.09616342800199307,0.05359516405015807,True,0.14585045193097781,0.1458504519309778,0.2837355895958835,True
U56,QROLL,0.17,2016,0.25,D,1.0,0.007473841554559043,0.0018684603886397477,-0.008331904145294389,False,0.16105176663927692,0.04026294165981925,0.06057570226016429,True
U56,QROLL,0.17,2016,0.25,W,1.0,0.009466865969108122,0.0023667164922770434,-0.004662464047686554,False,0.1676253081347576,0.04190632703368935,0.07852460583352494,True
U56,QROLL,0.17,2016,0.5,D,1.0,0.007473841554559043,0.0037369207772794955,-0.017242406934805943,False,0.16105176663927692,0.0805258833196385,0.10640162474224546,True
U56,QROLL,0.17,2016,0.5,W,1.0,0.009466865969108122,0.004733432984554087,-0.0104559068854293,False,0.1676253081347576,0.08381265406737881,0.14458346220685603,True
U56,QROLL,0.17,2016,1.0,D,1.0,0.007473841554559043,0.007473841554558991,-0.0367530240624816,False,0.16105176663927692,0.1610517666392769,0.10693712838088665,True
U56,QROLL,0.17,2016,1.0,W,1.0,0.009466865969108122,0.009466865969108174,-0.02541977744185886,False,0.1676253081347576,0.16762530813475762,0.18437196641239795,True
B136,ABS,0.3,0,0.25,D,0.75,0.07573492775286497,0.018933731938216236,-0.04881660065606874,False,0.05674342105263158,0.014185855263157854,0.02381460832855331,True
B136,ABS,0.3,0,0.25,W,0.75,0.07722969606377678,0.019307424015944208,-0.008429942804098367,False,0.04893092105263158,0.012232730263157854,0.009248712696509509,True
B136,ABS,0.3,0,0.5,D,0.75,0.07573492775286497,0.03786746387643247,-0.10817792715400909,False,0.05674342105263158,0.02837171052631582,0.037904771304777096,True
B136,ABS,0.3,0,0.5,W,0.75,0.07722969606377678,0.038614848031888416,-0.024476463718422936,False,0.04893092105263158,0.02446546052631582,0.012684210295180298,True
B136,ABS,0.3,0,1.0,D,0.75,0.07573492775286497,0.07573492775286494,-0.25644264855746324,False,0.05674342105263158,0.056743421052631526,0.02773876359065297,True
B136,ABS,0.3,0,1.0,W,0.75,0.07722969606377678,0.07722969606377683,-0.08089081311947377,False,0.04893092105263158,0.048930921052631526,-0.00016673038477876823,False
B136,ABS,0.4,0,0.25,D,0.75,0.12556053811659193,0.03139013452914796,-0.00945294573277411,False,0.09539473684210527,0.023848684210526327,0.020556378725603563,True
B136,ABS,0.4,0,0.25,W,0.75,0.12855007473841554,0.032137518684603905,-0.0097178660788233,False,0.09703947368421052,0.024259868421052655,0.025333049228162485,True
B136,ABS,0.4,0,0.5,D,0.75,0.12556053811659193,0.06278026905829592,-0.03539533661423799,False,0.09539473684210527,0.047697368421052655,0.02794916058215291,True
B136,ABS,0.4,0,0.5,W,0.75,0.12855007473841554,0.06427503736920781,-0.034980797175244494,False,0.09703947368421052,0.04851973684210531,0.04022007777708425,True
B136,ABS,0.4,0,1.0,D,0.75,0.12556053811659193,0.12556053811659196,-0.14683855739983576,False,0.09539473684210527,0.09539473684210531,-0.011979359283630586,False
B136,ABS,0.4,0,1.0,W,0.75,0.12855007473841554,0.1285500747384155,-0.14087815338974818,False,0.09703947368421052,0.09703947368421051,0.027730033054566006,True
B136,ABS,0.5,0,0.25,D,0.75,0.16890881913303438,0.04222720478325859,-0.013432852122884142,False,0.1377467105263158,0.03443667763157898,0.049993559451176894,True
B136,ABS,0.5,0,0.25,W,0.75,0.16890881913303438,0.04222720478325859,-0.02609921128356918,False,0.14021381578947367,0.035053453947368474,0.02406091319450976,True
B136,ABS,0.5,0,0.5,D,0.75,0.16890881913303438,0.08445440956651717,-0.04843100284746171,False,0.1377467105263158,0.06887335526315785,0.08640751955447756,True
B136,ABS,0.5,0,0.5,W,0.75,0.16890881913303438,0.08445440956651717,-0.07424944661291155,False,0.14021381578947367,0.07010690789473684,0.03511931372286625,True
B136,ABS,0.5,0,1.0,D,0.75,0.16890881913303438,0.16890881913303435,-0.20141066854454515,False,0.1377467105263158,0.13774671052631582,0.08258656454872826,True
B136,ABS,0.5,0,1.0,W,0.75,0.16890881913303438,0.16890881913303435,-0.24963959205434727,False,0.14021381578947367,0.14021381578947367,0.0019697322665657158,True
B136,QEXP,0.07,0,0.25,D,0.75,0.0,0.0,0.0,False,0.0,0.0,0.0,False
B136,QEXP,0.07,0,0.25,W,0.75,0.0,0.0,0.0,False,0.0,0.0,0.0,False
B136,QEXP,0.07,0,0.5,D,0.75,0.0,0.0,0.0,False,0.0,0.0,0.0,False
B136,QEXP,0.07,0,0.5,W,0.75,0.0,0.0,0.0,False,0.0,0.0,0.0,False
B136,QEXP,0.07,0,1.0,D,0.75,0.0,0.0,0.0,False,0.0,0.0,0.0,False
B136,QEXP,0.07,0,1.0,W,0.75,0.0,0.0,0.0,False,0.0,0.0,0.0,False
B136,QEXP,0.12,0,0.25,D,0.75,0.0,0.0,2.3415236484858326e-05,True,0.04523026315789474,0.011307565789473673,0.03690516999009419,True
B136,QEXP,0.12,0,0.25,W,0.75,0.0,0.0,2.3415236484858326e-05,True,0.04523026315789474,0.011307565789473673,0.011526414993914047,True
B136,QEXP,0.12,0,0.5,D,0.75,0.0,0.0,4.713456993599152e-05,True,0.04523026315789474,0.022615131578947345,0.06622764189350971,True
B136,QEXP,0.12,0,0.5,W,0.75,0.0,0.0,4.713456993599152e-05,True,0.04523026315789474,0.022615131578947345,0.0176387966608873,True
B136,QEXP,0.12,0,1.0,D,0.75,0.0,0.0,9.432946053311575e-05,True,0.04523026315789474,0.04523026315789469,0.09359721640496588,True
B136,QEXP,0.12,0,1.0,W,0.75,0.0,0.0,9.432946053311575e-05,True,0.04523026315789474,0.04523026315789469,0.011401488172426921,True
B136,QEXP,0.17,0,0.25,D,0.75,0.002491280518186348,0.0006228201295466196,-0.007923364302121927,False,0.08388157894736842,0.020970394736842146,0.027582928959608122,True
B136,QEXP,0.17,0,0.25,W,0.75,0.0,0.0,4.4096046123431876e-05,True,0.08470394736842106,0.02117598684210531,0.015466051047946516,True
B136,QEXP,0.17,0,0.5,D,0.75,0.002491280518186348,0.0012456402590931281,-0.016541963245556124,False,0.08388157894736842,0.04194078947368418,0.04317976206177154,True
B136,QEXP,0.17,0,0.5,W,0.75,0.0,0.0,8.82704209943519e-05,True,0.08470394736842106,0.04235197368421051,0.020842364023939464,True
B136,QEXP,0.17,0,1.0,D,0.75,0.002491280518186348,0.0024912805181863673,-0.03582018707448087,False,0.08388157894736842,0.08388157894736847,0.023359092002085413,True
B136,QEXP,0.17,0,1.0,W,0.75,0.0,0.0,0.00017684050706900933,True,0.08470394736842106,0.08470394736842102,-0.006422005342582748,False
B136,QROLL,0.07,252,0.25,D,0.75,0.08719481813652218,0.021798704534130575,-0.02906841656400405,False,0.1513157894736842,0.03782894736842102,0.08530285174804786,True
B136,QROLL,0.07,252,0.25,W,0.75,0.09566517189835576,0.02391629297458897,-0.0014453429575895793,False,0.15090460526315788,0.03772615131578949,0.06637431345477784,True
B136,QROLL,0.07,252,0.5,D,0.75,0.08719481813652218,0.04359740906826104,-0.07223783546216367,False,0.1513157894736842,0.07565789473684215,0.16074656287081623,True
B136,QROLL,0.07,252,0.5,W,0.75,0.09566517189835576,0.04783258594917783,-0.015481970840365289,False,0.15090460526315788,0.07545230263157898,0.1200710592752452,True
B136,QROLL,0.07,252,1.0,D,0.75,0.08719481813652218,0.08719481813652219,-0.20310805961460454,False,0.1513157894736842,0.15131578947368418,0.21557238632538112,True
B136,QROLL,0.07,252,1.0,W,0.75,0.09566517189835576,0.09566517189835577,-0.08836895515370469,False,0.15090460526315788,0.15090460526315785,0.13540036600058225,True
B136,QROLL,0.07,504,0.25,D,0.75,0.08968609865470852,0.022421524663677084,-0.00309917236667534,False,0.11307565789473684,0.02826891447368418,0.05201002218138684,True
B136,QROLL,0.07,504,0.25,W,0.75,0.0966616841056303,0.02416542102640762,-0.008228108945692814,False,0.11389802631578948,0.028474506578947345,0.05382206924616728,True
B136,QROLL,0.07,504,0.5,D,0.75,0.08968609865470852,0.04484304932735428,-0.017452283020338744,False,0.11307565789473684,0.056537828947368474,0.091612711644383,True
B136,QROLL,0.07,504,0.5,W,0.75,0.0966616841056303,0.048330842052815126,-0.027587852298034843,False,0.11389802631578948,0.05694901315789469,0.09746651506543857,True
B136,QROLL,0.07,504,1.0,D,0.75,0.08968609865470852,0.08968609865470856,-0.08498348838702674,False,0.11307565789473684,0.11307565789473684,0.10268581296096535,True
B136,QROLL,0.07,504,1.0,W,0.75,0.0966616841056303,0.09666168410563025,-0.10371249986329223,False,0.11389802631578948,0.11389802631578949,0.13276414217648447,True
B136,QROLL,0.07,1008,0.25,D,0.75,0.04534130543099153,0.011335326357747921,0.0005100476594097625,True,0.07154605263157894,0.01788651315789469,0.06264560684894072,True
B136,QROLL,0.07,1008,0.25,W,0.75,0.04534130543099153,0.011335326357747921,-0.00948803060608916,False,0.07113486842105263,0.017783717105263164,0.07308552135067292,True
B136,QROLL,0.07,1008,0.5,D,0.75,0.04534130543099153,0.02267065271549573,-0.004873086992985387,False,0.07154605263157894,0.03577302631578949,0.1158048310273494,True
B136,QROLL,0.07,1008,0.5,W,0.75,0.04534130543099153,0.02267065271549573,-0.02458564153147802,False,0.07113486842105263,0.03556743421052633,0.13762408339010523,True
B136,QROLL,0.07,1008,1.0,D,0.75,0.04534130543099153,0.045341305430991574,-0.034786786043365714,False,0.07154605263157894,0.07154605263157898,0.16980125264338808,True
B136,QROLL,0.07,1008,1.0,W,0.75,0.04534130543099153,0.045341305430991574,-0.07215657383504281,False,0.07113486842105263,0.07113486842105265,0.21526150786341813,True
B136,QROLL,0.07,2016,0.25,D,0.75,0.0,0.0,4.085254352448331e-05,True,0.07853618421052631,0.019634046052631526,0.029131853455499623,True
B136,QROLL,0.07,2016,0.25,W,0.75,0.0,0.0,3.912293165142522e-05,True,0.07524671052631579,0.018811677631578982,0.018067415954578614,True
B136,QROLL,0.07,2016,0.5,D,0.75,0.0,0.0,8.179261554830397e-05,True,0.07853618421052631,0.039268092105263164,0.04663813929975946,True
B136,QROLL,0.07,2016,0.5,W,0.75,0.0,0.0,7.835353735563544e-05,True,0.07524671052631579,0.037623355263157854,0.02723993096127142,True
B136,QROLL,0.07,2016,1.0,D,0.75,0.0,0.0,0.00016397383552768652,True,0.07853618421052631,0.07853618421052633,0.03199975367239927,True
B136,QROLL,0.07,2016,1.0,W,0.75,0.0,0.0,0.00015714662348509378,True,0.07524671052631579,0.07524671052631582,0.012302055574204607,True
B136,QROLL,0.12,252,0.25,D,0.75,0.13353263577478824,0.03338315894369703,0.010429422200613159,True,0.21011513157894737,0.052528782894736836,0.08828088305266446,True
B136,QROLL,0.12,252,0.25,W,0.75,0.14200298953662183,0.03550074738415543,-0.02235304735729282,False,0.20476973684210525,0.05119243421052633,0.09635330946790366,True
B136,QROLL,0.12,252,0.5,D,0.75,0.13353263577478824,0.06676631788739407,0.0044465143354766035,True,0.21011513157894737,0.10505756578947367,0.16727847113582794,True
B136,QROLL,0.12,252,0.5,W,0.75,0.14200298953662183,0.07100149476831086,-0.06415728198314952,False,0.20476973684210525,0.10238486842105265,0.18495012417722312,True
B136,QROLL,0.12,252,1.0,D,0.75,0.13353263577478824,0.13353263577478824,-0.07486095459407593,False,0.21011513157894737,0.21011513157894735,0.21002199462400406,True
B136,QROLL,0.12,252,1.0,W,0.75,0.14200298953662183,0.14200298953662183,-0.21618908981542295,False,0.20476973684210525,0.2047697368421053,0.256385816670726,True
B136,QROLL,0.12,504,0.25,D,0.75,0.1340308918784255,0.03350772296960636,0.017531691810948047,True,0.16324013157894737,0.040810032894736836,0.06944784828401751,True
B136,QROLL,0.12,504,0.25,W,0.75,0.1375186846038864,0.034379671150971625,-0.005385384584731812,False,0.16570723684210525,0.04142680921052633,0.035346487227268186,True
B136,QROLL,0.12,504,0.5,D,0.75,0.1340308918784255,0.06701544593921271,0.021543476590006216,True,0.16324013157894737,0.08162006578947367,0.12697045198022727,True
B136,QROLL,0.12,504,0.5,W,0.75,0.1375186846038864,0.06875934230194325,-0.025142006463876543,False,0.16570723684210525,0.08285361842105265,0.056658806528848915,True
B136,QROLL,0.12,504,1.0,D,0.75,0.1340308918784255,0.13403089187842554,-0.025285563759151808,False,0.16324013157894737,0.16324013157894735,0.15541284954631096,True
B136,QROLL,0.12,504,1.0,W,0.75,0.1375186846038864,0.1375186846038864,-0.11605267373988803,False,0.16570723684210525,0.1657072368421053,0.031561858934499476,True
B136,QROLL,0.12,1008,0.25,D,0.75,0.07075236671649228,0.017688091679123108,0.00385288185389987,True,0.11389802631578948,0.028474506578947345,0.0502207918372497,True
B136,QROLL,0.12,1008,0.25,W,0.75,0.07174887892376682,0.017937219730941756,0.017481684059972524,True,0.11430921052631579,0.028577302631578982,0.07614955018078962,True
B136,QROLL,0.12,1008,0.5,D,0.75,0.07075236671649228,0.035376183358246105,0.00018774488970785264,True,0.11389802631578948,0.05694901315789469,0.08745361361425674,True
B136,QROLL,0.12,1008,0.5,W,0.75,0.07174887892376682,0.0358744394618834,0.028267290132083067,True,0.11430921052631579,0.057154605263157854,0.14240747304312573,True
B136,QROLL,0.12,1008,1.0,D,0.75,0.07075236671649228,0.07075236671649232,-0.032527234502866875,False,0.11389802631578948,0.11389802631578949,0.09076365427731337,True
B136,QROLL,0.12,1008,1.0,W,0.75,0.07174887892376682,0.0717488789237668,0.02588207129559006,True,0.11430921052631579,0.11430921052631582,0.20599546010174863,True
B136,QROLL,0.12,2016,0.25,D,0.75,0.0,0.0,6.699188824854652e-05,True,0.12870065789473684,0.03217516447368418,0.08355399120622753,True
B136,QROLL,0.12,2016,0.25,W,0.75,0.0,0.0,6.65619456621247e-05,True,0.1278782894736842,0.03196957236842102,0.07741693640087743,True
B136,QROLL,0.12,2016,0.5,D,0.75,0.0,0.0,0.00013424239799353366,True,0.12870065789473684,0.06435032894736847,0.1575532726777653,True
B136,QROLL,0.12,2016,0.5,W,0.75,0.0,0.0,0.00013337874635022118,True,0.1278782894736842,0.06393914473684215,0.1447196790551042,True
B136,QROLL,0.12,2016,1.0,D,0.75,0.0,0.0,0.00026916157777701066,True,0.12870065789473684,0.12870065789473684,0.22699747987777452,True
B136,QROLL,0.12,2016,1.0,W,0.75,0.0,0.0,0.00026744466986095006,True,0.1278782894736842,0.12787828947368418,0.20482859805793718,True
B136,QROLL,0.17,252,0.25,D,0.75,0.17090184354758345,0.04272546088689588,0.029399360669106533,True,0.2574013157894737,0.06435032894736847,0.09455595470103684,True
B136,QROLL,0.17,252,0.25,W,0.75,0.17787742899850523,0.04446935724962631,-0.015967461277452744,False,0.25863486842105265,0.06465871710526316,0.0860458712212111,True
B136,QROLL,0.17,252,0.5,D,0.75,0.17090184354758345,0.08545092177379177,0.04249525436173851,True,0.2574013157894737,0.12870065789473684,0.1818283704942052,True
B136,QROLL,0.17,252,0.5,W,0.75,0.17787742899850523,0.08893871449925261,-0.05336525784552637,False,0.25863486842105265,0.12931743421052633,0.1625602977388525,True
B136,QROLL,0.17,252,1.0,D,0.75,0.17090184354758345,0.17090184354758342,-0.00990808057719228,False,0.2574013157894737,0.2574013157894737,0.2275385133066128,True
B136,QROLL,0.17,252,1.0,W,0.75,0.17787742899850523,0.17787742899850523,-0.20896178256421627,False,0.25863486842105265,0.25863486842105265,0.1935830229558484,True
B136,QROLL,0.17,504,0.25,D,0.75,0.17040358744394618,0.04260089686098656,0.00971966966949056,True,0.20476973684210525,0.05119243421052633,0.06021410336212396,True
B136,QROLL,0.17,504,0.25,W,0.75,0.17140009965122072,0.04285002491280521,0.03720354567610462,True,0.20929276315789475,0.05232319078947367,0.05731048141361805,True
B136,QROLL,0.17,504,0.5,D,0.75,0.17040358744394618,0.08520179372197312,0.0029796353971378586,True,0.20476973684210525,0.10238486842105265,0.10596356487486691,True
B136,QROLL,0.17,504,0.5,W,0.75,0.17140009965122072,0.08570004982561041,0.06121589106186165,True,0.20929276315789475,0.10464638157894735,0.0995635856117727,True
B136,QROLL,0.17,504,1.0,D,0.75,0.17040358744394618,0.17040358744394624,-0.077613162165592,False,0.20476973684210525,0.2047697368421053,0.08941828950335617,True
B136,QROLL,0.17,504,1.0,W,0.75,0.17140009965122072,0.17140009965122072,0.04696436655497682,True,0.20929276315789475,0.2092927631578947,0.07499428418575915,True
B136,QROLL,0.17,1008,0.25,D,0.75,0.08221225710014948,0.020553064275037336,0.009081002922763037,True,0.15254934210526316,0.03813733552631582,0.041761995681606656,True
B136,QROLL,0.17,1008,0.25,W,0.75,0.08420528151469855,0.02105132037867463,0.0023019008685691844,True,0.15296052631578946,0.038240131578947345,0.07141922092608977,True
B136,QROLL,0.17,1008,0.5,D,0.75,0.08221225710014948,0.04110612855007478,0.01001880171468561,True,0.15254934210526316,0.07627467105263153,0.066742485013223,True
B136,QROLL,0.17,1008,0.5,W,0.75,0.08420528151469855,0.04210264075734926,-0.0032143605575378764,False,0.15296052631578946,0.07648026315789469,0.13107032606015534,True
B136,QROLL,0.17,1008,1.0,D,0.75,0.08221225710014948,0.08221225710014946,-0.016615503113628804,False,0.15254934210526316,0.15254934210526316,0.018704550807063347,True
B136,QROLL,0.17,1008,1.0,W,0.75,0.08420528151469855,0.08420528151469853,-0.040593276383116605,False,0.15296052631578946,0.1529605263157895,0.16147451425849124,True
B136,QROLL,0.17,2016,0.25,D,0.75,0.003487792725460887,0.0008719481813652674,-0.008422232965161314,False,0.16611842105263158,0.041529605263157854,0.04096441501352732,True
B136,QROLL,0.17,2016,0.25,W,0.75,0.004484304932735426,0.0011210762331838042,-0.003941570594589328,False,0.1796875,0.044921875,0.07187334668973433,True
B136,QROLL,0.17,2016,0.5,D,0.75,0.003487792725460887,0.0017438963627304238,-0.017004264625742005,False,0.16611842105263158,0.08305921052631582,0.06484339703224506,True
B136,QROLL,0.17,2016,0.5,W,0.75,0.004484304932735426,0.0022421524663677195,-0.008084409955087413,False,0.1796875,0.08984375,0.13148813786870717,True
B136,QROLL,0.17,2016,1.0,D,0.75,0.003487792725460887,0.0034877927254608476,-0.03463294217430257,False,0.16611842105263158,0.16611842105263153,0.012280201909665278,True
B136,QROLL,0.17,2016,1.0,W,0.75,0.004484304932735426,0.004484304932735439,-0.016965841743185495,False,0.1796875,0.1796875,0.14951570487313925,True
B136,ABS,0.3,0,0.25,D,1.0,0.07573492775286497,0.018933731938216236,-0.04875031696055454,False,0.05674342105263158,0.014185855263157854,0.02434083593667702,True
B136,ABS,0.3,0,0.25,W,1.0,0.07722969606377678,0.019307424015944208,-0.008326179013959267,False,0.04893092105263158,0.012232730263157854,0.00925174547848684,True
B136,ABS,0.3,0,0.5,D,1.0,0.07573492775286497,0.03786746387643247,-0.10812028119165573,False,0.05674342105263158,0.02837171052631582,0.03883201293071514,True
B136,ABS,0.3,0,0.5,W,1.0,0.07722969606377678,0.038614848031888416,-0.024275378832205652,False,0.04893092105263158,0.02446546052631582,0.01271488728131387,True
B136,ABS,0.3,0,1.0,D,1.0,0.07573492775286497,0.07573492775286494,-0.2566429849685502,False,0.05674342105263158,0.056743421052631526,0.02871596593919934,True
B136,ABS,0.3,0,1.0,W,1.0,0.07722969606377678,0.07722969606377683,-0.08052621501525847,False,0.04893092105263158,0.048930921052631526,5.977918539290528e-06,True
B136,ABS,0.4,0,0.25,D,1.0,0.12556053811659193,0.03139013452914796,-0.009229998306060416,False,0.09539473684210527,0.023848684210526327,0.020986313715224636,True
B136,ABS,0.4,0,0.25,W,1.0,0.12855007473841554,0.032137518684603905,-0.00967378872672131,False,0.09703947368421052,0.024259868421052655,0.025091232775514172,True
B136,ABS,0.4,0,0.5,D,1.0,0.12556053811659193,0.06278026905829592,-0.03500083621897265,False,0.09539473684210527,0.047697368421052655,0.028711151786147804,True
B136,ABS,0.4,0,0.5,W,1.0,0.12855007473841554,0.06427503736920781,-0.034939228502994135,False,0.09703947368421052,0.04851973684210531,0.03978705656644377,True
B136,ABS,0.4,0,1.0,D,1.0,0.12556053811659193,0.12556053811659196,-0.1463880597293219,False,0.09539473684210527,0.09539473684210531,-0.011306940327944215,False
B136,ABS,0.4,0,1.0,W,1.0,0.12855007473841554,0.1285500747384155,-0.14104003818729005,False,0.09703947368421052,0.09703947368421051,0.027205414908990422,True
B136,ABS,0.5,0,0.25,D,1.0,0.16890881913303438,0.04222720478325859,-0.013236482642758007,False,0.1377467105263158,0.03443667763157898,0.05052215331780241,True
B136,ABS,0.5,0,0.25,W,1.0,0.16890881913303438,0.04222720478325859,-0.026013763580482685,False,0.14021381578947367,0.035053453947368474,0.023758466804453926,True
B136,ABS,0.5,0,0.5,D,1.0,0.16890881913303438,0.08445440956651717,-0.048099333258988075,False,0.1377467105263158,0.06887335526315785,0.08746429562848612,True
B136,ABS,0.5,0,0.5,W,1.0,0.16890881913303438,0.08445440956651717,-0.07411901668304588,False,0.14021381578947367,0.07010690789473684,0.03457054683512184,True
B136,ABS,0.5,0,1.0,D,1.0,0.16890881913303438,0.16890881913303435,-0.2011894946179954,False,0.1377467105263158,0.13774671052631582,0.08393134445087247,True
B136,ABS,0.5,0,1.0,W,1.0,0.16890881913303438,0.16890881913303435,-0.24961589954013608,False,0.14021381578947367,0.14021381578947367,0.0013145476343170426,True
B136,QEXP,0.07,0,0.25,D,1.0,0.0,0.0,0.0,False,0.0,0.0,0.0,False
B136,QEXP,0.07,0,0.25,W,1.0,0.0,0.0,0.0,False,0.0,0.0,0.0,False
B136,QEXP,0.07,0,0.5,D,1.0,0.0,0.0,0.0,False,0.0,0.0,0.0,False
