date,idea,CAGR,Sharpe,MaxDD,H1,H2,bS,bH1,bH2,verdict,script,n_match,treats,identified
2026-09-04,4 universe_broad top20 gate=abs12-1,0.128,0.94,-0.207,1.11,0.81,0.64,0.76,0.54,"KILL 4b (H2,DD)",research/backtests/2026-09-04_abs-momentum-filter_C.py,1,['ZERO'],ZERO
2026-09-04,4 universe_broad top20 gate=200d AND abs,0.129,0.96,-0.201,1.12,0.84,0.64,0.76,0.54,KEEP 4b by +0.0002 (tie),research/backtests/2026-09-04_abs-momentum-filter_C.py,1,['ZERO'],ZERO
2026-09-04,4 universe_broad top20 gate=band3 (idea 57 ref),0.13,0.95,-0.201,1.1,0.82,0.64,0.76,0.54,KILL 4b (H2),research/backtests/2026-09-04_abs-momentum-filter_C.py,1,['ZERO'],ZERO
2026-09-04,4 universe_broad ew-all gate=none,0.129,1.12,-0.20800000000000002,1.23,1.02,0.64,0.76,0.54,KILL 4b (DD),research/backtests/2026-09-04_abs-momentum-filter_C.py,1,['ZERO'],ZERO
2026-09-04,4 universe_broad ew-all gate=200d (incumbent),0.107,1.03,-0.177,1.15,0.92,0.64,0.76,0.54,KEEP 4b by +0.05pp CAGR,research/backtests/2026-09-04_abs-momentum-filter_C.py,1,['ZERO'],ZERO
2026-09-04,4 universe_broad ew-all gate=abs12-1,0.11800000000000001,1.07,-0.201,1.16,0.99,0.64,0.76,0.54,KEEP 4b by +0.12pp DD,research/backtests/2026-09-04_abs-momentum-filter_C.py,1,['ZERO'],ZERO
2026-09-04,4 universe_broad ew-all gate=200d AND abs,0.10300000000000001,0.99,-0.179,1.05,0.94,0.64,0.76,0.54,KILL 4b (CAGR),research/backtests/2026-09-04_abs-momentum-filter_C.py,1,['ZERO'],ZERO
2026-09-04,4 universe_broad ew-all gate=band3 (idea 57 ref),0.111,1.06,-0.168,1.16,0.97,0.64,0.76,0.54,KEEP 4b,research/backtests/2026-09-04_abs-momentum-filter_C.py,1,['ZERO'],ZERO
2026-09-04,3 universe.json v1 freq=D,0.036000000000000004,0.4,-0.157,0.42,0.38,0.67,0.64,0.69,"KILL 4a / KILL 4b (H1,H2,OOS,CAGR)",research/backtests/2026-09-04_rebalance-freq_cloud.py,0,[],none
2026-09-04,3 universe.json v1 freq=W,0.065,0.67,-0.138,0.64,0.69,0.67,0.64,0.69,"KILL 4a / KILL 4b (H1,H2,OOS,CAGR)",research/backtests/2026-09-04_rebalance-freq_cloud.py,0,[],none
2026-09-04,3 universe.json v1 freq=M,0.102,0.96,-0.154,1.08,0.87,0.67,0.64,0.69,KILL 4a / KILL 4b (CAGR),research/backtests/2026-09-04_rebalance-freq_cloud.py,0,[],none
2026-09-04,3 universe.json v1 freq=Q,0.081,0.68,-0.228,0.73,0.64,0.67,0.64,0.69,"KILL 4a / KILL 4b (H1,H2,OOS,DD,CAGR)",research/backtests/2026-09-04_rebalance-freq_cloud.py,0,[],none
2026-09-04,3 universe.json top20 freq=D,0.109,0.98,-0.163,0.94,1.02,0.67,0.64,0.69,KILL 4a / KILL 4b (H1),research/backtests/2026-09-04_rebalance-freq_cloud.py,0,[],none
2026-09-04,3 universe.json top20 freq=W,0.127,1.09,-0.183,1.09,1.1,0.67,0.64,0.69,KILL 4a / KEEP 4b,research/backtests/2026-09-04_rebalance-freq_cloud.py,0,[],none
2026-09-04,3 universe.json top20 freq=M,0.147,1.2,-0.195,1.21,1.21,0.67,0.64,0.69,KILL 4a / KEEP 4b,research/backtests/2026-09-04_rebalance-freq_cloud.py,0,[],none
2026-09-04,3 universe.json top20 freq=Q,0.135,1.02,-0.271,1.1,0.98,0.67,0.64,0.69,KILL 4a / KILL 4b (DD),research/backtests/2026-09-04_rebalance-freq_cloud.py,0,[],none
2026-09-04,3 universe.json ew-all freq=D,0.094,0.97,-0.16899999999999998,0.97,0.97,0.67,0.64,0.69,KILL 4a / KILL 4b (CAGR),research/backtests/2026-09-04_rebalance-freq_cloud.py,0,[],none
2026-09-04,3 universe.json ew-all freq=W,0.10400000000000001,1.05,-0.159,1.07,1.04,0.67,0.64,0.69,KILL 4a / KILL 4b (CAGR),research/backtests/2026-09-04_rebalance-freq_cloud.py,0,[],none
2026-09-04,3 universe.json ew-all freq=M,0.11900000000000001,1.14,-0.17,1.14,1.15,0.67,0.64,0.69,KILL 4a / KEEP 4b,research/backtests/2026-09-04_rebalance-freq_cloud.py,0,[],none
2026-09-04,3 universe.json ew-all freq=Q,0.11599999999999999,1.08,-0.222,1.22,0.97,0.67,0.64,0.69,KILL 4a / KILL 4b (DD),research/backtests/2026-09-04_rebalance-freq_cloud.py,0,[],none
2026-09-04,3 universe.json ew-band3 freq=D,0.10800000000000001,1.1,-0.147,1.07,1.14,0.67,0.64,0.69,KILL 4a / KEEP 4b,research/backtests/2026-09-04_rebalance-freq_cloud.py,0,[],none
2026-09-04,3 universe.json ew-band3 freq=W,0.113,1.14,-0.151,1.11,1.16,0.67,0.64,0.69,KILL 4a / KEEP 4b,research/backtests/2026-09-04_rebalance-freq_cloud.py,0,[],none
2026-09-04,3 universe.json ew-band3 freq=M,0.114,1.1,-0.18600000000000003,1.09,1.12,0.67,0.64,0.69,KILL 4a / KEEP 4b,research/backtests/2026-09-04_rebalance-freq_cloud.py,0,[],none
2026-09-04,3 universe.json ew-band3 freq=Q,0.11199999999999999,1.06,-0.218,1.15,1.0,0.67,0.64,0.69,KILL 4a / KILL 4b (DD),research/backtests/2026-09-04_rebalance-freq_cloud.py,0,[],none
2026-09-04,3 universe_broad.json v1 freq=D,0.02,0.24,-0.251,0.43,0.09,0.64,0.76,0.54,"KILL 4a / KILL 4b (H1,H2,OOS,DD,CAGR)",research/backtests/2026-09-04_rebalance-freq_cloud.py,1,['ZERO'],ZERO
2026-09-04,3 universe_broad.json v1 freq=W,0.064,0.64,-0.212,0.76,0.54,0.64,0.76,0.54,"KILL 4a / KILL 4b (H1,H2,OOS,DD,CAGR)",research/backtests/2026-09-04_rebalance-freq_cloud.py,1,['ZERO'],ZERO
2026-09-04,3 universe_broad.json v1 freq=M,0.085,0.78,-0.221,1.12,0.5,0.64,0.76,0.54,"KILL 4a / KILL 4b (H2,OOS,DD,CAGR)",research/backtests/2026-09-04_rebalance-freq_cloud.py,1,['ZERO'],ZERO
2026-09-04,3 universe_broad.json v1 freq=Q,0.09699999999999999,0.8,-0.237,1.16,0.52,0.64,0.76,0.54,"KILL 4a / KILL 4b (H2,OOS,DD,CAGR)",research/backtests/2026-09-04_rebalance-freq_cloud.py,1,['ZERO'],ZERO
2026-09-04,3 universe_broad.json top20 freq=D,0.099,0.76,-0.19699999999999998,0.95,0.6,0.64,0.76,0.54,"KEEP 4a / KILL 4b (H1,H2,OOS,CAGR)",research/backtests/2026-09-04_rebalance-freq_cloud.py,1,['ZERO'],ZERO
2026-09-04,3 universe_broad.json top20 freq=W,0.131,0.96,-0.201,1.12,0.81,0.64,0.76,0.54,KEEP 4a / KILL 4b (H2),research/backtests/2026-09-04_rebalance-freq_cloud.py,1,['ZERO'],ZERO
2026-09-04,3 universe_broad.json top20 freq=M,0.16399999999999998,1.1,-0.261,1.33,0.92,0.64,0.76,0.54,KILL 4a / KILL 4b (DD),research/backtests/2026-09-04_rebalance-freq_cloud.py,1,['ZERO'],ZERO
2026-09-04,3 universe_broad.json top20 freq=Q,0.138,0.92,-0.271,1.27,0.65,0.64,0.76,0.54,"KILL 4a / KILL 4b (H2,OOS,DD)",research/backtests/2026-09-04_rebalance-freq_cloud.py,1,['ZERO'],ZERO
2026-09-04,3 universe_broad.json ew-all freq=D,0.098,0.96,-0.18899999999999997,1.05,0.88,0.64,0.76,0.54,KEEP 4a / KILL 4b (CAGR),research/backtests/2026-09-04_rebalance-freq_cloud.py,1,['ZERO'],ZERO
2026-09-04,3 universe_broad.json ew-all freq=W,0.107,1.03,-0.177,1.15,0.92,0.64,0.76,0.54,KEEP 4a / KEEP 4b,research/backtests/2026-09-04_rebalance-freq_cloud.py,1,['ZERO'],ZERO
2026-09-04,3 universe_broad.json ew-all freq=M,0.11699999999999999,1.07,-0.217,1.16,0.99,0.64,0.76,0.54,KILL 4a / KILL 4b (DD),research/backtests/2026-09-04_rebalance-freq_cloud.py,1,['ZERO'],ZERO
2026-09-04,3 universe_broad.json ew-all freq=Q,0.115,1.04,-0.244,1.23,0.88,0.64,0.76,0.54,KILL 4a / KILL 4b (DD),research/backtests/2026-09-04_rebalance-freq_cloud.py,1,['ZERO'],ZERO
2026-09-04,3 universe_broad.json ew-band3 freq=D,0.11,1.06,-0.172,1.14,0.99,0.64,0.76,0.54,KEEP 4a / KEEP 4b,research/backtests/2026-09-04_rebalance-freq_cloud.py,1,['ZERO'],ZERO
2026-09-04,3 universe_broad.json ew-band3 freq=W,0.111,1.06,-0.168,1.16,0.97,0.64,0.76,0.54,KEEP 4a / KEEP 4b,research/backtests/2026-09-04_rebalance-freq_cloud.py,1,['ZERO'],ZERO
2026-09-04,3 universe_broad.json ew-band3 freq=M,0.11599999999999999,1.06,-0.22399999999999998,1.15,0.98,0.64,0.76,0.54,KILL 4a / KILL 4b (DD),research/backtests/2026-09-04_rebalance-freq_cloud.py,1,['ZERO'],ZERO
2026-09-04,3 universe_broad.json ew-band3 freq=Q,0.115,1.04,-0.243,1.22,0.9,0.64,0.76,0.54,KILL 4a / KILL 4b (DD),research/backtests/2026-09-04_rebalance-freq_cloud.py,1,['ZERO'],ZERO
2026-09-04,63 universe_broad.json v1 + 0% QQQ core,0.064,0.64,-0.212,0.76,0.54,0.64,0.76,0.54,"KILL 4b (H1,H2,OOS,DD,CAGR)",research/backtests/2026-09-04_broad-H2-binding-bar_cloud.py,1,['ZERO'],ZERO
2026-09-04,63 universe_broad.json v1 + 25% QQQ core,0.08800000000000001,0.86,-0.183,0.99,0.75,0.64,0.76,0.54,"KILL 4b (H2,OOS,CAGR)",research/backtests/2026-09-04_broad-H2-binding-bar_cloud.py,1,['ZERO'],ZERO
2026-09-04,63 universe_broad.json v1 + 50% QQQ core,0.11199999999999999,0.98,-0.172,1.14,0.87,0.64,0.76,0.54,KEEP 4b,research/backtests/2026-09-04_broad-H2-binding-bar_cloud.py,1,['ZERO'],ZERO
2026-09-04,63 universe_broad.json top20 + 0% QQQ core,0.131,0.96,-0.201,1.12,0.81,0.64,0.76,0.54,KILL 4b (H2),research/backtests/2026-09-04_broad-H2-binding-bar_cloud.py,1,['ZERO'],ZERO
2026-09-04,63 universe_broad.json top20 + 25% QQQ core,0.138,1.02,-0.19899999999999998,1.18,0.88,0.64,0.76,0.54,KEEP 4b,research/backtests/2026-09-04_broad-H2-binding-bar_cloud.py,1,['ZERO'],ZERO
2026-09-04,63 universe_broad.json top20 + 50% QQQ core,0.145,1.04,-0.22,1.21,0.91,0.64,0.76,0.54,KILL 4b (DD),research/backtests/2026-09-04_broad-H2-binding-bar_cloud.py,1,['ZERO'],ZERO
2026-09-04,63 universe_broad.json ew-all + 0% QQQ core,0.107,1.03,-0.177,1.15,0.92,0.64,0.76,0.54,KEEP 4b,research/backtests/2026-09-04_broad-H2-binding-bar_cloud.py,1,['ZERO'],ZERO
2026-09-04,63 universe_broad.json ew-all + 25% QQQ core,0.12,1.06,-0.188,1.19,0.95,0.64,0.76,0.54,KEEP 4b,research/backtests/2026-09-04_broad-H2-binding-bar_cloud.py,1,['ZERO'],ZERO
2026-09-04,63 universe_broad.json ew-all + 50% QQQ core,0.133,1.06,-0.212,1.21,0.94,0.64,0.76,0.54,KILL 4b (DD),research/backtests/2026-09-04_broad-H2-binding-bar_cloud.py,1,['ZERO'],ZERO
2026-09-04,63 universe_broad.json ew-band3 + 0% QQQ core,0.111,1.06,-0.168,1.16,0.97,0.64,0.76,0.54,KEEP 4b,research/backtests/2026-09-04_broad-H2-binding-bar_cloud.py,1,['ZERO'],ZERO
2026-09-04,63 universe_broad.json ew-band3 + 25% QQQ core,0.12300000000000001,1.09,-0.185,1.2,0.99,0.64,0.76,0.54,KEEP 4b,research/backtests/2026-09-04_broad-H2-binding-bar_cloud.py,1,['ZERO'],ZERO
2026-09-04,63 universe_broad.json ew-band3 + 50% QQQ core,0.135,1.07,-0.21,1.22,0.96,0.64,0.76,0.54,KILL 4b (DD),research/backtests/2026-09-04_broad-H2-binding-bar_cloud.py,1,['ZERO'],ZERO
2026-09-04,63 universe.json v1 + 0% QQQ core,0.065,0.67,-0.138,0.64,0.69,0.67,0.64,0.69,"KILL 4b (H1,H2,OOS,CAGR)",research/backtests/2026-09-04_broad-H2-binding-bar_cloud.py,0,[],none
2026-09-04,63 universe.json v1 + 25% QQQ core,0.08800000000000001,0.87,-0.153,0.91,0.85,0.67,0.64,0.69,"KILL 4b (H1,CAGR)",research/backtests/2026-09-04_broad-H2-binding-bar_cloud.py,0,[],none
2026-09-04,63 universe.json v1 + 50% QQQ core,0.11199999999999999,0.98,-0.17,1.08,0.91,0.67,0.64,0.69,KEEP 4b,research/backtests/2026-09-04_broad-H2-binding-bar_cloud.py,0,[],none
2026-09-04,63 universe.json top20 + 0% QQQ core,0.127,1.09,-0.183,1.09,1.1,0.67,0.64,0.69,KEEP 4b,research/backtests/2026-09-04_broad-H2-binding-bar_cloud.py,0,[],none
2026-09-04,63 universe.json top20 + 25% QQQ core,0.135,1.12,-0.185,1.17,1.09,0.67,0.64,0.69,KEEP 4b,research/backtests/2026-09-04_broad-H2-binding-bar_cloud.py,0,[],none
2026-09-04,63 universe.json top20 + 50% QQQ core,0.14300000000000002,1.1,-0.188,1.21,1.03,0.67,0.64,0.69,KEEP 4b,research/backtests/2026-09-04_broad-H2-binding-bar_cloud.py,0,[],none
2026-09-04,63 universe.json ew-all + 0% QQQ core,0.10400000000000001,1.05,-0.159,1.07,1.04,0.67,0.64,0.69,KILL 4b (CAGR),research/backtests/2026-09-04_broad-H2-binding-bar_cloud.py,0,[],none
2026-09-04,63 universe.json ew-all + 25% QQQ core,0.11800000000000001,1.08,-0.17300000000000001,1.15,1.03,0.67,0.64,0.69,KEEP 4b,research/backtests/2026-09-04_broad-H2-binding-bar_cloud.py,0,[],none
2026-09-04,63 universe.json ew-all + 50% QQQ core,0.131,1.07,-0.20199999999999999,1.19,0.99,0.67,0.64,0.69,KEEP 4b,research/backtests/2026-09-04_broad-H2-binding-bar_cloud.py,0,[],none
2026-09-04,63 universe.json ew-band3 + 0% QQQ core,0.113,1.14,-0.151,1.11,1.16,0.67,0.64,0.69,KEEP 4b,research/backtests/2026-09-04_broad-H2-binding-bar_cloud.py,0,[],none
2026-09-04,63 universe.json ew-band3 + 25% QQQ core,0.124,1.14,-0.162,1.18,1.11,0.67,0.64,0.69,KEEP 4b,research/backtests/2026-09-04_broad-H2-binding-bar_cloud.py,0,[],none
2026-09-04,63 universe.json ew-band3 + 50% QQQ core,0.136,1.11,-0.193,1.21,1.04,0.67,0.64,0.69,KEEP 4b,research/backtests/2026-09-04_broad-H2-binding-bar_cloud.py,0,[],none
2026-09-04,63 CONTROL universe.json ew-band3 + 25% SPY core (no hindsig,0.114,1.11,-0.165,1.11,1.11,0.67,0.64,0.69,KEEP 4b (also at 25 bps),research/backtests/2026-09-04_broad-H2-binding-bar_cloud.py,0,[],none
2026-09-04,63 CONTROL universe_broad ew-band3 + 25% SPY core (no hindsi,0.113,1.04,-0.177,1.13,0.96,0.64,0.76,0.54,"KEEP 4b (KILL at 25 bps, CAGR)",research/backtests/2026-09-04_broad-H2-binding-bar_cloud.py,1,['ZERO'],ZERO
2026-09-04,63 CONTROL universe_broad top20 + 25% SPY core (no hindsight,0.128,0.99,-0.201,1.13,0.86,0.64,0.76,0.54,KEEP 4b — H2 bar fixed by plain beta,research/backtests/2026-09-04_broad-H2-binding-bar_cloud.py,1,['ZERO'],ZERO
2026-09-04,67 u.json top20 b=0.25 QQQ core (idea 63 candidate),0.135,1.12,-0.185,1.17,1.09,0.67,0.64,0.69,KEEP 4b but never walk-forward selected,research/backtests/2026-09-04_core-sleeve-walk-forward-repair_B.py,0,[],none
2026-09-04,67 broad top20 b=0.25 QQQ core (idea 63 candidate),0.138,1.02,-0.19899999999999998,1.18,0.88,0.64,0.76,0.54,KEEP 4b but never walk-forward selected,research/backtests/2026-09-04_core-sleeve-walk-forward-repair_B.py,1,['ZERO'],ZERO
2026-09-04,67 u.json top20 b=0.50 QQQ core (rule-8 pick),0.14300000000000002,1.1,-0.188,1.21,1.03,0.67,0.64,0.69,KEEP 4b,research/backtests/2026-09-04_core-sleeve-walk-forward-repair_B.py,0,[],none
2026-09-04,"67 broad top20 b=0.50 QQQ core (rule-8 pick, 10/12 points)",0.145,1.04,-0.22,1.21,0.91,0.64,0.76,0.54,KILL 4b (DD) — OOS -22.0% vs -20.2% cap,research/backtests/2026-09-04_core-sleeve-walk-forward-repair_B.py,1,['ZERO'],ZERO
2026-09-04,67 u.json ew-band3 b=0.25 QQQ core,0.124,1.14,-0.162,1.18,1.11,0.67,0.64,0.69,KEEP 4b,research/backtests/2026-09-04_core-sleeve-walk-forward-repair_B.py,0,[],none
2026-09-04,67 broad ew-band3 b=0.25 QQQ core,0.12300000000000001,1.09,-0.185,1.2,0.99,0.64,0.76,0.54,KEEP 4b,research/backtests/2026-09-04_core-sleeve-walk-forward-repair_B.py,1,['ZERO'],ZERO
2026-09-04,67 u.json ew-band3 b=0.25 SPY core (surviving arm),0.114,1.11,-0.165,1.11,1.11,0.67,0.64,0.69,KEEP 4b (4a fails DD),research/backtests/2026-09-04_core-sleeve-walk-forward-repair_B.py,0,[],none
2026-09-04,67 broad ew-band3 b=0.25 SPY core (surviving arm),0.113,1.04,-0.177,1.13,0.96,0.64,0.76,0.54,KEEP 4b + KEEP 4a,research/backtests/2026-09-04_core-sleeve-walk-forward-repair_B.py,1,['ZERO'],ZERO
2026-09-04,8 universe.json 12-1 n=5,0.19899999999999998,1.06,-0.24100000000000002,1.04,1.09,0.67,0.64,0.69,KILL 4a (DD) / KILL 4b (DD),research/backtests/2026-09-04_lookback-blend_C.py,0,[],none
2026-09-04,8 universe.json 12-1 n=10,0.152,1.04,-0.20600000000000002,1.03,1.05,0.67,0.64,0.69,KILL 4a (DD) / KILL 4b (DD),research/backtests/2026-09-04_lookback-blend_C.py,0,[],none
2026-09-04,8 universe.json 12-1 n=20,0.121,1.05,-0.188,1.15,0.97,0.67,0.64,0.69,KILL 4a (DD) / KEEP 4b,research/backtests/2026-09-04_lookback-blend_C.py,0,[],none
2026-09-04,8 universe.json 12-1 n=30,0.109,1.1,-0.158,1.1,1.09,0.67,0.64,0.69,KILL 4a (DD) / KEEP 4b,research/backtests/2026-09-04_lookback-blend_C.py,0,[],none
2026-09-04,8 universe.json 6-1 n=5,0.19899999999999998,1.08,-0.228,1.21,0.97,0.67,0.64,0.69,KILL 4a (DD) / KILL 4b (DD),research/backtests/2026-09-04_lookback-blend_C.py,0,[],none
2026-09-04,8 universe.json 6-1 n=10,0.139,0.96,-0.20600000000000002,1.08,0.88,0.67,0.64,0.69,KILL 4a (DD) / KILL 4b (DD),research/backtests/2026-09-04_lookback-blend_C.py,0,[],none
2026-09-04,8 universe.json 6-1 n=20,0.11800000000000001,1.02,-0.192,1.09,0.95,0.67,0.64,0.69,KILL 4a (DD) / KEEP 4b,research/backtests/2026-09-04_lookback-blend_C.py,0,[],none
2026-09-04,8 universe.json 6-1 n=30,0.105,1.06,-0.16899999999999998,1.07,1.06,0.67,0.64,0.69,KILL 4a (DD) / KILL 4b (CAGR),research/backtests/2026-09-04_lookback-blend_C.py,0,[],none
2026-09-04,8 universe.json 3-1 n=5,0.145,0.85,-0.21,0.8,0.9,0.67,0.64,0.69,"KILL 4a (DD) / KILL 4b (H1,DD)",research/backtests/2026-09-04_lookback-blend_C.py,0,[],none
2026-09-04,8 universe.json 3-1 n=10,0.122,0.89,-0.18899999999999997,0.85,0.93,0.67,0.64,0.69,KILL 4a (DD) / KILL 4b (H1),research/backtests/2026-09-04_lookback-blend_C.py,0,[],none
2026-09-04,8 universe.json 3-1 n=20,0.10400000000000001,0.93,-0.183,0.91,0.96,0.67,0.64,0.69,"KILL 4a (DD) / KILL 4b (H1,CAGR)",research/backtests/2026-09-04_lookback-blend_C.py,0,[],none
2026-09-04,8 universe.json 3-1 n=30,0.098,1.02,-0.16399999999999998,0.94,1.1,0.67,0.64,0.69,"KILL 4a (DD) / KILL 4b (H1,CAGR)",research/backtests/2026-09-04_lookback-blend_C.py,0,[],none
2026-09-04,8 universe.json blend-v1 n=5,0.165,0.95,-0.21600000000000003,0.9,1.0,0.67,0.64,0.69,"KILL 4a (DD) / KILL 4b (H1,DD)",research/backtests/2026-09-04_lookback-blend_C.py,0,[],none
2026-09-04,8 universe.json blend-v1 n=10,0.129,0.93,-0.175,0.92,0.95,0.67,0.64,0.69,KILL 4a (DD) / KILL 4b (H1),research/backtests/2026-09-04_lookback-blend_C.py,0,[],none
2026-09-04,8 universe.json blend-v1 n=20,0.127,1.09,-0.183,1.09,1.1,0.67,0.64,0.69,KILL 4a (DD) / KEEP 4b,research/backtests/2026-09-04_lookback-blend_C.py,0,[],none
2026-09-04,8 universe.json blend-v1 n=30,0.11,1.1,-0.166,1.03,1.17,0.67,0.64,0.69,KILL 4a (DD) / KEEP 4b,research/backtests/2026-09-04_lookback-blend_C.py,0,[],none
2026-09-04,8 universe.json blend-skip n=5,0.16899999999999998,0.97,-0.225,1.11,0.84,0.67,0.64,0.69,"KILL 4a (DD) / KILL 4b (OOS,DD)",research/backtests/2026-09-04_lookback-blend_C.py,0,[],none
2026-09-04,8 universe.json blend-skip n=10,0.122,0.88,-0.2,0.96,0.82,0.67,0.64,0.69,"KILL 4a (DD) / KILL 4b (H1,H2,OOS)",research/backtests/2026-09-04_lookback-blend_C.py,0,[],none
2026-09-04,8 universe.json blend-skip n=20,0.11699999999999999,1.01,-0.195,1.04,0.99,0.67,0.64,0.69,KILL 4a (DD) / KEEP 4b,research/backtests/2026-09-04_lookback-blend_C.py,0,[],none
2026-09-04,8 universe.json blend-skip n=30,0.10800000000000001,1.08,-0.165,1.06,1.11,0.67,0.64,0.69,KILL 4a (DD) / KEEP 4b,research/backtests/2026-09-04_lookback-blend_C.py,0,[],none
2026-09-04,8 universe.json CONTROL EW-all-eligible,0.10400000000000001,1.05,-0.159,1.07,1.04,0.67,0.64,0.69,KILL 4a (DD) / KILL 4b (CAGR),research/backtests/2026-09-04_lookback-blend_C.py,0,[],none
2026-09-04,8 universe.json CONTROL REVERSED blend-v1 bottom-5,0.027000000000000003,0.35,-0.21600000000000003,0.41,0.29,0.67,0.64,0.69,"KILL 4a (H1,H2,DD) / KILL 4b (H1,H2,OOS,",research/backtests/2026-09-04_lookback-blend_C.py,0,[],none
2026-09-04,8 universe.json CONTROL REVERSED blend-v1 bottom-20,0.065,0.81,-0.13699999999999998,0.94,0.68,0.67,0.64,0.69,"KILL 4a (H2) / KILL 4b (H1,H2,OOS,CAGR)",research/backtests/2026-09-04_lookback-blend_C.py,0,[],none
2026-09-04,8 universe.json CONTROL REVERSED 12-1 bottom-5,0.07200000000000001,0.67,-0.209,0.49,0.86,0.67,0.64,0.69,"KILL 4a (H1,DD) / KILL 4b (H1,OOS,DD,CAG",research/backtests/2026-09-04_lookback-blend_C.py,0,[],none
2026-09-04,8 universe.json CONTROL REVERSED 12-1 bottom-20,0.071,0.85,-0.142,0.84,0.86,0.67,0.64,0.69,"KILL 4a (DD) / KILL 4b (H1,CAGR)",research/backtests/2026-09-04_lookback-blend_C.py,0,[],none
2026-09-04,8 universe.json CONTROL 1m-reversal n=5,0.1,0.72,-0.267,0.81,0.64,0.67,0.64,0.69,"KILL 4a (H2,DD) / KILL 4b (H1,H2,OOS,DD,",research/backtests/2026-09-04_lookback-blend_C.py,0,[],none
2026-09-04,8 universe.json CONTROL 1m-reversal n=20,0.08,0.82,-0.17300000000000001,0.89,0.76,0.67,0.64,0.69,"KILL 4a (DD) / KILL 4b (H1,H2,OOS,CAGR)",research/backtests/2026-09-04_lookback-blend_C.py,0,[],none
2026-09-04,8 universe_broad.json 12-1 n=5,0.20600000000000002,1.01,-0.264,1.29,0.79,0.64,0.76,0.54,"KILL 4a (DD) / KILL 4b (H2,OOS,DD)",research/backtests/2026-09-04_lookback-blend_C.py,1,['ZERO'],ZERO
2026-09-04,8 universe_broad.json 12-1 n=10,0.188,1.08,-0.214,1.28,0.93,0.64,0.76,0.54,KILL 4a (DD) / KILL 4b (DD),research/backtests/2026-09-04_lookback-blend_C.py,1,['ZERO'],ZERO
2026-09-04,8 universe_broad.json 12-1 n=20,0.139,0.97,-0.21,1.12,0.85,0.64,0.76,0.54,KEEP 4a / KILL 4b (DD),research/backtests/2026-09-04_lookback-blend_C.py,1,['ZERO'],ZERO
2026-09-04,8 universe_broad.json 12-1 n=30,0.13,1.0,-0.20199999999999999,1.16,0.87,0.64,0.76,0.54,KEEP 4a / KEEP 4b,research/backtests/2026-09-04_lookback-blend_C.py,1,['ZERO'],ZERO
2026-09-04,8 universe_broad.json 6-1 n=5,0.19899999999999998,1.01,-0.23800000000000002,1.24,0.8,0.64,0.76,0.54,"KILL 4a (DD) / KILL 4b (H2,DD)",research/backtests/2026-09-04_lookback-blend_C.py,1,['ZERO'],ZERO
2026-09-04,8 universe_broad.json 6-1 n=10,0.16899999999999998,1.02,-0.20199999999999999,1.25,0.83,0.64,0.76,0.54,KEEP 4a / KILL 4b (H2),research/backtests/2026-09-04_lookback-blend_C.py,1,['ZERO'],ZERO
2026-09-04,8 universe_broad.json 6-1 n=20,0.145,1.02,-0.209,1.23,0.83,0.64,0.76,0.54,"KEEP 4a / KILL 4b (H2,DD)",research/backtests/2026-09-04_lookback-blend_C.py,1,['ZERO'],ZERO
2026-09-04,8 universe_broad.json 6-1 n=30,0.134,1.03,-0.20600000000000002,1.24,0.85,0.64,0.76,0.54,KEEP 4a / KILL 4b (DD),research/backtests/2026-09-04_lookback-blend_C.py,1,['ZERO'],ZERO
2026-09-04,8 universe_broad.json 3-1 n=5,0.159,0.87,-0.226,0.91,0.83,0.64,0.76,0.54,"KILL 4a (DD) / KILL 4b (H1,H2,OOS,DD)",research/backtests/2026-09-04_lookback-blend_C.py,1,['ZERO'],ZERO
2026-09-04,8 universe_broad.json 3-1 n=10,0.122,0.8,-0.209,1.04,0.58,0.64,0.76,0.54,"KEEP 4a / KILL 4b (H2,OOS,DD)",research/backtests/2026-09-04_lookback-blend_C.py,1,['ZERO'],ZERO
2026-09-04,8 universe_broad.json 3-1 n=20,0.109,0.83,-0.201,1.03,0.64,0.64,0.76,0.54,"KEEP 4a / KILL 4b (H2,OOS)",research/backtests/2026-09-04_lookback-blend_C.py,1,['ZERO'],ZERO
2026-09-04,8 universe_broad.json 3-1 n=30,0.10400000000000001,0.86,-0.21100000000000002,1.1,0.63,0.64,0.76,0.54,"KEEP 4a / KILL 4b (H2,OOS,DD,CAGR)",research/backtests/2026-09-04_lookback-blend_C.py,1,['ZERO'],ZERO
2026-09-04,8 universe_broad.json blend-v1 n=5,0.16699999999999998,0.88,-0.23399999999999999,1.02,0.78,0.64,0.76,0.54,"KILL 4a (DD) / KILL 4b (H2,OOS,DD)",research/backtests/2026-09-04_lookback-blend_C.py,1,['ZERO'],ZERO
2026-09-04,8 universe_broad.json blend-v1 n=10,0.142,0.89,-0.214,1.11,0.71,0.64,0.76,0.54,"KILL 4a (DD) / KILL 4b (H2,OOS,DD)",research/backtests/2026-09-04_lookback-blend_C.py,1,['ZERO'],ZERO
2026-09-04,8 universe_broad.json blend-v1 n=20,0.131,0.96,-0.201,1.12,0.81,0.64,0.76,0.54,KEEP 4a / KILL 4b (H2),research/backtests/2026-09-04_lookback-blend_C.py,1,['ZERO'],ZERO
