se_basis,L,bar,bar_value,panel,H,cadence,t_best,N_argmax,N_pick,moved,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,pass_4b_full,pass_4b_oos,pass_4a
S_IID,252,BAR_HONEST,1.9416406771245802,U56,63,W,1.0580537072502507,15,20,False,1.1004383395627895,0.1618190957285448,-0.25692124189441967,False,False,False
S_IID,252,BAR_HONEST,1.9416406771245802,U56,63,M,0.38160689475845,30,20,False,1.1770914972918733,0.17044573733068202,-0.23940605544821025,False,False,False
S_IID,252,BAR_HONEST,1.9416406771245802,U56,126,W,0.7067720550945394,40,20,False,1.1615297831443132,0.16919746270303992,-0.19127561830465012,True,True,False
S_IID,252,BAR_HONEST,1.9416406771245802,U56,126,M,1.0311487406197861,5,20,False,1.0718629300047582,0.15849175682599115,-0.2307735785481957,False,False,False
S_IID,252,BAR_HONEST,1.9416406771245802,U56,252,W,2.139777502544366,15,15,True,1.1296238674329304,0.16655412469137398,-0.21097510572488332,False,False,False
S_IID,252,BAR_HONEST,1.9416406771245802,U56,252,M,1.1234832364597431,5,20,False,1.0549587806469196,0.15571732243233516,-0.18915655002855358,True,True,False
S_IID,252,BAR_HONEST,1.9416406771245802,B136,21,W,1.7470857832672824,40,20,False,0.9966114494768078,0.15547309710536084,-0.2569070436953067,False,False,False
S_IID,252,BAR_HONEST,1.9416406771245802,B136,21,M,3.1803256209378463,30,30,True,1.013588089595137,0.1488353276935499,-0.2807881317205373,False,False,False
S_IID,252,BAR_HONEST,1.9416406771245802,B136,63,W,1.1805827642482958,5,20,False,0.9960363388880005,0.16487229134834314,-0.28694818362899355,False,False,False
S_IID,252,BAR_HONEST,1.9416406771245802,B136,63,M,2.5070492846560777,40,40,True,1.0296892029713058,0.1488967764081035,-0.27728951385115674,False,False,False
S_IID,252,BAR_HONEST,1.9416406771245802,B136,126,W,1.4317855925458174,10,20,False,1.0100346106764955,0.16023726571201902,-0.20740302267849475,False,False,False
S_IID,252,BAR_HONEST,1.9416406771245802,B136,126,M,1.132436557516698,30,20,False,1.0654743736275754,0.18061041709598946,-0.2762786363864471,False,False,False
S_IID,252,BAR_HONEST,1.9416406771245802,B136,252,W,1.7996959911360144,15,20,False,1.0475859407578672,0.17047323820552207,-0.23490998276411423,False,False,False
S_IID,252,BAR_HONEST,1.9416406771245802,B136,252,M,2.7191955717303773,10,10,True,0.7581835851860829,0.1263820473342736,-0.26803083336320666,False,False,False
S_IID,252,BAR_HONEST,1.9416406771245802,SMALL,21,W,1.0826452592196028,40,20,False,0.4353158102219297,0.06613330401210393,-0.38294667892209755,False,False,False
S_IID,252,BAR_HONEST,1.9416406771245802,SMALL,21,M,1.4479061455764561,25,20,False,0.44561793701672026,0.06750417216231508,-0.35075734420038274,False,False,False
S_IID,252,BAR_HONEST,1.9416406771245802,SMALL,63,W,1.2297546540118613,5,20,False,0.4615529999466303,0.07217183938825045,-0.36589477067213816,False,False,False
S_IID,252,BAR_HONEST,1.9416406771245802,SMALL,63,M,1.7533450863094964,15,20,False,0.24937972736366745,0.02963581493264411,-0.43056692794894924,False,False,False
S_IID,252,BAR_HONEST,1.9416406771245802,SMALL,126,W,1.8881784690378578,25,20,False,0.45333717990397243,0.070860770065448,-0.3581405418032817,False,False,False
S_IID,252,BAR_HONEST,1.9416406771245802,SMALL,126,M,1.182382019345442,25,20,False,0.2482123898640132,0.029782993979285077,-0.3852385659953811,False,False,False
S_IID,252,BAR_HONEST,1.9416406771245802,SMALL,252,W,1.3668087996596863,40,20,False,0.6676058493481922,0.11159184725299265,-0.37411836270629684,False,False,False
S_IID,252,BAR_HONEST,1.9416406771245802,SMALL,252,M,0.7538598701729404,25,20,False,0.5601091433785563,0.09243559648173827,-0.3373715741988218,False,False,False
S_IID,504,BAR_QUOTED,1.959963984540054,U56,21,W,1.4411595841242426,25,20,False,1.1116898505481745,0.15308885804711703,-0.2024163164242747,False,False,False
S_IID,504,BAR_QUOTED,1.959963984540054,U56,21,M,2.270911735994571,5,5,True,0.8723148443208242,0.168666759475123,-0.2872795019153649,False,False,False
S_IID,504,BAR_QUOTED,1.959963984540054,U56,63,W,1.1846059572370482,15,20,False,1.1004383395627895,0.1618190957285448,-0.25692124189441967,False,False,False
S_IID,504,BAR_QUOTED,1.959963984540054,U56,63,M,0.3501846398589116,30,20,False,1.1770914972918733,0.17044573733068202,-0.23940605544821025,False,False,False
S_IID,504,BAR_QUOTED,1.959963984540054,U56,126,W,0.7223076141131661,40,20,False,1.1615297831443132,0.16919746270303992,-0.19127561830465012,True,True,False
S_IID,504,BAR_QUOTED,1.959963984540054,U56,126,M,0.9416187942354131,5,20,False,1.0718629300047582,0.15849175682599115,-0.2307735785481957,False,False,False
S_IID,504,BAR_QUOTED,1.959963984540054,U56,252,W,2.1327150730016085,10,10,True,1.1165735222498971,0.1804568189856468,-0.2329895245962077,False,False,False
S_IID,504,BAR_QUOTED,1.959963984540054,U56,252,M,1.141515860309982,5,20,False,1.0549587806469196,0.15571732243233516,-0.18915655002855358,True,True,False
S_IID,504,BAR_QUOTED,1.959963984540054,B136,21,W,1.6613039125338724,40,20,False,0.9966114494768078,0.15547309710536084,-0.2569070436953067,False,False,False
S_IID,504,BAR_QUOTED,1.959963984540054,B136,21,M,3.1490627263757105,40,40,True,1.0588286290341873,0.1488241103245378,-0.27434821462752956,False,False,False
S_IID,504,BAR_QUOTED,1.959963984540054,B136,63,W,1.2085973037128785,5,20,False,0.9960363388880005,0.16487229134834314,-0.28694818362899355,False,False,False
S_IID,504,BAR_QUOTED,1.959963984540054,B136,63,M,2.6011925477595303,30,30,True,0.9750837981160982,0.1476707708601923,-0.28625875280354174,False,False,False
S_IID,504,BAR_QUOTED,1.959963984540054,B136,126,W,1.383820316552352,10,20,False,1.0100346106764955,0.16023726571201902,-0.20740302267849475,False,False,False
S_IID,504,BAR_QUOTED,1.959963984540054,B136,126,M,1.1627913583129148,30,20,False,1.0654743736275754,0.18061041709598946,-0.2762786363864471,False,False,False
S_IID,504,BAR_QUOTED,1.959963984540054,B136,252,W,1.840873474843878,10,20,False,1.0475859407578672,0.17047323820552207,-0.23490998276411423,False,False,False
S_IID,504,BAR_QUOTED,1.959963984540054,B136,252,M,2.8028522941530225,10,10,True,0.7581835851860829,0.1263820473342736,-0.26803083336320666,False,False,False
S_IID,504,BAR_QUOTED,1.959963984540054,SMALL,21,W,1.1751641805636874,5,20,False,0.4353158102219297,0.06613330401210393,-0.38294667892209755,False,False,False
S_IID,504,BAR_QUOTED,1.959963984540054,SMALL,21,M,1.5407789498616165,25,20,False,0.44561793701672026,0.06750417216231508,-0.35075734420038274,False,False,False
S_IID,504,BAR_QUOTED,1.959963984540054,SMALL,63,W,1.2701415751341092,5,20,False,0.4615529999466303,0.07217183938825045,-0.36589477067213816,False,False,False
S_IID,504,BAR_QUOTED,1.959963984540054,SMALL,63,M,1.862587102429671,15,20,False,0.24937972736366745,0.02963581493264411,-0.43056692794894924,False,False,False
S_IID,504,BAR_QUOTED,1.959963984540054,SMALL,126,W,2.046441713645895,25,25,True,0.4163581876404954,0.06169800421238092,-0.35587150982337046,False,False,False
S_IID,504,BAR_QUOTED,1.959963984540054,SMALL,126,M,1.19765738985061,30,20,False,0.2482123898640132,0.029782993979285077,-0.3852385659953811,False,False,False
S_IID,504,BAR_QUOTED,1.959963984540054,SMALL,252,W,1.3554021285335807,40,20,False,0.6676058493481922,0.11159184725299265,-0.37411836270629684,False,False,False
S_IID,504,BAR_QUOTED,1.959963984540054,SMALL,252,M,0.7124624303952586,15,20,False,0.5601091433785563,0.09243559648173827,-0.3373715741988218,False,False,False
S_IID,504,BAR_HONEST,1.9319195939392249,U56,21,W,1.4411595841242426,25,20,False,1.1116898505481745,0.15308885804711703,-0.2024163164242747,False,False,False
S_IID,504,BAR_HONEST,1.9319195939392249,U56,21,M,2.270911735994571,5,5,True,0.8723148443208242,0.168666759475123,-0.2872795019153649,False,False,False
S_IID,504,BAR_HONEST,1.9319195939392249,U56,63,W,1.1846059572370482,15,20,False,1.1004383395627895,0.1618190957285448,-0.25692124189441967,False,False,False
S_IID,504,BAR_HONEST,1.9319195939392249,U56,63,M,0.3501846398589116,30,20,False,1.1770914972918733,0.17044573733068202,-0.23940605544821025,False,False,False
S_IID,504,BAR_HONEST,1.9319195939392249,U56,126,W,0.7223076141131661,40,20,False,1.1615297831443132,0.16919746270303992,-0.19127561830465012,True,True,False
S_IID,504,BAR_HONEST,1.9319195939392249,U56,126,M,0.9416187942354131,5,20,False,1.0718629300047582,0.15849175682599115,-0.2307735785481957,False,False,False
S_IID,504,BAR_HONEST,1.9319195939392249,U56,252,W,2.1327150730016085,10,10,True,1.1165735222498971,0.1804568189856468,-0.2329895245962077,False,False,False
S_IID,504,BAR_HONEST,1.9319195939392249,U56,252,M,1.141515860309982,5,20,False,1.0549587806469196,0.15571732243233516,-0.18915655002855358,True,True,False
S_IID,504,BAR_HONEST,1.9319195939392249,B136,21,W,1.6613039125338724,40,20,False,0.9966114494768078,0.15547309710536084,-0.2569070436953067,False,False,False
S_IID,504,BAR_HONEST,1.9319195939392249,B136,21,M,3.1490627263757105,40,40,True,1.0588286290341873,0.1488241103245378,-0.27434821462752956,False,False,False
S_IID,504,BAR_HONEST,1.9319195939392249,B136,63,W,1.2085973037128785,5,20,False,0.9960363388880005,0.16487229134834314,-0.28694818362899355,False,False,False
S_IID,504,BAR_HONEST,1.9319195939392249,B136,63,M,2.6011925477595303,30,30,True,0.9750837981160982,0.1476707708601923,-0.28625875280354174,False,False,False
S_IID,504,BAR_HONEST,1.9319195939392249,B136,126,W,1.383820316552352,10,20,False,1.0100346106764955,0.16023726571201902,-0.20740302267849475,False,False,False
S_IID,504,BAR_HONEST,1.9319195939392249,B136,126,M,1.1627913583129148,30,20,False,1.0654743736275754,0.18061041709598946,-0.2762786363864471,False,False,False
S_IID,504,BAR_HONEST,1.9319195939392249,B136,252,W,1.840873474843878,10,20,False,1.0475859407578672,0.17047323820552207,-0.23490998276411423,False,False,False
S_IID,504,BAR_HONEST,1.9319195939392249,B136,252,M,2.8028522941530225,10,10,True,0.7581835851860829,0.1263820473342736,-0.26803083336320666,False,False,False
S_IID,504,BAR_HONEST,1.9319195939392249,SMALL,21,W,1.1751641805636874,5,20,False,0.4353158102219297,0.06613330401210393,-0.38294667892209755,False,False,False
S_IID,504,BAR_HONEST,1.9319195939392249,SMALL,21,M,1.5407789498616165,25,20,False,0.44561793701672026,0.06750417216231508,-0.35075734420038274,False,False,False
S_IID,504,BAR_HONEST,1.9319195939392249,SMALL,63,W,1.2701415751341092,5,20,False,0.4615529999466303,0.07217183938825045,-0.36589477067213816,False,False,False
S_IID,504,BAR_HONEST,1.9319195939392249,SMALL,63,M,1.862587102429671,15,20,False,0.24937972736366745,0.02963581493264411,-0.43056692794894924,False,False,False
S_IID,504,BAR_HONEST,1.9319195939392249,SMALL,126,W,2.046441713645895,25,25,True,0.4163581876404954,0.06169800421238092,-0.35587150982337046,False,False,False
S_IID,504,BAR_HONEST,1.9319195939392249,SMALL,126,M,1.19765738985061,30,20,False,0.2482123898640132,0.029782993979285077,-0.3852385659953811,False,False,False
S_IID,504,BAR_HONEST,1.9319195939392249,SMALL,252,W,1.3554021285335807,40,20,False,0.6676058493481922,0.11159184725299265,-0.37411836270629684,False,False,False
S_IID,504,BAR_HONEST,1.9319195939392249,SMALL,252,M,0.7124624303952586,15,20,False,0.5601091433785563,0.09243559648173827,-0.3373715741988218,False,False,False
S_BLOCK,21,BAR_QUOTED,1.959963984540054,U56,21,W,1.5116335673739192,30,20,False,1.1116898505481745,0.15308885804711703,-0.2024163164242747,False,False,False
S_BLOCK,21,BAR_QUOTED,1.959963984540054,U56,21,M,2.184339553689436,5,5,True,0.8723148443208242,0.168666759475123,-0.2872795019153649,False,False,False
S_BLOCK,21,BAR_QUOTED,1.959963984540054,U56,63,W,1.2444401827936424,15,20,False,1.1004383395627895,0.1618190957285448,-0.25692124189441967,False,False,False
S_BLOCK,21,BAR_QUOTED,1.959963984540054,U56,63,M,0.3761631939695018,30,20,False,1.1770914972918733,0.17044573733068202,-0.23940605544821025,False,False,False
S_BLOCK,21,BAR_QUOTED,1.959963984540054,U56,126,W,0.7155620887652326,40,20,False,1.1615297831443132,0.16919746270303992,-0.19127561830465012,True,True,False
S_BLOCK,21,BAR_QUOTED,1.959963984540054,U56,126,M,1.0633313533902091,5,20,False,1.0718629300047582,0.15849175682599115,-0.2307735785481957,False,False,False
S_BLOCK,21,BAR_QUOTED,1.959963984540054,U56,252,W,2.2422153137243317,15,15,True,1.1296238674329304,0.16655412469137398,-0.21097510572488332,False,False,False
S_BLOCK,21,BAR_QUOTED,1.959963984540054,U56,252,M,1.1844280133812335,5,20,False,1.0549587806469196,0.15571732243233516,-0.18915655002855358,True,True,False
S_BLOCK,21,BAR_QUOTED,1.959963984540054,B136,21,W,1.9623489427101535,40,40,True,1.0028753644740442,0.13657902629592344,-0.2563191143947725,False,False,False
S_BLOCK,21,BAR_QUOTED,1.959963984540054,B136,21,M,3.3192222943862375,40,40,True,1.0588286290341873,0.1488241103245378,-0.27434821462752956,False,False,False
S_BLOCK,21,BAR_QUOTED,1.959963984540054,B136,63,W,1.4030159476835111,5,20,False,0.9960363388880005,0.16487229134834314,-0.28694818362899355,False,False,False
S_BLOCK,21,BAR_QUOTED,1.959963984540054,B136,63,M,2.4629404123804255,30,30,True,0.9750837981160982,0.1476707708601923,-0.28625875280354174,False,False,False
S_BLOCK,21,BAR_QUOTED,1.959963984540054,B136,126,W,1.3925969810091712,10,20,False,1.0100346106764955,0.16023726571201902,-0.20740302267849475,False,False,False
S_BLOCK,21,BAR_QUOTED,1.959963984540054,B136,126,M,1.0800688238430707,30,20,False,1.0654743736275754,0.18061041709598946,-0.2762786363864471,False,False,False
S_BLOCK,21,BAR_QUOTED,1.959963984540054,B136,252,W,1.806915880496159,10,20,False,1.0475859407578672,0.17047323820552207,-0.23490998276411423,False,False,False
S_BLOCK,21,BAR_QUOTED,1.959963984540054,B136,252,M,2.4895854563129483,10,10,True,0.7581835851860829,0.1263820473342736,-0.26803083336320666,False,False,False
S_BLOCK,21,BAR_QUOTED,1.959963984540054,SMALL,21,W,1.2553340253026488,40,20,False,0.4353158102219297,0.06613330401210393,-0.38294667892209755,False,False,False
S_BLOCK,21,BAR_QUOTED,1.959963984540054,SMALL,21,M,1.4995928008753947,25,20,False,0.44561793701672026,0.06750417216231508,-0.35075734420038274,False,False,False
S_BLOCK,21,BAR_QUOTED,1.959963984540054,SMALL,63,W,1.0452375846378295,5,20,False,0.4615529999466303,0.07217183938825045,-0.36589477067213816,False,False,False
S_BLOCK,21,BAR_QUOTED,1.959963984540054,SMALL,63,M,1.8688020883229208,15,20,False,0.24937972736366745,0.02963581493264411,-0.43056692794894924,False,False,False
S_BLOCK,21,BAR_QUOTED,1.959963984540054,SMALL,126,W,1.8775559111620124,25,20,False,0.45333717990397243,0.070860770065448,-0.3581405418032817,False,False,False
S_BLOCK,21,BAR_QUOTED,1.959963984540054,SMALL,126,M,1.3234545190963105,30,20,False,0.2482123898640132,0.029782993979285077,-0.3852385659953811,False,False,False
S_BLOCK,21,BAR_QUOTED,1.959963984540054,SMALL,252,W,1.345894906135634,40,20,False,0.6676058493481922,0.11159184725299265,-0.37411836270629684,False,False,False
S_BLOCK,21,BAR_QUOTED,1.959963984540054,SMALL,252,M,0.8986865195581986,25,20,False,0.5601091433785563,0.09243559648173827,-0.3373715741988218,False,False,False
S_BLOCK,21,BAR_HONEST,1.9529699971572567,U56,21,W,1.5116335673739192,30,20,False,1.1116898505481745,0.15308885804711703,-0.2024163164242747,False,False,False
S_BLOCK,21,BAR_HONEST,1.9529699971572567,U56,21,M,2.184339553689436,5,5,True,0.8723148443208242,0.168666759475123,-0.2872795019153649,False,False,False
S_BLOCK,21,BAR_HONEST,1.9529699971572567,U56,63,W,1.2444401827936424,15,20,False,1.1004383395627895,0.1618190957285448,-0.25692124189441967,False,False,False
S_BLOCK,21,BAR_HONEST,1.9529699971572567,U56,63,M,0.3761631939695018,30,20,False,1.1770914972918733,0.17044573733068202,-0.23940605544821025,False,False,False
S_BLOCK,21,BAR_HONEST,1.9529699971572567,U56,126,W,0.7155620887652326,40,20,False,1.1615297831443132,0.16919746270303992,-0.19127561830465012,True,True,False
S_BLOCK,21,BAR_HONEST,1.9529699971572567,U56,126,M,1.0633313533902091,5,20,False,1.0718629300047582,0.15849175682599115,-0.2307735785481957,False,False,False
S_BLOCK,21,BAR_HONEST,1.9529699971572567,U56,252,W,2.2422153137243317,15,15,True,1.1296238674329304,0.16655412469137398,-0.21097510572488332,False,False,False
S_BLOCK,21,BAR_HONEST,1.9529699971572567,U56,252,M,1.1844280133812335,5,20,False,1.0549587806469196,0.15571732243233516,-0.18915655002855358,True,True,False
S_BLOCK,21,BAR_HONEST,1.9529699971572567,B136,21,W,1.9623489427101535,40,40,True,1.0028753644740442,0.13657902629592344,-0.2563191143947725,False,False,False
S_BLOCK,21,BAR_HONEST,1.9529699971572567,B136,21,M,3.3192222943862375,40,40,True,1.0588286290341873,0.1488241103245378,-0.27434821462752956,False,False,False
S_BLOCK,21,BAR_HONEST,1.9529699971572567,B136,63,W,1.4030159476835111,5,20,False,0.9960363388880005,0.16487229134834314,-0.28694818362899355,False,False,False
S_BLOCK,21,BAR_HONEST,1.9529699971572567,B136,63,M,2.4629404123804255,30,30,True,0.9750837981160982,0.1476707708601923,-0.28625875280354174,False,False,False
S_BLOCK,21,BAR_HONEST,1.9529699971572567,B136,126,W,1.3925969810091712,10,20,False,1.0100346106764955,0.16023726571201902,-0.20740302267849475,False,False,False
S_BLOCK,21,BAR_HONEST,1.9529699971572567,B136,126,M,1.0800688238430707,30,20,False,1.0654743736275754,0.18061041709598946,-0.2762786363864471,False,False,False
S_BLOCK,21,BAR_HONEST,1.9529699971572567,B136,252,W,1.806915880496159,10,20,False,1.0475859407578672,0.17047323820552207,-0.23490998276411423,False,False,False
S_BLOCK,21,BAR_HONEST,1.9529699971572567,B136,252,M,2.4895854563129483,10,10,True,0.7581835851860829,0.1263820473342736,-0.26803083336320666,False,False,False
S_BLOCK,21,BAR_HONEST,1.9529699971572567,SMALL,21,W,1.2553340253026488,40,20,False,0.4353158102219297,0.06613330401210393,-0.38294667892209755,False,False,False
S_BLOCK,21,BAR_HONEST,1.9529699971572567,SMALL,21,M,1.4995928008753947,25,20,False,0.44561793701672026,0.06750417216231508,-0.35075734420038274,False,False,False
S_BLOCK,21,BAR_HONEST,1.9529699971572567,SMALL,63,W,1.0452375846378295,5,20,False,0.4615529999466303,0.07217183938825045,-0.36589477067213816,False,False,False
S_BLOCK,21,BAR_HONEST,1.9529699971572567,SMALL,63,M,1.8688020883229208,15,20,False,0.24937972736366745,0.02963581493264411,-0.43056692794894924,False,False,False
S_BLOCK,21,BAR_HONEST,1.9529699971572567,SMALL,126,W,1.8775559111620124,25,20,False,0.45333717990397243,0.070860770065448,-0.3581405418032817,False,False,False
S_BLOCK,21,BAR_HONEST,1.9529699971572567,SMALL,126,M,1.3234545190963105,30,20,False,0.2482123898640132,0.029782993979285077,-0.3852385659953811,False,False,False
S_BLOCK,21,BAR_HONEST,1.9529699971572567,SMALL,252,W,1.345894906135634,40,20,False,0.6676058493481922,0.11159184725299265,-0.37411836270629684,False,False,False
S_BLOCK,21,BAR_HONEST,1.9529699971572567,SMALL,252,M,0.8986865195581986,25,20,False,0.5601091433785563,0.09243559648173827,-0.3373715741988218,False,False,False
S_BLOCK,63,BAR_QUOTED,1.959963984540054,U56,21,W,1.5207226521212693,25,20,False,1.1116898505481745,0.15308885804711703,-0.2024163164242747,False,False,False
S_BLOCK,63,BAR_QUOTED,1.959963984540054,U56,21,M,1.9301101603762503,5,20,False,1.1590759322452227,0.16572301223766983,-0.25247110155870656,False,False,False
S_BLOCK,63,BAR_QUOTED,1.959963984540054,U56,63,W,1.3172166348323389,15,20,False,1.1004383395627895,0.1618190957285448,-0.25692124189441967,False,False,False
S_BLOCK,63,BAR_QUOTED,1.959963984540054,U56,63,M,0.35867532015623504,10,20,False,1.1770914972918733,0.17044573733068202,-0.23940605544821025,False,False,False
S_BLOCK,63,BAR_QUOTED,1.959963984540054,U56,126,W,0.7023483917113381,40,20,False,1.1615297831443132,0.16919746270303992,-0.19127561830465012,True,True,False
S_BLOCK,63,BAR_QUOTED,1.959963984540054,U56,126,M,1.2004318828030598,5,20,False,1.0718629300047582,0.15849175682599115,-0.2307735785481957,False,False,False
S_BLOCK,63,BAR_QUOTED,1.959963984540054,U56,252,W,2.228461681732323,15,15,True,1.1296238674329304,0.16655412469137398,-0.21097510572488332,False,False,False
S_BLOCK,63,BAR_QUOTED,1.959963984540054,U56,252,M,0.9383351619106419,5,20,False,1.0549587806469196,0.15571732243233516,-0.18915655002855358,True,True,False
S_BLOCK,63,BAR_QUOTED,1.959963984540054,B136,21,W,2.1824784830892936,40,40,True,1.0028753644740442,0.13657902629592344,-0.2563191143947725,False,False,False
S_BLOCK,63,BAR_QUOTED,1.959963984540054,B136,21,M,3.6818163784819378,40,40,True,1.0588286290341873,0.1488241103245378,-0.27434821462752956,False,False,False
S_BLOCK,63,BAR_QUOTED,1.959963984540054,B136,63,W,1.4342906402475926,5,20,False,0.9960363388880005,0.16487229134834314,-0.28694818362899355,False,False,False
S_BLOCK,63,BAR_QUOTED,1.959963984540054,B136,63,M,2.7641152662833415,40,40,True,1.0296892029713058,0.1488967764081035,-0.27728951385115674,False,False,False
S_BLOCK,63,BAR_QUOTED,1.959963984540054,B136,126,W,1.3790632901045456,10,20,False,1.0100346106764955,0.16023726571201902,-0.20740302267849475,False,False,False
S_BLOCK,63,BAR_QUOTED,1.959963984540054,B136,126,M,1.2099667617394831,30,20,False,1.0654743736275754,0.18061041709598946,-0.2762786363864471,False,False,False
S_BLOCK,63,BAR_QUOTED,1.959963984540054,B136,252,W,1.6414775375061155,10,20,False,1.0475859407578672,0.17047323820552207,-0.23490998276411423,False,False,False
S_BLOCK,63,BAR_QUOTED,1.959963984540054,B136,252,M,2.3706051754257844,10,10,True,0.7581835851860829,0.1263820473342736,-0.26803083336320666,False,False,False
S_BLOCK,63,BAR_QUOTED,1.959963984540054,SMALL,21,W,1.2433370974758442,5,20,False,0.4353158102219297,0.06613330401210393,-0.38294667892209755,False,False,False
S_BLOCK,63,BAR_QUOTED,1.959963984540054,SMALL,21,M,1.6406949005404348,25,20,False,0.44561793701672026,0.06750417216231508,-0.35075734420038274,False,False,False
S_BLOCK,63,BAR_QUOTED,1.959963984540054,SMALL,63,W,1.1767260989738495,5,20,False,0.4615529999466303,0.07217183938825045,-0.36589477067213816,False,False,False
S_BLOCK,63,BAR_QUOTED,1.959963984540054,SMALL,63,M,2.20715932174158,15,15,True,0.32309071739159123,0.04558033729109612,-0.39741019245727116,False,False,False
S_BLOCK,63,BAR_QUOTED,1.959963984540054,SMALL,126,W,1.6816374480555363,25,20,False,0.45333717990397243,0.070860770065448,-0.3581405418032817,False,False,False
S_BLOCK,63,BAR_QUOTED,1.959963984540054,SMALL,126,M,1.2598930289146437,30,20,False,0.2482123898640132,0.029782993979285077,-0.3852385659953811,False,False,False
S_BLOCK,63,BAR_QUOTED,1.959963984540054,SMALL,252,W,1.6232120142342534,40,20,False,0.6676058493481922,0.11159184725299265,-0.37411836270629684,False,False,False
S_BLOCK,63,BAR_QUOTED,1.959963984540054,SMALL,252,M,0.9415316923738102,25,20,False,0.5601091433785563,0.09243559648173827,-0.3373715741988218,False,False,False
S_BLOCK,63,BAR_HONEST,1.9942803116580767,U56,21,W,1.5207226521212693,25,20,False,1.1116898505481745,0.15308885804711703,-0.2024163164242747,False,False,False
S_BLOCK,63,BAR_HONEST,1.9942803116580767,U56,21,M,1.9301101603762503,5,20,False,1.1590759322452227,0.16572301223766983,-0.25247110155870656,False,False,False
S_BLOCK,63,BAR_HONEST,1.9942803116580767,U56,63,W,1.3172166348323389,15,20,False,1.1004383395627895,0.1618190957285448,-0.25692124189441967,False,False,False
S_BLOCK,63,BAR_HONEST,1.9942803116580767,U56,63,M,0.35867532015623504,10,20,False,1.1770914972918733,0.17044573733068202,-0.23940605544821025,False,False,False
S_BLOCK,63,BAR_HONEST,1.9942803116580767,U56,126,W,0.7023483917113381,40,20,False,1.1615297831443132,0.16919746270303992,-0.19127561830465012,True,True,False
S_BLOCK,63,BAR_HONEST,1.9942803116580767,U56,126,M,1.2004318828030598,5,20,False,1.0718629300047582,0.15849175682599115,-0.2307735785481957,False,False,False
S_BLOCK,63,BAR_HONEST,1.9942803116580767,U56,252,W,2.228461681732323,15,15,True,1.1296238674329304,0.16655412469137398,-0.21097510572488332,False,False,False
S_BLOCK,63,BAR_HONEST,1.9942803116580767,U56,252,M,0.9383351619106419,5,20,False,1.0549587806469196,0.15571732243233516,-0.18915655002855358,True,True,False
S_BLOCK,63,BAR_HONEST,1.9942803116580767,B136,21,W,2.1824784830892936,40,40,True,1.0028753644740442,0.13657902629592344,-0.2563191143947725,False,False,False
S_BLOCK,63,BAR_HONEST,1.9942803116580767,B136,21,M,3.6818163784819378,40,40,True,1.0588286290341873,0.1488241103245378,-0.27434821462752956,False,False,False
S_BLOCK,63,BAR_HONEST,1.9942803116580767,B136,63,W,1.4342906402475926,5,20,False,0.9960363388880005,0.16487229134834314,-0.28694818362899355,False,False,False
S_BLOCK,63,BAR_HONEST,1.9942803116580767,B136,63,M,2.7641152662833415,40,40,True,1.0296892029713058,0.1488967764081035,-0.27728951385115674,False,False,False
S_BLOCK,63,BAR_HONEST,1.9942803116580767,B136,126,W,1.3790632901045456,10,20,False,1.0100346106764955,0.16023726571201902,-0.20740302267849475,False,False,False
S_BLOCK,63,BAR_HONEST,1.9942803116580767,B136,126,M,1.2099667617394831,30,20,False,1.0654743736275754,0.18061041709598946,-0.2762786363864471,False,False,False
S_BLOCK,63,BAR_HONEST,1.9942803116580767,B136,252,W,1.6414775375061155,10,20,False,1.0475859407578672,0.17047323820552207,-0.23490998276411423,False,False,False
S_BLOCK,63,BAR_HONEST,1.9942803116580767,B136,252,M,2.3706051754257844,10,10,True,0.7581835851860829,0.1263820473342736,-0.26803083336320666,False,False,False
S_BLOCK,63,BAR_HONEST,1.9942803116580767,SMALL,21,W,1.2433370974758442,5,20,False,0.4353158102219297,0.06613330401210393,-0.38294667892209755,False,False,False
S_BLOCK,63,BAR_HONEST,1.9942803116580767,SMALL,21,M,1.6406949005404348,25,20,False,0.44561793701672026,0.06750417216231508,-0.35075734420038274,False,False,False
S_BLOCK,63,BAR_HONEST,1.9942803116580767,SMALL,63,W,1.1767260989738495,5,20,False,0.4615529999466303,0.07217183938825045,-0.36589477067213816,False,False,False
S_BLOCK,63,BAR_HONEST,1.9942803116580767,SMALL,63,M,2.20715932174158,15,15,True,0.32309071739159123,0.04558033729109612,-0.39741019245727116,False,False,False
S_BLOCK,63,BAR_HONEST,1.9942803116580767,SMALL,126,W,1.6816374480555363,25,20,False,0.45333717990397243,0.070860770065448,-0.3581405418032817,False,False,False
S_BLOCK,63,BAR_HONEST,1.9942803116580767,SMALL,126,M,1.2598930289146437,30,20,False,0.2482123898640132,0.029782993979285077,-0.3852385659953811,False,False,False
S_BLOCK,63,BAR_HONEST,1.9942803116580767,SMALL,252,W,1.6232120142342534,40,20,False,0.6676058493481922,0.11159184725299265,-0.37411836270629684,False,False,False
S_BLOCK,63,BAR_HONEST,1.9942803116580767,SMALL,252,M,0.9415316923738102,25,20,False,0.5601091433785563,0.09243559648173827,-0.3373715741988218,False,False,False
S_BLOCK,126,BAR_QUOTED,1.959963984540054,U56,21,W,1.5775389085540303,25,20,False,1.1116898505481745,0.15308885804711703,-0.2024163164242747,False,False,False
