panel,gross,kind,devices,tier,cost_bps,CAGR,Sharpe,MaxDD,Calmar,H1,H2,IS_CAGR,IS_Sharpe,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,legs,pass4a,pass4b,L_H1,L_H2,L_OOS,L_DD,L_CAGR,dCAGR,dSharpe,cut,turnover_yr,mean_risk_gross,dgross_rel,pp_per_1pct,clears_bar
U56,0.75,PAIR,HOLD+DRIFT,MID,50.0,0.10353061631260774,1.1148269321029967,-0.1503975221495253,0.6883798006304754,1.1955231491683893,1.0515459040899002,0.09434679702413606,1.0778698864339196,-0.11142817376528869,0.11113304526938017,1.1444509077150828,-0.1503975221495254,11110,False,False,True,True,True,True,False,0.0028520114994983192,0.003487043151915614,0.13569071698993163,3.030599326630688,0.6721208605266761,0.02442995799212322,0.02101847173311009,False
U56,0.75,PAIR,HOLD+BANDW,MID,0.0,0.12039429452980221,1.240199414718258,-0.17142784882044582,0.7023030117813801,1.32892006902464,1.1767240716824263,0.10980896842369336,1.2223905969219244,-0.09903698730135813,0.12916596670561775,1.2572244957636265,-0.17142784882044582,11111,False,True,True,True,True,True,True,0.00024429996790886754,-0.06767352652526659,0.37571472536726747,2.188983237965956,0.6603938470327926,0.006555934663196483,0.0006502272905861228,True
U56,0.75,PAIR,HOLD+BANDW,MID,10.0,0.11794351883691778,1.2170139412208698,-0.17160964758549313,0.687277903639772,1.306115839340666,1.153043510263292,0.10754487190574391,1.1990938464056746,-0.09979911430055799,0.12655933839971878,1.2340409387695435,-0.17160964758549346,11111,False,True,True,True,True,True,True,0.0017139848438891825,-0.05166137345014632,0.37571472536726747,2.188983237965956,0.6603938470327926,0.006555934663196483,0.004561931508576709,True
U56,0.75,PAIR,HOLD+BANDW,MID,25.0,0.11427680288227626,1.1821876974639536,-0.17188230654116166,0.6648549532636725,1.271860209430925,1.1174765169426177,0.10415690109945719,1.1641044481340415,-0.10094145507658292,0.1226599760588416,1.1992149652532498,-0.17188230654116188,11111,False,True,True,True,True,True,True,0.0039033477452670162,-0.02757798810252443,0.37571472536726747,2.188983237965956,0.6603938470327926,0.006555934663196483,0.010389126328363703,True
U56,0.75,PAIR,HOLD+BANDW,MID,50.0,0.1081907210329558,1.1240330947936488,-0.17233663362795282,0.627787132401125,1.2146516294830152,1.0580936599954984,0.09853201394721989,1.1056870688580818,-0.10284309225653221,0.11618915549883502,1.1410544714334983,-0.17233663362795282,11111,False,True,True,True,True,True,True,0.0075121162198463765,0.012693205842567723,0.37571472536726747,2.188983237965956,0.6603938470327926,0.006555934663196483,0.01999420228340307,True
U56,0.75,PAIR,HOLD+ROTA,MID,0.0,0.12796242940109925,1.2686174742310194,-0.19294163559112554,0.663218330294827,1.3486718742873534,1.213381050266138,0.11610539275116483,1.2465543021735153,-0.10019290248705492,0.13779754124513488,1.2889432874794062,-0.1929416355911252,11111,False,True,True,True,True,True,True,0.007812434839205906,-0.03925546701250515,0.28707857211608623,2.4997755337777727,0.690736098840717,0.052802842876432665,0.027213577041364078,False
U56,0.75,PAIR,HOLD+ROTA,MID,10.0,0.12514743852570276,1.2433036045767725,-0.19327107657684395,0.6475228510249672,1.3227595665395864,1.188325158116899,0.11340399771913034,1.2199513691964445,-0.10068856496853396,0.13488765634399202,1.2644611299371464,-0.1932710765768445,11111,False,True,True,True,True,True,True,0.008917904532674159,-0.02537171009424366,0.28707857211608623,2.4997755337777727,0.690736098840717,0.052802842876432665,0.03106433359668522,False
U56,0.75,PAIR,HOLD+ROTA,MID,25.0,0.12093685348553684,1.2052000665475602,-0.19376523805542234,0.6241411240696615,1.2837410712239263,1.1506196620047124,0.1093629350623555,1.1799073085877212,-0.10143165936251763,0.13053547706610313,1.227609779509495,-0.19376523805542212,11111,False,True,True,True,True,True,True,0.010563398348527597,-0.0045656190189178325,0.28707857211608623,2.4997755337777727,0.690736098840717,0.052802842876432665,0.03679619231300923,False
U56,0.75,PAIR,HOLD+ROTA,MID,50.0,0.11395084051730175,1.1413781406648071,-0.19458884051971903,0.5855980240848104,1.2183536700576991,1.0874872381310565,0.10265714719776375,1.11284055473382,-0.10266908570424527,0.12331545500679542,1.1658824728536104,-0.19458884051971903,11111,False,True,True,True,True,True,True,0.013272235704192337,0.030038251713726094,0.28707857211608623,2.4997755337777727,0.690736098840717,0.052802842876432665,0.04623206673476636,False
U56,0.75,PAIR,HOLD+PARTIAL,MID,0.0,0.12030432750145881,1.2843854296176056,-0.16214018959240084,0.7419772223277159,1.3234259619639748,1.2586265836627046,0.10647532417163452,1.214093822528181,-0.09400588750626004,0.1317945067420483,1.3392097955119135,-0.16214018959240062,11111,False,True,True,True,True,True,True,0.00015433293956546024,-0.023487511625919,0.26989548927677687,2.56002600233793,0.6566892270640963,0.0009094447209940792,0.0005718248199664883,False
U56,0.75,PAIR,HOLD+PARTIAL,MID,10.0,0.11743975857954347,1.2562993530111262,-0.1627729377222148,0.7214943726085716,1.294347932059529,1.2312179379491706,0.10363240711199362,1.1841341143856219,-0.09617172414034303,0.1289120775526582,1.3124500108175123,-0.16277293772221435,11111,False,True,True,True,True,True,True,0.0012102245865148742,-0.012375961659889967,0.26989548927677687,2.56002600233793,0.6566892270640963,0.0009094447209940792,0.00448404895449658,False
U56,0.75,PAIR,HOLD+PARTIAL,MID,25.0,0.11315615443827554,1.2141310933812857,-0.16372152786217797,0.6911501249458852,1.250685243502823,1.1900703666044061,0.09938123850582992,1.1391542042584053,-0.09941145748856106,0.12460171746090642,1.2722723594530294,-0.16372152786217797,11111,False,True,True,True,True,True,True,0.0027826993012662893,0.004365407814807654,0.26989548927677687,2.56002600233793,0.6566892270640963,0.0009094447209940792,0.010310284579868028,False
U56,0.75,PAIR,HOLD+PARTIAL,MID,50.0,0.1060520053410885,1.1437633519604702,-0.16530109313450625,0.6415686873576419,1.1778122085235474,1.121413999841991,0.0923310358476439,1.0641011307699912,-0.10527430482997513,0.11745306706574699,1.205222931424023,-0.16530109313450647,11110,False,False,True,True,True,True,False,0.0053734005279790775,0.03242346300938914,0.26989548927677687,2.56002600233793,0.6566892270640963,0.0009094447209940792,0.01990918982150411,False
U56,0.75,PAIR,DRIFT+BANDW,MID,0.0,0.1203160142285129,1.245002684250939,-0.1690541490466554,0.7117010431687673,1.3198312581626925,1.1914480867846216,0.10907422999766991,1.2146845671927984,-0.09936647003274823,0.12963669515787068,1.2707346947546654,-0.16905414904665528,11111,False,True,True,True,True,True,True,0.00016601966661955458,-0.06287025699258564,0.50194231892902,1.7463809570808124,0.6638675154931551,0.011850414040223134,0.0003307544718958665,True
U56,0.75,PAIR,DRIFT+BANDW,MID,10.0,0.1183599821469219,1.2263524759719244,-0.1691819373978729,0.6996017658112598,1.3018697141812554,1.172098203925172,0.10726693729329351,1.1960504071558313,-0.09996973118002939,0.1275563652401679,1.2520186327862712,-0.16918193739787313,11111,False,True,True,True,True,True,True,0.002130448153893294,-0.0423228386990917,0.50194231892902,1.7463809570808124,0.6638675154931551,0.011850414040223134,0.004244408318547379,True
U56,0.75,PAIR,DRIFT+BANDW,MID,25.0,0.11543182773214578,1.198334568021975,-0.16937360075870977,0.6815219562852086,1.2748828272400494,1.1430330356812393,0.10456110381508643,1.168058657322585,-0.10087416982255948,0.12444246597262487,1.2239003510691362,-0.1693736007587101,11111,False,True,True,True,True,True,True,0.005058372595136529,-0.011431117544502989,0.50194231892902,1.7463809570808124,0.6638675154931551,0.011850414040223134,0.01007759737399595,True
U56,0.75,PAIR,DRIFT+BANDW,MID,50.0,0.11056724742287805,1.151536566899275,-0.16969298858528525,0.6515722797074114,1.2297965492447318,1.0944967278904913,0.10006496433758105,1.1213091953021845,-0.10238035994980288,0.11927017549048147,1.176931249742741,-0.16969298858528492,11111,False,True,True,True,True,True,True,0.009888642609768628,0.040196677948193926,0.50194231892902,1.7463809570808124,0.6638675154931551,0.011850414040223134,0.019700754921138635,True
U56,0.75,PAIR,DRIFT+ROTA,MID,0.0,0.12123773254626191,1.2607469261879964,-0.18269697458706313,0.6636001106219019,1.3097137330242323,1.2300690224176294,0.1061806433289767,1.1983012786659293,-0.1033344954154285,0.13376082393093425,1.3101210856780097,-0.18269697458706313,11111,False,True,True,True,True,True,True,0.0010877379843685642,-0.04712601505552816,0.28212184019527264,2.517155734033393,0.6638047116309093,0.011754689949898145,0.0038555610711162192,False
U56,0.75,PAIR,DRIFT+ROTA,MID,10.0,0.118420004998121,1.2340432103380155,-0.1830303033751054,0.6469967148304893,1.2812134460999032,1.2046412143007972,0.10333106182019991,1.168752884415832,-0.10378874739776056,0.13097031123420289,1.285375345059346,-0.18303030337510595,11111,False,True,True,True,True,True,True,0.002190471005092398,-0.03463210433300068,0.28212184019527264,2.517155734033393,0.6638047116309093,0.011754689949898145,0.007764273065765656,False
U56,0.75,PAIR,DRIFT+ROTA,MID,25.0,0.1142053131731604,1.1938302103036986,-0.18353029655716868,0.622269539773702,1.2382667830395926,1.1663670885446096,0.09906899564793203,1.1242466304275953,-0.1044697865206774,0.12679611028595716,1.248117246955588,-0.18353029655716868,11111,False,True,True,True,True,True,True,0.003831858036151159,-0.015935475262779386,0.28212184019527264,2.517155734033393,0.6638047116309093,0.011754689949898145,0.013582280739055548,False
U56,0.75,PAIR,DRIFT+ROTA,MID,50.0,0.10721245182867234,1.1264368501566058,-0.1843636185272748,0.5815271618397494,1.1662278863271818,1.102262995194726,0.09199825520141647,1.049646426592767,-0.10560394856542221,0.11986985486171875,1.1856859338127428,-0.18436361852727423,11111,False,True,True,True,True,True,True,0.006533847015562921,0.015096961205524728,0.28212184019527264,2.517155734033393,0.6638047116309093,0.011754689949898145,0.02315966396306104,False
U56,0.75,PAIR,DRIFT+PARTIAL,MID,0.0,0.12337969660865933,1.284176997041096,-0.16503153552116945,0.7476128499866789,1.322767206462316,1.2595926156818837,0.1082801880703399,1.209890380211295,-0.09851828932562179,0.13593820931866052,1.3419860124138154,-0.16503153552116934,11111,False,True,True,True,True,True,True,0.003229702046765981,-0.02369594420242871,0.38542246345735187,2.1549441907206726,0.6793306297346771,0.03541890953440663,0.008379641440186469,True
U56,0.75,PAIR,DRIFT+PARTIAL,MID,10.0,0.12096101026406791,1.2610837174122451,-0.16565142559001444,0.7302141218116961,1.2986314318191454,1.2372362185313635,0.10585594428857714,1.1848902196961362,-0.10043680726458537,0.1335245389029791,1.3202359236239833,-0.1656514255900139,11111,False,True,True,True,True,True,True,0.004731476271039314,-0.00759159725877101,0.38542246345735187,2.1549441907206726,0.6793306297346771,0.03541890953440663,0.012276078121126082,True
U56,0.75,PAIR,DRIFT+PARTIAL,MID,25.0,0.11734236018725919,1.2264143810910137,-0.1665807530849025,0.7044172751905642,1.2623911747997087,1.2036770776251347,0.1022291276212337,1.14735751215828,-0.10330753213386035,0.12991327238956996,1.2875835992202012,-0.16658075308490228,11111,False,True,True,True,True,True,True,0.0069689050502499406,0.01664869552453574,0.38542246345735187,2.1549441907206726,0.6793306297346771,0.03541890953440663,0.01808121142638348,True
U56,0.75,PAIR,DRIFT+PARTIAL,MID,50.0,0.11133620568865821,1.168564463251102,-0.16812827907500527,0.6622098691618022,1.2019060095894079,1.1476890641337247,0.0962098115117016,1.0847301783419547,-0.1080733248602066,0.12391905188854335,1.2330994688488772,-0.1681282790750055,11111,False,True,True,True,True,True,True,0.01065760087554879,0.057224574300021036,0.38542246345735187,2.1549441907206726,0.6793306297346771,0.03541890953440663,0.027651737732012304,True
U56,0.75,PAIR,BANDW+ROTA,MID,0.0,0.11909477586080941,1.1716592913668706,-0.21115737791712097,0.5640095412984053,1.2824100433532073,1.1000286549714464,0.10735345521041872,1.1765212787407475,-0.11161921648627182,0.12883372403936155,1.1759838519980887,-0.21115737791712086,11101,False,False,True,True,True,False,True,-0.0010552187010839376,-0.13621364987665396,0.5067885047563653,1.7293883737616433,0.6587835647525427,0.004101582320346742,-0.0020821677902722476,False
U56,0.75,PAIR,BANDW+ROTA,MID,10.0,0.11716195976444244,1.1544347839272542,-0.2113090279404094,0.554457899439502,1.2646826118666337,1.0829601148307604,0.10553770414263153,1.1582625004773526,-0.11187242984417944,0.12680303870882348,1.1593485244736104,-0.2113090279404093,11101,False,False,True,True,True,False,True,0.0009324257714138362,-0.11424053074376195,0.5067885047563653,1.7293883737616433,0.6587835647525427,0.004101582320346742,0.0018398715887648098,True
U56,0.75,PAIR,BANDW+ROTA,MID,25.0,0.11426815375227006,1.1285157618013246,-0.21153650297534132,0.5401817281889653,1.2379988086239955,1.057281376443963,0.10281892375087387,1.1307874454983173,-0.11225214640196979,0.12376293152002837,1.134315630209713,-0.2115365029753411,11101,False,False,True,True,True,False,True,0.0038946986152608165,-0.08124992376515339,0.5067885047563653,1.7293883737616433,0.6587835647525427,0.004101582320346742,0.00768505713667117,True
U56,0.75,PAIR,BANDW+ROTA,MID,50.0,0.10945955980467192,1.0851148893565281,-0.21191562803356145,0.5165242451459815,1.1932972642596045,1.0142970098384412,0.09830051895380554,1.084783682702088,-0.11288473145906908,0.11871183825029163,1.0923964000488728,-0.21191562803356145,11101,False,False,True,True,True,False,True,0.008780954991562506,-0.026224999594552934,0.5067885047563653,1.7293883737616433,0.6587835647525427,0.004101582320346742,0.01732666567838567,True
U56,0.75,PAIR,BANDW+PARTIAL,MID,0.0,0.11978968461838901,1.2137020945303303,-0.181742854851783,0.6591163361887391,1.3003443933691299,1.154584125543505,0.10785986506934497,1.19249337476655,-0.10616180622377025,0.12968645859803685,1.233893428753473,-0.18174285485178288,11111,False,True,True,True,True,True,True,-0.0003603099435043333,-0.09417084671319431,0.516383126033104,1.6957459573811382,0.65864833440653,0.003895467578458822,-0.0006977570050986422,False
U56,0.75,PAIR,BANDW+PARTIAL,MID,10.0,0.11789138472784177,1.196047346018415,-0.18227337439827862,0.6467833555889616,1.2828469404707739,1.1366588926997052,0.10609485890053727,1.1745264904819108,-0.10662361027476985,0.12767666968420266,1.2163918738060688,-0.18227337439827873,11111,False,True,True,True,True,True,True,0.001661850734813175,-0.07262796865260124,0.516383126033104,1.6957459573811382,0.65864833440653,0.003895467578458822,0.0032182514319932256,True
U56,0.75,PAIR,BANDW+PARTIAL,MID,25.0,0.11504969848542967,1.1695493915152355,-0.18306892028359067,0.628450194097431,1.2565774944112151,1.1097604791272413,0.10345239157029273,1.1475550912844554,-0.10731596921156261,0.12466838690767168,1.1901267969004559,-0.18306892028359123,11111,False,True,True,True,True,True,True,0.004676243348420428,-0.040216294051242496,0.516383126033104,1.6957459573811382,0.65864833440653,0.003895467578458822,0.009055763274729171,True
U56,0.75,PAIR,BANDW+PARTIAL,MID,50.0,0.11032888456483092,1.1253494091590128,-0.18439420771590065,0.5983316175246488,1.2127384622971251,1.0649071819242775,0.09906169176326829,1.1025522921719946,-0.10846897558745205,0.1196716041992596,1.1463230383109335,-0.18439420771590065,11111,False,True,True,True,True,True,True,0.009650279751721502,0.01400952020793178,0.516383126033104,1.6957459573811382,0.65864833440653,0.003895467578458822,0.018688216684878366,True
U56,0.75,PAIR,ROTA+PARTIAL,MID,0.0,0.12184556567116522,1.2473757688319134,-0.19434586158672906,0.6269522009697657,1.3101928912262646,1.2097052201332825,0.106531121788912,1.2019347180671398,-0.10305647185560207,0.1345853121854883,1.28549867039646,-0.19434586158672895,11111,False,True,True,True,True,True,True,0.0016955711092718762,-0.06049717241161123,0.5077689521223405,1.7259505498419774,0.6558863062909933,-0.00031434722204470855,0.003339257160534994,True
U56,0.75,PAIR,ROTA+PARTIAL,MID,10.0,0.1199117837658108,1.2293734717801892,-0.19451619072122683,0.616461711085345,1.2905290418184565,1.1928524487900274,0.1045800417246876,1.1817294001003489,-0.1033757633053487,0.1326663795684031,1.2689524558772698,-0.19451619072122706,11111,False,True,True,True,True,True,True,0.003682249772782198,-0.039301842890826943,0.5077689521223405,1.7259505498419774,0.6558863062909933,-0.00031434722204470855,0.00725182143845417,True
U56,0.75,PAIR,ROTA+PARTIAL,MID,25.0,0.11701681075893977,1.2023088661619896,-0.19477168442297388,0.6007896430408305,1.2609551342894043,1.1675223325197173,0.10165930353537833,1.1513481013834126,-0.10385453425765123,0.12979353127747717,1.2440794664034267,-0.19477168442297388,11111,False,True,True,True,True,True,True,0.0066433556219305245,-0.007456819404488391,0.5077689521223405,1.7259505498419774,0.6558863062909933,-0.00031434722204470855,0.013083422281262072,True
U56,0.75,PAIR,ROTA+PARTIAL,MID,50.0,0.11220701906628516,1.1570504464084834,-0.19519750725921892,0.5748383810930341,1.211473476055168,1.125179451464175,0.09680705334694495,1.1005345806123454,-0.10465204273540996,0.125020217803675,1.2024909357535125,-0.1951975072592188,11111,False,True,True,True,True,True,True,0.011528414253175745,0.04571055745740238,0.5077689521223405,1.7259505498419774,0.6558863062909933,-0.00031434722204470855,0.022704055072666433,True
U56,0.75,PAIR,HOLD+DRIFT,STRONG,0.0,0.12611736926928296,1.3024352051652137,-0.148884947310837,0.8470793827530417,1.3576957669714034,1.26020328485156,0.11446175023944716,1.247036340755931,-0.10069299260583531,0.13578397257997143,1.3460590486899053,-0.14888494731083657,11111,False,True,True,True,True,True,True,0.005967374707389617,-0.005437736078310884,0.2260223725291426,2.713861950517861,0.694830920480838,0.05904406853559063,0.02640169926815631,False
U56,0.75,PAIR,HOLD+DRIFT,STRONG,10.0,0.12306498438136981,1.2735484185730839,-0.1493282394308073,0.8241239892096442,1.3290214132039357,1.2309992390667106,0.11153113664784953,1.2175962833084188,-0.10310709781153338,0.13262988991399194,1.3175482034341381,-0.14932823943080742,11111,False,True,True,True,True,True,True,0.006835450388341213,0.004873103902067744,0.2260223725291426,2.713861950517861,0.694830920480838,0.05904406853559063,0.030242361903620285,False
U56,0.75,PAIR,HOLD+DRIFT,STRONG,25.0,0.11850113747472024,1.230149697573018,-0.14999301460187286,0.7900443749947845,1.2859355316928827,1.1871290933215157,0.10714891358360279,1.1733698186265376,-0.10671735825326867,0.1279143808855745,1.2747120416056945,-0.14999301460187275,11111,False,True,True,True,True,True,True,0.008127682337710995,0.020384012006539942,0.2260223725291426,2.713861950517861,0.694830920480838,0.05904406853559063,0.03595963641459006,False
U56,0.75,PAIR,HOLD+DRIFT,STRONG,50.0,0.11093384679239349,1.1576634937952843,-0.15110053858218397,0.7341724115169601,1.2139562331240197,1.113868443827194,0.09988159050906997,1.099512418019602,-0.11270550475715224,0.12009666457161261,1.2031580694219184,-0.15110053858218397,11111,False,True,True,True,True,True,True,0.010255241979284069,0.04632360484420328,0.2260223725291426,2.713861950517861,0.694830920480838,0.05904406853559063,0.045372685298937794,False
U56,0.75,PAIR,HOLD+BANDW,STRONG,0.0,0.12309993028825827,1.2251721126642958,-0.16882500569169134,0.7291569740152337,1.2991357996212878,1.1640475254287377,0.1165086006329692,1.2006232224927245,-0.11423925713997429,0.1285440159378961,1.2448716216210032,-0.16882500569169123,11111,False,True,True,True,True,True,True,0.0029499357263649273,-0.08270082857922878,0.5072060032341474,1.7279244642208023,0.6651438540382049,0.013795777618232474,0.0058160504953706435,True
U56,0.75,PAIR,HOLD+BANDW,STRONG,10.0,0.12115978966090868,1.2074627774812703,-0.16893017052244685,0.7172181812532379,1.2827469520938608,1.1451406003552906,0.11475424371804555,1.1841036420844744,-0.11470102454383801,0.12644967419568287,1.226231782501158,-0.16893017052244685,11111,False,True,True,True,True,True,True,0.004930255667880079,-0.06121253718974584,0.5072060032341474,1.7279244642208023,0.6651438540382049,0.013795777618232474,0.009720420571607604,True
U56,0.75,PAIR,HOLD+BANDW,STRONG,25.0,0.11825549164386717,1.1808738254823186,-0.169087902851625,0.6993728684874436,1.258133471098021,1.116761094831123,0.11212757797605555,1.1592965140713944,-0.11539329030327372,0.12331501777716691,1.1982497896264024,-0.16908790285162467,11111,False,True,True,True,True,True,True,0.007882036506857926,-0.02889186008415945,0.5072060032341474,1.7279244642208023,0.6651438540382049,0.013795777618232474,0.015540108864246328,True
U56,0.75,PAIR,HOLD+BANDW,STRONG,50.0,0.11343072206497973,1.1364998924096044,-0.16935075029031843,0.6697975761579157,1.2170363676361935,1.0694198380258575,0.1077627568737054,1.1178833640128907,-0.11654603963793098,0.11810882295728553,1.151562502667799,-0.16935075029031843,11111,False,True,True,True,True,True,True,0.01275211725187031,0.025160003458523317,0.5072060032341474,1.7279244642208023,0.6651438540382049,0.013795777618232474,0.025141889430641065,True
U56,0.75,PAIR,HOLD+ROTA,STRONG,0.0,0.13978421856912404,1.2558249124906076,-0.212041202172637,0.6592314000149665,1.3561432431322595,1.1863383750620726,0.12945194903727852,1.2648512183427536,-0.11566497545149612,0.1483431808571145,1.2545235186677761,-0.2120412021726369,11101,False,False,True,True,True,False,True,0.019634224007230694,-0.05204802875291703,0.4139195940307331,2.05502233817985,0.7488509062996543,0.14137999210704577,0.04743487452728047,True
U56,0.75,PAIR,HOLD+ROTA,STRONG,10.0,0.13744428957656019,1.2368562124502258,-0.21232225473505428,0.6473381217059401,1.3357228709281228,1.1682664915327379,0.1271608911324118,1.2441324463778738,-0.11734372694873663,0.14596257809587176,1.2366856453943813,-0.21232225473505406,11101,False,False,True,True,True,False,True,0.021214755583531586,-0.03181910222079032,0.4139195940307331,2.05502233817985,0.7488509062996543,0.14137999210704577,0.0512533252580365,True
U56,0.75,PAIR,HOLD+ROTA,STRONG,25.0,0.1339422184376804,1.208306670154838,-0.21274383357867965,0.6295938932027573,1.304993992907408,1.1410643008592185,0.12373182139167915,1.2129620596815114,-0.11985740613279516,0.1423997526917804,1.209831586818941,-0.21274383357867976,11101,False,False,True,True,True,False,True,0.023568763300671147,-0.0014590154116400633,0.4139195940307331,2.05502233817985,0.7488509062996543,0.14137999210704577,0.056940438772563134,True
U56,0.75,PAIR,HOLD+ROTA,STRONG,50.0,0.12812623886888108,1.1604887671108792,-0.2134464649847222,0.6002734169340866,1.2535455503171289,1.0954937583580002,0.11803670022628077,1.160794896573587,-0.1240350298469044,0.13648319684619392,1.1648332164067383,-0.21344646498472197,11101,False,False,True,True,True,False,True,0.027447634055771664,0.04914887815979818,0.4139195940307331,2.05502233817985,0.7488509062996543,0.14137999210704577,0.06631151182887396,True
U56,0.75,PAIR,HOLD+PARTIAL,STRONG,0.0,0.12085319009586204,1.272329086274323,-0.17699705588552328,0.6827977419806717,1.3211555166764328,1.2400456447891044,0.10717577041422688,1.2138257799575458,-0.09541380177738246,0.13221594236348078,1.3185929769934295,-0.1769970558855235,11111,False,True,True,True,True,True,True,0.0007031955339686924,-0.03554385496920154,0.3690825282393333,2.2122382608438778,0.6567017500455383,0.0009285319389424895,0.0019052528368742015,True
U56,0.75,PAIR,HOLD+PARTIAL,STRONG,10.0,0.11837609990318732,1.2484101796422478,-0.17747919512894839,0.6669857828529173,1.296135099624652,1.2168879792912957,0.10471184788839172,1.1880709943395236,-0.09724432633920155,0.12972807250333407,1.2959494155426838,-0.1774791951289485,11111,False,True,True,True,True,True,True,0.0021465659101587153,-0.020265135028768366,0.3690825282393333,2.2122382608438778,0.6567017500455383,0.0009285319389424895,0.005815951029702399,True
U56,0.75,PAIR,HOLD+PARTIAL,STRONG,25.0,0.11467039254250389,1.2125067589737184,-0.1782020775597023,0.6434851608510924,1.2585729517364554,1.1821307397038916,0.10102590587707949,1.149410768393077,-0.09998361994328353,0.12600618362681182,1.2619610409516255,-0.1782020775597023,11111,False,True,True,True,True,True,True,0.0042969374054946385,0.002741073407240391,0.3690825282393333,2.2122382608438778,0.6567017500455383,0.0009285319389424895,0.011642212992288459,True
U56,0.75,PAIR,HOLD+PARTIAL,STRONG,50.0,0.10852059686022164,1.1526106067469108,-0.17940601139354506,0.6048882978740932,1.1958968768079838,1.1241551773001903,0.09490908865694547,1.0849145096534925,-0.1049061864129166,0.11982938730582982,1.2052605020999472,-0.17940601139354484,11111,False,True,True,True,True,True,True,0.007841992047112223,0.0412707177958298,0.3690825282393333,2.2122382608438778,0.6567017500455383,0.0009285319389424895,0.021247258938323535,True
U56,0.75,PAIR,DRIFT+BANDW,STRONG,0.0,0.12497312355739099,1.234084955016578,-0.17101572779475094,0.7307697670203807,1.2712111990479638,1.203675760950806,0.11438433155923122,1.164992502014945,-0.11893218958515073,0.13374738249579465,1.2887052859775605,-0.17101572779475094,11111,False,True,True,True,True,True,True,0.004823128995497639,-0.0737879862269466,0.6726978679073239,1.1476466128772305,0.6740021345148521,0.027297349180024577,0.007169829466684308,True
U56,0.75,PAIR,DRIFT+BANDW,STRONG,10.0,0.1236812408943384,1.2223193228338285,-0.17105427076835011,0.7230526331718047,1.2609279069872175,1.190567495700489,0.11325726598473707,1.1544827164633809,-0.11918456589238313,0.13231784791877987,1.275942832031172,-0.17105427076835011,11111,False,True,True,True,True,True,True,0.007451706901309807,-0.04635599183718764,0.6726978679073239,1.1476466128772305,0.6740021345148521,0.027297349180024577,0.011077345799372168,True
U56,0.75,PAIR,DRIFT+BANDW,STRONG,25.0,0.1217459056945247,1.20464908633622,-0.17111208375365938,0.7114980019166592,1.2454802967782885,1.1708855632612816,0.1115685784360938,1.1386971988788184,-0.11956303087513265,0.1301765773797856,1.2567770811745542,-0.17111208375365905,11111,False,True,True,True,True,True,True,0.011372450557515457,-0.005116599230257979,0.6726978679073239,1.1476466128772305,0.6740021345148521,0.027297349180024577,0.01690573301933256,True
U56,0.75,PAIR,DRIFT+BANDW,STRONG,50.0,0.11852697323479444,1.1751446395797536,-0.17120843479560155,0.6922963426206118,1.2196766588807835,1.1380354518991191,0.10875918758944891,1.1123354062333726,-0.12019354063863585,0.12661586246938938,1.2247802811318786,-0.17120843479560177,11111,False,True,True,True,True,True,True,0.017848368421685024,0.06380475062867252,0.6726978679073239,1.1476466128772305,0.6740021345148521,0.027297349180024577,0.02653251819752156,True
U56,0.75,PAIR,DRIFT+ROTA,STRONG,0.0,0.12296595945866184,1.256350122397429,-0.17357371170148905,0.7084365383056273,1.2778582689193134,1.2469862766594821,0.10569498293985746,1.1663626268489327,-0.1065437255684577,0.13735626378311538,1.325595327430655,-0.17357371170148894,11111,False,True,True,True,True,True,True,0.002815964896768497,-0.051522818846095664,0.3254961991200831,2.365068621775642,0.677408864082845,0.032489801956292697,0.00865129886118769,True
U56,0.75,PAIR,DRIFT+ROTA,STRONG,10.0,0.12031328994880042,1.2315872454130492,-0.17391856067251932,0.6917794712856716,1.2509645884841898,1.2237753774891726,0.10298028896933453,1.1384661803023086,-0.10996482780912809,0.13475649910898868,1.3030505769180794,-0.17391856067251876,11111,False,True,True,True,True,True,True,0.004083755955771817,-0.03708806925796693,0.3254961991200831,2.365068621775642,0.677408864082845,0.032489801956292697,0.012546247749778562,True
U56,0.75,PAIR,DRIFT+ROTA,STRONG,25.0,0.11634452010729257,1.1942831113538892,-0.17443583412906438,0.6669760298288809,1.2104593096857617,1.1888049953079338,0.09891909242650998,1.0964696029275056,-0.11507489352599076,0.13086659673994006,1.2690754902703107,-0.17443583412906405,11111,False,True,True,True,True,True,True,0.005971064970283324,-0.015482574212588807,0.3254961991200831,2.365068621775642,0.677408864082845,0.032489801956292697,0.01834449983264001,True
U56,0.75,PAIR,DRIFT+ROTA,STRONG,50.0,0.10975711424442625,1.131731414872058,-0.17529795655663916,0.6261174767828139,1.1425761559225427,1.1301474738705481,0.09217926129851461,1.0261398289621055,-0.12353438345740697,0.12440933628851192,1.2120645447045073,-0.17529795655663916,11111,False,True,True,True,True,True,True,0.009078509431316828,0.02039152592097704,0.3254961991200831,2.365068621775642,0.677408864082845,0.032489801956292697,0.02789129168284867,True
