sel,panel,book,cost,arm,IS_adm,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,CAGR,Sharpe,MaxDD,pass4a,pass4b,pass4b_oos
S3_LIFT,small,TOP20,25.0,ebud-0.10,False,0.08299788704128974,0.5344445801461954,-0.26934734559187623,0.07672720681897482,0.529424216439558,-0.2693473455918759,True,False,False
S4_RANDOM,small,TOP20,25.0,control,False,0.14135706840808382,0.6962918593916119,-0.3097889357986776,0.11900427179259498,0.6491016368132165,-0.3097889357986777,True,False,False
S0_CONTROL,small,V1u,10.0,control,False,0.07075009526850029,0.5310569496765438,-0.34024530376476436,0.07049940049744285,0.5374688874447029,-0.34024530376476525,False,False,False
S1_SHARPE,small,V1u,10.0,ebud-0.20,False,0.01908476555919525,0.24417112027820617,-0.31937131448322054,0.03513652849070037,0.40130788422012187,-0.31937131448321954,False,False,False
S2_RAW,small,V1u,10.0,ebud-0.20,False,0.01908476555919525,0.24417112027820617,-0.31937131448322054,0.03513652849070037,0.40130788422012187,-0.31937131448321954,False,False,False
S3_LIFT,small,V1u,10.0,ebud-0.20,False,0.01908476555919525,0.24417112027820617,-0.31937131448322054,0.03513652849070037,0.40130788422012187,-0.31937131448321954,False,False,False
S4_RANDOM,small,V1u,10.0,control,False,0.07075009526850029,0.5310569496765438,-0.34024530376476436,0.07049940049744285,0.5374688874447029,-0.34024530376476525,False,False,False
S0_CONTROL,small,V1u,25.0,control,False,0.01861917757130116,0.19789328807651982,-0.440945755537582,0.018284150566213686,0.1968229627816599,-0.44094575553758175,False,False,False
S1_SHARPE,small,V1u,25.0,ebud-0.20,False,-0.011954737382619207,-0.07590118955195838,-0.37923977856856683,0.003646888657876435,0.08643237012003449,-0.37923977856856494,False,False,False
S2_RAW,small,V1u,25.0,ebud-0.20,False,-0.011954737382619207,-0.07590118955195838,-0.37923977856856683,0.003646888657876435,0.08643237012003449,-0.37923977856856494,False,False,False
S3_LIFT,small,V1u,25.0,ebud-0.20,False,-0.011954737382619207,-0.07590118955195838,-0.37923977856856683,0.003646888657876435,0.08643237012003449,-0.37923977856856494,False,False,False
S4_RANDOM,small,V1u,25.0,control,False,0.01861917757130116,0.19789328807651982,-0.440945755537582,0.018284150566213686,0.1968229627816599,-0.44094575553758175,False,False,False
S0_CONTROL,u56,EWall,10.0,control,True,0.1381731378987332,1.1357379992068701,-0.2252589051154077,0.13269504597354542,1.1240306130524902,-0.2252589051154078,False,False,False
S1_SHARPE,u56,EWall,10.0,abs12-rw,True,0.12045286302342895,1.031338857338196,-0.19885932203290213,0.11818190863039835,1.07063683199559,-0.19885932203290257,False,True,True
S2_RAW,u56,EWall,10.0,vol60-dg,True,0.12160514836284286,1.1858230418129767,-0.16883950895070898,0.11587148590018459,1.1333131514162902,-0.16883950895070898,False,True,True
S3_LIFT,u56,EWall,10.0,vol60-dg,True,0.12160514836284286,1.1858230418129767,-0.16883950895070898,0.11587148590018459,1.1333131514162902,-0.16883950895070898,False,True,True
S4_RANDOM,u56,EWall,10.0,stop15,True,0.12584993068397887,1.1178319325408872,-0.22570011830969539,0.12160955166067744,1.0941026948045258,-0.22570011830969527,False,False,False
S0_CONTROL,u56,EWall,25.0,control,True,0.13671134762230652,1.1250416500196643,-0.22547617750089244,0.1312883298840295,1.1133616504048525,-0.22547617750089255,False,False,False
S1_SHARPE,u56,EWall,25.0,control,True,0.13671134762230652,1.1250416500196643,-0.22547617750089244,0.1312883298840295,1.1133616504048525,-0.22547617750089255,False,False,False
S2_RAW,u56,EWall,25.0,vol60-dg,True,0.11914145374464757,1.1640489707441497,-0.16898088701934966,0.11354930355246351,1.1126758464907103,-0.16898088701934966,False,True,True
S3_LIFT,u56,EWall,25.0,vol60-dg,True,0.11914145374464757,1.1640489707441497,-0.16898088701934966,0.11354930355246351,1.1126758464907103,-0.16898088701934966,False,True,True
S4_RANDOM,u56,EWall,25.0,control,True,0.13671134762230652,1.1250416500196643,-0.22547617750089244,0.1312883298840295,1.1133616504048525,-0.22547617750089255,False,False,False
S0_CONTROL,u56,TOP20,10.0,control,True,0.16638958865609776,1.1676752607259366,-0.22210408719864583,0.1549168325251733,1.17098731330246,-0.22210408719864583,False,False,False
S1_SHARPE,u56,TOP20,10.0,control,True,0.16638958865609776,1.1676752607259366,-0.22210408719864583,0.1549168325251733,1.17098731330246,-0.22210408719864583,False,False,False
S2_RAW,u56,TOP20,10.0,ebud-0.10,True,0.1663931243916399,1.198851730596946,-0.20486389899023194,0.15125220396486405,1.176748969096899,-0.20486389899023172,False,False,False
S3_LIFT,u56,TOP20,10.0,ebud-0.10,True,0.1663931243916399,1.198851730596946,-0.20486389899023194,0.15125220396486405,1.176748969096899,-0.20486389899023172,False,False,False
S4_RANDOM,u56,TOP20,10.0,ebud-0.10,True,0.1663931243916399,1.198851730596946,-0.20486389899023194,0.15125220396486405,1.176748969096899,-0.20486389899023172,False,False,False
S0_CONTROL,u56,TOP20,25.0,control,False,0.15087237124064035,1.0721876011978528,-0.22340270136729112,0.13936214243464784,1.0668696117978038,-0.2234027013672909,False,False,False
S1_SHARPE,u56,TOP20,25.0,control,False,0.15087237124064035,1.0721876011978528,-0.22340270136729112,0.13936214243464784,1.0668696117978038,-0.2234027013672909,False,False,False
S2_RAW,u56,TOP20,25.0,ebud-0.10,False,0.15220513003898573,1.1090853097293023,-0.20578005555835388,0.13703883214211254,1.0785956911137111,-0.20578005555835377,False,False,False
S3_LIFT,u56,TOP20,25.0,ebud-0.10,False,0.15220513003898573,1.1090853097293023,-0.20578005555835388,0.13703883214211254,1.0785956911137111,-0.20578005555835377,False,False,False
S4_RANDOM,u56,TOP20,25.0,control,False,0.15087237124064035,1.0721876011978528,-0.22340270136729112,0.13936214243464784,1.0668696117978038,-0.2234027013672909,False,False,False
S0_CONTROL,u56,V1u,10.0,control,False,0.07167644913632909,0.7135835570891119,-0.15672092223908363,0.06297377249874825,0.6628051083845784,-0.15672092223908318,False,False,False
S1_SHARPE,u56,V1u,10.0,control,False,0.07167644913632909,0.7135835570891119,-0.15672092223908363,0.06297377249874825,0.6628051083845784,-0.15672092223908318,False,False,False
S2_RAW,u56,V1u,10.0,control,False,0.07167644913632909,0.7135835570891119,-0.15672092223908363,0.06297377249874825,0.6628051083845784,-0.15672092223908318,False,False,False
S3_LIFT,u56,V1u,10.0,control,False,0.07167644913632909,0.7135835570891119,-0.15672092223908363,0.06297377249874825,0.6628051083845784,-0.15672092223908318,False,False,False
S4_RANDOM,u56,V1u,10.0,control,False,0.07167644913632909,0.7135835570891119,-0.15672092223908363,0.06297377249874825,0.6628051083845784,-0.15672092223908318,False,False,False
S0_CONTROL,u56,V1u,25.0,control,False,0.032674555494910607,0.3592038657013107,-0.19948029385500987,0.026556024035808035,0.3126738813902359,-0.19948029385501065,False,False,False
S1_SHARPE,u56,V1u,25.0,ebud-0.10,False,0.009515797736436848,0.21069454724710715,-0.11081637294244429,0.01172090812812554,0.2499594375420068,-0.11081637294244506,False,False,False
S2_RAW,u56,V1u,25.0,ebud-0.10,False,0.009515797736436848,0.21069454724710715,-0.11081637294244429,0.01172090812812554,0.2499594375420068,-0.11081637294244506,False,False,False
S3_LIFT,u56,V1u,25.0,ebud-0.10,False,0.009515797736436848,0.21069454724710715,-0.11081637294244429,0.01172090812812554,0.2499594375420068,-0.11081637294244506,False,False,False
S4_RANDOM,u56,V1u,25.0,control,False,0.032674555494910607,0.3592038657013107,-0.19948029385500987,0.026556024035808035,0.3126738813902359,-0.19948029385501065,False,False,False
