panel,cost_bps,chooser,pick_c,pick_gross,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,base_OOS_CAGR,base_OOS_Sharpe,base_OOS_MaxDD,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD,full4b,pick_is_live
B136,25.0,C_ISSHARPE,0.12,0.75,0.13626847659106445,1.1547513839379524,-0.21491156915637244,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False
B136,25.0,C_ISCALMAR,0.12,0.75,0.13626847659106445,1.1547513839379524,-0.21491156915637244,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False
B136,50.0,C_ISSHARPE,0.12,0.75,0.12964924500795427,1.1032729492220676,-0.21838947080873783,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False
B136,50.0,C_ISCALMAR,0.12,0.75,0.12964924500795427,1.1032729492220676,-0.21838947080873783,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False
SMALL,0.0,C_ISSHARPE,0.12,0.75,0.10262855147534578,0.7409814216031101,-0.3306061694494936,0.036280008883579296,0.5446624091592769,-0.14161687822607494,0.1528697241236867,0.8750770747646847,-0.33717256724185274,False,False
SMALL,0.0,C_ISCALMAR,0.12,0.75,0.10262855147534578,0.7409814216031101,-0.3306061694494936,0.036280008883579296,0.5446624091592769,-0.14161687822607494,0.1528697241236867,0.8750770747646847,-0.33717256724185274,False,False
SMALL,10.0,C_ISSHARPE,0.12,0.75,0.09807668623515275,0.7125418098672075,-0.3355494935550606,0.036280008883579296,0.5446624091592769,-0.14161687822607494,0.1528697241236867,0.8750770747646847,-0.33717256724185274,False,False
SMALL,10.0,C_ISCALMAR,0.12,0.75,0.09807668623515275,0.7125418098672075,-0.3355494935550606,0.036280008883579296,0.5446624091592769,-0.14161687822607494,0.1528697241236867,0.8750770747646847,-0.33717256724185274,False,False
SMALL,25.0,C_ISSHARPE,0.12,0.75,0.09128248158519559,0.6698770720953557,-0.3435922294296324,0.036280008883579296,0.5446624091592769,-0.14161687822607494,0.1528697241236867,0.8750770747646847,-0.33717256724185274,False,False
SMALL,25.0,C_ISCALMAR,0.12,0.75,0.09128248158519559,0.6698770720953557,-0.3435922294296324,0.036280008883579296,0.5446624091592769,-0.14161687822607494,0.1528697241236867,0.8750770747646847,-0.33717256724185274,False,False
SMALL,50.0,C_ISSHARPE,0.12,0.75,0.08004782452951398,0.5987780350812811,-0.3574059320618238,0.036280008883579296,0.5446624091592769,-0.14161687822607494,0.1528697241236867,0.8750770747646847,-0.33717256724185274,False,False
SMALL,50.0,C_ISCALMAR,0.12,0.75,0.08004782452951398,0.5987780350812811,-0.3574059320618238,0.036280008883579296,0.5446624091592769,-0.14161687822607494,0.1528697241236867,0.8750770747646847,-0.33717256724185274,False,False
