wording,panel,family,gross,cadence,sharpe_legs_clear,lam_DD_needed,lam_CAGR_needed
W2_EWP_GROSS,U56,EWALL,0.5,W,True,1.0125914485263576,0.9989364836292096
W2_EWP_GROSS,U56,EWALL,0.5,M,True,0.9967530710294175,0.9984127903094735
W2_EWP_GROSS,U56,EWALL,0.75,W,True,1.0093443945931644,1.0001754900340327
W2_EWP_GROSS,U56,EWALL,0.75,M,True,0.9981890577699664,1.0015783459695786
W2_EWP_GROSS,U56,EWALL,1.0,W,True,1.006593838559762,1.0017757996548473
W2_EWP_GROSS,U56,EWALL,1.0,M,True,1.0003771059085587,1.005511703878523
W2_EWP_GROSS,B136,BAND-DG,0.5,W,False,0.9113045271920784,0.9650621491414858
W2_EWP_GROSS,B136,BAND-DG,0.5,M,False,1.180129126398642,1.0069393271814246
W2_EWP_GROSS,B136,BAND-DG,0.75,W,False,0.9188284115008423,0.9648429165537933
W2_EWP_GROSS,B136,BAND-DG,0.75,M,False,1.1776973174666383,1.0091295755583536
W2_EWP_GROSS,B136,BAND-DG,1.0,W,False,0.9263276892523166,0.9646930373060091
W2_EWP_GROSS,B136,BAND-DG,1.0,M,False,1.1754451171477032,1.0116171863192498
W2_EWP_GROSS,B136,MA-RS,0.5,W,False,0.7940897413670147,0.8228568958957929
W2_EWP_GROSS,B136,MA-RS,0.5,M,False,0.8607598198285898,0.8747447164132793
W2_EWP_GROSS,B136,MA-RS,0.75,W,False,0.7991324061237406,0.8219920567828097
W2_EWP_GROSS,B136,MA-RS,0.75,M,False,0.8653885263239018,0.8778530050605491
W2_EWP_GROSS,B136,MA-RS,1.0,W,False,0.8046018308085718,0.8217674293525432
W2_EWP_GROSS,B136,MA-RS,1.0,M,False,0.8707782628700841,0.882000941765807
W2_EWP_GROSS,B136,CAND20,0.5,W,False,0.7209620558779496,0.6838355297750989
W2_EWP_GROSS,B136,CAND20,0.5,M,False,0.6733406390788896,0.8480786449567185
W2_EWP_GROSS,B136,CAND20,0.75,W,False,0.7312328724093787,0.6781477064601467
W2_EWP_GROSS,B136,CAND20,0.75,M,False,0.6819466618918194,0.8499228494507504
W2_EWP_GROSS,B136,CAND20,1.0,W,False,0.7417797129157979,0.672670160665674
W2_EWP_GROSS,B136,CAND20,1.0,M,False,0.6910412568228925,0.8526615507455294
W2_EWP_GROSS,B136,EWALL,0.5,W,False,1.011003657257496,0.99835476905596
W2_EWP_GROSS,B136,EWALL,0.5,M,False,0.9880845555501632,0.9868067585378021
W2_EWP_GROSS,B136,EWALL,0.75,W,True,1.007613709973059,0.9995310805598354
W2_EWP_GROSS,B136,EWALL,0.75,M,False,0.9927205413063875,0.9905824159549814
W2_EWP_GROSS,B136,EWALL,1.0,W,True,1.004855642603437,1.0011161452381796
W2_EWP_GROSS,B136,EWALL,1.0,M,False,0.9981868208675992,0.9952931708495775
W2_EWP_GROSS,SMALL439,BAND-DG,0.5,W,False,1.158538075750298,0.793357981000894
W2_EWP_GROSS,SMALL439,BAND-DG,0.5,M,False,1.32175982304463,0.9601250261297624
W2_EWP_GROSS,SMALL439,BAND-DG,0.75,W,False,1.1544775998756271,0.7897802528513808
W2_EWP_GROSS,SMALL439,BAND-DG,0.75,M,False,1.3158143239563336,0.962407034302206
W2_EWP_GROSS,SMALL439,BAND-DG,1.0,W,False,1.1504852002220833,0.7861979752435622
W2_EWP_GROSS,SMALL439,BAND-DG,1.0,M,False,1.3098757291809846,0.9650844487428526
W2_EWP_GROSS,SMALL439,MA-RS,0.5,W,False,1.0535916960287088,0.6174150294719605
W2_EWP_GROSS,SMALL439,MA-RS,0.5,M,False,1.0732944251225254,0.8062266173187633
W2_EWP_GROSS,SMALL439,MA-RS,0.75,W,False,1.0520544186835756,0.6073597066340637
W2_EWP_GROSS,SMALL439,MA-RS,0.75,M,False,1.0849716287375266,0.8077261923007493
W2_EWP_GROSS,SMALL439,MA-RS,1.0,W,False,1.0459776143265513,0.5972606490042567
W2_EWP_GROSS,SMALL439,MA-RS,1.0,M,False,1.0912832050748134,0.8106421552987827
W2_EWP_GROSS,SMALL439,CAND20,0.5,W,False,0.8832245168471959,0.5393822812380173
W2_EWP_GROSS,SMALL439,CAND20,0.5,M,False,0.9459282011538604,0.5840005614930763
W2_EWP_GROSS,SMALL439,CAND20,0.75,W,False,0.8936993480122305,0.5303335652160523
W2_EWP_GROSS,SMALL439,CAND20,0.75,M,False,0.9619507077911243,0.5787389754121958
W2_EWP_GROSS,SMALL439,CAND20,1.0,W,False,0.900329813541376,0.5212922439255461
W2_EWP_GROSS,SMALL439,CAND20,1.0,M,False,0.9739313500155472,0.5742503206651536
W2_EWP_GROSS,SMALL439,EWALL,0.5,W,False,0.9841008992231793,0.9575022672950669
W2_EWP_GROSS,SMALL439,EWALL,0.5,M,False,0.9226066803742703,0.9163497040728181
W2_EWP_GROSS,SMALL439,EWALL,0.75,W,False,0.9950065137712645,0.9545153709050731
W2_EWP_GROSS,SMALL439,EWALL,0.75,M,False,0.9563312793696513,0.9146065178579189
W2_EWP_GROSS,SMALL439,EWALL,1.0,W,False,1.0004397909825762,0.9517122185102943
W2_EWP_GROSS,SMALL439,EWALL,1.0,M,False,0.9844097553410752,0.9136037020421859
