panel,L,gross,cost_bps,CAGR,Sharpe,MaxDD,Calmar,H1,H2,IS_Sharpe,IS_Calmar,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,pass4a,pass4b,L_H1,L_H2,L_OOS,L_DD,L_CAGR
B136,150,0.75,0.0,0.12338822024646823,1.1238131181741728,-0.18410515396563498,0.6702051386866651,1.2904865077077443,0.9729578223716626,1.1834355353704573,1.3017722550783828,0.11827643539687127,1.0753561431145175,-0.18410515396563543,False,True,True,True,True,True,True
B136,150,0.75,10.0,0.11693774823002001,1.0704394352395505,-0.19133683146447134,0.6111617263387878,1.2395982562786052,0.9171893176701199,1.1313109786362592,1.2268435807767128,0.11167700591016971,1.020969667883294,-0.191336831464471,False,True,True,True,True,True,True
B136,150,0.75,25.0,0.10732844073605574,0.9902697738460323,-0.2020684092218259,0.5311490358605888,1.1631482180453458,0.8334389071875621,1.0530272822783127,1.0966297854034421,0.10184770242057017,0.9392713586990007,-0.202068409221827,False,True,True,True,True,True,True
B136,150,0.75,50.0,0.09148844623981489,0.8565101057246037,-0.2196494466870278,0.4165202672701205,1.035550853026229,0.6937551949949955,0.9224342484249793,0.8983132650882474,0.08565009480081232,0.8029464022771473,-0.21964944668702668,False,False,True,False,False,False,False
B136,200,0.75,0.0,0.12538476416653976,1.1384211302169558,-0.1796659908168844,0.6978770083111162,1.2416841592996617,1.0495895875168388,1.1309104570184474,1.181027229289665,0.1284803355432811,1.1445513632064948,-0.17966599081688406,False,True,True,True,True,True,True
B136,200,0.75,10.0,0.11987395438602522,1.0930036341713876,-0.18112275422094593,0.6618381820750957,1.1970870061303027,1.0033061164271861,1.0851327537725444,1.1189247601566283,0.12288503690062824,1.099409263888879,-0.18112275422094593,False,True,True,True,True,True,True
B136,200,0.75,25.0,0.11165599599495257,1.0247814602320842,-0.18330532705368296,0.6091257564067022,1.1300803304131075,0.9337982674142855,1.0163725311274907,1.0281748969740616,0.11454169957378268,1.031598494019004,-0.18330532705368296,False,True,True,True,True,True,True
B136,200,0.75,50.0,0.0980871255978506,0.9109186484133454,-0.1932282234217031,0.5076231818567433,1.0182019710467631,0.8178294926783284,0.9016215552103096,0.88305823504119,0.10076743616026462,0.9184149237563717,-0.19322822342170287,False,False,True,False,True,True,False
B136,250,0.75,0.0,0.1266551308091466,1.1461435671510918,-0.18661758536586348,0.6786880805516768,1.2402934327590944,1.067717329369727,1.1288664538306858,1.1026010099363035,0.13162667678924334,1.1601506199622673,-0.18661758536586381,False,True,True,True,True,True,True
B136,250,0.75,10.0,0.12184846639076752,1.106677717496907,-0.18799938145631034,0.6481322728132709,1.2021904869069995,1.0269350909776478,1.089780207854368,1.0540482957280488,0.1266485283038803,1.1203718054261236,-0.18799938145631045,False,True,True,True,True,True,True
B136,250,0.75,25.0,0.11467506984753717,1.0473990684941796,-0.19006980393311057,0.603331341825836,1.1449340108288248,0.9657018264084315,1.0310607471046696,0.9826337916380995,0.11922036558532301,1.0606313387718695,-0.19006980393311057,False,True,True,True,True,True,True
B136,250,0.75,50.0,0.10281637898583185,0.9484545368560329,-0.19351445392047606,0.5313111083065857,1.0492954307907036,0.8635572177944827,0.9330183046738117,0.8672616855935239,0.10694356127901483,0.96093944229158,-0.19351445392047573,False,False,True,True,True,True,False
B136,300,0.75,0.0,0.1270588186922903,1.1392144834932205,-0.2024040093395093,0.6277485268543462,1.2690279251586434,1.0314915234128055,1.1584325297289038,1.1154266848165135,0.12909468909742317,1.1253514235019777,-0.20240400933950964,False,False,True,True,True,False,True
B136,300,0.75,10.0,0.12253004174669613,1.1024468605496,-0.20353476903694512,0.6020103706431346,1.2325325228900286,0.9943498106856887,1.1209423914395025,1.0697019077466037,0.12449617479107866,1.0891155198545013,-0.20353476903694512,False,False,True,True,True,False,True
B136,300,0.75,25.0,0.11576906781027207,1.0471996573882105,-0.2052294931253965,0.56409566698845,1.1776373767895538,0.9385810868504084,1.0645698865027604,1.0023280198306415,0.11763176281442589,1.0346948801564935,-0.2052294931253964,False,False,True,True,True,False,True
B136,300,0.75,50.0,0.1045861064596576,0.9549297639331634,-0.20805026042823627,0.5026963496435178,1.085816139946948,0.8455386492944023,0.9703292412534801,0.8931804110057345,0.10627948790949837,0.9438690366556806,-0.20805026042823604,False,False,True,True,True,False,False
B136,100,1.0,0.0,0.1591946863498248,1.075556478168611,-0.2312277768563944,0.6884756170479197,1.2738604978388737,0.8826734213152558,1.1772182892204668,1.0513143134372198,0.14139712452011888,0.9883952708920338,-0.2312277768563955,False,False,True,True,True,False,True
B136,100,1.0,10.0,0.14835320733765767,1.0115479306665869,-0.24262617314143975,0.611447666246521,1.2146801245927183,0.8138455400748961,1.116704474721316,0.9763054494605135,0.13040521416394069,0.921320966609635,-0.24262617314143997,False,False,True,False,True,False,True
B136,100,1.0,25.0,0.13227290134017022,0.9153522035892231,-0.25941837753053254,0.5098825403169527,1.1257669740058036,0.7103870220746659,1.0258146385044424,0.8684920166065928,0.11410731445492628,0.8204669944209927,-0.2594183775305322,False,False,True,False,False,False,True
B136,100,1.0,50.0,0.10595056920003598,0.7547874579370124,-0.28660966459846926,0.369668515360322,0.9774008988164655,0.5376761800535553,0.8742232638841373,0.7001023803216837,0.08744327567421539,0.6520173125936535,-0.28660966459846815,False,False,True,False,False,False,True
B136,150,1.0,0.0,0.1598319489609208,1.0910628304829926,-0.23696963773159807,0.6744828176762175,1.2658301536948038,0.9318473279401674,1.1595411316575777,1.2786993059371785,0.15113854895418433,1.0351731974000087,-0.23696963773159818,False,False,True,True,True,False,True
B136,150,1.0,10.0,0.1511961371426469,1.0393263273064648,-0.23914882211754795,0.632226141880515,1.2168116705111816,0.8775050417916782,1.1093114996826885,1.1894892647315296,0.14230588205462635,0.9822106044657836,-0.23914882211754795,False,False,True,True,True,False,True
B136,150,1.0,25.0,0.13835746708255559,0.9616218920965726,-0.25027200116235215,0.5528283884732383,1.1431743139660613,0.7959053334800604,1.033877498156005,1.063565313460466,0.1291781797206213,0.9026594021314308,-0.2502720011623517,False,False,True,False,True,False,True
B136,150,1.0,50.0,0.11726300820184332,0.8319883227471917,-0.27202710636742333,0.43107104202864904,1.0202769250994257,0.6598300632320336,0.908043961461155,0.8725073486826811,0.10761836434587879,0.7699367061393373,-0.2720271063674232,False,False,True,False,False,False,True
B136,200,1.0,0.0,0.16252394025788264,1.1052332385356192,-0.24012159067942085,0.6768401783364141,1.2163904447615275,1.0086509619064958,1.1063496473249284,1.1629019457808865,0.16510632013707793,1.1044718962791369,-0.24012159067942063,False,False,True,True,True,False,True
B136,200,1.0,10.0,0.15519666371902674,1.061537225658649,-0.24194240752120433,0.6414611861933506,1.1736188315242453,0.9640079665237946,1.0624160526244495,1.1013637768178755,0.15766879996777572,1.0609586113116969,-0.24194240752120422,False,False,True,True,True,False,True
B136,200,1.0,25.0,0.14428814764622344,0.9959074558573804,-0.24466941286272537,0.5897269542522587,1.109359322893222,0.8969722615742666,0.9964302076102621,1.0114933115316904,0.14659723069403996,0.9956027255960637,-0.24466941286272514,False,False,True,True,True,False,True
B136,200,1.0,50.0,0.12632492428357112,0.8863855814720364,-0.249203176579332,0.5069153853396267,1.0020759585173418,0.7851476002619329,0.8863176640911073,0.8650413888740056,0.128368330006976,0.8865352528759278,-0.2492031765793321,False,False,True,False,True,False,True
B136,250,1.0,0.0,0.16425836569089802,1.112838160161816,-0.24885248223731438,0.6600631997484178,1.215084098008596,1.0266467454746235,1.1043839046874164,1.087280559766215,0.16936781978570936,1.1199020965581548,-0.2488524822373146,False,False,True,True,True,False,True
B136,250,1.0,10.0,0.1579036943281702,1.0751055305593382,-0.25057360009233454,0.6301689175155876,1.1788060258541284,0.987530641159722,1.0671506389587544,1.0394932164511266,0.16277828164776742,1.0817674372750652,-0.25057360009233476,False,False,True,True,True,False,True
B136,250,1.0,25.0,0.14843342818259142,1.0184355313086728,-0.25315160269817893,0.5863420440579308,1.1242947016186926,0.9288065779263579,1.0112179411581412,0.9692246797847812,0.15296002247409968,1.0245033771100982,-0.25315160269817893,False,False,True,True,True,False,True
B136,250,1.0,50.0,0.1328129401317364,0.9238567154637899,-0.2574384835643909,0.5159016565544561,1.0332466129029243,0.8308651845525973,0.917833694681456,0.8557605589937591,0.13677089103552165,0.9289606349000195,-0.2574384835643908,False,False,True,True,True,False,True
B136,300,1.0,0.0,0.16476780033408867,1.1062888727436697,-0.2687254935373862,0.6131454004052858,1.2443619469986666,0.9907236197164736,1.1344757373874994,1.1024841218927433,0.1657677727087612,1.0853612689998384,-0.2687254935373865,False,False,True,True,True,False,True
B136,300,1.0,10.0,0.15882764504804103,1.071425544873622,-0.27010954720206515,0.5880119628989801,1.2099378986963087,0.9553588133725653,1.0990996501112156,1.057859607590782,0.15972668212874308,1.050875394483605,-0.27010954720206515,False,False,True,True,True,False,True
B136,300,1.0,25.0,0.14997081174479798,1.0190434315247687,-0.2721834480163585,0.5509916669722862,1.1581595593760743,0.90226357834138,1.0459071300526575,0.9921088174801043,0.1507206438774613,0.9990882461669829,-0.2721834480163581,False,False,True,True,True,False,True
B136,300,1.0,50.0,0.13535074298660743,0.9315654022520784,-0.2756341402663962,0.4910521710256683,1.071550987754161,0.8136934636344213,0.9569818138837982,0.8855995980653435,0.13585768654273145,0.9126690481274703,-0.2756341402663959,False,False,True,False,True,False,True
SMALL,100,0.75,0.0,0.08437272932825346,0.6743137155057024,-0.35992205222081064,0.2344194494548257,0.8551262572754067,0.5865127600745109,0.8804538535217659,0.5678975234296603,0.07998153459663371,0.594871772950852,-0.3599220522208103,False,False,False,False,False,False,False
SMALL,100,0.75,10.0,0.07395734226132,0.601753727811377,-0.3723565301984756,0.19861969983955657,0.7758470152549183,0.5152924756907286,0.8025683492643481,0.5004968292049928,0.06865446369217909,0.5234002983849467,-0.3723565301984747,False,False,False,False,False,False,False
SMALL,100,0.75,25.0,0.058516096495732084,0.492906498664265,-0.3905664502707257,0.14982366369454153,0.6568964479579829,0.40847060873436053,0.6857287910911023,0.3967747755677481,0.05187975379507348,0.4161916453418338,-0.3905664502707248,False,False,False,False,False,False,False
SMALL,100,0.75,50.0,0.03325829157621585,0.31171397226822006,-0.41977441653811587,0.07922896266641816,0.4588512489055267,0.23067917470724864,0.4912422986279613,0.2476973023095614,0.024488183076247116,0.23773548700586983,-0.4197744165381161,False,False,False,False,False,False,False
SMALL,150,0.75,0.0,0.0874105814124253,0.7014702596497888,-0.35530647349194255,0.24601460410601708,0.9000530544271121,0.6026434032337136,0.9302693345327295,0.6246612585892886,0.08202101506729442,0.6126220432433135,-0.355306473491942,False,False,False,False,False,False,False
SMALL,150,0.75,10.0,0.07875740103050966,0.6406769610573305,-0.36629310562614215,0.21501196670322692,0.8356915174479451,0.5417292992141679,0.8664891769436432,0.5676428298310149,0.0725138464870998,0.5520944907955723,-0.36629310562614226,False,False,False,False,False,False,False
SMALL,150,0.75,25.0,0.06590262341510167,0.5494921240814988,-0.3824313359195557,0.17232537510724347,0.739119964765308,0.4503843630122294,0.7708076541708916,0.4863040045006612,0.05840469875880916,0.46131811805879397,-0.3824313359195578,False,False,False,False,False,False,False
SMALL,150,0.75,50.0,0.04480716657101946,0.3976787801563787,-0.40844162777327575,0.10970274214040625,0.5782487840464963,0.29835829231886346,0.611465189395791,0.348171651465272,0.03528818824889579,0.31021003287087706,-0.40844162777327664,False,False,False,False,False,False,False
SMALL,200,0.75,0.0,0.08808819968590531,0.710016419696136,-0.3417540942314008,0.25775316571997237,0.8438479559452894,0.6502232598927199,0.8663529898804656,0.5585390525504009,0.08747311937113089,0.6517133007851101,-0.34175409423140046,False,False,False,False,False,False,False
SMALL,200,0.75,10.0,0.08047299451499157,0.6562660568697559,-0.35111925821575296,0.22918991947044717,0.788838597041147,0.5952480572898151,0.8112835500798258,0.5111267228554707,0.07900969910826183,0.5976644976268235,-0.35111925821575407,False,False,False,False,False,False,False
SMALL,200,0.75,25.0,0.06914680658316819,0.5756149760623804,-0.3649237083910635,0.1894829110666286,0.7063055106137196,0.5127626003494204,0.728671694436422,0.4399430826403181,0.06643396209331609,0.5165634116400386,-0.36492370839106236,False,False,False,False,False,False,False
SMALL,200,0.75,50.0,0.05052466992505056,0.44123655674954176,-0.3872969137788175,0.130454615380449,0.5688025894231505,0.37533912593165386,0.5910697694538025,0.32751204303430653,0.04578892346534125,0.3814306857691275,-0.3872969137788178,False,False,False,False,False,False,False
SMALL,250,0.75,0.0,0.08975099115105634,0.7198648278027039,-0.33900592756199355,0.26474755706046965,0.8638121005655872,0.6537567144942865,0.8735209106359754,0.5670200356227505,0.08950676586939088,0.6629762158180966,-0.3390059275619932,False,False,False,False,False,False,False
SMALL,250,0.75,10.0,0.08279748474520154,0.6710218495063153,-0.3477101580021291,0.23812213373615204,0.8147729873375398,0.6031742359056003,0.8240491892685141,0.5239709348007063,0.08173086780738759,0.6135934574542549,-0.34771015800212823,False,False,False,False,False,False,False
SMALL,250,0.75,25.0,0.07244766842025441,0.5977342882321569,-0.36055726876888017,0.20093248616960732,0.7412106294225344,0.5272747091499457,0.7498490934583368,0.4620447049415573,0.07016763239933965,0.5394894247405435,-0.36055726876887917,False,False,False,False,False,False,False
SMALL,250,0.75,50.0,0.05541035659707427,0.47560777286306033,-0.3814227601365904,0.1452728111380438,0.6186693655082515,0.4007933796509738,0.6262773039967565,0.36409020353508575,0.05116088754919823,0.41598669548413275,-0.38142276013658993,False,False,False,False,False,False,False
SMALL,300,0.75,0.0,0.08566132841795393,0.6953403665904161,-0.3425528787837533,0.2500674603059757,0.8898794720884307,0.5960096182370459,0.9075318895303374,0.5750420003312191,0.0810892583040681,0.6125690392325421,-0.34255287878375285,False,False,False,False,False,False,False
SMALL,300,0.75,10.0,0.07916290226834222,0.6492146008666762,-0.35140092826906943,0.22527801123998964,0.8436467782876459,0.5481995740983371,0.8605637825873762,0.5355171393644615,0.07386303972821806,0.5660413664776975,-0.3514009282690703,False,False,False,False,False,False,False
SMALL,300,0.75,25.0,0.0694854705845247,0.5799933684512878,-0.3644559522597969,0.19065533201936305,0.7742373686142425,0.47646628031777,0.7900483263090562,0.47835253548296625,0.06311116631493707,0.496227080026417,-0.36445595225979666,False,False,False,False,False,False,False
SMALL,300,0.75,50.0,0.053541903891800136,0.46461687156269504,-0.38564778499952046,0.13883628008356566,0.6584846652534238,0.3569385420053987,0.6724541760144068,0.38837198349395674,0.04542216558646017,0.37988247184033486,-0.385647784999521,False,False,False,False,False,False,False
SMALL,100,1.0,0.0,0.10484738143402494,0.6485219213288089,-0.46809890401684506,0.2239855306951368,0.8388628669028994,0.5531349377347343,0.8634008732961108,0.5629544327534451,0.09626862451610396,0.56452977671202,-0.46809890401684606,False,False,False,False,False,False,True
SMALL,100,1.0,10.0,0.09111820403524806,0.5782977548445545,-0.48158858000907945,0.18920341515060468,0.7621930813532733,0.4842100379562395,0.7880949200106563,0.49245879007843946,0.08139781718241768,0.4953449349373366,-0.4815885800090798,False,False,False,False,False,False,False
SMALL,100,1.0,25.0,0.07083433471080602,0.4729596477051464,-0.5011981432160004,0.1413300022547743,0.6471572707346906,0.3808384762911708,0.6751237975538492,0.388540127811334,0.05945793026538593,0.3915734493918492,-0.5011981432160015,False,False,False,False,False,False,False
SMALL,100,1.0,50.0,0.03783823161978117,0.29760917413175547,-0.5322809080963085,0.07108695999469306,0.4556114155576846,0.2087978349847829,0.4870568953387189,0.2420926698854717,0.02384762472457047,0.21884552045805153,-0.5322809080963079,False,False,False,False,False,False,False
SMALL,150,1.0,0.0,0.10910014894021236,0.6754230266515093,-0.4629573024329492,0.23565920305580124,0.8836762197939814,0.5688972305512727,0.9130203207078538,0.6200752322767875,0.0991688359325762,0.5819903882841935,-0.4629573024329505,False,False,False,False,False,False,True
SMALL,150,1.0,10.0,0.09773672793745813,0.6168959069106267,-0.4748850076611876,0.2058113571932125,0.8218134436975311,0.5102200187494081,0.8517100832917223,0.5634800386251333,0.08673352828023262,0.5236920171104149,-0.47488500766118846,False,False,False,False,False,False,False
SMALL,150,1.0,25.0,0.08090278363045234,0.529114520451377,-0.49229368396599993,0.16433845540874306,0.7289919502866353,0.4222355458716055,0.7597342285769325,0.48176054844220656,0.06833568597264383,0.4362646007740575,-0.4922936839660008,False,False,False,False,False,False,False
