conv,panel,n,n_tradable,mean_elig,sat_share,mean_gross,mean_held,turnover,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,pass_4a,fail_4b,pass_4b
FIXED,SMALL484,30,483,148.34149326805385,0.01346389228886169,0.7441333735809862,29.760549059481445,18.9927117433764,0.06073790628496978,0.45389436931161187,-0.2491326560961442,0.5244426342322184,0.39924706572074786,0.4168980982401532,0.4752378584038857,0.06657780245307965,-0.24913265609614432,False,"H1,H2,OOS,DD,CAGR",False
FIXED,SMALL484,40,483,148.34149326805385,0.02692778457772338,0.7415476812972106,39.54346720894764,17.66898356133185,0.05227915111318371,0.4172501214322022,-0.24344722558322762,0.4389887041340384,0.4020487057763825,0.33718681906306214,0.4626229753322143,0.061225473555716725,-0.24344722558322762,False,"H1,H2,OOS,DD,CAGR",False
FIXED,SMALL484,60,483,148.34149326805385,0.06731946144430845,0.7323592045610946,58.57905439755974,15.410671859265767,0.060147539934606975,0.4833812353387413,-0.25282208976958265,0.4288316325269853,0.5322801308173774,0.35815370058259466,0.5523700118636177,0.07359786945047486,-0.25282208976958165,False,"H1,H2,OOS,DD,CAGR",False
NORM,U56,5,56,37.91921664626683,0.0024479804161566705,0.7503829420009543,4.934926283680732,18.229097455262846,0.1670374408900699,0.948456717017825,-0.21508789981207876,0.9577199964824931,0.9509439272376415,0.9478166611368802,0.9548662408690617,0.17956766240699396,-0.2150878998120782,False,DD,False
NORM,U56,10,56,37.91921664626683,0.025703794369645042,0.7502956159270013,9.847229283172343,14.416086635816635,0.13453587057077243,0.9619129081963081,-0.17538190355779548,0.950991668808903,0.9801688542718662,0.921375888402632,0.9889777884605897,0.14862652556496214,-0.17538190355779526,False,-,True
NORM,U56,20,56,37.91921664626683,0.09547123623011015,0.750258567539152,19.228520589730554,10.920900123483168,0.1269300654582548,1.0682462554665675,-0.18308348697878107,1.0555315745440206,1.0882391562864782,0.9586580577852056,1.1306969416161394,0.14453585654383216,-0.1830834869787813,False,-,True
NORM,U56,30,56,37.91921664626683,0.1835985312117503,0.7502243308342487,27.792577529232332,9.151648674584859,0.11384287075200339,1.0553001783365341,-0.1746788335020656,0.9611363222240986,1.1416057980189422,0.8790976158149428,1.1530139566283335,0.13241112256912557,-0.17467883350206537,False,-,True
NORM,U56,40,56,37.91921664626683,0.42472460220318237,0.7501954771587009,34.952974072191154,8.341390041523422,0.10366932454691158,1.033298338086058,-0.16663447329617453,0.9435278919209271,1.115743123058964,0.8500958523568679,1.1358494573491724,0.12036596378596465,-0.16663447329617487,False,-,True
NORM,U56,60,56,37.91921664626683,1.0,0.7501826661165434,37.877732587697004,8.15670024332378,0.09963623194802995,1.024533741780625,-0.1587470484779453,0.9369491346038951,1.1051544026474935,0.8682727385306989,1.1132841948586054,0.11341323151490479,-0.15874704847794496,False,-,True
NORM,ETF36,5,36,24.416156670746634,0.01346389228886169,0.7501393069253119,4.921453990849009,15.563765460135773,0.05802209820866122,0.5054211053146166,-0.23647564516925101,0.39827060938693676,0.5951131321391083,0.37672300650251905,0.5732216456287108,0.07178194910184343,-0.2364756451692509,False,"H1,H2,OOS,DD,CAGR",False
NORM,ETF36,10,36,24.416156670746634,0.08200734394124846,0.7501184987357878,9.615658362989324,13.209961723260601,0.06047730598685841,0.6108566729678603,-0.22573298125942398,0.5591240800765256,0.6595423153672304,0.48319034045346043,0.6788153369184181,0.07309265550789945,-0.22573298125942454,False,"H1,H2,OOS,DD,CAGR",False
NORM,ETF36,20,36,24.416156670746634,0.20563035495716034,0.7500892968552719,18.14006100660905,9.573459481088936,0.05691316498036669,0.6526788955000924,-0.22138180239728655,0.5683908588023506,0.727216542714586,0.4834373087115834,0.7430861921157712,0.06984267029369451,-0.22138180239728722,False,"H1,H2,OOS,DD,CAGR",False
NORM,ETF36,30,36,24.416156670746634,0.7025703794369645,0.7500600588175924,23.938993390950685,8.563002941563216,0.04590423086175144,0.5820184133089706,-0.21774379263431087,0.499524283971873,0.6544348064312527,0.4322798835971893,0.662672054588649,0.05603460178863462,-0.21774379263431054,False,"H1,H2,OOS,DD,CAGR",False
NORM,ETF36,40,36,24.416156670746634,1.0,0.7500589281801275,24.39654295882054,8.537407344332857,0.04590884111289717,0.585863627182445,-0.21774379263431043,0.5015046746272954,0.6599475907724328,0.4382294064320454,0.6657212560768846,0.05581124633443468,-0.21774379263431154,False,"H1,H2,OOS,DD,CAGR",False
NORM,ETF36,60,36,24.416156670746634,1.0,0.7500589281801275,24.39654295882054,8.537407344332857,0.04590884111289717,0.585863627182445,-0.21774379263431043,0.5015046746272954,0.6599475907724328,0.4382294064320454,0.6657212560768846,0.05581124633443468,-0.21774379263431154,False,"H1,H2,OOS,DD,CAGR",False
NORM,ETF24,5,24,17.36107711138311,0.08812729498164015,0.7446188001827105,4.694712760549059,15.515060213927036,0.07391485386150354,0.5956420746998936,-0.31365991697606,0.5669795183097929,0.6256869671968601,0.5693055426852702,0.6123620283628871,0.08064361381160556,-0.31365991697605977,False,"H1,H2,OOS,DD,CAGR",False
NORM,ETF24,10,24,17.36107711138311,0.15422276621787026,0.7446116385866562,9.053380782918149,12.980464092408859,0.07787298784106844,0.6708745323101314,-0.30409517845215894,0.691849781681553,0.6617867846195097,0.6894593493713136,0.6635051992781815,0.08071838718277258,-0.3040951784521594,False,"H1,H2,OOS,DD,CAGR",False
NORM,ETF24,20,24,17.36107711138311,0.47613219094247244,0.7445883583564848,16.4689883070666,9.759189627112358,0.07623633748103464,0.6879023629120898,-0.2940456163371702,0.6872531971516027,0.6953879773003477,0.6185161557971831,0.727572078382332,0.08451947425837014,-0.29404561633717097,False,"H1,H2,OOS,DD,CAGR",False
NORM,ETF24,30,24,17.36107711138311,1.0,0.7445859271718136,17.335790543975598,9.467195077302474,0.07556920753517193,0.6865893417816009,-0.29404561633717097,0.6765521709163956,0.7014009758239819,0.616485844892233,0.7267326083633888,0.08366087918532394,-0.2940456163371711,False,"H1,H2,OOS,DD,CAGR",False
NORM,ETF24,40,24,17.36107711138311,1.0,0.7445859271718136,17.335790543975598,9.467195077302474,0.07556920753517193,0.6865893417816009,-0.29404561633717097,0.6765521709163956,0.7014009758239819,0.616485844892233,0.7267326083633888,0.08366087918532394,-0.2940456163371711,False,"H1,H2,OOS,DD,CAGR",False
NORM,ETF24,60,24,17.36107711138311,1.0,0.7445859271718136,17.335790543975598,9.467195077302474,0.07556920753517193,0.6865893417816009,-0.29404561633717097,0.6765521709163956,0.7014009758239819,0.616485844892233,0.7267326083633888,0.08366087918532394,-0.2940456163371711,False,"H1,H2,OOS,DD,CAGR",False
NORM,STK20,5,20,13.503059975520197,0.03182374541003672,0.7468573819674584,4.833248601931876,16.117291251387787,0.20808062512453218,1.1290964630617832,-0.18447211091294835,1.023859717734214,1.2252295698112214,1.0510445595927445,1.175083907580831,0.23097202946489315,-0.18447211091294835,False,-,True
NORM,STK20,10,20,13.503059975520197,0.15299877600979192,0.7468376231399322,9.364768683274022,10.604767964496036,0.21636683213832875,1.3444956304875053,-0.20134700074342948,1.2748821415137621,1.413222400184731,1.230425197306982,1.4104354275286253,0.24283134392990613,-0.2013470007434297,False,-,True
NORM,STK20,20,20,13.503059975520197,0.99265605875153,0.746782035391714,13.48118962887646,8.686156109503862,0.19629048294277895,1.3408193251682126,-0.19512939690016107,1.256457903131383,1.4204485552495394,1.1750725864599643,1.4356760444375725,0.22061876638034805,-0.19512939690016118,False,-,True
NORM,STK20,30,20,13.503059975520197,1.0,0.746782035391714,13.48118962887646,8.686156109503862,0.19629048294277895,1.3408193251682126,-0.19512939690016107,1.256457903131383,1.4204485552495394,1.1750725864599643,1.4356760444375725,0.22061876638034805,-0.19512939690016118,False,-,True
NORM,STK20,40,20,13.503059975520197,1.0,0.746782035391714,13.48118962887646,8.686156109503862,0.19629048294277895,1.3408193251682126,-0.19512939690016107,1.256457903131383,1.4204485552495394,1.1750725864599643,1.4356760444375725,0.22061876638034805,-0.19512939690016118,False,-,True
NORM,STK20,60,20,13.503059975520197,1.0,0.746782035391714,13.48118962887646,8.686156109503862,0.19629048294277895,1.3408193251682126,-0.19512939690016107,1.256457903131383,1.4204485552495394,1.1750725864599643,1.4356760444375725,0.22061876638034805,-0.19512939690016118,False,-,True
NORM,B136,5,136,92.85801713586291,0.0012239902080783353,0.7503346190307894,4.963141840366039,22.036049896427983,0.1571455458510096,0.8388292267442166,-0.2398884377180862,0.859847154664425,0.831339442692484,0.8791876070837312,0.8243073644786649,0.16392587618324272,-0.23988843771808588,False,"H1,H2,OOS,DD",False
NORM,B136,10,136,92.85801713586291,0.006119951040391677,0.7502896120892488,9.931113370615149,17.935584804258568,0.1366127109942843,0.8699920214635618,-0.21444792932259593,1.0548976960372625,0.7294813717610528,1.0551632093162402,0.780593339534181,0.12766905137397422,-0.21444792932259604,False,"H2,OOS,DD",False
NORM,B136,20,136,92.85801713586291,0.012239902080783354,0.750244797233878,19.814184036603965,14.18999595410646,0.1253788921482062,0.92998316570857,-0.2005204833110832,1.0616119346462172,0.824048802831552,1.0246422985375583,0.8836022780725372,0.12454335283909401,-0.20052048331108296,True,H2,False
NORM,B136,30,136,92.85801713586291,0.02447980416156671,0.7502199787492289,29.627859684799187,12.22897411713244,0.11887898958714671,0.953305576968179,-0.20296607416739565,1.112396227459788,0.8212728407612265,1.0668631616275797,0.8951694506747754,0.11601647704030738,-0.20296607416739587,True,"H2,DD",False
NORM,B136,40,136,92.85801713586291,0.056303549571603426,0.7502115397667928,39.221911540416876,11.010069385802387,0.11808969694470872,0.9930541659680219,-0.19113372902660175,1.1265619567442136,0.8796734069794773,1.0356001687239902,0.971492627133937,0.11977053426322892,-0.19113372902660153,True,-,True
NORM,B136,60,136,92.85801713586291,0.11260709914320685,0.7501909248654853,57.444077275038126,9.485404087587801,0.1110935102721542,1.0003362310132644,-0.18676941561945604,1.0883185559254107,0.925651049397637,0.9939919822768412,1.0052150948644978,0.11538957576421982,-0.18676941561945615,True,-,True
NORM,BSTK100,5,100,68.44430844553244,0.006119951040391677,0.7477098358758993,4.92170818505338,21.539814302438383,0.15005495419696824,0.8016805153572606,-0.28669726413880225,0.8315596482815034,0.7854491394063073,0.8537891586067133,0.7794566584876192,0.15348668380469555,-0.2866972641388026,False,"H1,H2,OOS,DD",False
NORM,BSTK100,10,100,68.44430844553244,0.006119951040391677,0.7476347660685855,9.871377732587696,17.72856628770314,0.13661152564011836,0.8581486134988456,-0.29130802180516835,1.0901382750584276,0.6800782917004521,1.0820994086252682,0.7488975844407562,0.12338297887674621,-0.29130802180516846,False,"H2,OOS,DD",False
NORM,BSTK100,20,100,68.44430844553244,0.01591187270501836,0.7475782953815391,19.753431621759024,13.194888630308311,0.1319469569360887,0.9436680690152948,-0.27294930694382624,1.128448216065509,0.7978947650612903,1.0521341118650342,0.8910729150865583,0.13046460605228716,-0.27294930694382613,False,"H2,DD",False
NORM,BSTK100,30,100,68.44430844553244,0.04895960832313342,0.7475594814606585,29.40162684290798,11.3087536240843,0.12870996174471738,0.9833616077113877,-0.26749225748891126,1.1817346095767063,0.8230027602032376,1.09145408613561,0.9285625198662371,0.12648865351607386,-0.26749225748891126,False,"H2,DD",False
NORM,BSTK100,40,100,68.44430844553244,0.08445532435740515,0.7475403460668686,38.69039145907473,10.002485390120881,0.126311383215578,1.0040519100318173,-0.2629927204852842,1.159467313849805,0.8781868208630578,1.0601833828503,0.9758418101396567,0.127615912535066,-0.262992720485284,False,DD,False
NORM,BSTK100,60,100,68.44430844553244,0.23133414932680538,0.7475360871862649,55.769191662430096,8.49591980815561,0.1252365129983417,1.043300852165039,-0.26360837705411644,1.182861384224638,0.9307930549015844,1.0863919709678864,1.0209480694852155,0.12668315772723737,-0.2636083770541163,False,DD,False
NORM,SMALL484,5,483,148.34149326805385,0.004895960832313341,0.7500501480539308,4.985510930350788,31.54864337930874,0.05322470932337153,0.3315969916575771,-0.523317541585449,0.680703137740584,0.026427165692579864,0.2844114846748574,0.3580726189676865,0.0615903312777939,-0.5233175415854483,False,"H1,H2,OOS,DD,CAGR",False
NORM,SMALL484,10,483,148.34149326805385,0.006119951040391677,0.7501445048060349,9.957549567869853,25.240166829766967,0.07716881760012306,0.4725095824521386,-0.35912225824782895,0.6825108490873423,0.29998995577649173,0.46038428690679845,0.4804415442888281,0.08172419409768827,-0.3591222582478286,False,"H1,H2,OOS,DD,CAGR",False
NORM,SMALL484,20,483,148.34149326805385,0.008567931456548347,0.7501386170783206,19.88256227758007,21.17712382710869,0.07006762457080273,0.4798715051779973,-0.31114219649407016,0.6635754236452136,0.33479931819115805,0.47220970516250527,0.48549597048829646,0.07391571945396924,-0.31114219649407004,False,"H1,H2,OOS,DD,CAGR",False
NORM,SMALL484,30,483,148.34149326805385,0.01346389228886169,0.7501120322365075,29.760549059481445,19.341978992054315,0.05862984852145359,0.4353454013614396,-0.3300519674459308,0.5229601235208364,0.36993036167104854,0.4153614029377509,0.4475527049802187,0.06322400374254,-0.33005196744593035,False,"H1,H2,OOS,DD,CAGR",False
NORM,SMALL484,40,483,148.34149326805385,0.02692778457772338,0.7500928551339876,39.54346720894764,18.164617137536588,0.051121340152760375,0.4027155736678375,-0.3174845200003993,0.43736583554289815,0.37879752217255747,0.3361986607375016,0.4399164130144347,0.05926233693431593,-0.31748452000039906,False,"H1,H2,OOS,DD,CAGR",False
NORM,SMALL484,60,483,148.34149326805385,0.06731946144430845,0.7500966707363442,58.57905439755974,16.376456840062986,0.06489996872458259,0.4980178302268329,-0.31416338626022977,0.4416479379424863,0.548706305574697,0.3768688978720812,0.5638725700458519,0.07912326025432326,-0.3141633862602299,False,"H1,H2,OOS,DD,CAGR",False
