k_bps,seed,cap,gross,cost_bps,joint4b,joint4a
50,5,0.015,0.75,10.0,False,False
50,5,0.015,0.75,25.0,False,False
50,5,0.015,0.75,50.0,False,False
50,5,0.015,1.0,0.0,False,False
50,5,0.015,1.0,10.0,False,False
50,5,0.015,1.0,25.0,False,False
50,5,0.015,1.0,50.0,False,False
50,5,0.020,0.75,0.0,True,False
50,5,0.020,0.75,10.0,True,False
50,5,0.020,0.75,25.0,True,False
50,5,0.020,0.75,50.0,False,False
50,5,0.020,1.0,0.0,False,False
50,5,0.020,1.0,10.0,False,False
50,5,0.020,1.0,25.0,False,False
50,5,0.020,1.0,50.0,False,False
50,5,0.030,0.75,0.0,True,False
50,5,0.030,0.75,10.0,True,False
50,5,0.030,0.75,25.0,True,False
50,5,0.030,0.75,50.0,False,False
50,5,0.030,1.0,0.0,False,False
50,5,0.030,1.0,10.0,False,False
50,5,0.030,1.0,25.0,False,False
50,5,0.030,1.0,50.0,False,False
50,5,INF,0.75,0.0,True,False
50,5,INF,0.75,10.0,True,False
50,5,INF,0.75,25.0,True,False
50,5,INF,0.75,50.0,False,False
50,5,INF,1.0,0.0,False,False
50,5,INF,1.0,10.0,False,False
50,5,INF,1.0,25.0,False,False
50,5,INF,1.0,50.0,False,False
50,6,0.015,0.75,0.0,False,False
50,6,0.015,0.75,10.0,False,False
50,6,0.015,0.75,25.0,False,False
50,6,0.015,0.75,50.0,False,False
50,6,0.015,1.0,0.0,False,False
50,6,0.015,1.0,10.0,False,False
50,6,0.015,1.0,25.0,False,False
50,6,0.015,1.0,50.0,False,False
50,6,0.020,0.75,0.0,True,False
50,6,0.020,0.75,10.0,True,False
50,6,0.020,0.75,25.0,True,False
50,6,0.020,0.75,50.0,False,False
50,6,0.020,1.0,0.0,False,False
50,6,0.020,1.0,10.0,False,False
50,6,0.020,1.0,25.0,False,False
50,6,0.020,1.0,50.0,False,False
50,6,0.030,0.75,0.0,True,False
50,6,0.030,0.75,10.0,True,False
50,6,0.030,0.75,25.0,True,False
50,6,0.030,0.75,50.0,False,False
50,6,0.030,1.0,0.0,False,False
50,6,0.030,1.0,10.0,False,False
50,6,0.030,1.0,25.0,False,False
50,6,0.030,1.0,50.0,False,False
50,6,INF,0.75,0.0,True,False
50,6,INF,0.75,10.0,True,False
50,6,INF,0.75,25.0,True,False
50,6,INF,0.75,50.0,False,False
50,6,INF,1.0,0.0,False,False
50,6,INF,1.0,10.0,False,False
50,6,INF,1.0,25.0,False,False
50,6,INF,1.0,50.0,False,False
50,7,0.015,0.75,0.0,False,False
50,7,0.015,0.75,10.0,False,False
50,7,0.015,0.75,25.0,False,False
50,7,0.015,0.75,50.0,False,False
50,7,0.015,1.0,0.0,False,False
50,7,0.015,1.0,10.0,False,False
50,7,0.015,1.0,25.0,False,False
50,7,0.015,1.0,50.0,False,False
50,7,0.020,0.75,0.0,True,False
50,7,0.020,0.75,10.0,True,False
50,7,0.020,0.75,25.0,True,False
50,7,0.020,0.75,50.0,False,False
50,7,0.020,1.0,0.0,False,False
50,7,0.020,1.0,10.0,False,False
50,7,0.020,1.0,25.0,False,False
50,7,0.020,1.0,50.0,False,False
50,7,0.030,0.75,0.0,True,False
50,7,0.030,0.75,10.0,True,False
50,7,0.030,0.75,25.0,True,False
50,7,0.030,0.75,50.0,False,False
50,7,0.030,1.0,0.0,False,False
50,7,0.030,1.0,10.0,False,False
50,7,0.030,1.0,25.0,False,False
50,7,0.030,1.0,50.0,False,False
50,7,INF,0.75,0.0,True,False
50,7,INF,0.75,10.0,True,False
50,7,INF,0.75,25.0,True,False
50,7,INF,0.75,50.0,False,False
50,7,INF,1.0,0.0,False,False
50,7,INF,1.0,10.0,False,False
50,7,INF,1.0,25.0,False,False
50,7,INF,1.0,50.0,False,False
100,0,0.015,0.75,0.0,False,False
100,0,0.015,0.75,10.0,False,False
100,0,0.015,0.75,25.0,False,False
100,0,0.015,0.75,50.0,False,False
100,0,0.015,1.0,0.0,False,False
100,0,0.015,1.0,10.0,False,False
100,0,0.015,1.0,25.0,False,False
100,0,0.015,1.0,50.0,False,False
100,0,0.020,0.75,0.0,True,False
100,0,0.020,0.75,10.0,True,False
100,0,0.020,0.75,25.0,True,False
100,0,0.020,0.75,50.0,False,False
100,0,0.020,1.0,0.0,False,False
100,0,0.020,1.0,10.0,False,False
100,0,0.020,1.0,25.0,False,False
100,0,0.020,1.0,50.0,False,False
100,0,0.030,0.75,0.0,True,False
100,0,0.030,0.75,10.0,True,False
100,0,0.030,0.75,25.0,True,False
100,0,0.030,0.75,50.0,False,False
100,0,0.030,1.0,0.0,False,False
100,0,0.030,1.0,10.0,False,False
100,0,0.030,1.0,25.0,False,False
100,0,0.030,1.0,50.0,False,False
100,0,INF,0.75,0.0,True,False
100,0,INF,0.75,10.0,True,False
100,0,INF,0.75,25.0,True,False
100,0,INF,0.75,50.0,False,False
100,0,INF,1.0,0.0,False,False
100,0,INF,1.0,10.0,False,False
100,0,INF,1.0,25.0,False,False
100,0,INF,1.0,50.0,False,False
100,1,0.015,0.75,0.0,False,False
100,1,0.015,0.75,10.0,False,False
100,1,0.015,0.75,25.0,False,False
100,1,0.015,0.75,50.0,False,False
100,1,0.015,1.0,0.0,False,False
100,1,0.015,1.0,10.0,False,False
100,1,0.015,1.0,25.0,False,False
100,1,0.015,1.0,50.0,False,False
100,1,0.020,0.75,0.0,True,False
100,1,0.020,0.75,10.0,True,False
100,1,0.020,0.75,25.0,True,False
100,1,0.020,0.75,50.0,False,False
100,1,0.020,1.0,0.0,False,False
100,1,0.020,1.0,10.0,False,False
100,1,0.020,1.0,25.0,False,False
100,1,0.020,1.0,50.0,False,False
100,1,0.030,0.75,0.0,True,False
100,1,0.030,0.75,10.0,True,False
100,1,0.030,0.75,25.0,True,False
100,1,0.030,0.75,50.0,False,False
100,1,0.030,1.0,0.0,False,False
100,1,0.030,1.0,10.0,False,False
100,1,0.030,1.0,25.0,False,False
100,1,0.030,1.0,50.0,False,False
100,1,INF,0.75,0.0,True,False
100,1,INF,0.75,10.0,True,False
100,1,INF,0.75,25.0,True,False
100,1,INF,0.75,50.0,False,False
100,1,INF,1.0,0.0,False,False
100,1,INF,1.0,10.0,False,False
100,1,INF,1.0,25.0,False,False
100,1,INF,1.0,50.0,False,False
100,2,0.015,0.75,0.0,False,False
100,2,0.015,0.75,10.0,False,False
100,2,0.015,0.75,25.0,False,False
100,2,0.015,0.75,50.0,False,False
100,2,0.015,1.0,0.0,False,False
100,2,0.015,1.0,10.0,False,False
100,2,0.015,1.0,25.0,False,False
100,2,0.015,1.0,50.0,False,False
100,2,0.020,0.75,0.0,True,False
100,2,0.020,0.75,10.0,True,False
100,2,0.020,0.75,25.0,True,False
100,2,0.020,0.75,50.0,False,False
100,2,0.020,1.0,0.0,False,False
100,2,0.020,1.0,10.0,False,False
100,2,0.020,1.0,25.0,False,False
100,2,0.020,1.0,50.0,False,False
100,2,0.030,0.75,0.0,True,False
100,2,0.030,0.75,10.0,True,False
100,2,0.030,0.75,25.0,True,False
100,2,0.030,0.75,50.0,False,False
100,2,0.030,1.0,0.0,False,False
100,2,0.030,1.0,10.0,False,False
100,2,0.030,1.0,25.0,False,False
100,2,0.030,1.0,50.0,False,False
100,2,INF,0.75,0.0,True,False
100,2,INF,0.75,10.0,True,False
100,2,INF,0.75,25.0,True,False
100,2,INF,0.75,50.0,False,False
100,2,INF,1.0,0.0,False,False
100,2,INF,1.0,10.0,False,False
100,2,INF,1.0,25.0,False,False
100,2,INF,1.0,50.0,False,False
100,3,0.015,0.75,0.0,False,False
100,3,0.015,0.75,10.0,False,False
100,3,0.015,0.75,25.0,False,False
100,3,0.015,0.75,50.0,False,False
100,3,0.015,1.0,0.0,False,False
100,3,0.015,1.0,10.0,False,False
100,3,0.015,1.0,25.0,False,False
100,3,0.015,1.0,50.0,False,False
100,3,0.020,0.75,0.0,True,False
100,3,0.020,0.75,10.0,True,False
100,3,0.020,0.75,25.0,True,False
100,3,0.020,0.75,50.0,False,False
100,3,0.020,1.0,0.0,False,False
100,3,0.020,1.0,10.0,False,False
100,3,0.020,1.0,25.0,False,False
100,3,0.020,1.0,50.0,False,False
100,3,0.030,0.75,0.0,True,False
100,3,0.030,0.75,10.0,True,False
100,3,0.030,0.75,25.0,True,False
100,3,0.030,0.75,50.0,False,False
100,3,0.030,1.0,0.0,False,False
100,3,0.030,1.0,10.0,False,False
100,3,0.030,1.0,25.0,False,False
100,3,0.030,1.0,50.0,False,False
100,3,INF,0.75,0.0,True,False
100,3,INF,0.75,10.0,True,False
100,3,INF,0.75,25.0,True,False
100,3,INF,0.75,50.0,False,False
100,3,INF,1.0,0.0,False,False
100,3,INF,1.0,10.0,False,False
100,3,INF,1.0,25.0,False,False
100,3,INF,1.0,50.0,False,False
100,4,0.015,0.75,0.0,False,False
100,4,0.015,0.75,10.0,False,False
100,4,0.015,0.75,25.0,False,False
100,4,0.015,0.75,50.0,False,False
100,4,0.015,1.0,0.0,False,False
100,4,0.015,1.0,10.0,False,False
100,4,0.015,1.0,25.0,False,False
100,4,0.015,1.0,50.0,False,False
100,4,0.020,0.75,0.0,True,False
100,4,0.020,0.75,10.0,True,False
100,4,0.020,0.75,25.0,True,False
100,4,0.020,0.75,50.0,False,False
100,4,0.020,1.0,0.0,False,False
100,4,0.020,1.0,10.0,False,False
100,4,0.020,1.0,25.0,False,False
100,4,0.020,1.0,50.0,False,False
100,4,0.030,0.75,0.0,True,False
100,4,0.030,0.75,10.0,True,False
100,4,0.030,0.75,25.0,True,False
100,4,0.030,0.75,50.0,False,False
100,4,0.030,1.0,0.0,False,False
100,4,0.030,1.0,10.0,False,False
100,4,0.030,1.0,25.0,False,False
100,4,0.030,1.0,50.0,False,False
100,4,INF,0.75,0.0,True,False
100,4,INF,0.75,10.0,True,False
100,4,INF,0.75,25.0,True,False
100,4,INF,0.75,50.0,False,False
100,4,INF,1.0,0.0,False,False
100,4,INF,1.0,10.0,False,False
100,4,INF,1.0,25.0,False,False
100,4,INF,1.0,50.0,False,False
100,5,0.015,0.75,0.0,False,False
100,5,0.015,0.75,10.0,False,False
100,5,0.015,0.75,25.0,False,False
100,5,0.015,0.75,50.0,False,False
100,5,0.015,1.0,0.0,False,False
100,5,0.015,1.0,10.0,False,False
100,5,0.015,1.0,25.0,False,False
100,5,0.015,1.0,50.0,False,False
100,5,0.020,0.75,0.0,True,False
100,5,0.020,0.75,10.0,True,False
100,5,0.020,0.75,25.0,True,False
100,5,0.020,0.75,50.0,False,False
100,5,0.020,1.0,0.0,False,False
100,5,0.020,1.0,10.0,False,False
100,5,0.020,1.0,25.0,False,False
100,5,0.020,1.0,50.0,False,False
100,5,0.030,0.75,0.0,True,False
100,5,0.030,0.75,10.0,True,False
100,5,0.030,0.75,25.0,True,False
100,5,0.030,0.75,50.0,False,False
100,5,0.030,1.0,0.0,False,False
100,5,0.030,1.0,10.0,False,False
100,5,0.030,1.0,25.0,False,False
100,5,0.030,1.0,50.0,False,False
100,5,INF,0.75,0.0,True,False
100,5,INF,0.75,10.0,True,False
100,5,INF,0.75,25.0,True,False
100,5,INF,0.75,50.0,False,False
100,5,INF,1.0,0.0,False,False
100,5,INF,1.0,10.0,False,False
100,5,INF,1.0,25.0,False,False
100,5,INF,1.0,50.0,False,False
100,6,0.015,0.75,0.0,False,False
100,6,0.015,0.75,10.0,False,False
100,6,0.015,0.75,25.0,False,False
100,6,0.015,0.75,50.0,False,False
100,6,0.015,1.0,0.0,False,False
100,6,0.015,1.0,10.0,False,False
100,6,0.015,1.0,25.0,False,False
100,6,0.015,1.0,50.0,False,False
100,6,0.020,0.75,0.0,True,False
100,6,0.020,0.75,10.0,True,False
100,6,0.020,0.75,25.0,True,False
100,6,0.020,0.75,50.0,False,False
100,6,0.020,1.0,0.0,False,False
100,6,0.020,1.0,10.0,False,False
100,6,0.020,1.0,25.0,False,False
100,6,0.020,1.0,50.0,False,False
100,6,0.030,0.75,0.0,True,False
100,6,0.030,0.75,10.0,True,False
100,6,0.030,0.75,25.0,True,False
100,6,0.030,0.75,50.0,False,False
100,6,0.030,1.0,0.0,False,False
100,6,0.030,1.0,10.0,False,False
100,6,0.030,1.0,25.0,False,False
100,6,0.030,1.0,50.0,False,False
100,6,INF,0.75,0.0,True,False
100,6,INF,0.75,10.0,True,False
100,6,INF,0.75,25.0,True,False
100,6,INF,0.75,50.0,False,False
100,6,INF,1.0,0.0,False,False
100,6,INF,1.0,10.0,False,False
100,6,INF,1.0,25.0,False,False
100,6,INF,1.0,50.0,False,False
100,7,0.015,0.75,0.0,False,False
100,7,0.015,0.75,10.0,False,False
100,7,0.015,0.75,25.0,False,False
100,7,0.015,0.75,50.0,False,False
100,7,0.015,1.0,0.0,False,False
100,7,0.015,1.0,10.0,False,False
100,7,0.015,1.0,25.0,False,False
100,7,0.015,1.0,50.0,False,False
100,7,0.020,0.75,0.0,True,False
100,7,0.020,0.75,10.0,True,False
100,7,0.020,0.75,25.0,True,False
100,7,0.020,0.75,50.0,False,False
100,7,0.020,1.0,0.0,False,False
100,7,0.020,1.0,10.0,False,False
100,7,0.020,1.0,25.0,False,False
100,7,0.020,1.0,50.0,False,False
100,7,0.030,0.75,0.0,True,False
100,7,0.030,0.75,10.0,True,False
100,7,0.030,0.75,25.0,True,False
100,7,0.030,0.75,50.0,False,False
100,7,0.030,1.0,0.0,False,False
100,7,0.030,1.0,10.0,False,False
100,7,0.030,1.0,25.0,False,False
100,7,0.030,1.0,50.0,False,False
100,7,INF,0.75,0.0,True,False
100,7,INF,0.75,10.0,True,False
100,7,INF,0.75,25.0,True,False
100,7,INF,0.75,50.0,False,False
100,7,INF,1.0,0.0,False,False
100,7,INF,1.0,10.0,False,False
100,7,INF,1.0,25.0,False,False
100,7,INF,1.0,50.0,False,False
200,0,0.015,0.75,0.0,False,False
200,0,0.015,0.75,10.0,False,False
200,0,0.015,0.75,25.0,False,False
200,0,0.015,0.75,50.0,False,False
200,0,0.015,1.0,0.0,False,False
200,0,0.015,1.0,10.0,False,False
200,0,0.015,1.0,25.0,False,False
200,0,0.015,1.0,50.0,False,False
200,0,0.020,0.75,0.0,True,False
200,0,0.020,0.75,10.0,True,False
200,0,0.020,0.75,25.0,False,False
200,0,0.020,0.75,50.0,False,False
200,0,0.020,1.0,0.0,False,False
200,0,0.020,1.0,10.0,False,False
200,0,0.020,1.0,25.0,False,False
200,0,0.020,1.0,50.0,False,False
200,0,0.030,0.75,0.0,True,False
200,0,0.030,0.75,10.0,True,False
200,0,0.030,0.75,25.0,True,False
200,0,0.030,0.75,50.0,False,False
200,0,0.030,1.0,0.0,False,False
200,0,0.030,1.0,10.0,False,False
200,0,0.030,1.0,25.0,False,False
200,0,0.030,1.0,50.0,False,False
200,0,INF,0.75,0.0,True,False
200,0,INF,0.75,10.0,True,False
200,0,INF,0.75,25.0,True,False
200,0,INF,0.75,50.0,False,False
200,0,INF,1.0,0.0,False,False
200,0,INF,1.0,10.0,False,False
200,0,INF,1.0,25.0,False,False
200,0,INF,1.0,50.0,False,False
200,1,0.015,0.75,0.0,False,False
200,1,0.015,0.75,10.0,False,False
200,1,0.015,0.75,25.0,False,False
200,1,0.015,0.75,50.0,False,False
200,1,0.015,1.0,0.0,False,False
200,1,0.015,1.0,10.0,False,False
200,1,0.015,1.0,25.0,False,False
200,1,0.015,1.0,50.0,False,False
200,1,0.020,0.75,0.0,True,False
200,1,0.020,0.75,10.0,True,False
200,1,0.020,0.75,25.0,False,False
200,1,0.020,0.75,50.0,False,False
200,1,0.020,1.0,0.0,False,False
200,1,0.020,1.0,10.0,False,False
200,1,0.020,1.0,25.0,False,False
200,1,0.020,1.0,50.0,False,False
200,1,0.030,0.75,0.0,True,False
200,1,0.030,0.75,10.0,True,False
200,1,0.030,0.75,25.0,True,False
200,1,0.030,0.75,50.0,False,False
200,1,0.030,1.0,0.0,False,False
200,1,0.030,1.0,10.0,False,False
200,1,0.030,1.0,25.0,False,False
200,1,0.030,1.0,50.0,False,False
200,1,INF,0.75,0.0,True,False
200,1,INF,0.75,10.0,True,False
200,1,INF,0.75,25.0,True,False
200,1,INF,0.75,50.0,False,False
200,1,INF,1.0,0.0,False,False
200,1,INF,1.0,10.0,False,False
200,1,INF,1.0,25.0,False,False
200,1,INF,1.0,50.0,False,False
200,2,0.015,0.75,0.0,False,False
200,2,0.015,0.75,10.0,False,False
200,2,0.015,0.75,25.0,False,False
200,2,0.015,0.75,50.0,False,False
200,2,0.015,1.0,0.0,False,False
200,2,0.015,1.0,10.0,False,False
200,2,0.015,1.0,25.0,False,False
200,2,0.015,1.0,50.0,False,False
200,2,0.020,0.75,0.0,True,False
200,2,0.020,0.75,10.0,True,False
200,2,0.020,0.75,25.0,False,False
200,2,0.020,0.75,50.0,False,False
200,2,0.020,1.0,0.0,False,False
200,2,0.020,1.0,10.0,False,False
200,2,0.020,1.0,25.0,False,False
200,2,0.020,1.0,50.0,False,False
200,2,0.030,0.75,0.0,True,False
200,2,0.030,0.75,10.0,True,False
200,2,0.030,0.75,25.0,True,False
200,2,0.030,0.75,50.0,False,False
200,2,0.030,1.0,0.0,False,False
200,2,0.030,1.0,10.0,False,False
200,2,0.030,1.0,25.0,False,False
200,2,0.030,1.0,50.0,False,False
200,2,INF,0.75,0.0,True,False
200,2,INF,0.75,10.0,True,False
200,2,INF,0.75,25.0,True,False
200,2,INF,0.75,50.0,False,False
200,2,INF,1.0,0.0,False,False
200,2,INF,1.0,10.0,False,False
200,2,INF,1.0,25.0,False,False
200,2,INF,1.0,50.0,False,False
200,3,0.015,0.75,0.0,False,False
200,3,0.015,0.75,10.0,False,False
200,3,0.015,0.75,25.0,False,False
200,3,0.015,0.75,50.0,False,False
200,3,0.015,1.0,0.0,False,False
200,3,0.015,1.0,10.0,False,False
200,3,0.015,1.0,25.0,False,False
200,3,0.015,1.0,50.0,False,False
200,3,0.020,0.75,0.0,True,False
200,3,0.020,0.75,10.0,True,False
200,3,0.020,0.75,25.0,False,False
200,3,0.020,0.75,50.0,False,False
200,3,0.020,1.0,0.0,False,False
200,3,0.020,1.0,10.0,False,False
200,3,0.020,1.0,25.0,False,False
200,3,0.020,1.0,50.0,False,False
200,3,0.030,0.75,0.0,True,False
200,3,0.030,0.75,10.0,True,False
200,3,0.030,0.75,25.0,False,False
200,3,0.030,0.75,50.0,False,False
200,3,0.030,1.0,0.0,False,False
200,3,0.030,1.0,10.0,False,False
200,3,0.030,1.0,25.0,False,False
200,3,0.030,1.0,50.0,False,False
200,3,INF,0.75,0.0,True,False
200,3,INF,0.75,10.0,True,False
200,3,INF,0.75,25.0,True,False
200,3,INF,0.75,50.0,False,False
200,3,INF,1.0,0.0,False,False
200,3,INF,1.0,10.0,False,False
200,3,INF,1.0,25.0,False,False
200,3,INF,1.0,50.0,False,False
200,4,0.015,0.75,0.0,False,False
200,4,0.015,0.75,10.0,False,False
200,4,0.015,0.75,25.0,False,False
200,4,0.015,0.75,50.0,False,False
200,4,0.015,1.0,0.0,False,False
200,4,0.015,1.0,10.0,False,False
200,4,0.015,1.0,25.0,False,False
200,4,0.015,1.0,50.0,False,False
200,4,0.020,0.75,0.0,True,False
200,4,0.020,0.75,10.0,True,False
200,4,0.020,0.75,25.0,False,False
200,4,0.020,0.75,50.0,False,False
200,4,0.020,1.0,0.0,False,False
200,4,0.020,1.0,10.0,False,False
200,4,0.020,1.0,25.0,False,False
200,4,0.020,1.0,50.0,False,False
200,4,0.030,0.75,0.0,True,False
200,4,0.030,0.75,10.0,True,False
200,4,0.030,0.75,25.0,True,False
200,4,0.030,0.75,50.0,False,False
200,4,0.030,1.0,0.0,False,False
200,4,0.030,1.0,10.0,False,False
200,4,0.030,1.0,25.0,False,False
200,4,0.030,1.0,50.0,False,False
200,4,INF,0.75,0.0,True,False
200,4,INF,0.75,10.0,True,False
200,4,INF,0.75,25.0,True,False
200,4,INF,0.75,50.0,False,False
200,4,INF,1.0,0.0,False,False
200,4,INF,1.0,10.0,False,False
200,4,INF,1.0,25.0,False,False
200,4,INF,1.0,50.0,False,False
200,5,0.015,0.75,0.0,False,False
200,5,0.015,0.75,10.0,False,False
200,5,0.015,0.75,25.0,False,False
200,5,0.015,0.75,50.0,False,False
200,5,0.015,1.0,0.0,False,False
200,5,0.015,1.0,10.0,False,False
200,5,0.015,1.0,25.0,False,False
200,5,0.015,1.0,50.0,False,False
200,5,0.020,0.75,0.0,True,False
200,5,0.020,0.75,10.0,True,False
200,5,0.020,0.75,25.0,False,False
200,5,0.020,0.75,50.0,False,False
200,5,0.020,1.0,0.0,False,False
200,5,0.020,1.0,10.0,False,False
200,5,0.020,1.0,25.0,False,False
200,5,0.020,1.0,50.0,False,False
200,5,0.030,0.75,0.0,True,False
200,5,0.030,0.75,10.0,True,False
200,5,0.030,0.75,25.0,False,False
200,5,0.030,0.75,50.0,False,False
200,5,0.030,1.0,0.0,False,False
200,5,0.030,1.0,10.0,False,False
200,5,0.030,1.0,25.0,False,False
200,5,0.030,1.0,50.0,False,False
200,5,INF,0.75,0.0,True,False
200,5,INF,0.75,10.0,True,False
200,5,INF,0.75,25.0,True,False
200,5,INF,0.75,50.0,False,False
200,5,INF,1.0,0.0,False,False
200,5,INF,1.0,10.0,False,False
200,5,INF,1.0,25.0,False,False
200,5,INF,1.0,50.0,False,False
200,6,0.015,0.75,0.0,False,False
200,6,0.015,0.75,10.0,False,False
200,6,0.015,0.75,25.0,False,False
200,6,0.015,0.75,50.0,False,False
200,6,0.015,1.0,0.0,False,False
200,6,0.015,1.0,10.0,False,False
200,6,0.015,1.0,25.0,False,False
200,6,0.015,1.0,50.0,False,False
200,6,0.020,0.75,0.0,True,False
200,6,0.020,0.75,10.0,True,False
200,6,0.020,0.75,25.0,False,False
200,6,0.020,0.75,50.0,False,False
200,6,0.020,1.0,0.0,False,False
200,6,0.020,1.0,10.0,False,False
200,6,0.020,1.0,25.0,False,False
200,6,0.020,1.0,50.0,False,False
200,6,0.030,0.75,0.0,True,False
200,6,0.030,0.75,10.0,True,False
200,6,0.030,0.75,25.0,True,False
200,6,0.030,0.75,50.0,False,False
200,6,0.030,1.0,0.0,False,False
200,6,0.030,1.0,10.0,False,False
200,6,0.030,1.0,25.0,False,False
200,6,0.030,1.0,50.0,False,False
200,6,INF,0.75,0.0,True,False
200,6,INF,0.75,10.0,True,False
200,6,INF,0.75,25.0,True,False
200,6,INF,0.75,50.0,False,False
200,6,INF,1.0,0.0,False,False
200,6,INF,1.0,10.0,False,False
200,6,INF,1.0,25.0,False,False
200,6,INF,1.0,50.0,False,False
200,7,0.015,0.75,0.0,False,False
200,7,0.015,0.75,10.0,False,False
200,7,0.015,0.75,25.0,False,False
200,7,0.015,0.75,50.0,False,False
200,7,0.015,1.0,0.0,False,False
200,7,0.015,1.0,10.0,False,False
200,7,0.015,1.0,25.0,False,False
200,7,0.015,1.0,50.0,False,False
200,7,0.020,0.75,0.0,True,False
200,7,0.020,0.75,10.0,True,False
200,7,0.020,0.75,25.0,False,False
200,7,0.020,0.75,50.0,False,False
200,7,0.020,1.0,0.0,False,False
200,7,0.020,1.0,10.0,False,False
200,7,0.020,1.0,25.0,False,False
200,7,0.020,1.0,50.0,False,False
200,7,0.030,0.75,0.0,True,False
200,7,0.030,0.75,10.0,True,False
200,7,0.030,0.75,25.0,False,False
200,7,0.030,0.75,50.0,False,False
200,7,0.030,1.0,0.0,False,False
200,7,0.030,1.0,10.0,False,False
200,7,0.030,1.0,25.0,False,False
200,7,0.030,1.0,50.0,False,False
200,7,INF,0.75,0.0,True,False
200,7,INF,0.75,10.0,True,False
200,7,INF,0.75,25.0,True,False
200,7,INF,0.75,50.0,False,False
200,7,INF,1.0,0.0,False,False
200,7,INF,1.0,10.0,False,False
200,7,INF,1.0,25.0,False,False
200,7,INF,1.0,50.0,False,False
400,0,0.015,0.75,0.0,False,False
400,0,0.015,0.75,10.0,False,False
400,0,0.015,0.75,25.0,False,False
400,0,0.015,0.75,50.0,False,False
400,0,0.015,1.0,0.0,False,False
400,0,0.015,1.0,10.0,False,False
400,0,0.015,1.0,25.0,False,False
400,0,0.015,1.0,50.0,False,False
400,0,0.020,0.75,0.0,True,False
400,0,0.020,0.75,10.0,True,False
400,0,0.020,0.75,25.0,False,False
400,0,0.020,0.75,50.0,False,False
400,0,0.020,1.0,0.0,False,False
400,0,0.020,1.0,10.0,False,False
400,0,0.020,1.0,25.0,False,False
400,0,0.020,1.0,50.0,False,False
400,0,0.030,0.75,0.0,True,False
400,0,0.030,0.75,10.0,True,False
400,0,0.030,0.75,25.0,False,False
400,0,0.030,0.75,50.0,False,False
400,0,0.030,1.0,0.0,False,False
400,0,0.030,1.0,10.0,False,False
400,0,0.030,1.0,25.0,False,False
400,0,0.030,1.0,50.0,False,False
400,0,INF,0.75,0.0,True,False
400,0,INF,0.75,10.0,True,False
400,0,INF,0.75,25.0,False,False
400,0,INF,0.75,50.0,False,False
400,0,INF,1.0,0.0,False,False
400,0,INF,1.0,10.0,False,False
400,0,INF,1.0,25.0,False,False
400,0,INF,1.0,50.0,False,False
400,1,0.015,0.75,0.0,False,False
400,1,0.015,0.75,10.0,False,False
400,1,0.015,0.75,25.0,False,False
400,1,0.015,0.75,50.0,False,False
400,1,0.015,1.0,0.0,False,False
400,1,0.015,1.0,10.0,False,False
400,1,0.015,1.0,25.0,False,False
400,1,0.015,1.0,50.0,False,False
400,1,0.020,0.75,0.0,True,False
400,1,0.020,0.75,10.0,True,False
400,1,0.020,0.75,25.0,False,False
400,1,0.020,0.75,50.0,False,False
400,1,0.020,1.0,0.0,False,False
400,1,0.020,1.0,10.0,False,False
400,1,0.020,1.0,25.0,False,False
400,1,0.020,1.0,50.0,False,False
400,1,0.030,0.75,0.0,True,False
400,1,0.030,0.75,10.0,True,False
400,1,0.030,0.75,25.0,False,False
400,1,0.030,0.75,50.0,False,False
400,1,0.030,1.0,0.0,False,False
400,1,0.030,1.0,10.0,False,False
400,1,0.030,1.0,25.0,False,False
400,1,0.030,1.0,50.0,False,False
400,1,INF,0.75,0.0,True,False
400,1,INF,0.75,10.0,True,False
400,1,INF,0.75,25.0,False,False
400,1,INF,0.75,50.0,False,False
400,1,INF,1.0,0.0,False,False
400,1,INF,1.0,10.0,False,False
400,1,INF,1.0,25.0,False,False
400,1,INF,1.0,50.0,False,False
400,2,0.015,0.75,0.0,False,False
400,2,0.015,0.75,10.0,False,False
400,2,0.015,0.75,25.0,False,False
400,2,0.015,0.75,50.0,False,False
400,2,0.015,1.0,0.0,False,False
400,2,0.015,1.0,10.0,False,False
400,2,0.015,1.0,25.0,False,False
400,2,0.015,1.0,50.0,False,False
400,2,0.020,0.75,0.0,True,False
400,2,0.020,0.75,10.0,True,False
400,2,0.020,0.75,25.0,False,False
400,2,0.020,0.75,50.0,False,False
400,2,0.020,1.0,0.0,False,False
400,2,0.020,1.0,10.0,False,False
400,2,0.020,1.0,25.0,False,False
400,2,0.020,1.0,50.0,False,False
400,2,0.030,0.75,0.0,True,False
400,2,0.030,0.75,10.0,True,False
400,2,0.030,0.75,25.0,False,False
400,2,0.030,0.75,50.0,False,False
400,2,0.030,1.0,0.0,False,False
400,2,0.030,1.0,10.0,False,False
400,2,0.030,1.0,25.0,False,False
400,2,0.030,1.0,50.0,False,False
400,2,INF,0.75,0.0,True,False
400,2,INF,0.75,10.0,True,False
400,2,INF,0.75,25.0,False,False
400,2,INF,0.75,50.0,False,False
400,2,INF,1.0,0.0,False,False
400,2,INF,1.0,10.0,False,False
400,2,INF,1.0,25.0,False,False
400,2,INF,1.0,50.0,False,False
400,3,0.015,0.75,0.0,False,False
400,3,0.015,0.75,10.0,False,False
400,3,0.015,0.75,25.0,False,False
400,3,0.015,0.75,50.0,False,False
