corpus,transform,rung,target,n,slope,intercept,R2,spearman,y_mean,y_sd,loo_rmse_fit,loo_rmse_mean,beats_mean,rmse_ratio
pooled45,span,10,y_IS,45,0.0002738676252107998,0.0027501179927474856,0.028079520543428438,0.2686846356571541,0.006009435304343303,0.01566552449694619,0.015946047424725586,0.015842541691883507,False,1.006533404478595
pooled45,span,10,y_OOS,45,-0.0005917700137540083,0.0048587948900223575,0.003128079008961837,0.037173741102030054,-0.0021839004589701894,0.10141756659740994,0.10364881649280368,0.1025635641769957,False,1.0105812656230933
pooled45,span,20,y_IS,45,0.001214413031361433,0.0041513049633073226,0.08316490581770197,0.35402768045945476,0.018604117388643187,0.040364117052780465,0.04032733820265051,0.040820223248152196,True,0.9879254691355958
pooled45,span,20,y_OOS,45,0.0016206368615005698,0.023897718524158226,0.020806635415850927,0.2943580279462167,0.04318502849529249,0.10769210654878593,0.10996855992982214,0.10890900513535244,False,1.0097288079452464
pooled45,span,25,y_IS,45,0.001756180025295027,0.004594644588419426,0.09614171795502979,0.35450956931670446,0.025495063008877328,0.054289042519874015,0.05398422136101464,0.05490249750024025,True,0.9832744195430894
pooled45,span,25,y_OOS,45,0.0015327248733084228,0.04374190698546316,0.016689646335973474,0.29390633770039437,0.06198297038111803,0.11372075294348567,0.1165255112113277,0.11500577399057156,False,1.0132144427885919
pooled45,span,30,y_IS,45,0.002297188525355711,0.005035304232771546,0.10323325349257839,0.3567583839838698,0.03237430176096817,0.06853081852697585,0.06798001602098416,0.06930520263807079,True,0.980878973487646
pooled45,span,30,y_OOS,45,0.004488088135432329,0.043389932868589914,0.12716348697934055,0.5409965726337991,0.09680297628517821,0.1206366450570942,0.11679318559024837,0.1219998142582798,True,0.9573226508606912
pooled45,span_over_level,10,y_IS,45,0.0028013369926861444,0.004186325679215359,0.008094487970217834,0.2275300134150339,0.006009435304343303,0.01566552449694619,0.015940963523561898,0.015842541691883507,False,1.0062125026143258
pooled45,span_over_level,10,y_OOS,45,-0.06155051536589892,0.037873164181280984,0.09323641470660105,-0.1195623517005009,-0.0021839004589701894,0.10141756659740994,0.09937478713648856,0.1025635641769957,True,0.9689092606512366
pooled45,span_over_level,20,y_IS,45,0.00902083371526466,0.012733360383714634,0.012643024814094628,0.32029546045197493,0.018604117388643187,0.040364117052780465,0.04118015771081355,0.040820223248152196,False,1.0088175525271692
pooled45,span_over_level,20,y_OOS,45,0.00956548539079367,0.03695981227514225,0.001997077094313071,0.1718955971526496,0.04318502849529249,0.10769210654878593,0.11388849941142906,0.10890900513535244,False,1.045721602817766
pooled45,span_over_level,25,y_IS,45,0.012402698623431772,0.017423388912910072,0.013211634992469912,0.32061671969014144,0.025495063008877328,0.054289042519874015,0.05539251836941654,0.05490249750024025,False,1.008925292864394
pooled45,span_over_level,25,y_OOS,45,0.0032670806010427662,0.059856754897089984,0.00020892422235685437,0.16471673871121004,0.06198297038111803,0.11372075294348567,0.1205284429956222,0.11500577399057156,False,1.048020797681892
pooled45,span_over_level,30,y_IS,45,0.015788711952167453,0.02209901078258139,0.013436003692839371,0.3210986085473911,0.03237430176096817,0.06853081852697585,0.06992273775312438,0.06930520263807079,False,1.0089103716827512
pooled45,span_over_level,30,y_OOS,45,0.06511426089574678,0.05442662667709374,0.07374664684895937,0.43501186395992614,0.09680297628517821,0.1206366450570942,0.12029095557738781,0.1219998142582798,True,0.9859929403066611
dedup37,level,10,y_IS,37,0.00026621613803408335,0.0006527009141324173,0.01584358235423655,0.22917459798294434,0.00600207422089149,0.015693846125390612,0.01624014341045905,0.015910323194631988,False,1.020729950723964
dedup37,level,10,y_OOS,37,0.004101038842630217,-0.08126555971970793,0.07610404198471787,0.17129447885104188,0.0011411188413773038,0.11030919749621165,0.11113187881162488,0.11183077554620373,True,0.9937504078714889
dedup37,level,20,y_IS,37,0.0015896571180901247,-0.012304605922466141,0.07991748626146256,0.26165779079497986,0.01963812083034308,0.04172575998561378,0.042192555992734054,0.042301314898118045,True,0.997428947406341
dedup37,level,20,y_OOS,37,0.0007116508457777148,0.03789147410148384,0.0021147042283763406,0.0028588786456363036,0.05219145631236105,0.11483224542164322,0.11949817472479268,0.11641621328679677,False,1.0264736444433504
dedup37,level,25,y_IS,37,0.0023841293179710597,-0.020729264602730356,0.09797302529379592,0.2628035282478315,0.02717766481032901,0.056519492429101786,0.056754007726374005,0.057299108463202394,True,0.9904867501179629
dedup37,level,25,y_OOS,37,0.001139786544147811,0.050086225983142274,0.004971892787972498,0.026207940970353057,0.0729892090993907,0.11994560851602061,0.12499099843574911,0.12160010885917823,False,1.0278855801066575
dedup37,level,30,y_IS,37,0.00317618517934533,-0.029119736402860738,0.10816605552455805,0.26939151860172805,0.034702841526424666,0.07166086112979667,0.07169003986916939,0.0726493334948719,True,0.9867955619197768
dedup37,level,30,y_OOS,37,0.0018603446758712098,0.06846990805786576,0.011272834247654462,0.049792136411498954,0.10585185726637959,0.13001652643773226,0.13514267494647442,0.13180994255582762,False,1.0252843778399738
dedup37,log,10,y_IS,37,0.005751536405608309,-0.010856157787657288,0.01961052286033116,0.22917459798294434,0.00600207422089149,0.015693846125390612,0.016201489273514506,0.015910323194631988,False,1.0183004503001394
dedup37,log,10,y_OOS,37,0.08722375945970241,-0.2545189813356282,0.09129066271272612,0.17129447885104188,0.0011411188413773038,0.11030919749621165,0.11072921813130414,0.11183077554620373,True,0.9901497829240711
dedup37,log,20,y_IS,37,0.030309228759614764,-0.06920075184575246,0.07704092119883166,0.26165779079497986,0.01963812083034308,0.04172575998561378,0.04202948850381234,0.042301314898118045,True,0.9935740438574926
dedup37,log,20,y_OOS,37,0.016454371938419032,0.003962322367848652,0.002997885992839344,0.0028588786456363036,0.05219145631236105,0.11483224542164322,0.11953261405940643,0.11641621328679677,False,1.026769473809737
dedup37,log,25,y_IS,37,0.044804038293126784,-0.10414670127191075,0.09175252412288526,0.2628035282478315,0.02717766481032901,0.056519492429101786,0.05657477291193115,0.057299108463202394,True,0.9873586942153487
dedup37,log,25,y_OOS,37,0.02544964341225861,-0.0016058143730050684,0.00657317063171603,0.026207940970353057,0.0729892090993907,0.11994560851602061,0.12479379518425127,0.12160010885917823,False,1.0262638442928662
dedup37,log,30,y_IS,37,0.05925508723592397,-0.13897875202759397,0.09983146527064912,0.26939151860172805,0.034702841526424666,0.07166086112979667,0.07149638778394549,0.0726493334948719,True,0.9841299891483822
dedup37,log,30,y_OOS,37,0.03555520676291545,0.0016365863456079127,0.010919166943307301,0.049792136411498954,0.10585185726637959,0.13001652643773226,0.1349046777438176,0.13180994255582762,False,1.023478768960689
dedup37,rank,10,y_IS,37,0.0001960253717783181,0.002277592157103446,0.01810205027108791,0.22917459798294434,0.00600207422089149,0.015693846125390612,0.01626665135074013,0.015910323194631988,False,1.022396035061586
dedup37,rank,10,y_OOS,37,0.002868482260968532,-0.0533600441170248,0.07845901676335931,0.17129447885104188,0.0011411188413773038,0.11030919749621165,0.11139235451141405,0.11183077554620373,True,0.9960796030193984
dedup37,rank,20,y_IS,37,0.0010684749268970693,-0.0006629027807012362,0.07608203739726316,0.26165779079497986,0.01963812083034308,0.04172575998561378,0.042173725282839705,0.042301314898118045,True,0.9969837907973869
dedup37,rank,20,y_OOS,37,0.0007032147804283467,0.03883037548422247,0.004351211974684133,0.0028588786456363036,0.05219145631236105,0.11483224542164322,0.1194832985904667,0.11641621328679677,False,1.0263458604010254
dedup37,rank,25,y_IS,37,0.0015884549568660957,-0.003002979370126807,0.09164637192861669,0.2628035282478315,0.02717766481032901,0.056519492429101786,0.05675106592792028,0.057299108463202394,True,0.990435409031991
dedup37,rank,25,y_OOS,37,0.0009303443072476765,0.05531266726168485,0.006980405940124057,0.026207940970353057,0.0729892090993907,0.11994560851602061,0.12490719241049242,0.12160010885917823,False,1.0271963864369895
dedup37,rank,30,y_IS,37,0.002106895421032565,-0.005328171473194067,0.10029606347665398,0.26939151860172805,0.034702841526424666,0.07166086112979667,0.07170610290148857,0.0726493334948719,True,0.987016665563079
dedup37,rank,30,y_OOS,37,0.0012741889675191632,0.08164226688351549,0.01114378019249529,0.049792136411498954,0.10585185726637959,0.13001652643773226,0.1350788698812686,0.13180994255582762,False,1.0248003091576832
dedup37,span,10,y_IS,37,0.00031183908658398034,0.0021463817354759954,0.03879861910490123,0.25789375520747837,0.00600207422089149,0.015693846125390612,0.016024229260502943,0.015910323194631988,False,1.0071592553135178
dedup37,span,10,y_OOS,37,-0.0004053179882612084,0.0061526186461703745,0.001326729104389357,0.07586533902323375,0.0011411188413773038,0.11030919749621165,0.11331240111181709,0.11183077554620373,False,1.0132488177639545
dedup37,span,20,y_IS,37,0.0013356361497482247,0.0031238271212167927,0.1006889399012385,0.3497426780907266,0.01963812083034308,0.04172575998561378,0.04170963010634478,0.042301314898118045,True,0.9860126146622551
dedup37,span,20,y_OOS,37,0.0019757782990803175,0.027762211011325286,0.02909126842899934,0.3115220483641536,0.05219145631236105,0.11483224542164322,0.11740481380542525,0.11641621328679677,False,1.0084919487648427
dedup37,span,25,y_IS,37,0.00192572412747808,0.0033673075884772183,0.1140789688752949,0.3505977946630756,0.02717766481032901,0.056519492429101786,0.056214681233859136,0.057299108463202394,True,0.9810742739559433
dedup37,span,25,y_OOS,37,0.0018249050330430643,0.050425416023995896,0.022747086726661148,0.3071542889634891,0.0729892090993907,0.11994560851602061,0.12320932386386767,0.12160010885917823,False,1.0132336641783193
dedup37,span,30,y_IS,37,0.002515008286868782,0.003606359495695762,0.12103995264413392,0.35373322209502184,0.034702841526424666,0.07166086112979667,0.071099249314753,0.0726493334948719,True,0.9786634769302004
dedup37,span,30,y_OOS,37,0.004391112613153274,0.05155853537842986,0.11208977090032879,0.5049786628733997,0.10585185726637959,0.13001652643773226,0.12771297562503764,0.13180994255582762,True,0.9689176184182409
dedup37,span_over_level,10,y_IS,37,0.0027984186314380087,0.004170655916416709,0.0079889864217908,0.1971202573380726,0.00600207422089149,0.015693846125390612,0.016073534368316076,0.015910323194631988,False,1.0102581934815225
dedup37,span_over_level,10,y_OOS,37,-0.06335097338601824,0.04260101013928108,0.08287207827850651,-0.10455192034139402,0.0011411188413773038,0.11030919749621165,0.10950574831048442,0.11183077554620373,True,0.9792094150794948
dedup37,span_over_level,20,y_IS,37,0.009251001326352874,0.013583825388814735,0.01235077105586202,0.30983723804777497,0.01963812083034308,0.04172575998561378,0.042921049309568936,0.042301314898118045,False,1.0146504763018245
dedup37,span_over_level,20,y_OOS,37,0.025046871360493373,0.03579959193434943,0.011953755055605142,0.1880037932669511,0.05219145631236105,0.11483224542164322,0.12166092492930475,0.11641621328679677,False,1.045051384978374
dedup37,span_over_level,25,y_IS,37,0.012801131594533484,0.018799995201914527,0.012889180756687213,0.3104073157626743,0.02717766481032901,0.056519492429101786,0.05814740929047433,0.057299108463202394,False,1.014804782308554
dedup37,span_over_level,25,y_OOS,37,0.017783400704918684,0.06135090552289478,0.005523139603237914,0.1727224233962963,0.0729892090993907,0.11994560851602061,0.12778322309716847,0.12160010885917823,False,1.0508479334105756
dedup37,span_over_level,30,y_IS,37,0.016356402130872576,0.023998433715061104,0.013089908460980682,0.3112624323350232,0.034702841526424666,0.07166086112979667,0.07372151463712882,0.0726493334948719,False,1.0147583066585546
dedup37,span_over_level,30,y_OOS,37,0.06445539926723083,0.06366917712192319,0.061751368097055837,0.37174016121384534,0.10585185726637959,0.13001652643773226,0.13173625097678124,0.13180994255582762,True,0.9994409254900087
