panel,book,cadence,g_from,g_to,pred,actual,rel
B136,TOP10,D,1.0,0.75,43.280411905684005,43.29477261268803,-0.0003316960948724912
B136,TOP10,M,0.25,0.5,5.333773033924716,5.300998252608877,0.006182756483594343
B136,TOP10,M,0.25,0.75,8.000659550887075,7.915070731904246,0.010813399132093116
B136,TOP10,M,0.25,1.0,10.667546067849432,10.524629698601226,0.01357923018110574
B136,TOP10,M,0.5,0.25,2.6504991263044384,2.666886516962358,-0.006144764898577404
B136,TOP10,M,0.5,0.75,7.951497378913315,7.915070731904246,0.004602188438094457
B136,TOP10,M,0.5,1.0,10.601996505217754,10.524629698601226,0.007351024105561654
B136,TOP10,M,0.75,0.25,2.6383569106347484,2.666886516962358,-0.010697720411480205
B136,TOP10,M,0.75,0.5,5.276713821269497,5.300998252608877,-0.004581105328119728
B136,TOP10,M,0.75,1.0,10.553427642538994,10.524629698601226,0.0027362429617447948
B136,TOP10,M,1.0,0.25,2.6311574246503064,2.666886516962358,-0.013397305091462197
B136,TOP10,M,1.0,0.5,5.262314849300613,5.300998252608877,-0.007297380882784865
B136,TOP10,M,1.0,0.75,7.89347227395092,7.915070731904246,-0.0027287763666175024
B136,TOP10,Q,0.25,0.5,2.849285007179843,2.8169697404670204,0.011471641405514488
B136,TOP10,Q,0.25,0.75,4.273927510769765,4.181702254895341,0.02205447692179896
B136,TOP10,Q,0.25,1.0,5.698570014359686,5.524909735877536,0.031432238133129786
B136,TOP10,Q,0.5,0.25,1.4084848702335102,1.4246425035899215,-0.011341535378662448
B136,TOP10,Q,0.5,0.75,4.225454610700531,4.181702254895341,0.010462809912870075
B136,TOP10,Q,0.5,1.0,5.633939480934041,5.524909735877536,0.019734212913649962
B136,TOP10,Q,0.75,0.25,1.3939007516317803,1.4246425035899215,-0.021578572786278505
B136,TOP10,Q,0.75,0.5,2.7878015032635606,2.8169697404670204,-0.010354473029811184
B136,TOP10,Q,0.75,1.0,5.575603006527121,5.524909735877536,0.009175402508459829
B136,TOP10,Q,1.0,0.25,1.381227433969384,1.4246425035899215,-0.03047436076849941
B136,TOP10,Q,1.0,0.5,2.762454867938768,2.8169697404670204,-0.019352310301783526
B136,TOP10,Q,1.0,0.75,4.143682301908152,4.181702254895341,-0.009091979932976058
B136,TOP10,W,0.25,0.5,12.016847398873079,11.960763202977317,0.00468901481820172
B136,TOP10,W,0.25,0.75,18.025271098309616,17.889220761263115,0.007605157254311656
B136,TOP10,W,0.25,1.0,24.033694797746158,23.83452672734007,0.00835628383498066
B136,TOP10,W,0.5,0.25,5.980381601488658,6.008423699436539,-0.004667130573782763
B136,TOP10,W,0.5,0.75,17.941144804465974,17.889220761263115,0.0029025324185889545
B136,TOP10,W,0.5,1.0,23.921526405954634,23.83452672734007,0.003650153393428557
B136,TOP10,W,0.75,0.25,5.963073587087705,6.008423699436539,-0.007547755387671384
B136,TOP10,W,0.75,0.5,11.92614717417541,11.960763202977317,-0.002894132106326608
B136,TOP10,W,0.75,1.0,23.85229434835082,23.83452672734007,0.0007454572609730814
B136,TOP10,W,1.0,0.25,5.958631681835017,6.008423699436539,-0.008287035018218036
B136,TOP10,W,1.0,0.5,11.917263363670035,11.960763202977317,-0.0036368782300157942
B136,TOP10,W,1.0,0.75,17.875895045505054,17.889220761263115,-0.0007449019683918312
B136,TOP20,D,0.25,0.5,22.7120742302487,22.607236109188566,0.0046373701125508315
B136,TOP20,D,0.25,0.75,34.06811134537305,33.81472310227733,0.007493429484231262
B136,TOP20,D,0.25,1.0,45.4241484604974,45.058498559559546,0.008115004108592894
B136,TOP20,D,0.5,0.25,11.303618054594283,11.35603711512435,-0.004615964178230181
B136,TOP20,D,0.5,0.75,33.91085416378285,33.81472310227733,0.0028428759039298424
B136,TOP20,D,0.5,1.0,45.21447221837713,45.058498559559546,0.0034615813620912927
B136,TOP20,D,0.75,0.25,11.271574367425776,11.35603711512435,-0.007437695636454356
B136,TOP20,D,0.75,0.5,22.543148734851552,22.607236109188566,-0.0028348168713541178
B136,TOP20,D,0.75,1.0,45.086297469703105,45.058498559559546,0.0006169515414902182
B136,TOP20,D,1.0,0.25,11.264624639889886,11.35603711512435,-0.008049680914895663
B136,TOP20,D,1.0,0.5,22.529249279779773,22.607236109188566,-0.003449640152035083
B136,TOP20,D,1.0,0.75,33.79387391966966,33.81472310227733,-0.0006165711469707791
B136,TOP20,M,0.25,0.5,4.398100062742455,4.369970232114739,0.0064370760288001705
B136,TOP20,M,0.25,0.75,6.597150094113683,6.524783669091354,0.01109100756322956
B136,TOP20,M,0.25,1.0,8.79620012548491,8.67524077753792,0.013943053691394924
B136,TOP20,M,0.5,0.25,2.1849851160573697,2.1990500313712276,-0.006395905101389432
B136,TOP20,M,0.5,0.75,6.5549553481721095,6.524783669091354,0.004624165429987004
B136,TOP20,M,0.5,1.0,8.739940464229479,8.67524077753792,0.00745797014177163
B136,TOP20,M,0.75,0.25,2.174927889697118,2.1990500313712276,-0.01096934645869252
B136,TOP20,M,0.75,0.5,4.349855779394236,4.369970232114739,-0.0046028809470332055
B136,TOP20,M,0.75,1.0,8.699711558788472,8.67524077753792,0.00282076104606932
B136,TOP20,M,1.0,0.25,2.16881019438448,2.1990500313712276,-0.01375131832170784
B136,TOP20,M,1.0,0.5,4.33762038876896,4.369970232114739,-0.007402760574440781
B136,TOP20,M,1.0,0.75,6.50643058315344,6.524783669091354,-0.00281282673398886
B136,TOP20,Q,0.25,0.5,2.4669088973040982,2.4416314767386904,0.010352676399458582
B136,TOP20,Q,0.25,0.75,3.7003633459561476,3.6298172355523333,0.019435168722228946
B136,TOP20,Q,0.25,1.0,4.9338177946081965,4.802969604456942,0.02724318513900914
B136,TOP20,Q,0.5,0.25,1.2208157383693452,1.2334544486520491,-0.010246596699631572
B136,TOP20,Q,0.5,0.75,3.6624472151080356,3.6298172355523333,0.008989427686911355
B136,TOP20,Q,0.5,1.0,4.883262953477381,4.802969604456942,0.01671743850844476
B136,TOP20,Q,0.75,0.25,1.2099390785174444,1.2334544486520491,-0.019064644146610243
B136,TOP20,Q,0.75,0.5,2.419878157034889,2.4416314767386904,-0.008909337838672426
B136,TOP20,Q,0.75,1.0,4.839756314069778,4.802969604456942,0.007659159362303436
B136,TOP20,Q,1.0,0.25,1.2007424011142356,1.2334544486520491,-0.026520677414202165
B136,TOP20,Q,1.0,0.5,2.401484802228471,2.4416314767386904,-0.01644256100590724
B136,TOP20,Q,1.0,0.75,3.6022272033427067,3.6298172355523333,-0.007600942532146049
B136,TOP20,W,0.25,0.5,9.610981640629507,9.564007603460166,0.004911543268989682
B136,TOP20,W,0.25,0.75,14.416472460944261,14.30002104232742,0.008143443864323752
B136,TOP20,W,0.25,1.0,19.221963281259015,19.046404616958394,0.00921741755629335
B136,TOP20,W,0.5,0.25,4.782003801730083,4.805490820314754,-0.004887537915041262
B136,TOP20,W,0.5,0.75,14.346011405190248,14.30002104232742,0.0032161045586365233
B136,TOP20,W,0.5,1.0,19.12801520692033,19.046404616958394,0.004284829163466952
B136,TOP20,W,0.75,0.25,4.766673680775807,4.805490820314754,-0.00807766386210762
B136,TOP20,W,0.75,0.5,9.533347361551614,9.564007603460166,-0.003205794388688954
B136,TOP20,W,0.75,1.0,19.06669472310323,19.046404616958394,0.0010652984934893528
B136,TOP20,W,1.0,0.25,4.761601154239599,4.805490820314754,-0.009133232736522112
B136,TOP20,W,1.0,0.5,9.523202308479197,9.564007603460166,-0.004266547735303439
B136,TOP20,W,1.0,0.75,14.284803462718795,14.30002104232742,-0.001064164840288151
B136,TOP5,D,0.25,0.5,36.90975727033127,36.759298901546494,0.004093069598192001
B136,TOP5,D,0.25,0.75,55.364635905496904,55.007904929119434,0.006485085676997349
B136,TOP5,D,0.25,1.0,73.81951454066254,73.33250803984963,0.006641072477001186
B136,TOP5,D,0.5,0.25,18.379649450773247,18.454878635165635,-0.004076384672020539
B136,TOP5,D,0.5,0.75,55.138948352319744,55.007904929119434,0.002382265301126507
B136,TOP5,D,0.5,1.0,73.51859780309299,73.33250803984963,0.002537616238929674
B136,TOP5,D,0.75,0.25,18.335968309706477,18.454878635165635,-0.006443300322364398
B136,TOP5,D,0.75,0.5,36.67193661941295,36.759298901546494,-0.0023766036008338043
B136,TOP5,D,0.75,1.0,73.3438732388259,73.33250803984963,0.00015498173020489503
B136,TOP5,D,1.0,0.25,18.333127009962407,18.454878635165635,-0.006597259597862171
B136,TOP5,D,1.0,0.5,36.666254019924814,36.759298901546494,-0.0025311930423614903
B136,TOP5,D,1.0,0.75,54.99938102988722,55.007904929119434,-0.00015495771459028695
B136,TOP5,M,0.25,0.5,6.42609647078552,6.379700264225609,0.00727247435433287
B136,TOP5,M,0.25,0.75,9.63914470617828,9.517260367469417,0.012806662211897857
B136,TOP5,M,0.25,1.0,12.85219294157104,12.644515663131246,0.016424296823431384
B136,TOP5,M,0.5,0.25,3.1898501321128045,3.21304823539276,-0.0072199673271072795
B136,TOP5,M,0.5,0.75,9.569550396338414,9.517260367469417,0.005494231202051392
B136,TOP5,M,0.5,1.0,12.759400528451218,12.644515663131246,0.009085746609888146
B136,TOP5,M,0.75,0.25,3.1724201224898056,3.21304823539276,-0.01264472548386375
B136,TOP5,M,0.75,0.5,6.344840244979611,6.379700264225609,-0.005464209571329981
B136,TOP5,M,0.75,1.0,12.689680489959223,12.644515663131246,0.003571890614969764
B136,TOP5,M,1.0,0.25,3.1611289157828115,3.21304823539276,-0.016158898281712797
B136,TOP5,M,1.0,0.5,6.322257831565623,6.379700264225609,-0.009003939100728053
B136,TOP5,M,1.0,0.75,9.483386747348435,9.517260367469417,-0.003559177621825338
B136,TOP5,Q,0.25,0.5,3.1003034227387842,3.060524231230668,0.012997509087559367
B136,TOP5,Q,0.25,0.75,4.650455134108176,4.538408491086637,0.024688531947178793
B136,TOP5,Q,0.25,1.0,6.2006068454775685,5.990344381384242,0.035100229754193135
B136,TOP5,Q,0.5,0.25,1.530262115615334,1.5501517113693921,-0.012830741409489366
B136,TOP5,Q,0.5,0.75,4.590786346846002,4.538408491086637,0.011541018368495193
B136,TOP5,Q,0.5,1.0,6.121048462461336,5.990344381384242,0.02181912637331407
B136,TOP5,Q,0.75,0.25,1.5128028303622123,1.5501517113693921,-0.02409369401281769
B136,TOP5,Q,0.75,0.5,3.0256056607244246,3.060524231230668,-0.011409342932142796
B136,TOP5,Q,0.75,1.0,6.051211321448849,5.990344381384242,0.010160841545898247
B136,TOP5,Q,1.0,0.25,1.4975860953460605,1.5501517113693921,-0.033909981608765016
B136,TOP5,Q,1.0,0.5,2.995172190692121,3.060524231230668,-0.02135321781532451
B136,TOP5,Q,1.0,0.75,4.492758286038182,4.538408491086637,-0.01005863732586243
B136,TOP5,W,0.25,0.5,14.67252740806864,14.605887304050112,0.004562550883166816
B136,TOP5,W,0.25,0.75,22.008791112102962,21.84817399471699,0.007351512187005138
B136,TOP5,W,0.25,1.0,29.34505481613728,29.115638738896937,0.007879479454244498
B136,TOP5,W,0.5,0.25,7.302943652025056,7.33626370403432,-0.004541828559262551
B136,TOP5,W,0.5,0.75,21.908830956075168,21.84817399471699,0.0027762943197378043
B136,TOP5,W,0.5,1.0,29.211774608100225,29.115638738896937,0.003301863650164494
B136,TOP5,W,0.75,0.25,7.282724664905664,7.33626370403432,-0.007297861866554012
B136,TOP5,W,0.75,0.5,14.565449329811328,14.605887304050112,-0.0027686078494917332
B136,TOP5,W,0.75,1.0,29.130898659622655,29.115638738896937,0.0005241142350531636
B136,TOP5,W,1.0,0.25,7.278909684724234,7.33626370403432,-0.007817878640123843
B136,TOP5,W,1.0,0.5,14.557819369448469,14.605887304050112,-0.0032909972260510845
B136,TOP5,W,1.0,0.75,21.836729054172704,21.84817399471699,-0.0005238396832181191
U56,BAND03,D,0.25,0.5,1.7128650697857921,1.6725690219067553,0.024092307911513622
U56,BAND03,D,0.25,0.75,2.569297604678688,2.4658309826324376,0.04196014356823152
U56,BAND03,D,0.25,1.0,3.4257301395715842,3.256102941084715,0.052095158401337605
U56,BAND03,D,0.5,0.25,0.8362845109533776,0.8564325348928961,-0.02352552374955963
U56,BAND03,D,0.5,0.75,2.508853532860133,2.4658309826324376,0.017447485464622492
U56,BAND03,D,0.5,1.0,3.3451380438135105,3.256102941084715,0.027344068765570162
U56,BAND03,D,0.75,0.25,0.8219436608774792,0.8564325348928961,-0.04027039213279071
U56,BAND03,D,0.75,0.5,1.6438873217549583,1.6725690219067553,-0.017148290908257646
U56,BAND03,D,0.75,1.0,3.2877746435099167,3.256102941084715,0.009726873811505055
U56,BAND03,D,1.0,0.25,0.8140257352711787,0.8564325348928961,-0.0495156336243352
U56,BAND03,D,1.0,0.5,1.6280514705423574,1.6725690219067553,-0.026616271604532726
U56,BAND03,D,1.0,0.75,2.4420772058135363,2.4658309826324376,-0.009633173151852747
U56,BAND03,M,0.25,0.5,0.8367746480955351,0.82855054331155,0.009925893900346816
U56,BAND03,M,0.25,0.75,1.2551619721433027,1.2346928785012803,0.01657828760369018
U56,BAND03,M,0.25,1.0,1.6735492961910703,1.6417569494923718,0.01936483150476609
U56,BAND03,M,0.5,0.25,0.414275271655775,0.4183873240477676,-0.009828338851688323
U56,BAND03,M,0.5,0.75,1.242825814967325,1.2346928785012803,0.006587011723852232
U56,BAND03,M,0.5,1.0,1.6571010866231,1.6417569494923718,0.009346168527243126
U56,BAND03,M,0.75,0.25,0.4115642928337601,0.4183873240477676,-0.016307930049115127
U56,BAND03,M,0.75,0.5,0.8231285856675202,0.82855054331155,-0.006543906932170107
U56,BAND03,M,0.75,1.0,1.6462571713350405,1.6417569494923718,0.002741101138058255
U56,BAND03,M,1.0,0.25,0.41043923737309296,0.4183873240477676,-0.018996958602328973
U56,BAND03,M,1.0,0.5,0.8208784747461859,0.82855054331155,-0.009259626497498119
U56,BAND03,M,1.0,0.75,1.2313177121192789,1.2346928785012803,-0.002733608041943447
U56,BAND03,Q,0.25,0.5,0.5658210079575875,0.5606169098443883,0.009282806176224234
U56,BAND03,Q,0.25,0.75,0.8487315119363812,0.836468794806915,0.014660101136584336
U56,BAND03,Q,0.25,1.0,1.131642015915175,1.1135638236178773,0.016234536282404566
U56,BAND03,Q,0.5,0.25,0.28030845492219414,0.28291050397879375,-0.009197428232621041
U56,BAND03,Q,0.5,0.75,0.8409253647665824,0.836468794806915,0.005327837675876523
U56,BAND03,Q,0.5,1.0,1.1212338196887766,1.1135638236178773,0.0068877920674363935
U56,BAND03,Q,0.75,0.25,0.27882293160230504,0.28291050397879375,-0.014448287776529845
U56,BAND03,Q,0.75,0.5,0.5576458632046101,0.5606169098443883,-0.005299602255313451
U56,BAND03,Q,0.75,1.0,1.1152917264092201,1.1135638236178773,0.0015516872537479909
U56,BAND03,Q,1.0,0.25,0.27839095590446933,0.28291050397879375,-0.01597518653695229
U56,BAND03,Q,1.0,0.5,0.5567819118089387,0.5606169098443883,-0.006840674920979617
U56,BAND03,Q,1.0,0.75,0.835172867713408,0.836468794806915,-0.0015492832506753818
U56,BAND03,W,0.25,0.5,1.2133720011168743,1.1956327332460843,0.014836719819997457
U56,BAND03,W,0.25,0.75,1.8200580016753114,1.7747529264508732,0.025527539382644404
U56,BAND03,W,0.25,1.0,2.4267440022337485,2.3535355897922297,0.03110571718525912
U56,BAND03,W,0.5,0.25,0.5978163666230422,0.6066860005584371,-0.01461980979819999
U56,BAND03,W,0.5,0.75,1.7934490998691266,1.7747529264508732,0.010534521814054232
U56,BAND03,W,0.5,1.0,2.3912654664921686,2.3535355897922297,0.016031147718174044
U56,BAND03,W,0.75,0.25,0.5915843088169578,0.6066860005584371,-0.024892105187162228
U56,BAND03,W,0.75,0.5,1.1831686176339156,1.1956327332460843,-0.010424702557556564
U56,BAND03,W,0.75,1.0,2.366337235267831,2.3535355897922297,0.005439325213999258
U56,BAND03,W,1.0,0.25,0.5883838974480574,0.6066860005584371,-0.030167340425744427
U56,BAND03,W,1.0,0.5,1.1767677948961148,1.1956327332460843,-0.015778204983358135
U56,BAND03,W,1.0,0.75,1.7651516923441721,1.7747529264508732,-0.005409899013887776
U56,EWELIG,D,0.25,0.5,12.71839512535834,12.615445821659529,0.008160575944296422
U56,EWELIG,D,0.25,0.75,19.07759268803751,18.780594655613687,0.015814090973687467
U56,EWELIG,D,0.25,1.0,25.43679025071668,24.868889946619678,0.022835772136029497
U56,EWELIG,D,0.5,0.25,6.3077229108297646,6.35919756267917,-0.00809451999911115
U56,EWELIG,D,0.5,0.75,18.923168732489295,18.780594655613687,0.007591563498922094
U56,EWELIG,D,0.5,1.0,25.230891643319058,24.868889946619678,0.014556407522668069
U56,EWELIG,D,0.75,0.25,6.260198218537895,6.35919756267917,-0.01556789880570486
U56,EWELIG,D,0.75,0.5,12.52039643707579,12.615445821659529,-0.00753436588190548
U56,EWELIG,D,0.75,1.0,25.04079287415158,24.868889946619678,0.006912368340560748
U56,EWELIG,D,1.0,0.25,6.2172224866549195,6.35919756267917,-0.02232594201153193
U56,EWELIG,D,1.0,0.5,12.434444973309839,12.615445821659529,-0.01434755861254855
U56,EWELIG,D,1.0,0.75,18.65166745996476,18.780594655613687,-0.0068649155158880815
U56,EWELIG,M,0.25,0.5,2.4742608659236387,2.4491138389445966,0.010267806493584164
U56,EWELIG,M,0.25,0.75,3.711391298885458,3.6384716270199933,0.0200412918775974
U56,EWELIG,M,0.25,1.0,4.948521731847277,4.808138206562276,0.02919706532008637
U56,EWELIG,M,0.5,0.25,1.2245569194722983,1.2371304329618193,-0.0101634501540947
U56,EWELIG,M,0.5,0.75,3.673670758416895,3.6384716270199933,0.009674153052481316
U56,EWELIG,M,0.5,1.0,4.898227677889193,4.808138206562276,0.018736872247965053
U56,EWELIG,M,0.75,0.25,1.2128238756733312,1.2371304329618193,-0.019647529994307633
U56,EWELIG,M,0.75,0.5,2.4256477513466623,2.4491138389445966,-0.009581460536781994
U56,EWELIG,M,0.75,1.0,4.851295502693325,4.808138206562276,0.008975885109156367
U56,EWELIG,M,1.0,0.25,1.202034551640569,1.2371304329618193,-0.0283687801917758
