book,arm,frac_pos_full,frac_pos_IS,frac_pos_OOS,N,block,stateful
TOP20,band3-rw,1.0,0.7,1.0,10,14,False
TOP20,ddctl-8/.5/high,1.0,1.0,1.0,10,14,True
TOP20,ddctl-8/.5/recover,1.0,1.0,1.0,10,14,True
TOP20,ebud-0.10,1.0,1.0,1.0,10,14,True
TOP20,ebud-0.20,0.3,0.3,0.0,10,14,True
TOP20,g200-dg,1.0,0.9,1.0,10,14,False
TOP20,g200-rw,1.0,0.8,1.0,10,14,False
TOP20,stop15,0.0,0.2,0.0,10,14,True
TOP20,stop25,0.0,0.8,0.0,10,14,True
TOP20,v1gate-dg,1.0,0.7,1.0,10,14,False
TOP20,v1gate-rw,1.0,0.2,1.0,10,14,False
TOP20,vol60-dg,1.0,0.3,1.0,10,14,False
TOP20,vol60-rw,1.0,0.0,1.0,10,14,False
TOPALL,abs12-dg,1.0,1.0,1.0,10,14,False
TOPALL,abs12-rw,1.0,0.4,1.0,10,14,False
TOPALL,band3-dg,1.0,1.0,1.0,10,14,False
TOPALL,band3-rw,1.0,1.0,1.0,10,14,False
TOPALL,ddctl-8/.5/high,1.0,1.0,1.0,10,14,True
TOPALL,ddctl-8/.5/recover,1.0,1.0,1.0,10,14,True
TOPALL,ebud-0.10,0.6,0.9,0.0,10,14,True
TOPALL,ebud-0.20,0.5,0.4,0.0,10,14,True
TOPALL,g200-dg,1.0,1.0,1.0,10,14,False
TOPALL,g200-rw,1.0,1.0,1.0,10,14,False
TOPALL,stop15,0.5,0.4,0.5,10,14,True
TOPALL,stop25,0.0,0.3,0.0,10,14,True
TOPALL,v1gate-dg,1.0,1.0,1.0,10,14,False
TOPALL,v1gate-rw,1.0,1.0,1.0,10,14,False
TOPALL,vol60-dg,1.0,0.8,1.0,10,14,False
TOPALL,vol60-rw,1.0,0.5,1.0,10,14,False
TOP20,abs12-dg,1.0,0.3,1.0,10,15,False
TOP20,abs12-rw,0.5,0.3,0.5,10,15,False
TOP20,band3-dg,1.0,0.8,1.0,10,15,False
TOP20,band3-rw,1.0,0.4,1.0,10,15,False
TOP20,ddctl-8/.5/high,1.0,1.0,1.0,10,15,True
TOP20,ddctl-8/.5/recover,1.0,1.0,1.0,10,15,True
TOP20,ebud-0.10,0.9,1.0,0.9,10,15,True
TOP20,ebud-0.20,0.3,0.3,0.2,10,15,True
TOP20,g200-dg,1.0,0.8,1.0,10,15,False
TOP20,g200-rw,1.0,0.8,1.0,10,15,False
TOP20,stop15,0.1,0.2,0.1,10,15,True
TOP20,stop25,0.0,0.6,0.0,10,15,True
TOP20,v1gate-dg,1.0,0.4,1.0,10,15,False
TOP20,v1gate-rw,1.0,0.1,1.0,10,15,False
TOP20,vol60-dg,1.0,0.2,1.0,10,15,False
TOP20,vol60-rw,1.0,0.2,1.0,10,15,False
TOPALL,abs12-dg,1.0,1.0,1.0,10,15,False
TOPALL,abs12-rw,0.9,0.3,0.9,10,15,False
TOPALL,band3-dg,1.0,1.0,1.0,10,15,False
TOPALL,band3-rw,1.0,1.0,1.0,10,15,False
TOPALL,ddctl-8/.5/high,1.0,1.0,1.0,10,15,True
TOPALL,ddctl-8/.5/recover,1.0,1.0,1.0,10,15,True
TOPALL,ebud-0.10,0.6,0.9,0.0,10,15,True
TOPALL,ebud-0.20,0.3,0.6,0.0,10,15,True
TOPALL,g200-dg,1.0,1.0,1.0,10,15,False
TOPALL,g200-rw,1.0,1.0,1.0,10,15,False
TOPALL,stop15,0.6,0.4,0.6,10,15,True
TOPALL,stop25,0.0,0.1,0.0,10,15,True
TOPALL,v1gate-dg,1.0,1.0,1.0,10,15,False
TOPALL,v1gate-rw,1.0,1.0,1.0,10,15,False
TOPALL,vol60-dg,1.0,0.9,1.0,10,15,False
TOPALL,vol60-rw,1.0,0.7,1.0,10,15,False
TOP20,abs12-dg,1.0,0.2,1.0,10,16,False
TOP20,abs12-rw,0.3,0.3,0.3,10,16,False
TOP20,band3-dg,1.0,0.9,1.0,10,16,False
TOP20,band3-rw,1.0,0.6,1.0,10,16,False
TOP20,ddctl-8/.5/high,1.0,1.0,1.0,10,16,True
TOP20,ddctl-8/.5/recover,1.0,1.0,1.0,10,16,True
TOP20,ebud-0.10,0.9,0.9,0.9,10,16,True
TOP20,ebud-0.20,0.4,0.6,0.0,10,16,True
TOP20,g200-dg,1.0,0.9,1.0,10,16,False
TOP20,g200-rw,1.0,0.8,1.0,10,16,False
TOP20,stop15,0.0,0.3,0.0,10,16,True
TOP20,stop25,0.0,0.5,0.0,10,16,True
TOP20,v1gate-dg,1.0,0.6,1.0,10,16,False
TOP20,v1gate-rw,1.0,0.4,1.0,10,16,False
TOP20,vol60-dg,1.0,0.4,1.0,10,16,False
TOP20,vol60-rw,1.0,0.0,1.0,10,16,False
TOPALL,abs12-dg,1.0,1.0,1.0,10,16,False
TOPALL,abs12-rw,1.0,0.7,1.0,10,16,False
TOPALL,band3-dg,1.0,1.0,1.0,10,16,False
TOPALL,band3-rw,1.0,1.0,1.0,10,16,False
TOPALL,ddctl-8/.5/high,1.0,1.0,1.0,10,16,True
TOPALL,ddctl-8/.5/recover,1.0,1.0,1.0,10,16,True
TOPALL,ebud-0.10,0.3,1.0,0.0,10,16,True
TOPALL,ebud-0.20,0.3,0.4,0.0,10,16,True
TOPALL,g200-dg,1.0,1.0,1.0,10,16,False
TOPALL,g200-rw,1.0,1.0,1.0,10,16,False
TOPALL,stop15,0.2,0.7,0.2,10,16,True
TOPALL,stop25,0.0,0.3,0.0,10,16,True
TOPALL,v1gate-dg,1.0,1.0,1.0,10,16,False
TOPALL,v1gate-rw,1.0,1.0,1.0,10,16,False
TOPALL,vol60-dg,1.0,1.0,1.0,10,16,False
TOPALL,vol60-rw,1.0,0.7,1.0,10,16,False
TOP20,abs12-dg,1.0,0.7,1.0,10,17,False
TOP20,abs12-rw,0.2,0.3,0.2,10,17,False
TOP20,band3-dg,1.0,1.0,1.0,10,17,False
TOP20,band3-rw,1.0,1.0,1.0,10,17,False
TOP20,ddctl-8/.5/high,1.0,1.0,1.0,10,17,True
TOP20,ddctl-8/.5/recover,1.0,1.0,1.0,10,17,True
TOP20,ebud-0.10,0.8,0.9,0.8,10,17,True
TOP20,ebud-0.20,0.2,0.6,0.1,10,17,True
TOP20,g200-dg,1.0,1.0,1.0,10,17,False
TOP20,g200-rw,1.0,0.9,1.0,10,17,False
TOP20,stop15,0.0,0.2,0.0,10,17,True
TOP20,stop25,0.0,0.7,0.0,10,17,True
TOP20,v1gate-dg,1.0,1.0,1.0,10,17,False
TOP20,v1gate-rw,1.0,0.4,1.0,10,17,False
TOP20,vol60-dg,1.0,0.4,1.0,10,17,False
TOP20,vol60-rw,1.0,0.0,1.0,10,17,False
TOPALL,abs12-dg,1.0,1.0,1.0,10,17,False
TOPALL,abs12-rw,0.8,0.7,0.8,10,17,False
TOPALL,band3-dg,1.0,1.0,1.0,10,17,False
TOPALL,band3-rw,1.0,1.0,1.0,10,17,False
TOPALL,ddctl-8/.5/high,1.0,1.0,1.0,10,17,True
TOPALL,ddctl-8/.5/recover,1.0,1.0,1.0,10,17,True
TOPALL,ebud-0.10,0.4,1.0,0.0,10,17,True
TOPALL,ebud-0.20,0.2,0.6,0.0,10,17,True
TOPALL,g200-dg,1.0,1.0,1.0,10,17,False
TOPALL,g200-rw,1.0,1.0,1.0,10,17,False
TOPALL,stop15,0.4,0.4,0.4,10,17,True
TOPALL,stop25,0.0,0.3,0.0,10,17,True
TOPALL,v1gate-dg,1.0,1.0,1.0,10,17,False
TOPALL,v1gate-rw,1.0,1.0,1.0,10,17,False
TOPALL,vol60-dg,1.0,1.0,1.0,10,17,False
TOPALL,vol60-rw,1.0,0.8,1.0,10,17,False
TOP20,abs12-dg,0.9,0.6,0.9,10,18,False
TOP20,abs12-rw,0.2,0.3,0.2,10,18,False
TOP20,band3-dg,1.0,0.8,1.0,10,18,False
TOP20,band3-rw,1.0,0.6,1.0,10,18,False
TOP20,ddctl-8/.5/high,1.0,1.0,1.0,10,18,True
TOP20,ddctl-8/.5/recover,1.0,1.0,1.0,10,18,True
TOP20,ebud-0.10,1.0,0.8,1.0,10,18,True
TOP20,ebud-0.20,0.3,0.5,0.0,10,18,True
TOP20,g200-dg,1.0,0.9,1.0,10,18,False
TOP20,g200-rw,1.0,0.7,1.0,10,18,False
TOP20,stop15,0.2,0.2,0.2,10,18,True
TOP20,stop25,0.0,0.3,0.0,10,18,True
TOP20,v1gate-dg,1.0,0.7,1.0,10,18,False
TOP20,v1gate-rw,1.0,0.2,1.0,10,18,False
TOP20,vol60-dg,1.0,0.2,1.0,10,18,False
TOP20,vol60-rw,1.0,0.1,1.0,10,18,False
TOPALL,abs12-dg,1.0,1.0,1.0,10,18,False
TOPALL,abs12-rw,1.0,0.6,1.0,10,18,False
TOPALL,band3-dg,1.0,1.0,1.0,10,18,False
TOPALL,band3-rw,1.0,1.0,1.0,10,18,False
TOPALL,ddctl-8/.5/high,1.0,1.0,1.0,10,18,True
TOPALL,ddctl-8/.5/recover,1.0,1.0,1.0,10,18,True
TOPALL,ebud-0.10,0.4,0.8,0.0,10,18,True
TOPALL,ebud-0.20,0.5,0.3,0.0,10,18,True
TOPALL,g200-dg,1.0,1.0,1.0,10,18,False
TOPALL,g200-rw,1.0,1.0,1.0,10,18,False
TOPALL,stop15,0.3,0.5,0.3,10,18,True
TOPALL,stop25,0.0,0.0,0.0,10,18,True
TOPALL,v1gate-dg,1.0,1.0,1.0,10,18,False
TOPALL,v1gate-rw,1.0,0.9,1.0,10,18,False
TOPALL,vol60-dg,1.0,1.0,1.0,10,18,False
TOPALL,vol60-rw,1.0,0.6,1.0,10,18,False
TOP20,abs12-dg,1.0,0.4,1.0,10,19,False
TOP20,abs12-rw,0.3,0.1,0.3,10,19,False
TOP20,band3-dg,1.0,0.9,1.0,10,19,False
TOP20,band3-rw,1.0,0.9,1.0,10,19,False
TOP20,ddctl-8/.5/high,1.0,1.0,1.0,10,19,True
TOP20,ddctl-8/.5/recover,1.0,1.0,1.0,10,19,True
TOP20,ebud-0.10,1.0,0.9,1.0,10,19,True
TOP20,ebud-0.20,0.2,0.7,0.0,10,19,True
TOP20,g200-dg,1.0,1.0,1.0,10,19,False
TOP20,g200-rw,1.0,1.0,1.0,10,19,False
TOP20,stop15,0.1,0.1,0.1,10,19,True
TOP20,stop25,0.0,0.7,0.0,10,19,True
TOP20,v1gate-dg,1.0,0.9,1.0,10,19,False
TOP20,v1gate-rw,1.0,0.4,1.0,10,19,False
TOP20,vol60-dg,1.0,0.3,1.0,10,19,False
TOP20,vol60-rw,1.0,0.0,1.0,10,19,False
TOPALL,abs12-dg,1.0,1.0,1.0,10,19,False
TOPALL,abs12-rw,1.0,0.7,1.0,10,19,False
TOPALL,band3-dg,1.0,1.0,1.0,10,19,False
TOPALL,band3-rw,1.0,1.0,1.0,10,19,False
TOPALL,ddctl-8/.5/high,1.0,1.0,1.0,10,19,True
TOPALL,ddctl-8/.5/recover,1.0,1.0,1.0,10,19,True
TOPALL,ebud-0.10,0.2,0.9,0.0,10,19,True
TOPALL,ebud-0.20,0.5,0.4,0.0,10,19,True
TOPALL,g200-dg,1.0,1.0,1.0,10,19,False
TOPALL,g200-rw,1.0,1.0,1.0,10,19,False
TOPALL,stop15,0.6,0.3,0.6,10,19,True
TOPALL,stop25,0.0,0.0,0.0,10,19,True
TOPALL,v1gate-dg,1.0,1.0,1.0,10,19,False
TOPALL,v1gate-rw,1.0,1.0,1.0,10,19,False
TOPALL,vol60-dg,1.0,0.8,1.0,10,19,False
TOPALL,vol60-rw,1.0,0.7,1.0,10,19,False
TOP20,abs12-dg,0.9,0.8,1.0,10,20,False
TOP20,abs12-rw,0.4,0.6,0.4,10,20,False
TOP20,band3-dg,1.0,0.9,1.0,10,20,False
TOP20,band3-rw,1.0,1.0,1.0,10,20,False
TOP20,ddctl-8/.5/high,1.0,1.0,1.0,10,20,True
TOP20,ddctl-8/.5/recover,1.0,1.0,1.0,10,20,True
TOP20,ebud-0.10,1.0,0.9,1.0,10,20,True
TOP20,ebud-0.20,0.1,0.3,0.0,10,20,True
TOP20,g200-dg,1.0,0.9,1.0,10,20,False
TOP20,g200-rw,1.0,0.9,1.0,10,20,False
TOP20,stop15,0.1,0.3,0.1,10,20,True
TOP20,stop25,0.0,0.7,0.0,10,20,True
TOP20,v1gate-dg,1.0,0.7,1.0,10,20,False
TOP20,v1gate-rw,1.0,0.6,1.0,10,20,False
TOP20,vol60-dg,1.0,0.3,1.0,10,20,False
TOP20,vol60-rw,1.0,0.3,1.0,10,20,False
TOPALL,abs12-dg,1.0,1.0,1.0,10,20,False
TOPALL,abs12-rw,0.9,0.9,0.9,10,20,False
TOPALL,band3-dg,1.0,1.0,1.0,10,20,False
TOPALL,band3-rw,1.0,1.0,1.0,10,20,False
TOPALL,ddctl-8/.5/high,1.0,1.0,1.0,10,20,True
TOPALL,ddctl-8/.5/recover,1.0,1.0,1.0,10,20,True
TOPALL,ebud-0.10,0.1,0.7,0.0,10,20,True
TOPALL,ebud-0.20,0.2,0.5,0.0,10,20,True
TOPALL,g200-dg,1.0,1.0,1.0,10,20,False
TOPALL,g200-rw,1.0,1.0,1.0,10,20,False
TOPALL,stop15,0.5,0.5,0.5,10,20,True
TOPALL,stop25,0.0,0.0,0.0,10,20,True
TOPALL,v1gate-dg,1.0,1.0,1.0,10,20,False
TOPALL,v1gate-rw,1.0,1.0,1.0,10,20,False
TOPALL,vol60-dg,1.0,0.7,1.0,10,20,False
TOPALL,vol60-rw,1.0,0.6,1.0,10,20,False
TOP20,abs12-dg,0.9,0.5,1.0,10,21,False
TOP20,abs12-rw,0.3,0.2,0.3,10,21,False
TOP20,band3-dg,1.0,0.8,1.0,10,21,False
TOP20,band3-rw,1.0,0.8,1.0,10,21,False
TOP20,ddctl-8/.5/high,1.0,1.0,1.0,10,21,True
TOP20,ddctl-8/.5/recover,1.0,1.0,1.0,10,21,True
TOP20,ebud-0.10,1.0,1.0,1.0,10,21,True
TOP20,ebud-0.20,0.4,0.5,0.0,10,21,True
TOP20,g200-dg,1.0,0.8,1.0,10,21,False
TOP20,g200-rw,1.0,0.8,1.0,10,21,False
TOP20,stop15,0.0,0.2,0.0,10,21,True
TOP20,stop25,0.0,0.7,0.0,10,21,True
TOP20,v1gate-dg,1.0,0.9,1.0,10,21,False
TOP20,v1gate-rw,1.0,0.4,1.0,10,21,False
TOP20,vol60-dg,1.0,0.7,1.0,10,21,False
TOP20,vol60-rw,1.0,0.1,1.0,10,21,False
TOPALL,abs12-dg,1.0,1.0,1.0,10,21,False
TOPALL,abs12-rw,1.0,0.5,1.0,10,21,False
TOPALL,band3-dg,1.0,1.0,1.0,10,21,False
TOPALL,band3-rw,1.0,1.0,1.0,10,21,False
TOPALL,ddctl-8/.5/high,1.0,1.0,1.0,10,21,True
TOPALL,ddctl-8/.5/recover,1.0,1.0,1.0,10,21,True
TOPALL,ebud-0.10,0.2,1.0,0.0,10,21,True
TOPALL,ebud-0.20,0.7,0.5,0.0,10,21,True
TOPALL,g200-dg,1.0,1.0,1.0,10,21,False
TOPALL,g200-rw,1.0,1.0,1.0,10,21,False
TOPALL,stop15,0.4,0.5,0.4,10,21,True
TOPALL,stop25,0.0,0.2,0.0,10,21,True
TOPALL,v1gate-dg,1.0,1.0,1.0,10,21,False
TOPALL,v1gate-rw,1.0,1.0,1.0,10,21,False
TOPALL,vol60-dg,1.0,1.0,1.0,10,21,False
TOPALL,vol60-rw,1.0,0.9,1.0,10,21,False
TOP20,abs12-dg,1.0,0.5,1.0,10,22,False
TOP20,abs12-rw,0.3,0.3,0.3,10,22,False
TOP20,band3-dg,1.0,1.0,1.0,10,22,False
TOP20,band3-rw,1.0,0.9,1.0,10,22,False
TOP20,ddctl-8/.5/high,1.0,1.0,1.0,10,22,True
TOP20,ddctl-8/.5/recover,1.0,1.0,1.0,10,22,True
TOP20,ebud-0.10,0.9,1.0,0.9,10,22,True
TOP20,ebud-0.20,0.2,0.4,0.1,10,22,True
TOP20,g200-dg,1.0,1.0,1.0,10,22,False
TOP20,g200-rw,1.0,0.8,1.0,10,22,False
TOP20,stop15,0.0,0.1,0.0,10,22,True
TOP20,stop25,0.0,0.7,0.0,10,22,True
TOP20,v1gate-dg,1.0,0.6,1.0,10,22,False
TOP20,v1gate-rw,1.0,0.3,1.0,10,22,False
TOP20,vol60-dg,1.0,0.4,1.0,10,22,False
TOP20,vol60-rw,1.0,0.1,1.0,10,22,False
TOPALL,abs12-dg,1.0,1.0,1.0,10,22,False
TOPALL,abs12-rw,1.0,0.7,1.0,10,22,False
TOPALL,band3-dg,1.0,1.0,1.0,10,22,False
TOPALL,band3-rw,1.0,1.0,1.0,10,22,False
TOPALL,ddctl-8/.5/high,1.0,1.0,1.0,10,22,True
TOPALL,ddctl-8/.5/recover,1.0,1.0,1.0,10,22,True
TOPALL,ebud-0.10,0.4,1.0,0.0,10,22,True
TOPALL,ebud-0.20,0.7,0.3,0.0,10,22,True
TOPALL,g200-dg,1.0,1.0,1.0,10,22,False
TOPALL,g200-rw,1.0,1.0,1.0,10,22,False
TOPALL,stop15,0.3,0.5,0.3,10,22,True
TOPALL,stop25,0.0,0.2,0.0,10,22,True
TOPALL,v1gate-dg,1.0,1.0,1.0,10,22,False
TOPALL,v1gate-rw,1.0,1.0,1.0,10,22,False
TOPALL,vol60-dg,1.0,1.0,1.0,10,22,False
TOPALL,vol60-rw,1.0,1.0,1.0,10,22,False
TOP20,abs12-dg,1.0,0.3,1.0,10,23,False
TOP20,abs12-rw,0.3,0.2,0.3,10,23,False
TOP20,band3-dg,1.0,0.9,1.0,10,23,False
TOP20,band3-rw,1.0,0.6,1.0,10,23,False
TOP20,ddctl-8/.5/high,1.0,1.0,1.0,10,23,True
TOP20,ddctl-8/.5/recover,1.0,1.0,1.0,10,23,True
TOP20,ebud-0.10,0.8,0.9,0.8,10,23,True
TOP20,ebud-0.20,0.1,0.4,0.0,10,23,True
TOP20,g200-dg,1.0,0.9,1.0,10,23,False
TOP20,g200-rw,1.0,0.9,1.0,10,23,False
TOP20,stop15,0.0,0.2,0.0,10,23,True
TOP20,stop25,0.0,0.4,0.0,10,23,True
TOP20,v1gate-dg,1.0,0.7,1.0,10,23,False
TOP20,v1gate-rw,1.0,0.1,1.0,10,23,False
TOP20,vol60-dg,1.0,0.2,1.0,10,23,False
TOP20,vol60-rw,1.0,0.0,1.0,10,23,False
TOPALL,abs12-dg,1.0,1.0,1.0,10,23,False
TOPALL,abs12-rw,0.9,0.5,0.9,10,23,False
TOPALL,band3-dg,1.0,1.0,1.0,10,23,False
TOPALL,band3-rw,1.0,1.0,1.0,10,23,False
TOPALL,ddctl-8/.5/high,1.0,1.0,1.0,10,23,True
TOPALL,ddctl-8/.5/recover,1.0,1.0,1.0,10,23,True
TOPALL,ebud-0.10,0.3,0.9,0.0,10,23,True
TOPALL,ebud-0.20,0.3,0.5,0.0,10,23,True
TOPALL,g200-dg,1.0,1.0,1.0,10,23,False
TOPALL,g200-rw,1.0,1.0,1.0,10,23,False
TOPALL,stop15,0.5,0.4,0.5,10,23,True
TOPALL,stop25,0.0,0.2,0.0,10,23,True
TOPALL,v1gate-dg,1.0,1.0,1.0,10,23,False
TOPALL,v1gate-rw,1.0,0.9,1.0,10,23,False
TOPALL,vol60-dg,1.0,0.9,1.0,10,23,False
TOPALL,vol60-rw,1.0,0.7,1.0,10,23,False
TOP20,abs12-dg,1.0,0.4,1.0,10,24,False
TOP20,abs12-rw,0.2,0.2,0.2,10,24,False
TOP20,band3-dg,1.0,0.9,1.0,10,24,False
TOP20,band3-rw,1.0,0.6,1.0,10,24,False
TOP20,ddctl-8/.5/high,1.0,1.0,1.0,10,24,True
TOP20,ddctl-8/.5/recover,1.0,1.0,1.0,10,24,True
TOP20,ebud-0.10,1.0,1.0,1.0,10,24,True
TOP20,ebud-0.20,0.6,0.4,0.1,10,24,True
TOP20,g200-dg,1.0,0.9,1.0,10,24,False
TOP20,g200-rw,1.0,0.8,1.0,10,24,False
TOP20,stop15,0.1,0.3,0.1,10,24,True
TOP20,stop25,0.0,0.5,0.0,10,24,True
TOP20,v1gate-dg,1.0,0.4,1.0,10,24,False
TOP20,v1gate-rw,1.0,0.4,1.0,10,24,False
TOP20,vol60-dg,1.0,0.5,1.0,10,24,False
TOP20,vol60-rw,1.0,0.0,1.0,10,24,False
TOPALL,abs12-dg,1.0,1.0,1.0,10,24,False
TOPALL,abs12-rw,1.0,0.7,1.0,10,24,False
TOPALL,band3-dg,1.0,1.0,1.0,10,24,False
TOPALL,band3-rw,1.0,1.0,1.0,10,24,False
TOPALL,ddctl-8/.5/high,1.0,1.0,1.0,10,24,True
TOPALL,ddctl-8/.5/recover,1.0,1.0,1.0,10,24,True
TOPALL,ebud-0.10,0.5,0.9,0.0,10,24,True
TOPALL,ebud-0.20,0.3,0.5,0.0,10,24,True
TOPALL,g200-dg,1.0,1.0,1.0,10,24,False
TOPALL,g200-rw,1.0,1.0,1.0,10,24,False
TOPALL,stop15,0.3,0.5,0.3,10,24,True
TOPALL,stop25,0.0,0.1,0.0,10,24,True
TOPALL,v1gate-dg,1.0,1.0,1.0,10,24,False
TOPALL,v1gate-rw,1.0,0.9,1.0,10,24,False
TOPALL,vol60-dg,1.0,0.9,1.0,10,24,False
TOPALL,vol60-rw,1.0,0.8,1.0,10,24,False
TOP20,abs12-dg,1.0,0.1,0.9,10,25,False
TOP20,abs12-rw,0.2,0.2,0.2,10,25,False
TOP20,band3-dg,1.0,0.9,1.0,10,25,False
TOP20,band3-rw,1.0,0.7,1.0,10,25,False
TOP20,ddctl-8/.5/high,1.0,1.0,1.0,10,25,True
TOP20,ddctl-8/.5/recover,1.0,1.0,1.0,10,25,True
TOP20,ebud-0.10,1.0,1.0,1.0,10,25,True
TOP20,ebud-0.20,0.4,0.4,0.1,10,25,True
TOP20,g200-dg,1.0,1.0,1.0,10,25,False
TOP20,g200-rw,1.0,0.9,1.0,10,25,False
TOP20,stop15,0.4,0.2,0.4,10,25,True
TOP20,stop25,0.0,0.6,0.0,10,25,True
TOP20,v1gate-dg,1.0,0.8,1.0,10,25,False
TOP20,v1gate-rw,1.0,0.6,1.0,10,25,False
TOP20,vol60-dg,1.0,0.3,1.0,10,25,False
TOP20,vol60-rw,1.0,0.1,1.0,10,25,False
TOPALL,abs12-dg,1.0,1.0,1.0,10,25,False
TOPALL,abs12-rw,0.8,0.6,0.8,10,25,False
TOPALL,band3-dg,1.0,1.0,1.0,10,25,False
TOPALL,band3-rw,1.0,1.0,1.0,10,25,False
TOPALL,ddctl-8/.5/high,1.0,1.0,1.0,10,25,True
TOPALL,ddctl-8/.5/recover,1.0,1.0,1.0,10,25,True
TOPALL,ebud-0.10,0.5,0.7,0.0,10,25,True
TOPALL,ebud-0.20,0.2,0.3,0.0,10,25,True
TOPALL,g200-dg,1.0,1.0,1.0,10,25,False
TOPALL,g200-rw,1.0,1.0,1.0,10,25,False
TOPALL,stop15,0.5,0.3,0.5,10,25,True
TOPALL,stop25,0.0,0.0,0.0,10,25,True
TOPALL,v1gate-dg,1.0,1.0,1.0,10,25,False
TOPALL,v1gate-rw,1.0,1.0,1.0,10,25,False
TOPALL,vol60-dg,1.0,0.8,1.0,10,25,False
TOPALL,vol60-rw,1.0,0.4,1.0,10,25,False
TOP20,abs12-dg,1.0,0.6,0.9,10,26,False
TOP20,abs12-rw,0.2,0.4,0.2,10,26,False
TOP20,band3-dg,1.0,0.9,1.0,10,26,False
TOP20,band3-rw,1.0,0.8,1.0,10,26,False
TOP20,ddctl-8/.5/high,1.0,1.0,1.0,10,26,True
TOP20,ddctl-8/.5/recover,1.0,1.0,1.0,10,26,True
TOP20,ebud-0.10,1.0,0.8,1.0,10,26,True
TOP20,ebud-0.20,0.4,0.3,0.0,10,26,True
TOP20,g200-dg,1.0,0.9,1.0,10,26,False
TOP20,g200-rw,1.0,1.0,1.0,10,26,False
TOP20,stop15,0.0,0.0,0.0,10,26,True
TOP20,stop25,0.0,0.6,0.0,10,26,True
TOP20,v1gate-dg,1.0,0.8,1.0,10,26,False
TOP20,v1gate-rw,1.0,0.4,1.0,10,26,False
TOP20,vol60-dg,1.0,0.5,1.0,10,26,False
TOP20,vol60-rw,1.0,0.5,1.0,10,26,False
TOPALL,abs12-dg,1.0,1.0,1.0,10,26,False
TOPALL,abs12-rw,1.0,0.8,1.0,10,26,False
TOPALL,band3-dg,1.0,1.0,1.0,10,26,False
TOPALL,band3-rw,1.0,1.0,1.0,10,26,False
TOPALL,ddctl-8/.5/high,1.0,1.0,1.0,10,26,True
TOPALL,ddctl-8/.5/recover,1.0,1.0,1.0,10,26,True
TOPALL,ebud-0.10,0.7,0.9,0.0,10,26,True
TOPALL,ebud-0.20,0.6,0.3,0.0,10,26,True
TOPALL,g200-dg,1.0,1.0,1.0,10,26,False
TOPALL,g200-rw,1.0,1.0,1.0,10,26,False
TOPALL,stop15,0.2,0.7,0.2,10,26,True
TOPALL,stop25,0.0,0.3,0.0,10,26,True
TOPALL,v1gate-dg,1.0,1.0,1.0,10,26,False
TOPALL,v1gate-rw,1.0,1.0,1.0,10,26,False
TOPALL,vol60-dg,1.0,0.9,1.0,10,26,False
TOPALL,vol60-rw,1.0,0.7,1.0,10,26,False
TOP20,abs12-dg,1.0,0.3,1.0,10,27,False
TOP20,abs12-rw,0.3,0.2,0.3,10,27,False
TOP20,band3-dg,1.0,0.9,1.0,10,27,False
TOP20,band3-rw,1.0,0.8,1.0,10,27,False
TOP20,ddctl-8/.5/high,1.0,1.0,1.0,10,27,True
TOP20,ddctl-8/.5/recover,1.0,1.0,1.0,10,27,True
TOP20,ebud-0.10,0.9,0.9,0.9,10,27,True
TOP20,ebud-0.20,0.3,0.1,0.0,10,27,True
TOP20,g200-dg,1.0,0.9,1.0,10,27,False
TOP20,g200-rw,1.0,0.8,1.0,10,27,False
TOP20,stop15,0.0,0.0,0.0,10,27,True
TOP20,stop25,0.0,0.3,0.0,10,27,True
TOP20,v1gate-dg,1.0,0.5,1.0,10,27,False
TOP20,v1gate-rw,1.0,0.3,1.0,10,27,False
TOP20,vol60-dg,1.0,0.1,1.0,10,27,False
TOP20,vol60-rw,1.0,0.0,1.0,10,27,False
TOPALL,abs12-dg,1.0,1.0,1.0,10,27,False
TOPALL,abs12-rw,0.9,0.4,0.9,10,27,False
TOPALL,band3-dg,1.0,1.0,1.0,10,27,False
TOPALL,band3-rw,1.0,1.0,1.0,10,27,False
TOPALL,ddctl-8/.5/high,1.0,1.0,1.0,10,27,True
TOPALL,ddctl-8/.5/recover,1.0,1.0,1.0,10,27,True
TOPALL,ebud-0.10,0.2,0.9,0.0,10,27,True
TOPALL,ebud-0.20,0.6,0.4,0.0,10,27,True
TOPALL,g200-dg,1.0,1.0,1.0,10,27,False
TOPALL,g200-rw,1.0,1.0,1.0,10,27,False
TOPALL,stop15,0.2,0.4,0.2,10,27,True
TOPALL,stop25,0.0,0.3,0.0,10,27,True
TOPALL,v1gate-dg,1.0,1.0,1.0,10,27,False
TOPALL,v1gate-rw,1.0,1.0,1.0,10,27,False
TOPALL,vol60-dg,1.0,0.9,1.0,10,27,False
TOPALL,vol60-rw,1.0,0.7,1.0,10,27,False
TOP20,abs12-dg,1.0,0.5,1.0,10,28,False
TOP20,abs12-rw,0.4,0.2,0.4,10,28,False
TOP20,band3-dg,1.0,0.8,1.0,10,28,False
TOP20,band3-rw,1.0,0.5,1.0,10,28,False
TOP20,ddctl-8/.5/high,1.0,1.0,1.0,10,28,True
TOP20,ddctl-8/.5/recover,1.0,1.0,1.0,10,28,True
TOP20,ebud-0.10,0.9,0.7,0.9,10,28,True
