panel,n,gate,turnover,exposure,gross,full_CAGR,full_Sharpe,full_MaxDD,h1_CAGR,h1_Sharpe,h1_MaxDD,h2_CAGR,h2_Sharpe,h2_MaxDD,oos_CAGR,oos_Sharpe,oos_MaxDD,is__CAGR,is__Sharpe,is__MaxDD,a_H1,a_H2,a_DD,b_H1,b_H2,b_OOS,b_DD,b_CAGR,pass4a,pass4b,fail4b
U56,30,MA,2.38496730618413,0.750303393143701,0.75,0.15021061454350515,1.1628803624220432,-0.2174030326369829,0.14096939754526283,1.242481414908023,-0.13837884617211027,0.15952668025530015,1.115611229626782,-0.21740303263698268,0.16506998710885967,1.1832015817115444,-0.2174030326369829,0.13240767504170448,1.1447183379486559,-0.13837884617211027,True,False,False,True,True,True,False,True,False,False,DD
U56,30,VOL,1.8955463904668723,0.7502611981595034,0.75,0.13249413637459329,1.097691011200303,-0.17517022239101732,0.14331754894921866,1.2595682022842434,-0.12223893869921698,0.12177318550001637,0.9619847490170867,-0.17517022239101776,0.13201498419601232,1.0634158017633613,-0.17517022239101765,0.13307669744925765,1.1442651265268968,-0.12223893869921698,True,False,False,True,True,True,True,True,False,True,NONE
U56,30,NONE,1.7244688993757127,0.750275350710912,0.75,0.14163133081519508,1.117194344995196,-0.1905120489561617,0.15174078691743498,1.2960203977250435,-0.12417753953551702,0.1316106109145756,0.9756373520020901,-0.19051204895616203,0.14117228854754638,1.0673905584941932,-0.19051204895616214,0.14218942894248188,1.1892932691213143,-0.12417753953551702,True,False,False,True,True,True,True,True,False,True,NONE
U56,40,BOTH,2.257728715133129,0.7502633646119772,0.75,0.1339534804467548,1.1310686375198724,-0.22455518013281894,0.1337509038979201,1.2662940412974806,-0.1258143941775226,0.1341560931915986,1.0361370515298227,-0.22455518013281905,0.14075876803447396,1.1150205809068778,-0.2245551801328196,0.1257379998355459,1.1622879854389037,-0.1258143941775226,True,False,False,True,True,True,False,True,False,False,DD
U56,40,MA,2.2191231439140813,0.7502596605650756,0.75,0.13143235920033747,1.0968581821450658,-0.23127046141223684,0.13420058499769083,1.2666464845254608,-0.12066003192023045,0.12867088976880336,0.9788543837083113,-0.23127046141223673,0.1343924353574193,1.0493425013852344,-0.2312704614122365,0.12784553144103317,1.1760451004309553,-0.12066003192023045,True,False,False,True,True,True,False,True,False,False,DD
U56,40,VOL,1.4950021097669979,0.7502417624041592,0.75,0.1288143711241676,1.119362138681664,-0.17633816663520108,0.1341543280009565,1.2192727800411067,-0.12408194543980189,0.12349955645134658,1.032085295763005,-0.17633816663520097,0.1309955837040453,1.12196280099994,-0.17633816663520097,0.12616932137190728,1.1164180497602287,-0.12408194543980189,False,False,False,True,True,True,True,True,False,True,NONE
U56,40,NONE,1.3144742326697962,0.7502599873680874,0.75,0.13907297800739205,1.139555705925098,-0.20906230403706894,0.14178229019761512,1.2503488254659219,-0.12924729754760234,0.1363700946894748,1.0510753747249066,-0.2090623040370686,0.14334793948908864,1.1330276200550373,-0.20906230403706916,0.13389935472616554,1.1505440861589036,-0.12924729754760234,True,False,False,True,True,True,False,True,False,False,DD
B136,5,BOTH,3.2574108677158113,0.7503847411022025,0.75,0.1872779889378513,0.9689798274656515,-0.2812388100874458,0.23618966224167548,1.3074296361205184,-0.26791792030713746,0.14032229617972303,0.7109124693456492,-0.2812388100874459,0.14711932339670653,0.7546439359925252,-0.2812388100874462,0.23791409235330785,1.286049795447766,-0.26791792030713746,True,False,False,True,False,False,False,True,False,False,"H2,OOS,DD"
B136,5,MA,3.2673227218411367,0.750512339750812,0.75,0.23773588513336863,1.0917612024670138,-0.2899354213575769,0.25089773219656664,1.3095360474804598,-0.26791792030713746,0.22471835615249458,0.9483741775633927,-0.28993542135757866,0.23008558287105085,0.985345828072833,-0.28993542135757744,0.2470854041431303,1.2784475630383234,-0.26791792030713746,True,False,False,True,True,True,False,True,False,False,DD
B136,5,VOL,3.24639798470335,0.7504020981189862,0.75,0.19397885253659974,0.9917370628913197,-0.281238810087446,0.23618966224167548,1.3074296361205184,-0.26791792030713746,0.15322740031630122,0.7561015048266462,-0.2812388100874459,0.15895503038726333,0.7964306704905513,-0.2812388100874458,0.23791409235330785,1.286049795447766,-0.26791792030713746,True,False,False,True,False,False,False,True,False,False,"H2,OOS,DD"
B136,5,NONE,3.2673227218411367,0.750512339750812,0.75,0.23773588513336863,1.0917612024670138,-0.2899354213575769,0.25089773219656664,1.3095360474804598,-0.26791792030713746,0.22471835615249458,0.9483741775633927,-0.28993542135757866,0.23008558287105085,0.985345828072833,-0.28993542135757744,0.2470854041431303,1.2784475630383234,-0.26791792030713746,True,False,False,True,True,True,False,True,False,False,DD
B136,10,BOTH,3.2163154606534805,0.7503719022762916,0.75,0.18530225114346233,1.0665533143779662,-0.20203288162979294,0.2180145329887342,1.3780429811739299,-0.19218182755549695,0.1534826573767445,0.8362003587033098,-0.2020328816297935,0.16787343178113612,0.923493018629746,-0.20203288162979294,0.20680632078852312,1.2859310870698761,-0.19218182755549695,True,False,False,True,True,True,True,True,False,True,NONE
B136,10,MA,3.153015275951926,0.7504443140794403,0.75,0.20370308323141306,1.0949318461934265,-0.24923198310724237,0.2271410391827422,1.3985128412033379,-0.19218182755549706,0.18072303114492616,0.8938348828136837,-0.2492319831072426,0.19342076960539645,0.9676671937299041,-0.24923198310724226,0.21630235272865073,1.3161523005989206,-0.19218182755549706,True,False,False,True,True,True,False,True,False,False,DD
B136,10,VOL,3.179485297513819,0.7503636437543657,0.75,0.17649940395864627,1.0394768280359217,-0.20203288162979272,0.22011745399607774,1.3893426651558483,-0.19218182755549695,0.13445924417680155,0.7673034032697708,-0.2020328816297935,0.1502919161716556,0.8620271503904298,-0.20203288162979294,0.20911226716806564,1.2981087620063732,-0.19218182755549695,True,False,False,True,False,False,True,True,False,False,"H2,OOS"
B136,10,NONE,3.145973469948333,0.7504447352174413,0.75,0.20474149533510255,1.0995707099233012,-0.24923198310724237,0.22925969288631554,1.4095596095876597,-0.19218182755549706,0.18072303114492616,0.8938348828136837,-0.2492319831072426,0.19342076960539645,0.9676671937299041,-0.24923198310724226,0.21862641725288645,1.3281232120591662,-0.19218182755549706,True,False,False,True,True,True,False,True,False,False,DD
B136,12,BOTH,3.1911006060461404,0.750361378015557,0.75,0.17757193130396143,1.0605302971525736,-0.2117059535427822,0.2011619001821141,1.3261339363186586,-0.17871118424814003,0.15445555791777932,0.8652492940231049,-0.21170595354278243,0.1679093364944675,0.9521886644748445,-0.2117059535427821,0.18940738775400634,1.2279873994754262,-0.17871118424814003,True,False,False,True,True,True,False,True,False,False,DD
B136,12,MA,3.079651113564046,0.7504110495154879,0.75,0.1916180435017314,1.0812269760299336,-0.24757252590246426,0.21957818508252913,1.394886659907802,-0.17871118424814014,0.16431107111207943,0.8630972046587612,-0.24757252590246415,0.1805844774120826,0.9547083417770814,-0.24757252590246392,0.20514868334247582,1.2924374580143334,-0.17871118424814014,True,False,False,True,True,True,False,True,False,False,DD
B136,12,VOL,3.115883961654897,0.7503499665274258,0.75,0.17070323760777506,1.0445286846113044,-0.21170595354278166,0.20315567309103555,1.3369095775613764,-0.17871118424814003,0.1391401518479496,0.8159240450532353,-0.21170595354278243,0.15376829422451976,0.909822927920914,-0.2117059535427821,0.19159235218516657,1.2396436548017267,-0.17871118424814003,True,False,False,True,False,True,False,True,False,False,"H2,DD"
B136,12,NONE,3.0741131430001087,0.7504130679935869,0.75,0.19270029372388864,1.0858328802177488,-0.24757252590246448,0.2217949787713347,1.404932056107817,-0.17871118424814014,0.16431107111207943,0.8630972046587612,-0.24757252590246415,0.1805844774120826,0.9547083417770814,-0.24757252590246392,0.20757305672212056,1.3035501945029968,-0.17871118424814014,True,False,False,True,True,True,False,True,False,False,DD
B136,15,BOTH,3.140795805187399,0.7503390659465784,0.75,0.16865777953630556,1.0685360598400833,-0.19659728035297674,0.17632555775153813,1.238030956055259,-0.16310309434878978,0.16104340024016772,0.9452181085731574,-0.1965972803529772,0.1764736741591062,1.0471643050859325,-0.19659728035297697,0.1592409493784368,1.108368928994798,-0.16310309434878978,True,False,False,True,True,True,True,True,False,True,NONE
B136,15,MA,3.013597779813068,0.7503913896620352,0.75,0.18405668929373342,1.0967275647498658,-0.24644086442538315,0.18966150578940244,1.2953384295133108,-0.16310309434879,0.17848078321687288,0.9662150389220436,-0.24644086442538327,0.19236181275411957,1.0543604917677418,-0.24644086442538327,0.17405400800909998,1.1793531367531622,-0.16310309434879,True,True,False,True,True,True,False,True,False,False,DD
B136,15,VOL,3.0382036438896964,0.7503412164972738,0.75,0.1663023427116712,1.0632019786123077,-0.20905011159383735,0.17915785573127363,1.2533731628895013,-0.16310309434878967,0.15359267532679666,0.9191878537099615,-0.20905011159383768,0.16958522044758428,1.02456805910379,-0.20905011159383746,0.16233012084260756,1.1252181195763495,-0.16310309434878967,True,False,False,True,True,True,False,True,False,False,DD
B136,15,NONE,3.008894085299584,0.7503975126359586,0.75,0.18715704803519362,1.1043784959205136,-0.2518328790615453,0.19237565311224647,1.308865914556926,-0.1631030943487901,0.18196361614648793,0.9723477813325498,-0.2518328790615455,0.19557568527178648,1.0587638829733679,-0.2518328790615455,0.17701851210339603,1.194323527622187,-0.1631030943487901,True,True,False,True,True,True,False,True,False,False,DD
B136,20,BOTH,3.1119701405134976,0.7503340404679465,0.75,0.16184809643572629,1.0715348935832014,-0.20740302267849475,0.18048656585175382,1.2901570913907343,-0.1463624110780687,0.14351209635585582,0.8994538327030833,-0.20740302267849464,0.1628665539757932,1.024015074035567,-0.20740302267849475,0.16061313997190863,1.144477050456314,-0.1463624110780687,True,False,False,True,True,True,False,True,False,False,DD
B136,20,MA,2.904487440761074,0.7503673375248551,0.75,0.17217044354830136,1.0862039745362573,-0.23587523002324828,0.18109985739295076,1.2634075375531477,-0.15792799783101497,0.16331251148095682,0.9562062658352839,-0.2358752300232485,0.18270354846612924,1.0770414873495608,-0.23587523002324828,0.15951181529394654,1.108669184238465,-0.15792799783101497,True,False,False,True,True,True,False,True,False,False,DD
B136,20,VOL,2.8754814640532844,0.7503192936825109,0.75,0.15575001654799348,1.0482174652595087,-0.20578760944893026,0.16545838532835488,1.2120159387461755,-0.16045917806723609,0.14612683403467686,0.9220757915316583,-0.20578760944893038,0.1632972924389895,1.0404950113340188,-0.2057876094489306,0.14665524962991872,1.0644986282873967,-0.16045917806723609,False,False,False,True,True,True,False,True,False,False,DD
B136,20,NONE,2.8427555031916927,0.7503571108088708,0.75,0.16817784165502747,1.0666708364767292,-0.24332392129543412,0.17574763979921082,1.2558510912766758,-0.16045917806723586,0.16066015392853839,0.9352187948861471,-0.243323921295434,0.18037434748657266,1.0563290503552958,-0.24332392129543423,0.15354349397440936,1.0954520164966508,-0.16045917806723586,True,False,False,True,True,True,False,True,False,False,DD
B136,25,BOTH,3.084259959426521,0.7503463471310339,0.75,0.16370282358922816,1.0976491185724078,-0.2161469948590189,0.17506639010536595,1.278300820481982,-0.13583116427242115,0.15245418938684963,0.9583645273549594,-0.21614699485901923,0.1673451761139153,1.0635895240513513,-0.2161469948590189,0.15929717640987073,1.151612545031576,-0.13583116427242115,True,False,False,True,True,True,False,True,False,False,DD
B136,25,MA,2.9651948331971254,0.7503378095947828,0.75,0.16550310475035968,1.0918689334350653,-0.22693998382150038,0.17303285093140253,1.266688077758964,-0.1316825693022029,0.15802504846775456,0.9645739675742139,-0.2269399838215006,0.17327996963454684,1.0699125036511496,-0.2269399838215006,0.1561331403534183,1.1328541858387247,-0.1316825693022029,True,False,False,True,True,True,False,True,False,False,DD
B136,25,VOL,2.769498251132445,0.7503004592812328,0.75,0.15142001090504542,1.060896442153256,-0.20697737413994588,0.15655031856372736,1.1947699892204726,-0.14067313310584184,0.14631475415175266,0.9582407808462463,-0.20697737413994588,0.16001125951585515,1.0631540394857526,-0.20697737413994577,0.14107780457224672,1.0626945884731072,-0.14067313310584184,False,False,False,True,True,True,False,True,False,False,DD
B136,25,NONE,2.733729746949509,0.7503337698954521,0.75,0.1623646913351693,1.0668782132244137,-0.2418933229485205,0.16547687937944167,1.2265441613085575,-0.14067313310584206,0.15926220882573539,0.9571715373084142,-0.2418933229485205,0.17319572584996368,1.0552245606305164,-0.24189332294852028,0.14935275223833377,1.095866576592783,-0.14067313310584206,False,False,False,True,True,True,False,True,False,False,DD
B136,30,BOTH,3.027737891802486,0.7503252022593213,0.75,0.15988043941385532,1.0962397067524492,-0.24354358049436975,0.1678311566688182,1.2737786835303777,-0.1318403191007731,0.151987393178054,0.9655755461368047,-0.24354358049436942,0.16563224574126112,1.0662916149681585,-0.24354358049436964,0.1529372911084388,1.1478257708712838,-0.1318403191007731,True,False,False,True,True,True,False,True,False,False,DD
B136,30,MA,2.925425514492668,0.7503194852601932,0.75,0.15923406504354065,1.0822182225971513,-0.23271658175245713,0.17453929357552922,1.3093278433854545,-0.12468467008339645,0.14413503024688246,0.9130861888048452,-0.23271658175245713,0.15749116396523077,1.0121001279633899,-0.23271658175245735,0.16135304065372402,1.190937816000863,-0.12468467008339645,True,False,False,True,True,True,False,True,False,False,DD
B136,30,VOL,2.6987562883525853,0.7502841936131641,0.75,0.1471691878727026,1.0604359506852765,-0.2043236747962529,0.15397253831890856,1.1906793689334851,-0.14383781609517965,0.14040898197677443,0.9557567592292678,-0.20432367479625302,0.15275894549910896,1.0565653688513332,-0.20432367479625302,0.1404210111805062,1.0685130467377872,-0.14383781609517965,False,False,False,True,True,True,False,True,False,False,DD
B136,30,NONE,2.625158752397764,0.7503173547581257,0.75,0.15752189420334273,1.065858192357367,-0.23839201789384723,0.15798916680695396,1.1928253180863455,-0.14383781609517954,0.15705502032034557,0.976634849248328,-0.23839201789384712,0.1705720286696173,1.0765386844734182,-0.23839201789384734,0.14187757476433727,1.0592971170407781,-0.14383781609517954,False,True,False,True,True,True,False,True,False,False,DD
B136,40,BOTH,2.9411146343053467,0.7502987851328398,0.75,0.153172484757929,1.0886572417504525,-0.25383188323645234,0.1614522626258288,1.2656415005708657,-0.1326386429377,0.1449554183875057,0.9567326822198485,-0.25383188323645256,0.15712792684525856,1.053732532862363,-0.25383188323645267,0.14838972019611263,1.145516259579712,-0.1326386429377,True,False,False,True,True,True,False,True,False,False,DD
B136,40,MA,2.8455610147765773,0.7503053987247608,0.75,0.1545076288613334,1.0970999666488934,-0.24225140868065365,0.16174878714105034,1.2466973879180117,-0.14093143392362617,0.14731483301002823,0.9806408058676243,-0.24225140868065342,0.1606540564449459,1.0852602162038765,-0.24225140868065365,0.14709110358725797,1.1181089248594478,-0.14093143392362617,True,True,False,True,True,True,False,True,False,False,DD
B136,40,VOL,2.569729385093279,0.7502602798722547,0.75,0.1386092670072967,1.0459853292222603,-0.20407059166371355,0.1465743500733867,1.1619955587482182,-0.14066433014943125,0.13070306355580152,0.946603686294712,-0.204070591663714,0.14356417762355922,1.056475207367763,-0.20407059166371366,0.13262406904575852,1.033420652743795,-0.14066433014943125,False,False,False,True,True,True,False,True,False,False,DD
B136,40,NONE,2.4296704176652493,0.7502888565812179,0.75,0.1508050246480428,1.0721330432790568,-0.22603034257278742,0.15360003957146517,1.1874092991629852,-0.14066433014943092,0.14801803497717003,0.9836607524398774,-0.2260303425727872,0.16035337312871922,1.0840427376322577,-0.2260303425727871,0.13932119580987523,1.0600544759903452,-0.14066433014943092,False,True,False,True,True,True,False,True,False,False,DD
SMALL663,5,BOTH,4.274843621099314,0.7499197943066988,0.75,0.037697701421296026,0.27327412662646716,-0.5069846791498915,0.052142710422739214,0.3399348281708725,-0.36228354458427836,0.023451009894264185,0.22284400638424967,-0.43767897228625585,0.01736033526257086,0.1972593474555165,-0.5069846791498912,0.07154954650803402,0.41317104524941806,-0.36228354458427836,False,False,False,False,False,False,False,False,False,False,"H1,H2,OOS,DD,CAGR"
SMALL663,5,MA,4.554156272918444,0.7499417591891578,0.75,0.0707820212841681,0.37468594952217826,-0.5796148086455097,0.04975083201607178,0.31729676898189224,-0.5729467706882496,0.09223455903662892,0.42455615998782137,-0.5796148086455093,0.10300028001427086,0.45725645567716766,-0.5796148086455091,0.02051792826925669,0.20947694475273992,-0.5729467706882496,False,False,False,False,False,False,False,False,False,False,"H1,H2,OOS,DD,CAGR"
SMALL663,5,VOL,4.274843621099314,0.7499197943066988,0.75,0.037697701421296026,0.27327412662646716,-0.5069846791498915,0.052142710422739214,0.3399348281708725,-0.36228354458427836,0.023451009894264185,0.22284400638424967,-0.43767897228625585,0.01736033526257086,0.1972593474555165,-0.5069846791498912,0.07154954650803402,0.41317104524941806,-0.36228354458427836,False,False,False,False,False,False,False,False,False,False,"H1,H2,OOS,DD,CAGR"
SMALL663,5,NONE,4.554156272918444,0.7499417591891578,0.75,0.0707820212841681,0.37468594952217826,-0.5796148086455097,0.04975083201607178,0.31729676898189224,-0.5729467706882496,0.09223455903662892,0.42455615998782137,-0.5796148086455093,0.10300028001427086,0.45725645567716766,-0.5796148086455091,0.02051792826925669,0.20947694475273992,-0.5729467706882496,False,False,False,False,False,False,False,False,False,False,"H1,H2,OOS,DD,CAGR"
SMALL663,10,BOTH,4.122374091670167,0.7500479037369246,0.75,0.0873859722977135,0.5077088915611144,-0.4343984789946611,0.11003103134623515,0.6661071984304059,-0.3307160371512059,0.06520288114452932,0.3896560406373785,-0.4343984789946609,0.07926243405057631,0.46022426472676037,-0.4343984789946609,0.10069123529781288,0.5980266152300764,-0.3307160371512059,False,False,False,False,False,False,False,False,False,False,"H1,H2,OOS,DD,CAGR"
