legset,wstart,cost,kind,panel,book,gross,cadence,binding,rec_h1,rec_h2,disj_h1,disj_h2,spy_h1,spy_h2
FOUR,2013-01-01,5.0,DESTROYED,B136,TOP20,0.5,M,L_H1,1.3504366493962832,0.9217970595368246,1.8269097366424876,0.812781877044443,1.877242007425479,0.5110244392782415
FOUR,2013-01-01,5.0,DESTROYED,B136,TOP20,0.65,W,L_H1,1.1913058054509402,0.8434221148824419,1.5962827018879373,0.8475155552920234,1.877242007425479,0.5110244392782415
FOUR,2013-01-01,5.0,DESTROYED,B136,TOP20,0.75,W,L_H1,1.1922254509542796,0.8441132876100849,1.598029452322582,0.8481472898146887,1.877242007425479,0.5110244392782415
FOUR,2013-01-01,5.0,CREATED,B136,TOP10,0.5,Q,L_H2,1.4473757854208211,0.7044019563536733,1.892848900137469,1.3741794214710144,1.877242007425479,0.5110244392782415
FOUR,2013-01-01,10.0,DESTROYED,U56,TOP10,0.5,M,L_H1,1.2116563482722793,1.0556642920027666,1.5129247015217564,1.2962600750630442,1.876828368352639,0.5110070317563842
FOUR,2013-01-01,10.0,DESTROYED,U56,TOP20,0.65,W,L_H1,1.0936596428878476,1.0905087532400037,1.6915740785963085,0.9258426628179139,1.876828368352639,0.5110070317563842
FOUR,2013-01-01,10.0,DESTROYED,U56,TOP20,0.65,M,L_H1,1.214604736125588,1.1981347590781528,1.681798704007998,0.9532089596320145,1.876828368352639,0.5110070317563842
FOUR,2013-01-01,10.0,DESTROYED,U56,TOP20,0.75,W,L_H1,1.0937243021178327,1.090716772740829,1.6927785929806198,0.9253214059717193,1.876828368352639,0.5110070317563842
FOUR,2013-01-01,10.0,DESTROYED,U56,TOP20,0.75,M,L_H1,1.215979520254964,1.1990053067866455,1.6834531477838464,0.9539786484237801,1.876828368352639,0.5110070317563842
FOUR,2013-01-01,10.0,DESTROYED,U56,EWELIG,0.75,M,L_H1,1.1461605795883643,1.1346675566594313,1.8235248439469156,0.6759483062961099,1.876828368352639,0.5110070317563842
FOUR,2013-01-01,10.0,DESTROYED,U56,BAND03,1.0,M,L_H1,1.2190191302185007,1.1354892090423656,1.8338384959676572,0.9146532880094912,1.876828368352639,0.5110070317563842
FOUR,2013-01-01,10.0,DESTROYED,B136,TOP10,0.5,M,L_H1,1.2787777833130605,0.909553947846879,1.6350554602532985,1.282568008464963,1.877242007425479,0.5110244392782415
FOUR,2013-01-01,10.0,DESTROYED,B136,TOP20,0.5,M,L_H1,1.327596592503283,0.9012854709343682,1.8028445255105212,0.7880319165092878,1.877242007425479,0.5110244392782415
FOUR,2013-01-01,10.0,CREATED,B136,TOP10,0.5,Q,L_H2,1.4348915632575574,0.692636691475064,1.8796942484142256,1.3611409932113352,1.877242007425479,0.5110244392782415
FOUR,2013-01-01,25.0,DESTROYED,U56,TOP20,0.65,M,L_H1,1.1568024159156052,1.1471124168297244,1.6236773598085952,0.8932038745275613,1.876828368352639,0.5110070317563842
FOUR,2013-01-01,25.0,DESTROYED,U56,TOP20,0.75,W,L_H1,0.9588515505320659,0.9724901142242105,1.5597522719380783,0.7752948314861401,1.876828368352639,0.5110070317563842
FOUR,2013-01-01,25.0,DESTROYED,U56,TOP20,0.75,M,L_H1,1.1583176067593124,1.1481089701974063,1.6254655762177506,0.8941191857483534,1.876828368352639,0.5110070317563842
FOUR,2013-01-01,25.0,DESTROYED,U56,EWELIG,0.75,M,L_H1,1.095507671417482,1.0788435998180226,1.7819886352748022,0.6144358831584628,1.876828368352639,0.5110070317563842
FOUR,2013-01-01,25.0,DESTROYED,U56,BAND03,1.0,W,L_H1,1.1950774396436603,1.1379605129965067,1.855118104725252,0.8033197143400528,1.876828368352639,0.5110070317563842
FOUR,2013-01-01,25.0,DESTROYED,U56,BAND03,1.0,M,L_H1,1.1941819718457205,1.111152054609953,1.8115443207893953,0.883665388537969,1.876828368352639,0.5110070317563842
FOUR,2013-01-01,25.0,DESTROYED,B136,TOP10,0.5,M,L_H1,1.2057461780833139,0.8438677466550051,1.5553430290490953,1.2082100031847076,1.877242007425479,0.5110244392782415
FOUR,2013-01-01,50.0,DESTROYED,U56,TOP20,0.65,M,L_H1,1.0597285965677903,1.0614417885124994,1.5257909143291724,0.7926202986419357,1.876828368352639,0.5110070317563842
FOUR,2013-01-01,50.0,DESTROYED,U56,TOP20,0.75,M,L_H1,1.0614807095061076,1.062650719491735,1.5278048744768162,0.7937810018894785,1.876828368352639,0.5110070317563842
FOUR,2013-01-01,50.0,DESTROYED,U56,BAND03,1.0,M,L_H1,1.1525987449574115,1.0704397890526784,1.7742214871831155,0.8318541222322801,1.876828368352639,0.5110070317563842
SHARPE2,2009-01-01,0.0,DESTROYED,U56,TOP5,0.5,W,L_H1,1.008944724810907,1.089753458756114,0.8010713337520501,1.1971095379026828,0.8377497662257906,1.0603122235597955
SHARPE2,2009-01-01,0.0,DESTROYED,U56,TOP5,0.65,W,L_H1,1.0101125770072161,1.0918375098571689,0.8007139885516876,1.199394088763524,0.8377497662257906,1.0603122235597955
SHARPE2,2009-01-01,0.0,DESTROYED,U56,TOP5,0.75,W,L_H1,1.01088226913234,1.0932172133692013,0.8004611365723432,1.2009105475228559,0.8377497662257906,1.0603122235597955
SHARPE2,2009-01-01,0.0,DESTROYED,U56,TOP5,1.0,W,L_H1,1.0127766220458518,1.0966358235338767,0.799779319833774,1.2046797725088074,0.8377497662257906,1.0603122235597955
SHARPE2,2009-01-01,0.0,DESTROYED,U56,TOP10,0.5,W,L_H1,1.0220708454966492,1.0313904445096902,0.6607534008753715,1.3053636630803311,0.8377497662257906,1.0603122235597955
SHARPE2,2009-01-01,0.0,DESTROYED,U56,TOP10,0.65,W,L_H1,1.0228201966377306,1.0322786519324245,0.6605084937099057,1.3068343256194797,0.8377497662257906,1.0603122235597955
SHARPE2,2009-01-01,0.0,DESTROYED,U56,TOP10,0.75,W,L_H1,1.0233153734422344,1.0328675905828564,0.6603383643797998,1.3078127296202267,0.8377497662257906,1.0603122235597955
SHARPE2,2009-01-01,0.0,DESTROYED,U56,TOP10,1.0,W,L_H1,1.0245385247296024,1.0343300727594287,0.6598899946481588,1.3102517541941043,0.8377497662257906,1.0603122235597955
SHARPE2,2009-01-01,0.0,DESTROYED,U56,TOP20,0.5,Q,L_H1,1.1189626138653777,0.9797348558830941,0.7619544407150584,1.2382066332773336,0.8377497662257906,1.0603122235597955
SHARPE2,2009-01-01,0.0,DESTROYED,U56,TOP20,0.65,Q,L_H1,1.1204439071767431,0.9802334851449814,0.76169264662263,1.242548186157497,0.8377497662257906,1.0603122235597955
SHARPE2,2009-01-01,0.0,DESTROYED,U56,TOP20,0.75,Q,L_H1,1.1213850246158537,0.9803483250296572,0.7615365575080775,1.2453961957955042,0.8377497662257906,1.0603122235597955
SHARPE2,2009-01-01,0.0,DESTROYED,U56,TOP20,1.0,Q,L_H1,1.123585909985847,0.9798989978556545,0.7612268950955995,1.252358543058766,0.8377497662257906,1.0603122235597955
SHARPE2,2009-01-01,0.0,DESTROYED,U56,BAND03,0.5,Q,L_H1,1.1550898534323557,0.8988267629971335,0.7390273343709062,1.4256689957822142,0.8377497662257906,1.0603122235597955
SHARPE2,2009-01-01,0.0,DESTROYED,U56,BAND03,0.65,Q,L_H1,1.155756553788397,0.8965026248510186,0.7389733922473564,1.4284482476260483,0.8377497662257906,1.0603122235597955
SHARPE2,2009-01-01,0.0,DESTROYED,U56,BAND03,0.75,Q,L_H1,1.1561814192100377,0.8948660270584635,0.7389473580796255,1.4302807812496205,0.8377497662257906,1.0603122235597955
SHARPE2,2009-01-01,0.0,DESTROYED,U56,BAND03,1.0,Q,L_H1,1.1571776690720592,0.8904672855193028,0.7389208658291875,1.4347932647726762,0.8377497662257906,1.0603122235597955
SHARPE2,2009-01-01,0.0,DESTROYED,B136,TOP5,0.5,M,L_H1,1.271807651022229,1.139321148932477,0.8376359126524382,1.6776053224493301,0.837767650154543,1.0603721885256991
SHARPE2,2009-01-01,0.0,CREATED,U56,TOP5,0.5,Q,L_H2,1.3051844146524407,0.4973053803163353,1.0655357248673079,1.5720088274900115,0.8377497662257906,1.0603122235597955
SHARPE2,2009-01-01,0.0,CREATED,U56,TOP5,0.65,Q,L_H2,1.3087127300158705,0.5037807045817757,1.0649014317906864,1.578678113602173,0.8377497662257906,1.0603122235597955
SHARPE2,2009-01-01,0.0,CREATED,U56,TOP5,0.75,Q,L_H2,1.3109161026192613,0.5080328590563674,1.0643800292751098,1.5829637768212188,0.8377497662257906,1.0603122235597955
SHARPE2,2009-01-01,0.0,CREATED,U56,TOP5,1.0,Q,L_H2,1.315926618741003,0.5185177696594157,1.062747265410644,1.5931798354583797,0.8377497662257906,1.0603122235597955
SHARPE2,2009-01-01,0.0,CREATED,U56,TOP10,0.5,Q,L_H2,1.2540302285814549,0.7831293332084742,1.0127959174567591,1.3481145826423242,0.8377497662257906,1.0603122235597955
SHARPE2,2009-01-01,0.0,CREATED,U56,TOP10,0.65,Q,L_H2,1.2565338855887251,0.7877230660429131,1.0122021217337336,1.35342572955445,0.8377497662257906,1.0603122235597955
SHARPE2,2009-01-01,0.0,CREATED,U56,TOP10,0.75,Q,L_H2,1.2580945442668559,0.7906903022075644,1.0117838845915277,1.356861898376687,0.8377497662257906,1.0603122235597955
SHARPE2,2009-01-01,0.0,CREATED,U56,TOP10,1.0,Q,L_H2,1.2616278603464233,0.7978335525956178,1.010668785109078,1.3651122308288395,0.8377497662257906,1.0603122235597955
SHARPE2,2009-01-01,0.0,CREATED,B136,TOP5,0.5,Q,L_H2,1.5061037421135126,0.7514993873068354,1.1643996016844977,1.7612850080718887,0.837767650154543,1.0603721885256991
SHARPE2,2009-01-01,0.0,CREATED,B136,TOP5,0.65,Q,L_H2,1.5093855411941044,0.760812996933271,1.1664359525421926,1.764093437091446,0.837767650154543,1.0603721885256991
SHARPE2,2009-01-01,0.0,CREATED,B136,TOP5,0.75,Q,L_H2,1.51144861397685,0.7668923609472532,1.1677234103629732,1.7658650197051207,0.837767650154543,1.0603721885256991
SHARPE2,2009-01-01,0.0,CREATED,B136,TOP5,1.0,Q,L_H2,1.5161983358640714,0.7817293336040821,1.170726905156286,1.7699818118394615,0.837767650154543,1.0603721885256991
SHARPE2,2009-01-01,0.0,CREATED,B136,TOP10,0.5,W,L_H2,1.2310391993252727,0.7978264761884378,0.9613879344730915,1.3873254661243857,0.837767650154543,1.0603721885256991
SHARPE2,2009-01-01,0.0,CREATED,B136,TOP10,0.5,Q,L_H2,1.4598023206691566,0.7161428583414696,1.2215574180474416,1.5931326916382251,0.837767650154543,1.0603721885256991
SHARPE2,2009-01-01,0.0,CREATED,B136,TOP10,0.65,W,L_H2,1.2319948159549496,0.800349639571548,0.9615957895131678,1.388653770877675,0.837767650154543,1.0603721885256991
SHARPE2,2009-01-01,0.0,CREATED,B136,TOP10,0.65,Q,L_H2,1.4621399386363525,0.7204501406683633,1.2211978787090083,1.5975011401290724,0.837767650154543,1.0603721885256991
SHARPE2,2009-01-01,0.0,CREATED,B136,TOP10,0.75,W,L_H2,1.232624057336544,0.8020345127890544,0.9617226820309472,1.389537558114101,0.837767650154543,1.0603721885256991
SHARPE2,2009-01-01,0.0,CREATED,B136,TOP10,0.75,Q,L_H2,1.4636269042063144,0.7231851303471862,1.2209934777686868,1.6003129026466254,0.837767650154543,1.0603721885256991
SHARPE2,2009-01-01,0.0,CREATED,B136,TOP10,1.0,W,L_H2,1.23417051789575,0.80626100306151,0.9620005714260046,1.3917410171350195,0.837767650154543,1.0603721885256991
SHARPE2,2009-01-01,0.0,CREATED,B136,TOP10,1.0,Q,L_H2,1.467107715958424,0.729622400801133,1.2206165430517004,1.607006985662507,0.837767650154543,1.0603721885256991
SHARPE2,2009-01-01,0.0,CREATED,B136,TOP20,0.5,Q,L_H2,1.3030676754395536,0.6554911604755234,1.1680570675326176,1.2276823148112896,0.837767650154543,1.0603721885256991
SHARPE2,2009-01-01,0.0,CREATED,B136,TOP20,0.65,Q,L_H2,1.3049356458300172,0.6595259915891462,1.1673241796327536,1.232523444318009,0.837767650154543,1.0603721885256991
SHARPE2,2009-01-01,0.0,CREATED,B136,TOP20,0.75,Q,L_H2,1.3061268684914564,0.6621371989860807,1.1668490643515808,1.235685301863809,0.837767650154543,1.0603721885256991
SHARPE2,2009-01-01,0.0,CREATED,B136,TOP20,1.0,Q,L_H2,1.308926146217174,0.6684413982172376,1.1657200443332225,1.2433725140895173,0.837767650154543,1.0603721885256991
SHARPE2,2009-01-01,0.0,CREATED,SMALL663,EWELIG,0.5,M,L_H2,0.9148461483192217,0.41581793313426657,1.0164630480111692,0.8722246466647608,0.9337099895554888,0.7151727935088353
SHARPE2,2009-01-01,0.0,CREATED,SMALL663,EWELIG,0.65,M,L_H2,0.9157554508152586,0.41379329840804796,1.0187266972941171,0.8722321189493412,0.9337099895554888,0.7151727935088353
SHARPE2,2009-01-01,0.0,CREATED,SMALL663,EWELIG,0.75,M,L_H2,0.9163739277506642,0.4124994825566995,1.0202492887472292,0.8722635092540086,0.9337099895554888,0.7151727935088353
SHARPE2,2009-01-01,0.0,CREATED,SMALL663,EWELIG,1.0,M,L_H2,0.9179660388486852,0.40956449354128693,1.0241097658546525,0.8724344471264988,0.9337099895554888,0.7151727935088353
SHARPE2,2009-01-01,0.0,CREATED,SMALL663,BAND03,0.5,M,L_H2,0.9532916446018812,0.5979914581932604,1.1691446029992865,0.8348021732615242,0.9337099895554888,0.7151727935088353
SHARPE2,2009-01-01,0.0,CREATED,SMALL663,BAND03,0.5,Q,L_H2,0.9292003790543474,0.42068539680927186,1.024950016501801,0.8270137974597298,0.9337099895554888,0.7151727935088353
SHARPE2,2009-01-01,0.0,CREATED,SMALL663,BAND03,0.65,M,L_H2,0.9542007592382005,0.599077694571334,1.1705773961289152,0.8351133614988662,0.9337099895554888,0.7151727935088353
SHARPE2,2009-01-01,0.0,CREATED,SMALL663,BAND03,0.65,Q,L_H2,0.9287792654367847,0.41604051498856903,1.022952774007542,0.8267919208896854,0.9337099895554888,0.7151727935088353
SHARPE2,2009-01-01,0.0,CREATED,SMALL663,BAND03,0.75,M,L_H2,0.9548111999573824,0.5997907667603056,1.1715372375388056,0.8353302194085828,0.9337099895554888,0.7151727935088353
SHARPE2,2009-01-01,0.0,CREATED,SMALL663,BAND03,0.75,Q,L_H2,0.9284987373385164,0.41280663033470716,1.0216236183768908,0.8266526243845894,0.9337099895554888,0.7151727935088353
SHARPE2,2009-01-01,0.0,CREATED,SMALL663,BAND03,1.0,M,L_H2,0.9563530689074282,0.6015402002348639,1.1739541396736635,0.835905100529619,0.9337099895554888,0.7151727935088353
SHARPE2,2009-01-01,0.0,CREATED,SMALL663,BAND03,1.0,Q,L_H2,0.9277986521062241,0.4042878604300638,1.018310195210477,0.8263354661662138,0.9337099895554888,0.7151727935088353
SHARPE2,2009-01-01,5.0,DESTROYED,U56,TOP10,0.5,W,L_H1,0.9685220344254692,0.985483774280438,0.6061235264899587,1.2539692995156275,0.8377497662257906,1.0603122235597955
SHARPE2,2009-01-01,5.0,DESTROYED,U56,TOP10,0.65,W,L_H1,0.9693960522991943,0.9864965197104446,0.6060063377170515,1.2555652353317868,0.8377497662257906,1.0603122235597955
SHARPE2,2009-01-01,5.0,DESTROYED,U56,TOP10,0.75,W,L_H1,0.969948971176093,0.9871451342940165,0.6058966218889372,1.256603397153746,0.8377497662257906,1.0603122235597955
SHARPE2,2009-01-01,5.0,DESTROYED,U56,TOP10,1.0,W,L_H1,0.9712182140596705,0.9886722870325749,0.6055008564517405,1.2590920199728954,0.8377497662257906,1.0603122235597955
SHARPE2,2009-01-01,5.0,DESTROYED,U56,TOP20,0.5,W,L_H1,1.138527174222815,1.1296613495019396,0.8009977374396627,1.311509890232553,0.8377497662257906,1.0603122235597955
SHARPE2,2009-01-01,5.0,DESTROYED,U56,TOP20,0.5,Q,L_H1,1.108586871011372,0.9713885640080449,0.7513302760534507,1.2284464818939815,0.8377497662257906,1.0603122235597955
SHARPE2,2009-01-01,5.0,DESTROYED,U56,TOP20,0.65,W,L_H1,1.1385780290621161,1.1299139302920833,0.800520999636069,1.3120066356543651,0.8377497662257906,1.0603122235597955
SHARPE2,2009-01-01,5.0,DESTROYED,U56,TOP20,0.65,Q,L_H1,1.110135853351914,0.9719533958239632,0.7511312916061506,1.2328576627291965,0.8377497662257906,1.0603122235597955
SHARPE2,2009-01-01,5.0,DESTROYED,U56,TOP20,0.75,W,L_H1,1.1385839051729802,1.1300554559188498,0.8001764037075396,1.31231169591153,0.8377497662257906,1.0603122235597955
SHARPE2,2009-01-01,5.0,DESTROYED,U56,TOP20,0.75,Q,L_H1,1.1111162291358558,0.9721089610703667,0.7510099584047201,1.2357488451498633,0.8377497662257906,1.0603122235597955
SHARPE2,2009-01-01,5.0,DESTROYED,U56,TOP20,1.0,W,L_H1,1.1384798023350247,1.1302960837819092,0.799191196158252,1.312967514449034,0.8377497662257906,1.0603122235597955
SHARPE2,2009-01-01,5.0,DESTROYED,U56,TOP20,1.0,Q,L_H1,1.1133955444561603,0.9717497339186307,0.7507641618211356,1.2428089888520095,0.8377497662257906,1.0603122235597955
SHARPE2,2009-01-01,5.0,DESTROYED,U56,BAND03,0.5,Q,L_H1,1.1493571458664718,0.8939961812128863,0.7331449162955531,1.4202722953514884,0.8377497662257906,1.0603122235597955
SHARPE2,2009-01-01,5.0,DESTROYED,U56,BAND03,0.65,Q,L_H1,1.1500461579299888,0.8917032231667781,0.7331040819131422,1.4230762715093728,0.8377497662257906,1.0603122235597955
SHARPE2,2009-01-01,5.0,DESTROYED,U56,BAND03,0.75,Q,L_H1,1.1504816020996842,0.8900845847026655,0.7330829946315577,1.4249212075692714,0.8377497662257906,1.0603122235597955
SHARPE2,2009-01-01,5.0,DESTROYED,U56,BAND03,1.0,Q,L_H1,1.151492187552228,0.8857213071686703,0.7330576390442961,1.4294537261609024,0.8377497662257906,1.0603122235597955
SHARPE2,2009-01-01,5.0,DESTROYED,B136,TOP5,0.5,M,L_H1,1.2469015733073425,1.1181098803628577,0.8132184472744444,1.652603775052019,0.837767650154543,1.0603721885256991
SHARPE2,2009-01-01,5.0,DESTROYED,B136,TOP5,0.65,M,L_H1,1.2503211263676615,1.125046719177923,0.8181818310731208,1.6534321989662375,0.837767650154543,1.0603721885256991
SHARPE2,2009-01-01,5.0,DESTROYED,B136,TOP5,0.75,M,L_H1,1.2525629486542746,1.1295432961616936,0.8214574569879154,1.6539789443812893,0.837767650154543,1.0603721885256991
SHARPE2,2009-01-01,5.0,DESTROYED,B136,TOP5,1.0,M,L_H1,1.2580489136069255,1.1403676035276031,0.8295423682856017,1.6553555754839242,0.837767650154543,1.0603721885256991
SHARPE2,2009-01-01,5.0,CREATED,U56,TOP5,0.5,Q,L_H2,1.2949220791035594,0.48675918571946725,1.055078233860321,1.5632135373844303,0.8377497662257906,1.0603122235597955
SHARPE2,2009-01-01,5.0,CREATED,U56,TOP5,0.65,Q,L_H2,1.2985143945867101,0.4932756443752586,1.0545121570107758,1.5699445987156833,0.8377497662257906,1.0603122235597955
SHARPE2,2009-01-01,5.0,CREATED,U56,TOP5,0.75,Q,L_H2,1.3007600857802888,0.4975579098772772,1.0540353728460299,1.5742715376145509,0.8377497662257906,1.0603122235597955
SHARPE2,2009-01-01,5.0,CREATED,U56,TOP5,1.0,Q,L_H2,1.3058673041284663,0.5081251496873207,1.052501929275872,1.584582801341953,0.8377497662257906,1.0603122235597955
SHARPE2,2009-01-01,5.0,CREATED,U56,TOP10,0.5,Q,L_H2,1.242233486868372,0.7737017412167427,1.0010597272512347,1.3371340271917773,0.8377497662257906,1.0603122235597955
SHARPE2,2009-01-01,5.0,CREATED,U56,TOP10,0.65,Q,L_H2,1.2448166542383472,0.778353905540055,1.0005541154113753,1.342516415285633,0.8377497662257906,1.0603122235597955
SHARPE2,2009-01-01,5.0,CREATED,U56,TOP10,0.75,Q,L_H2,1.246425337960456,0.7813595320795976,1.0001910938522158,1.3459926018153703,0.8377497662257906,1.0603122235597955
SHARPE2,2009-01-01,5.0,CREATED,U56,TOP10,1.0,Q,L_H2,1.250065068758044,0.7885942338003223,0.9992022144208368,1.3543296383829155,0.8377497662257906,1.0603122235597955
SHARPE2,2009-01-01,5.0,CREATED,B136,TOP5,0.5,W,L_H2,1.0939907302198821,0.7861899843326433,0.9745831819969557,1.1423181972005398,0.837767650154543,1.0603721885256991
SHARPE2,2009-01-01,5.0,CREATED,B136,TOP5,0.5,Q,L_H2,1.4951384440715236,0.7404618293765726,1.1534801603124956,1.7507285246961737,0.837767650154543,1.0603721885256991
SHARPE2,2009-01-01,5.0,CREATED,B136,TOP5,0.65,W,L_H2,1.0951311972413096,0.7903845110656287,0.9753511142498604,1.1433960852155578,0.837767650154543,1.0603721885256991
SHARPE2,2009-01-01,5.0,CREATED,B136,TOP5,0.65,Q,L_H2,1.498480414919536,0.749790549788123,1.1555752766740144,1.7535950409000396,0.837767650154543,1.0603721885256991
SHARPE2,2009-01-01,5.0,CREATED,B136,TOP5,0.75,W,L_H2,1.095860963956959,0.7931535501711191,0.9758221689505097,1.1441006621210037,0.837767650154543,1.0603721885256991
SHARPE2,2009-01-01,5.0,CREATED,B136,TOP5,0.75,Q,L_H2,1.5005818368349682,0.7558839768665027,1.1569014460656344,1.755402125162557,0.837767650154543,1.0603721885256991
SHARPE2,2009-01-01,5.0,CREATED,B136,TOP5,1.0,W,L_H2,1.097574044647256,0.7999760868788114,0.9768470184176171,1.1457974327509037,0.837767650154543,1.0603721885256991
SHARPE2,2009-01-01,5.0,CREATED,B136,TOP5,1.0,Q,L_H2,1.5054255061719481,0.7707680834292873,1.1599993570311333,1.7596065878480738,0.837767650154543,1.0603721885256991
SHARPE2,2009-01-01,5.0,CREATED,B136,TOP10,0.5,W,L_H2,1.1754050602083128,0.7455973081248604,0.9087903423764975,1.3284565269299147,0.837767650154543,1.0603721885256991
SHARPE2,2009-01-01,5.0,CREATED,B136,TOP10,0.5,Q,L_H2,1.4473757854208211,0.7044019563536733,1.2101887797537447,1.580527625119029,0.837767650154543,1.0603721885256991
SHARPE2,2009-01-01,5.0,CREATED,B136,TOP10,0.65,W,L_H2,1.1764902919584526,0.7482582729186205,0.9091356865761909,1.3299091200507223,0.837767650154543,1.0603721885256991
SHARPE2,2009-01-01,5.0,CREATED,B136,TOP10,0.65,Q,L_H2,1.4497893913644224,0.7087967765270569,1.2099074628232953,1.5849680193147162,0.837767650154543,1.0603721885256991
SHARPE2,2009-01-01,5.0,CREATED,B136,TOP10,0.75,W,L_H2,1.17718409357623,0.7500154395537578,0.9093351319173224,1.3308511122444906,0.837767650154543,1.0603721885256991
SHARPE2,2009-01-01,5.0,CREATED,B136,TOP10,0.75,Q,L_H2,1.4513267865911692,0.7115943930719548,1.2097544931851054,1.5878278359504985,0.837767650154543,1.0603721885256991
SHARPE2,2009-01-01,5.0,CREATED,B136,TOP10,1.0,W,L_H2,1.1788018505156084,0.7543450477162238,0.9097041133732445,1.3331100960045776,0.837767650154543,1.0603721885256991
SHARPE2,2009-01-01,5.0,CREATED,B136,TOP10,1.0,Q,L_H2,1.4549236791694984,0.7182045508002018,1.2094960946668603,1.594632570947465,0.837767650154543,1.0603721885256991
SHARPE2,2009-01-01,5.0,CREATED,B136,TOP20,0.5,Q,L_H2,1.2906597849872556,0.6446018826825646,1.1570255183286517,1.2146106463430124,0.837767650154543,1.0603721885256991
SHARPE2,2009-01-01,5.0,CREATED,B136,TOP20,0.65,Q,L_H2,1.2926135986710163,0.6487355379806624,1.1563805531549942,1.219528921384401,0.837767650154543,1.0603721885256991
SHARPE2,2009-01-01,5.0,CREATED,B136,TOP20,0.75,Q,L_H2,1.2938600803775793,0.6514152741736744,1.1559604083641564,1.2227420780014746,0.837767650154543,1.0603721885256991
SHARPE2,2009-01-01,5.0,CREATED,B136,TOP20,1.0,Q,L_H2,1.2967874286725127,0.6579004174414839,1.1549576525323404,1.230552862936865,0.837767650154543,1.0603721885256991
SHARPE2,2009-01-01,5.0,CREATED,SMALL663,EWELIG,0.5,M,"L_H1,L_H2",0.8928934258375449,0.3930104460456608,0.9976471443830026,0.846890025845752,0.9337099895554888,0.7151727935088353
SHARPE2,2009-01-01,5.0,CREATED,SMALL663,EWELIG,0.65,M,"L_H1,L_H2",0.8939579650488171,0.39121859957991545,1.000065153580968,0.8470483554010835,0.9337099895554888,0.7151727935088353
SHARPE2,2009-01-01,5.0,CREATED,SMALL663,EWELIG,0.75,M,"L_H1,L_H2",0.8946788377319257,0.39008647797901974,1.0016894263317446,0.8471789264910252,0.9337099895554888,0.7151727935088353
SHARPE2,2009-01-01,5.0,CREATED,SMALL663,EWELIG,1.0,M,"L_H1,L_H2",0.8965224964715581,0.3875844548985943,1.0057994320396981,0.8475923800602647,0.9337099895554888,0.7151727935088353
SHARPE2,2009-01-01,5.0,CREATED,SMALL663,BAND03,0.5,M,L_H2,0.9408006704634361,0.5870259915994607,1.1584150897324554,0.8205136264023138,0.9337099895554888,0.7151727935088353
SHARPE2,2009-01-01,5.0,CREATED,SMALL663,BAND03,0.5,Q,L_H2,0.921953181049358,0.4147980518732983,1.0187495633734704,0.8189105743307116,0.9337099895554888,0.7151727935088353
SHARPE2,2009-01-01,5.0,CREATED,SMALL663,BAND03,0.65,M,L_H2,0.9417400330423139,0.5881274454444816,1.1598826020469157,0.8208466224969501,0.9337099895554888,0.7151727935088353
SHARPE2,2009-01-01,5.0,CREATED,SMALL663,BAND03,0.65,Q,L_H2,0.9215627771183317,0.41018179572096475,1.01678562946211,0.8186951029017481,0.9337099895554888,0.7151727935088353
SHARPE2,2009-01-01,5.0,CREATED,SMALL663,BAND03,0.75,M,L_H2,0.9423679045945321,0.588848444938423,1.1608624503719658,0.8210758123721682,0.9337099895554888,0.7151727935088353
SHARPE2,2009-01-01,5.0,CREATED,SMALL663,BAND03,0.75,Q,L_H2,0.9213007382635556,0.40696786746103236,1.0154755398972466,0.8185596219655115,0.9337099895554888,0.7151727935088353
SHARPE2,2009-01-01,5.0,CREATED,SMALL663,BAND03,1.0,M,L_H2,0.9439427784730576,0.5906105018335299,1.163317125685259,0.8216726005268841,0.9337099895554888,0.7151727935088353
SHARPE2,2009-01-01,5.0,CREATED,SMALL663,BAND03,1.0,Q,L_H2,0.920640707439804,0.39850279428987617,1.012201021064875,0.818249431601186,0.9337099895554888,0.7151727935088353
SHARPE2,2009-01-01,10.0,DESTROYED,U56,TOP20,0.5,W,L_H1,1.0934832896992774,1.0901248530081888,0.7573253159550304,1.2643467092207417,0.8377497662257906,1.0603122235597955
SHARPE2,2009-01-01,10.0,DESTROYED,U56,TOP20,0.5,Q,L_H1,1.0981763647997642,0.9630220722687515,0.7406786245820455,1.218654132188544,0.8377497662257906,1.0603122235597955
SHARPE2,2009-01-01,10.0,DESTROYED,U56,TOP20,0.65,W,L_H1,1.0936596428878476,1.0905087532400037,0.7569773915636167,1.2649669257760436,0.8377497662257906,1.0603122235597955
SHARPE2,2009-01-01,10.0,DESTROYED,U56,TOP20,0.65,Q,L_H1,1.0997933118423477,0.9636533539609238,0.7405426754512612,1.2231352264114312,0.8377497662257906,1.0603122235597955
SHARPE2,2009-01-01,10.0,DESTROYED,U56,TOP20,0.75,W,L_H1,1.0937243021178327,1.090716772740829,0.7566955853335385,1.2653289148017208,0.8377497662257906,1.0603122235597955
SHARPE2,2009-01-01,10.0,DESTROYED,U56,TOP20,0.75,Q,L_H1,1.1008131041476552,0.963849802576957,0.7404562298317474,1.2260697529681053,0.8377497662257906,1.0603122235597955
SHARPE2,2009-01-01,10.0,DESTROYED,U56,TOP20,1.0,W,L_H1,1.0936592314654998,1.091030861951722,0.7557559631040173,1.2660230784681687,0.8377497662257906,1.0603122235597955
