panel,gross,device,tier,cost_bps,CAGR,Sharpe,MaxDD,Calmar,turnover_yr,dTurn,dCAGR,dSharpe,dMaxDD,rate_pp_per_1pct,IS_Sharpe,IS_Calmar,IS_CAGR,IS_dCAGR,IS_dTurn,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,OOS_dCAGR,OOS_dSharpe,I_CAGR,I_Sharpe,I_MaxDD,I_OOS_Sharpe,I_OOS_CAGR,I_turnover,base_Sharpe,base_MaxDD,base_OOS_Sharpe,spy_CAGR,spy_Sharpe,spy_MaxDD,spy_OOS_Sharpe,spy_OOS_CAGR,H1,H2,pass4a,pass4b,L_H1,L_H2,L_OOS,L_DD,L_CAGR
U56,1.0,HOLD,MILD,25.0,0.11994812534954802,1.1524720956801928,-0.17362190598961014,0.6908582454838731,3.945396905922853,-0.011642893504076768,3.2203640812689116e-05,-0.007330734907674108,0.0,0.0027659482414240915,1.0601320878315599,0.8544558927750376,0.10168664571368735,0.001007455324430362,-0.00910536003914686,0.13517676050873728,1.2230692616587524,-0.17362190598961014,-0.0007940248716633569,-0.01533346435411076,0.11991592170873533,1.159802830587867,-0.17362190598961014,1.2384027260128632,0.13597078538040064,3.9918738682526254,1.2051536091601132,-0.12054950773958328,1.2839355379722956,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,1.1877370327729029,1.131052467198995,False,True,True,True,True,True,True
U56,1.0,HOLD,MILD,50.0,0.10895248140461566,1.0559537218768327,-0.17504779014401328,0.6224156346959853,3.945396905922853,-0.011642893504076768,0.00016072762800489748,-0.00547929535549696,-2.220446049250313e-16,0.013804783832182145,0.9583046675348603,0.6848743238500496,0.09108668209160098,0.0010946135532396983,-0.00910536003914686,0.12384846053159015,1.1300909312861722,-0.17504779014401284,-0.0006301777530854924,-0.013290515504828626,0.10879175377661077,1.0614330172323296,-0.17504779014401306,1.1433814467910008,0.12447863828467565,3.9918738682526254,1.2051536091601132,-0.12054950773958328,1.2839355379722956,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,1.0882477949440819,1.0363055658298905,False,True,True,True,True,True,True
U56,1.0,HOLD,MID,0.0,0.13133450093798116,1.2395658359814852,-0.17219526991017153,0.7627067863507164,3.8206995426465182,-0.0428806949456636,0.00018732173549373954,-0.01830617685614966,0.0,0.004368439824287009,1.1916547851525456,1.0308740888184318,0.11674940922440635,0.0052826711663902515,-0.05226860805555156,0.14345901987217058,1.278238597492617,-0.17219526991017153,-0.0041167143030784725,-0.05486686177329214,0.13114717920248742,1.2578720128376348,-0.17219526991017153,1.333105459265909,0.14757573417524905,3.9918738682526254,1.2051536091601132,-0.12054950773958328,1.2839355379722956,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,1.3147243059911422,1.1855850093359797,False,True,True,True,True,True,True
U56,1.0,HOLD,MID,10.0,0.1270208207257093,1.2026744485742082,-0.1727660145782678,0.7352187930929284,3.8206995426465182,-0.0428806949456636,0.00037905847111097124,-0.01601249351834899,3.3306690738754696e-16,0.008839839736536369,1.1531986547478865,0.9696189204022335,0.11262841666533707,0.005488806565375093,-0.05226860805555156,0.1389838173422706,1.242358240079913,-0.172766014578268,-0.0039363331741759655,-0.05291009231791821,0.12664176225459833,1.2186869420925572,-0.17276601457826812,1.2952683323978311,0.14292015051644658,3.9918738682526254,1.2051536091601132,-0.12054950773958328,1.2839355379722956,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,1.2771228395822098,1.1490131657254559,False,True,True,True,True,True,True
U56,1.0,HOLD,MID,25.0,0.12057988495730165,1.1472476497556778,-0.17362190598961047,0.6944969545750589,3.8206995426465182,-0.0428806949456636,0.0006639632485663238,-0.012555180832189095,-3.3306690738754696e-16,0.015483966605664085,1.095426352712093,0.8836175677495677,0.1064742555095437,0.005795065120286713,-0.05226860805555156,0.13230254083934545,1.1884472512517912,-0.17362190598961025,-0.003668244541055188,-0.04995547476107198,0.11991592170873533,1.159802830587867,-0.17362190598961014,1.2384027260128632,0.13597078538040064,3.9918738682526254,1.2051536091601132,-0.12054950773958328,1.2839355379722956,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,1.2206212225464372,1.094072422018538,False,True,True,True,True,True,True
U56,1.0,HOLD,MID,50.0,0.10992342234951491,1.0546759977316926,-0.17504779014401328,0.6279623539324889,3.8206995426465182,-0.0428806949456636,0.0011316685729041431,-0.006757019500637007,-2.220446049250313e-16,0.02639109684062118,0.9989570883073268,0.7540914679347722,0.0962897819391142,0.006297713400752913,-0.05226860805555156,0.12125064695964971,1.0983955578788858,-0.17504779014401328,-0.0032279913250259362,-0.04498588891211508,0.10879175377661077,1.0614330172323296,-0.17504779014401306,1.1433814467910008,0.12447863828467565,3.9918738682526254,1.2051536091601132,-0.12054950773958328,1.2839355379722956,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,1.1262369184260408,1.0023258867049356,False,True,True,True,True,True,True
U56,1.0,HOLD,STRONG,0.0,0.13565784140244697,1.2570792536896953,-0.1762950065106521,0.7694933854762939,3.5610374523577764,-0.10792836399999794,0.0045106621999595475,-0.0007927591479395257,-0.004099736600480575,0.04179311195673858,1.21208554019402,1.0997130628385103,0.12064772120674094,0.009180983148724842,-0.13814163007772629,0.1481394279785997,1.293836287599696,-0.17629500651065233,0.00056369380335064,-0.03926917166621302,0.13114717920248742,1.2578720128376348,-0.17219526991017153,1.333105459265909,0.14757573417524905,3.9918738682526254,1.2051536091601132,-0.12054950773958328,1.2839355379722956,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,1.3322610214850383,1.2041210364096595,False,True,True,True,True,True,True
U56,1.0,HOLD,STRONG,10.0,0.13162095090068626,1.223206597663106,-0.17692413755241077,0.7439400452733352,3.5610374523577764,-0.10792836399999794,0.004979188646087929,0.004519655570548675,-0.004158122974142642,0.046134199218363245,1.1775589179684949,1.0381521177098507,0.1168861123909204,0.009746502290958414,-0.13814163007772629,0.14387141192899455,1.260315326640276,-0.17692413755241065,0.0009512614125479768,-0.03495300575755511,0.12664176225459833,1.2186869420925572,-0.17276601457826812,1.2952683323978311,0.14292015051644658,3.9918738682526254,1.2051536091601132,-0.12054950773958328,1.2839355379722956,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,1.298276419893283,1.170079158067018,False,True,True,True,True,True,True
U56,1.0,HOLD,STRONG,25.0,0.12559139074989756,1.1723222122544352,-0.17786746568251277,0.7060953517720537,3.5610374523577764,-0.10792836399999794,0.005675469041162229,0.012519381666568297,-0.004245559692902634,0.05258551905004635,1.1256937343922517,0.9518244133236827,0.11126633265214747,0.010587142262890481,-0.13814163007772629,0.1374979303715691,1.209958444506846,-0.177867465682513,0.001527144991168461,-0.028444281506017077,0.11991592170873533,1.159802830587867,-0.17362190598961014,1.2384027260128632,0.13597078538040064,3.9918738682526254,1.2051536091601132,-0.12054950773958328,1.2839355379722956,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,1.2472140412741732,1.1189479984475565,False,True,True,True,True,True,True
U56,1.0,HOLD,STRONG,50.0,0.1156104845632766,1.0873503648396972,-0.1794386969293159,0.6442895904935022,3.5610374523577764,-0.10792836399999794,0.006818730786665839,0.025917347607367525,-0.0043909067853028505,0.06317830210662666,1.0390917570738025,0.8220273748742368,0.10196007991188427,0.011968011373522991,-0.13814163007772629,0.1269511399176828,1.125863168591889,-0.1794386969293157,0.0024725016330071625,-0.017518278199111892,0.10879175377661077,1.0614330172323296,-0.17504779014401306,1.1433814467910008,0.12447863828467565,3.9918738682526254,1.2051536091601132,-0.12054950773958328,1.2839355379722956,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,1.1619211638523053,1.0335821756667332,False,True,True,True,True,True,True
U56,1.0,DRIFT,MILD,0.0,0.13124281999491427,1.2604399428504445,-0.17127910285864423,0.7662512110612134,3.664818387038129,-0.08193031443592658,9.56407924268543e-05,0.0025679300128096383,0.0009161670515273057,0.0011673431633373015,1.1578899943588725,1.0574191831681292,0.11119731786251519,-0.00026942019550091345,-0.08241586499133668,0.1479810966188555,1.338827435006918,-0.17127910285864467,0.0004053624436064496,0.005721975741008967,0.13114717920248742,1.2578720128376348,-0.17219526991017153,1.333105459265909,0.14757573417524905,3.9918738682526254,1.2051536091601132,-0.12054950773958328,1.2839355379722956,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,1.2836500945106168,1.2494870599456203,False,True,True,True,True,True,True
U56,1.0,DRIFT,MILD,10.0,0.12710523439089072,1.2243815914809328,-0.17182816587195437,0.7397229304397569,3.664818387038129,-0.08193031443592658,0.0004634721362923866,0.0056946493883756055,0.0009378487063137486,0.005656906597799573,1.1200251157512229,0.9875536718213094,0.10722696811697374,8.735801701176271e-05,-0.08241586499133668,0.14370258508492428,1.3039697814399274,-0.1718281658719546,0.0007824345684777079,0.008701449042096243,0.12664176225459833,1.2186869420925572,-0.17276601457826812,1.2952683323978311,0.14292015051644658,3.9918738682526254,1.2051536091601132,-0.12054950773958328,1.2839355379722956,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,1.2468646048595202,1.213785285623874,False,True,True,True,True,True,True
U56,1.0,DRIFT,MILD,25.0,0.12092597897431823,1.1701959716997985,-0.1726515621615915,0.7004047774623595,3.664818387038129,-0.08193031443592658,0.0010100572655828977,0.01039314111193157,0.0009703438280186383,0.012328248372253115,1.0631344930940234,0.8702248093016388,0.1012968321210097,0.0006176417317527161,-0.08241586499133668,0.13731342907356403,1.25158302011046,-0.17265156216159172,0.0013426436931633923,0.013180294097596912,0.11991592170873533,1.159802830587867,-0.17362190598961014,1.2384027260128632,0.13597078538040064,3.9918738682526254,1.2051536091601132,-0.12054950773958328,1.2839355379722956,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,1.1915810724071767,1.1601394265551725,False,True,True,True,True,True,True
U56,1.0,DRIFT,MILD,50.0,0.11069914452582497,1.0796717109569096,-0.17402336072933156,0.6361165768887871,3.664818387038129,-0.08193031443592658,0.0019073907492141995,0.01823869372457998,0.0010244294146815047,0.02328064724694631,0.9681238232949113,0.7031827740739368,0.09148060730279761,0.0014885387644363313,-0.08241586499133668,0.12674069792331966,1.164045421062688,-0.17402336072933122,0.0022620596386440095,0.020663974271687202,0.10879175377661077,1.0614330172323296,-0.17504779014401306,1.1433814467910008,0.12447863828467565,3.9918738682526254,1.2051536091601132,-0.12054950773958328,1.2839355379722956,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,1.0992134326601652,1.0705240793685795,False,True,True,True,True,True,True
U56,1.0,DRIFT,MID,0.0,0.13166029229205978,1.258053444882453,-0.17107955421822008,0.769585196160383,3.461962690518147,-0.1327474753019784,0.000513113089572359,0.00018143204481813058,0.0011157156919514577,0.0038653321911027855,1.1606801360854857,1.0698344631630614,0.11249991917086932,0.001033181112853221,-0.1282469801495092,0.1476477890859733,1.3327196426476369,-0.1710795542182202,7.205491072426184e-05,-0.0003858166182721945,0.13114717920248742,1.2578720128376348,-0.17219526991017153,1.333105459265909,0.14757573417524905,3.9918738682526254,1.2051536091601132,-0.12054950773958328,1.2839355379722956,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,1.2854144560146872,1.2427677400791823,False,True,True,True,True,True,True
U56,1.0,DRIFT,MID,10.0,0.12774975157547064,1.2241522498391202,-0.17157422988365512,0.744574238579407,3.461962690518147,-0.1327474753019784,0.0011079893208723046,0.005465307746562953,0.0011917846946130073,0.008346594301336531,1.1249952833173893,1.00313618814462,0.10872285439695428,0.0015832442969923033,-0.1282469801495092,0.14362499867017164,1.3000282815828803,-0.171574229883655,0.0007048481537250684,0.004759949185049184,0.12664176225459833,1.2186869420925572,-0.17276601457826812,1.2952683323978311,0.14292015051644658,3.9918738682526254,1.2051536091601132,-0.12054950773958328,1.2839355379722956,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,1.2508813797623521,1.2091772274516115,False,True,True,True,True,True,True
U56,1.0,DRIFT,MID,25.0,0.12190809654038093,1.1732088790399227,-0.17231610253170837,0.7074678149591288,3.461962690518147,-0.1327474753019784,0.001992174831645599,0.01340604845205573,0.0013058034579017663,0.015007252131264517,1.071381507053151,0.8932386436509183,0.10308014464929882,0.002400954260041832,-0.1282469801495092,0.13761605059062454,1.2508973704086817,-0.17231610253170848,0.0016452652102239007,0.012494644395818488,0.11991592170873533,1.159802830587867,-0.17362190598961014,1.2384027260128632,0.13597078538040064,3.9918738682526254,1.2051536091601132,-0.12054950773958328,1.2839355379722956,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,1.1989843753461287,1.1587038845680246,False,True,True,True,True,True,True
U56,1.0,DRIFT,MID,50.0,0.11223608316173173,1.0881002852887875,-0.17355218135405248,0.6466993516651123,3.461962690518147,-0.1327474753019784,0.003444329385120959,0.026667268056457916,0.0014956087899605786,0.025946477530255724,0.9818442429625067,0.7280703681827719,0.09373634804677855,0.0037442795084172698,-0.1282469801495092,0.12766807842850447,1.1687982006947824,-0.17355218135405226,0.0031894401438288256,0.025416753903781508,0.10879175377661077,1.0614330172323296,-0.17504779014401306,1.1433814467910008,0.12447863828467565,3.9918738682526254,1.2051536091601132,-0.12054950773958328,1.2839355379722956,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,1.1122759940054865,1.0743859360423862,False,True,True,True,True,True,True
U56,1.0,DRIFT,STRONG,0.0,0.1348938634707122,1.2597070041145364,-0.1719845745710824,0.7843369895650708,3.3923255528543166,-0.1501921992492089,0.003746684268224776,0.0018349912769015653,0.00021069533908912863,0.024945931193190853,1.1453545900444129,1.0211946978062856,0.11428197812427343,0.0028152400662573296,-0.13871192001888222,0.15211213169463011,1.3471386620885235,-0.17198457457108252,0.0045363975193810635,0.014033202822614443,0.13114717920248742,1.2578720128376348,-0.17219526991017153,1.333105459265909,0.14757573417524905,3.9918738682526254,1.2051536091601132,-0.12054950773958328,1.2839355379722956,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,1.2692618019926503,1.2582872490263626,False,True,True,True,True,True,True
U56,1.0,DRIFT,STRONG,10.0,0.13105061724019573,1.2271946644547291,-0.17247531403569538,0.759822459074193,3.3923255528543166,-0.1501921992492089,0.004408854985597399,0.008507722362171899,0.0002907005425727416,0.02935475349343499,1.1111207583138545,0.9571272325093142,0.11054391391756968,0.003404303817607701,-0.13871192001888222,0.1481805242060339,1.315831748281461,-0.17247531403569505,0.0052603736895873165,0.020563415883629865,0.12664176225459833,1.2186869420925572,-0.17276601457826812,1.2952683323978311,0.14292015051644658,3.9918738682526254,1.2051536091601132,-0.12054950773958328,1.2839355379722956,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,1.2361549601274853,1.226099893837556,False,True,True,True,True,True,True
U56,1.0,DRIFT,STRONG,25.0,0.12530897698864263,1.1783411298600994,-0.17321127151865667,0.7234458582861077,3.3923255528543166,-0.1501921992492089,0.0053930552799072995,0.018538299272232495,0.0004106344709534637,0.035907692322680373,1.0596904081100003,0.8519947864598456,0.10495915562966762,0.0042799652404106325,-0.13871192001888222,0.1423070962692805,1.2687840577590868,-0.17321127151865656,0.00633631088887987,0.030381331746223594,0.11991592170873533,1.159802830587867,-0.17362190598961014,1.2384027260128632,0.13597078538040064,3.9918738682526254,1.2051536091601132,-0.12054950773958328,1.2839355379722956,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,1.1864045440970896,1.177737495547837,False,True,True,True,True,True,True
U56,1.0,DRIFT,STRONG,50.0,0.11580120345780842,1.096729456182465,-0.17443746277560568,0.6638551238662176,3.3923255528543166,-0.1501921992492089,0.007009449681197655,0.035296438950135345,0.0006103273684073818,0.04666986512107136,0.9738065562641681,0.7020399484021066,0.09571049200389203,0.005718423465530753,-0.13871192001888222,0.1325816739971193,1.1901708950307783,-0.17443746277560546,0.00810303571244364,0.04678944823977749,0.10879175377661077,1.0614330172323296,-0.17504779014401306,1.1433814467910008,0.12447863828467565,3.9918738682526254,1.2051536091601132,-0.12054950773958328,1.2839355379722956,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,1.1032893364177963,1.0969507176257787,False,True,True,True,True,True,True
U56,1.0,BANDW,MILD,0.0,0.1261901400357488,1.198134134488507,-0.18001918469169442,0.7009816217747311,3.176537428795753,-0.20424904853363324,-0.004957039166738619,-0.059737878349127804,-0.00782391478152289,-0.02426958266061325,1.1139537547494596,1.0221030778545823,0.10746832818804997,-0.003998409869966135,-0.22271074260738966,0.14180725727911603,1.2630013393998603,-0.18001918469169442,-0.0057684768961330235,-0.07010411986604881,0.13114717920248742,1.2578720128376348,-0.17219526991017153,1.333105459265909,0.14757573417524905,3.9918738682526254,1.2051536091601132,-0.12054950773958328,1.2839355379722956,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,1.2423428305366568,1.1710213303726869,False,True,True,True,True,True,True
U56,1.0,BANDW,MILD,10.0,0.12261897993897941,1.1674126830220781,-0.18049472905749842,0.679349367038402,3.176537428795753,-0.20424904853363324,-0.004022782315618922,-0.05127425907047911,-0.007728714479230292,-0.019695476402459226,1.0821496913901247,0.9780644945993228,0.1041153249481781,-0.0030242851517838787,-0.22271074260738966,0.138052097186947,1.232937050126476,-0.18049472905749875,-0.004868053329499578,-0.06233128227135509,0.12664176225459833,1.2186869420925572,-0.17276601457826812,1.2952683323978311,0.14292015051644658,3.9918738682526254,1.2051536091601132,-0.12054950773958328,1.2839355379722956,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,1.2113100466031788,1.140302928548602,False,True,True,True,True,True,True
U56,1.0,BANDW,MILD,25.0,0.11728244851031877,1.1212535285821847,-0.18120782552043901,0.6472261789659305,3.176537428795753,-0.20424904853363324,-0.0026334731984165582,-0.038549302005682184,-0.007585919530828877,-0.012893441694456219,1.0343768666548439,0.8887743646049229,0.09910395852561082,-0.0015752318636461649,-0.22271074260738966,0.13244138058915622,1.1877569915122483,-0.1812078255204389,-0.003529404791244417,-0.050645734500614825,0.11991592170873533,1.159802830587867,-0.17362190598961014,1.2384027260128632,0.13597078538040064,3.9918738682526254,1.2051536091601132,-0.12054950773958328,1.2839355379722956,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,1.164685205395204,1.0941475885595278,False,True,True,True,True,True,True
U56,1.0,BANDW,MILD,50.0,0.10844186047656401,1.0441481657405658,-0.18239573277482746,0.5945416530683778,3.176537428795753,-0.20424904853363324,-0.00034989330004675523,-0.017284851491763842,-0.007347942630814397,-0.001713071872592538,0.9546119145124075,0.7447401430762279,0.09079982815597765,0.0008077596176163659,-0.22271074260738966,0.12314862330575704,1.112264197291453,-0.18239573277482746,-0.0013300149789186033,-0.03111724949954775,0.10879175377661077,1.0614330172323296,-0.17504779014401306,1.1433814467910008,0.12447863828467565,3.9918738682526254,1.2051536091601132,-0.12054950773958328,1.2839355379722956,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,1.0868078469087137,1.017046291273055,False,True,True,True,True,True,True
U56,1.0,BANDW,MID,0.0,0.12932673848000786,1.1969972873752857,-0.20754726609651786,0.6231194508718111,2.4300351502889357,-0.391254525947073,-0.001820440722479555,-0.06087472546234918,-0.035351996186346324,-0.004652829812186799,1.1681858774526324,1.001051879574415,0.11527073751871386,0.00380399946069776,-0.42597872101486745,0.1410066268124872,1.22273942893318,-0.20754726609651808,-0.006569107362761839,-0.11036603033272896,0.13114717920248742,1.2578720128376348,-0.17219526991017153,1.333105459265909,0.14757573417524905,3.9918738682526254,1.2051536091601132,-0.12054950773958328,1.2839355379722956,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,1.2871169575047363,1.1343915544914567,False,False,True,True,True,False,True
U56,1.0,BANDW,MID,10.0,0.12658460013933226,1.1739377990622835,-0.20776430729337936,0.6092701955807306,2.4300351502889357,-0.391254525947073,-5.7162115266073954e-05,-0.044749143030273775,-0.034998292715111234,-0.00014609956300877798,1.1450364556350006,0.9715674866919909,0.11277555175689113,0.005635941656929155,-0.42597872101486745,0.13805728424534824,1.1996410901431303,-0.20776430729337902,-0.004862866271098332,-0.09562724225470087,0.12664176225459833,1.2186869420925572,-0.17276601457826812,1.2952683323978311,0.14292015051644658,3.9918738682526254,1.2051536091601132,-0.12054950773958328,1.2839355379722956,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,1.264429244849712,1.1108286425145557,False,False,True,True,True,False,True
U56,1.0,BANDW,MID,25.0,0.12248314273678629,1.139304384718382,-0.20808980753261763,0.5886071220359379,2.4300351502889357,-0.391254525947073,0.002567221028050959,-0.020498445869485016,-0.034467901543007495,0.006561511389131484,1.1102712724638946,0.9283073057413398,0.10904267132398271,0.00836348093472572,-0.42597872101486745,0.13364669185950806,1.164947158251911,-0.2080898075326174,-0.0023240935208925784,-0.07345556776095208,0.11991592170873533,1.159802830587867,-0.17362190598961014,1.2384027260128632,0.13597078538040064,3.9918738682526254,1.2051536091601132,-0.12054950773958328,1.2839355379722956,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,1.23035134770448,1.0754426388699487,False,False,True,True,True,False,True
U56,1.0,BANDW,MID,50.0,0.1156786001786636,1.081480725007162,-0.20863214379320572,0.5544620214099089,2.4300351502889357,-0.391254525947073,0.0068868464020528375,0.020047707774832446,-0.033584353649192655,0.017601959709942005,1.0522352894245754,0.8370117546066644,0.10284751071467446,0.012855442176313181,-0.42597872101486745,0.12633135680757346,1.1070173660009395,-0.2086321437932055,0.0018527185228978116,-0.03636408079006137,0.10879175377661077,1.0614330172323296,-0.17504779014401306,1.1433814467910008,0.12447863828467565,3.9918738682526254,1.2051536091601132,-0.12054950773958328,1.2839355379722956,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,1.1734460077704556,1.0163728445307498,False,False,True,True,True,False,True
U56,1.0,BANDW,STRONG,0.0,0.1312949372430472,1.19505763779196,-0.1726529982205426,0.760455587775744,1.9108345684185162,-0.521318901477478,0.0001477580405597756,-0.06281437504567489,-0.00045772831037105277,0.0002834311975664267,1.1585377412461415,0.9032516857502865,0.12054799635197888,0.00908125829396278,-0.5656891882726589,0.140200957915408,1.2243284733189002,-0.17265299822054236,-0.007374776259841065,-0.10877698594700891,0.13114717920248742,1.2578720128376348,-0.17219526991017153,1.333105459265909,0.14757573417524905,3.9918738682526254,1.2051536091601132,-0.12054950773958328,1.2839355379722956,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,1.2750592167156158,1.1318224581648566,False,True,True,True,True,True,True
U56,1.0,BANDW,STRONG,10.0,0.12913398369058493,1.1771936350449594,-0.17277407407098377,0.747415284295088,1.9108345684185162,-0.521318901477478,0.002492221435986597,-0.041493307047597794,-8.059492715650762e-06,0.004780608239838137,1.141975357322417,0.8855496326011166,0.1186510469100941,0.011511436810132114,-0.5656891882726589,0.13781950180304303,1.2054601668390659,-0.17277407407098366,-0.005100648713403544,-0.08980816555876525,0.12664176225459833,1.2186869420925572,-0.17276601457826812,1.2952683323978311,0.14292015051644658,3.9918738682526254,1.2051536091601132,-0.12054950773958328,1.2839355379722956,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,1.2585676764182,1.1127135796918044,False,True,True,True,True,True,True
U56,1.0,BANDW,STRONG,25.0,0.1258998347209055,1.1503722766139894,-0.1729556683831729,0.7279312432939866,1.9108345684185162,-0.521318901477478,0.005983913012170161,-0.009430553973877487,0.0006662376064372477,0.011478411765257428,1.1171060593980797,0.8593008541081542,0.11581129647239519,0.015132106083138197,-0.5656891882726589,0.1342560930465746,1.1771330485188085,-0.172955668383173,-0.00171469233382604,-0.06126967749405465,0.11991592170873533,1.159802830587867,-0.17362190598961014,1.2384027260128632,0.13597078538040064,3.9918738682526254,1.2051536091601132,-0.12054950773958328,1.2839355379722956,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,1.2338015060537617,1.0840292293816338,False,True,True,True,True,True,True
U56,1.0,BANDW,STRONG,50.0,0.12052894796665758,1.1056101386646275,-0.17325827367036084,0.6956605616189767,1.9108345684185162,-0.521318901477478,0.011737194190046818,0.044177121432297906,0.0017895164736522196,0.022514422854767503,1.0755947440082758,0.8163475388972753,0.11109347065717423,0.02110140211881295,-0.5656891882726589,0.12834040650710632,1.1298644214723148,-0.17325827367036073,0.0038617682224306726,-0.013517025318686038,0.10879175377661077,1.0614330172323296,-0.17504779014401306,1.1433814467910008,0.12447863828467565,3.9918738682526254,1.2051536091601132,-0.12054950773958328,1.2839355379722956,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,1.1924535556170863,1.0361751394188743,False,True,True,True,True,True,True
U56,1.0,ROTA,MILD,0.0,0.12997873458037001,1.2127522123836814,-0.20417715955077054,0.6365978195913221,3.420316210527467,-0.14318028990614073,-0.0011684446221174039,-0.045119800453953474,-0.031981889640599004,-0.008160652718913732,1.1487653789670589,0.9553659016603294,0.1123448038387882,0.0008780657807720971,-0.13683912580938118,0.14467452243887569,1.2633957267126916,-0.20417715955077076,-0.002901211736373366,-0.06970973255321744,0.13114717920248742,1.2578720128376348,-0.17219526991017153,1.333105459265909,0.14757573417524905,3.9918738682526254,1.2051536091601132,-0.12054950773958328,1.2839355379722956,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,1.2686299510922485,1.1775791214847702,False,False,True,True,True,False,True
U56,1.0,ROTA,MILD,10.0,0.12612109545239814,1.1801905424161403,-0.20467236998914906,0.6162096792013724,3.420316210527467,-0.14318028990614073,-0.0005206668022001981,-0.03849639967641694,-0.03190635541088094,-0.0036364418771711654,1.113607356420012,0.8992374490519884,0.1086038170129926,0.001464206913030619,-0.13683912580938118,0.1407189907344304,1.2325295054869283,-0.20467236998914906,-0.002201159782016182,-0.06273882691090282,0.12664176225459833,1.2186869420925572,-0.17276601457826812,1.2952683323978311,0.14292015051644658,3.9918738682526254,1.2051536091601132,-0.12054950773958328,1.2839355379722956,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,1.2344473432589187,1.1460059444932715,False,False,True,True,True,False,True
U56,1.0,ROTA,MILD,25.0,0.12035764924115933,1.1312164956718356,-0.2054151396166054,0.5859239463352088,3.420316210527467,-0.14318028990614073,0.00044172753242399665,-0.028586334916031353,-0.031793233626995265,0.0030851141083284798,1.0607606446346742,0.8087285560659379,0.10301431723937604,0.0023351268501190514,-0.13683912580938118,0.13480958205189308,1.1860877175015905,-0.2054151396166053,-0.001161203328507554,-0.05231500851127269,0.11991592170873533,1.159802830587867,-0.17362190598961014,1.2384027260128632,0.13597078538040064,3.9918738682526254,1.2051536091601132,-0.12054950773958328,1.2839355379722956,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,1.1830477041027128,1.0985114593479492,False,False,True,True,True,False,True
