panel,book,cost,arm,kind,family,sharpe_range,sharpe_at_1,cagr_mono,dd_mono,cagr_range,dd_range,mean_TO,mean_eps
u56,TOP20,10.0,ddctl-relV-c1.60-L60/recover,dd,REL-V,0.002520623293283064,1.17098731330246,True,True,0.18668687884434138,0.2575102934340959,6.350129546234683,0.0
u56,TOP20,10.0,ddctl-relV-c1.60-L60/high,dd,REL-V,0.002520623293283064,1.17098731330246,True,True,0.18668687884434138,0.2575102934340959,6.350129546234683,0.0
u56,TOP20,10.0,ddctl-relV-c1.60-L120/recover,dd,REL-V,0.002520623293283064,1.17098731330246,True,True,0.18668687884434138,0.2575102934340959,6.350129546234683,0.0
u56,TOP20,10.0,ddctl-relV-c1.60-L120/high,dd,REL-V,0.002520623293283064,1.17098731330246,True,True,0.18668687884434138,0.2575102934340959,6.350129546234683,0.0
u56,TOP20,25.0,control,ctl,PURE,0.005033081816007812,1.0668696117978038,True,True,0.1671047259281635,0.2589265162631877,6.350129546234683,0.0
u56,TOP20,25.0,g200-dg,gate,PURE,0.003934869345305847,1.034744195495856,True,True,0.15097037144755698,0.22954045497719577,6.2955897590795145,0.0
u56,TOP20,25.0,band3-dg,gate,PURE,0.004357172475772275,1.051521643276684,True,True,0.1545340202525332,0.2323547461078262,6.053751366247131,0.0
u56,TOP20,25.0,stop15,stop,PURE,0.004194920529692503,1.0098791068385995,True,True,0.1511863842108115,0.2703286992357954,7.3525769198672695,0.0
u56,TOP20,25.0,ddctl-abs-8/recover,dd,ABS,0.2573805330817407,0.9268953525443764,False,False,0.087302237428202,0.1888652908460969,5.5151935967503825,6.88
u56,TOP20,25.0,ddctl-abs-8/high,dd,ABS,0.24623864429449127,0.9285024866822936,False,False,0.0882210857294044,0.14004530071532992,5.106298980535523,4.84
u56,TOP20,25.0,ebud-abs-0.10,bud,ABS,0.01817399995299329,1.0785956911137111,True,True,0.1574771604678158,0.22803747644569441,5.871886420282809,0.0
u56,TOP20,25.0,ebud-abs-0.20,bud,ABS,0.004022034740287284,1.0660109686941404,True,True,0.1657144332755121,0.2545940049985926,6.345110521835364,0.0
u56,TOP20,25.0,ddctl-relM-8/recover,dd,REL-M,0.008289151653587012,0.9268953525443764,True,True,0.1171083547487207,0.1953976908894094,5.296840758991993,11.0
u56,TOP20,25.0,ddctl-relM-8/high,dd,REL-M,0.012610581936828735,0.9285024866822936,True,True,0.106522061004843,0.1510355013946059,4.811420122294432,8.0
u56,TOP20,25.0,ebud-relM-0.10,bud,REL-M,0.0027584875362967054,1.0785956911137111,True,True,0.1647683946193124,0.2407602272894439,5.8118350001419365,0.0
u56,TOP20,25.0,ebud-relM-0.20,bud,REL-M,0.0045395386307778285,1.0660109686941404,True,True,0.1667778740679793,0.2591810871573074,6.352130824529803,0.0
u56,TOP20,25.0,ddctl-relV-c0.40-L60/recover,dd,REL-V,0.03789749425261446,0.795619317140334,True,True,0.0821676093377474,0.1953976908894092,4.6709830860338695,22.92
u56,TOP20,25.0,ddctl-relV-c0.40-L60/high,dd,REL-V,0.01949334407600678,0.9139920508012608,True,True,0.09259926181896659,0.1953976908894093,4.401803541399858,15.32
u56,TOP20,25.0,ddctl-relV-c0.40-L120/recover,dd,REL-V,0.04000738823273309,0.8088334575266385,True,True,0.0857685572581604,0.19539769088940961,4.865292743797154,26.36
u56,TOP20,25.0,ddctl-relV-c0.40-L120/high,dd,REL-V,0.004170819642571821,0.941020436640932,True,True,0.0944714389972623,0.1953976908894096,4.40886098539648,18.0
u56,TOP20,25.0,ddctl-relV-c0.70-L60/recover,dd,REL-V,0.04062511176572292,0.8510786926875388,True,False,0.1135315151992707,0.1725116480621541,5.257141983781006,9.88
u56,TOP20,25.0,ddctl-relV-c0.70-L60/high,dd,REL-V,0.03827536228137418,0.8849712126341679,False,True,0.1061224800947052,0.17420494236257872,5.117410105340291,7.0
u56,TOP20,25.0,ddctl-relV-c0.70-L120/recover,dd,REL-V,0.02000178456985824,0.9580425963794325,True,True,0.12277721855351939,0.19539769088940973,5.244096801172483,7.2
u56,TOP20,25.0,ddctl-relV-c0.70-L120/high,dd,REL-V,0.008146939418405386,0.924521565790506,True,True,0.1151276425803065,0.1742049423625789,5.047197438562297,7.0
u56,TOP20,25.0,ddctl-relV-c1.00-L60/recover,dd,REL-V,0.010698151147637947,0.9901090661973831,True,True,0.14530923134365428,0.2589265162631863,5.869252519827,3.0
u56,TOP20,25.0,ddctl-relV-c1.00-L60/high,dd,REL-V,0.007233006919701412,0.9651718527144744,True,True,0.1385612382407257,0.2589265162631871,5.790241388421679,3.0
u56,TOP20,25.0,ddctl-relV-c1.00-L120/recover,dd,REL-V,0.03975655773823927,1.0001241508786376,True,True,0.1379609201578769,0.1804565614054019,5.847058172632411,4.44
u56,TOP20,25.0,ddctl-relV-c1.00-L120/high,dd,REL-V,0.055635452315188405,0.9618624520830806,True,True,0.1297710322164693,0.180456561405402,5.735511727889615,3.44
u56,TOP20,25.0,ddctl-relV-c1.30-L60/recover,dd,REL-V,0.003060125804990488,1.032524324099115,True,True,0.1565175432490116,0.2589265162631877,6.166923504088114,1.0
u56,TOP20,25.0,ddctl-relV-c1.30-L60/high,dd,REL-V,0.008210366225811283,1.017339792646325,True,True,0.1518192168798142,0.2589265162631877,6.151082909374382,1.0
u56,TOP20,25.0,ddctl-relV-c1.30-L120/recover,dd,REL-V,0.005033081816007812,1.0668696117978038,True,True,0.1671047259281635,0.2589265162631877,6.350129546234683,0.0
u56,TOP20,25.0,ddctl-relV-c1.30-L120/high,dd,REL-V,0.005033081816007812,1.0668696117978038,True,True,0.1671047259281635,0.2589265162631877,6.350129546234683,0.0
u56,TOP20,25.0,ddctl-relV-c1.60-L60/recover,dd,REL-V,0.005033081816007812,1.0668696117978038,True,True,0.1671047259281635,0.2589265162631877,6.350129546234683,0.0
u56,TOP20,25.0,ddctl-relV-c1.60-L60/high,dd,REL-V,0.005033081816007812,1.0668696117978038,True,True,0.1671047259281635,0.2589265162631877,6.350129546234683,0.0
u56,TOP20,25.0,ddctl-relV-c1.60-L120/recover,dd,REL-V,0.005033081816007812,1.0668696117978038,True,True,0.1671047259281635,0.2589265162631877,6.350129546234683,0.0
u56,TOP20,25.0,ddctl-relV-c1.60-L120/high,dd,REL-V,0.005033081816007812,1.0668696117978038,True,True,0.1671047259281635,0.2589265162631877,6.350129546234683,0.0
u56,EWall,10.0,control,ctl,PURE,0.002888617238680613,1.1240306130524902,True,True,0.1598353861949191,0.2609834208491264,0.5937823427105298,0.0
u56,EWall,10.0,g200-dg,gate,PURE,0.00027571160939166006,1.1711820871541068,True,True,0.0987755718367345,0.14222630487482368,2.200586733020284,0.0
u56,EWall,10.0,band3-dg,gate,PURE,0.00022742336097714144,1.2056219490390438,True,True,0.1043861754337898,0.1429082886403819,1.2485235461115474,0.0
u56,EWall,10.0,stop15,stop,PURE,0.0021495831773163943,1.0941026948045258,True,True,0.1461084213475456,0.2615786434133801,2.2984799106211082,0.0
u56,EWall,10.0,ddctl-abs-8/recover,dd,ABS,0.12207194863950288,1.0655461150060863,False,False,0.10829538617350831,0.1749399539545523,0.7052576177509363,5.32
u56,EWall,10.0,ddctl-abs-8/high,dd,ABS,0.18351366498294341,0.9920301100422272,False,False,0.10566936296002849,0.1749399539545528,0.6109811166781489,4.04
u56,EWall,10.0,ebud-abs-0.10,bud,ABS,0.002888617238680613,1.1240306130524902,True,True,0.1598353861949191,0.2609834208491264,0.5937823427105298,0.0
u56,EWall,10.0,ebud-abs-0.20,bud,ABS,0.002888617238680613,1.1240306130524902,True,True,0.1598353861949191,0.2609834208491264,0.5937823427105298,0.0
u56,EWall,10.0,ddctl-relM-8/recover,dd,REL-M,0.03859979424323523,1.0655461150060863,True,True,0.11121859631594161,0.1828754045272801,0.741816536582313,9.48
u56,EWall,10.0,ddctl-relM-8/high,dd,REL-M,0.02596891910442034,0.9920301100422272,True,True,0.0979777183002988,0.1828754045272798,0.6339814497945159,7.0
u56,EWall,10.0,ebud-relM-0.10,bud,REL-M,0.002888617238680613,1.1240306130524902,True,True,0.1598353861949191,0.2609834208491264,0.5937823427105298,0.0
u56,EWall,10.0,ebud-relM-0.20,bud,REL-M,0.002888617238680613,1.1240306130524902,True,True,0.1598353861949191,0.2609834208491264,0.5937823427105298,0.0
u56,EWall,10.0,ddctl-relV-c0.40-L60/recover,dd,REL-V,0.015591390011363115,1.1699838691093374,True,True,0.10617718046225469,0.18287540452728018,0.9891040963226737,19.96
u56,EWall,10.0,ddctl-relV-c0.40-L60/high,dd,REL-V,0.04220232180620531,1.184677812330886,True,True,0.1049515894702919,0.1828754045272806,0.8136602703512648,14.68
u56,EWall,10.0,ddctl-relV-c0.40-L120/recover,dd,REL-V,0.02569845951933436,1.1308193294111049,True,True,0.1044619554357764,0.1828754045272799,1.0741678745032328,23.12
u56,EWall,10.0,ddctl-relV-c0.40-L120/high,dd,REL-V,0.04108469948081761,1.074777314035742,True,True,0.0928020604953999,0.1828754045272804,0.930843916860547,19.48
u56,EWall,10.0,ddctl-relV-c0.70-L60/recover,dd,REL-V,0.04960497166254174,0.9971499576966478,True,True,0.10558111386470691,0.18594422008682931,0.6691719107999625,6.72
u56,EWall,10.0,ddctl-relV-c0.70-L60/high,dd,REL-V,0.040319025408043885,0.9735724147039536,True,True,0.1035362284792621,0.1859442200868289,0.6286290617841102,6.24
u56,EWall,10.0,ddctl-relV-c0.70-L120/recover,dd,REL-V,0.0551956257179711,1.0999681917391178,True,True,0.1156059488574317,0.1828754045272801,0.7094617405281309,9.32
u56,EWall,10.0,ddctl-relV-c0.70-L120/high,dd,REL-V,0.03518642220549251,1.0793419493625676,True,True,0.1037428374643443,0.1828754045272803,0.6246598379446475,7.52
u56,EWall,10.0,ddctl-relV-c1.00-L60/recover,dd,REL-V,0.03319505013974111,1.0746859146540448,True,True,0.1295525674834932,0.2609834208491267,0.5599700610744458,2.08
u56,EWall,10.0,ddctl-relV-c1.00-L60/high,dd,REL-V,0.017769973450318055,1.062366089759552,True,True,0.1249152191865599,0.2609834208491274,0.5421304806894374,2.0
u56,EWall,10.0,ddctl-relV-c1.00-L120/recover,dd,REL-V,0.04320471088431588,1.1553334001048758,False,True,0.128081067121745,0.1993961577227491,0.5943125484962174,3.08
u56,EWall,10.0,ddctl-relV-c1.00-L120/high,dd,REL-V,0.007654006999923135,1.109578256235019,True,True,0.12291871769682831,0.19939615772274438,0.5683050644775246,3.0
u56,EWall,10.0,ddctl-relV-c1.30-L60/recover,dd,REL-V,0.033419739906955126,1.0582698433217963,True,True,0.13184597273518558,0.26098342084912607,0.5567502491687468,1.0
u56,EWall,10.0,ddctl-relV-c1.30-L60/high,dd,REL-V,0.035544100842772375,1.0456582846019538,True,True,0.1297705238598419,0.26098342084912646,0.5505419962559572,1.0
u56,EWall,10.0,ddctl-relV-c1.30-L120/recover,dd,REL-V,0.07127450741796526,1.1188927882163897,True,True,0.1442190292701147,0.26098342084912707,0.5612571991437892,1.28
u56,EWall,10.0,ddctl-relV-c1.30-L120/high,dd,REL-V,0.008310603343949063,1.1143870011227244,True,True,0.1388454629165466,0.2609834208491274,0.5419151579187187,1.0
u56,EWall,10.0,ddctl-relV-c1.60-L60/recover,dd,REL-V,0.002888617238680613,1.1240306130524902,True,True,0.1598353861949191,0.2609834208491264,0.5937823427105298,0.0
u56,EWall,10.0,ddctl-relV-c1.60-L60/high,dd,REL-V,0.002888617238680613,1.1240306130524902,True,True,0.1598353861949191,0.2609834208491264,0.5937823427105298,0.0
u56,EWall,10.0,ddctl-relV-c1.60-L120/recover,dd,REL-V,0.002888617238680613,1.1240306130524902,True,True,0.1598353861949191,0.2609834208491264,0.5937823427105298,0.0
u56,EWall,10.0,ddctl-relV-c1.60-L120/high,dd,REL-V,0.002888617238680613,1.1240306130524902,True,True,0.1598353861949191,0.2609834208491264,0.5937823427105298,0.0
