panel,draw,gross,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,failset,nfail,firstfail,pass4b,pass4a,nfail_is,ff_is,nfail_oos,ff_oos
U56,14,0.625,0.08876402018062435,1.0233919610353501,-0.19667295375010185,1.0777127833836064,0.9759805803800027,0.09132494773393418,1.0446575400622946,-0.1966729537501022,CAGR,1,CAGR,False,False,2,H2,2,H1
U56,14,0.75,0.10651710072271037,1.0234967989623323,-0.23245539171700547,1.0786392038223835,0.9754328656807948,0.10959085190399254,1.0440423395265188,-0.2324553917170058,DD,1,DD,False,False,2,H2,2,H1
U56,14,1.0,0.1419131566597689,1.0234971099151313,-0.30065657379003985,1.0803190736379993,0.9741156834030871,0.14600161540484957,1.0425764500030577,-0.30065657379003985,DD,1,DD,False,False,2,H2,2,H1
U56,15,0.375,0.05045586311271255,1.0688390102280318,-0.10296628825537968,1.0914254361807139,1.0586485538873869,0.054544649680495993,1.1016046187514124,-0.10296628825537979,CAGR,1,CAGR,False,False,2,H2,1,CAGR
U56,15,0.5,0.06731131673177027,1.0686369857260263,-0.13571011860127746,1.0916540111711892,1.0581391543783867,0.07279417561576973,1.101084466770205,-0.1357101186012778,CAGR,1,CAGR,False,False,2,H2,1,CAGR
U56,15,0.625,0.08416795898729679,1.0683817997814586,-0.167679424868581,1.0918418589134595,1.0575690105581441,0.09105723548464884,1.100502887112563,-0.1676794248685809,CAGR,1,CAGR,False,False,2,H2,1,CAGR
U56,15,0.75,0.1010147209021075,1.0680715404480612,-0.19888174419806248,1.0919814045598135,1.0569409121964521,0.10932109539910884,1.0998627517715518,-0.1988817441980626,CAGR,1,CAGR,False,False,2,H2,0,-
U56,15,1.0,0.13463248115569137,1.067281109414459,-0.2590253123331593,1.0921308833958367,1.0554904021183849,0.14579446166693355,1.0983851571227699,-0.2590253123331593,DD,1,DD,False,False,2,H2,1,DD
U56,16,0.375,0.06544541774258184,0.967074620986032,-0.13147220932781922,1.0072116782320037,0.9390068130785155,0.07055283481070385,1.0014968880280437,-0.13147220932781933,CAGR,1,CAGR,False,False,2,H2,1,CAGR
U56,16,0.5,0.0872038482578561,0.9679242732611786,-0.17238684461666787,1.0083889334302756,0.9396388892334192,0.09406272312912978,1.0020454851700538,-0.17238684461666764,CAGR,1,CAGR,False,False,2,H2,1,CAGR
U56,16,0.625,0.10889222977506074,0.9687173263229722,-0.21190121211449475,1.0095162046068948,0.940212551252165,0.11752044709244958,1.0025320589031141,-0.21190121211449453,DD,1,DD,False,False,3,H2,1,DD
U56,16,0.75,0.13048265130775105,0.969443575487892,-0.25004861031684433,1.0105862660599767,0.9407152728223768,0.14089340285475682,1.0029451477060534,-0.25004861031684433,DD,1,DD,False,False,2,H2,1,DD
U56,16,1.0,0.17325110679536881,0.9706714466343229,-0.32237275388657183,1.0125044395003606,0.9415060754530724,0.18725036944410123,1.0035467639410312,-0.32237275388657194,DD,1,DD,False,False,2,H2,1,DD
U56,17,0.375,0.06318144616916821,1.0868263815571777,-0.10641530274009181,1.150800767347223,1.0300274227788548,0.06471726955262813,1.1072356475063465,-0.10641530274009225,CAGR,1,CAGR,False,False,1,CAGR,1,CAGR
U56,17,0.5,0.08439941497045322,1.087441275749081,-0.14007248830578745,1.1521166137720358,1.0300802146372914,0.08645606992981802,1.1072036447039242,-0.14007248830578756,CAGR,1,CAGR,False,False,1,CAGR,1,CAGR
U56,17,0.625,0.10566998915654735,1.0879948487396929,-0.17284638415352505,1.1533843593433895,1.0300651632633435,0.10824963209254967,1.107099171626126,-0.17284638415352516,CAGR,1,CAGR,False,False,1,CAGR,0,-
U56,17,0.75,0.12697653905329354,1.088487299482604,-0.20475196113508387,1.1546043892650903,1.029982669021776,0.130079886352503,1.1069232070860466,-0.20475196113508376,DD,1,DD,False,False,0,-,1,DD
U56,17,1.0,0.16962479674168707,1.089272510843853,-0.266012119056073,1.1568792177057343,1.0296058009806157,0.17377199310856195,1.1063455954105266,-0.26601211905607314,DD,1,DD,False,False,1,DD,1,DD
U56,18,0.375,0.06686102898624835,1.1814923467968388,-0.11140779824125924,1.2656997150734195,1.1215650296120974,0.07057603497314169,1.1848237107926745,-0.11140779824125868,CAGR,1,CAGR,False,False,1,CAGR,1,CAGR
U56,18,0.5,0.08944303944438947,1.1820760834664976,-0.1466115256538989,1.2662427089083566,1.1222713679656129,0.09444913493886187,1.1854729865730425,-0.14661152565389945,CAGR,1,CAGR,False,False,1,CAGR,1,CAGR
U56,18,0.625,0.1121505233920761,1.182606390248488,-0.18085626809560007,1.2667438968599642,1.1229188195571418,0.11847090973731778,1.1860602990783327,-0.18085626809559985,-,0,-,True,False,1,CAGR,0,-
U56,18,0.75,0.1349691231904817,1.1830816909016744,-0.21414942206385557,1.2672012832251252,1.1235064560176944,0.14262496613025966,1.1865847733188604,-0.21414942206385446,DD,1,DD,False,False,0,-,1,DD
U56,18,1.0,0.1808757177127982,1.183843934875074,-0.27791385759817755,1.2679420177025595,1.1244955011140962,0.19125950963121974,1.1874380381520142,-0.27791385759817755,DD,1,DD,False,False,1,DD,1,DD
U56,19,0.375,0.06914414577807326,1.1852528537966882,-0.10879031459966249,1.3339310030029023,1.0663552165178267,0.0699386213520341,1.1556286485020004,-0.10879031459966237,CAGR,1,CAGR,False,False,1,CAGR,1,CAGR
U56,19,0.5,0.09249774720709625,1.185772083697134,-0.1432148893878673,1.3349026490718017,1.066590652546218,0.09350272083969635,1.1557860434805018,-0.14321488938786708,CAGR,1,CAGR,False,False,1,CAGR,1,CAGR
U56,19,0.625,0.11597755766981122,1.1862242126821043,-0.17674172028480117,1.3358134718395334,1.0667606293194807,0.11716155887404534,1.1558735717983486,-0.17674172028480128,-,0,-,True,False,0,-,0,-
U56,19,0.75,0.13956585490539686,1.1866047260900885,-0.2093846909465984,1.3366588601378715,1.0668612725479665,0.14089485406065805,1.1558879076116793,-0.20938469094659828,DD,1,DD,False,False,0,-,1,DD
U56,19,1.0,0.1869913976994253,1.1871397439996938,-0.27207141983161176,1.3381405181568669,1.0668454742314004,0.18849713503338728,1.1556880974902766,-0.27207141983161176,DD,1,DD,False,False,1,DD,1,DD
U56,20,0.375,0.060878958134710226,1.1146034937605365,-0.10992256412061197,1.1069631920738523,1.1291377956700992,0.06819398199571047,1.1912535567909195,-0.10992256412061197,CAGR,1,CAGR,False,False,2,H2,1,CAGR
U56,20,0.5,0.08134158082104737,1.1150287569866697,-0.14465295806171086,1.108045954274625,1.1290659371968763,0.09121033828418734,1.1911243377802283,-0.14465295806171097,CAGR,1,CAGR,False,False,2,H2,1,CAGR
U56,20,0.625,0.10186661098341032,1.11539378389206,-0.17845215061117914,1.109078948084579,1.1289285560475841,0.11434314763267284,1.1909264948447233,-0.17845215061117892,CAGR,1,CAGR,False,False,2,H2,0,-
U56,20,0.75,0.12243950601853082,1.1156960232969115,-0.2113347278707307,1.110060195903556,1.1287229118827296,0.1375753396260846,1.1906571709791993,-0.2113347278707305,DD,1,DD,False,False,3,H2,1,DD
U56,20,1.0,0.16366638780270937,1.1160990550789627,-0.274412464811416,1.1118582939606252,1.128091328343908,0.18426318565082744,1.1898872341583189,-0.27441246481141623,DD,1,DD,False,False,2,H2,1,DD
U56,21,0.375,0.059764234083371504,0.952558986482568,-0.12575662393797338,0.8763494251743136,1.0229587032397087,0.06938754017539095,1.0637841954609562,-0.12575662393797316,"H1,CAGR",2,H1,False,False,3,H1,1,CAGR
U56,21,0.5,0.07961520996052518,0.9532940588553487,-0.1650963963039821,0.8774759209640797,1.0233585423596534,0.0926373611248914,1.0641433474755715,-0.16509639630398198,"H1,CAGR",2,H1,False,False,3,H1,1,CAGR
U56,21,0.625,0.09939679364650433,0.9539665249859294,-0.20318810490900685,0.8785498101016357,1.0236874482741118,0.11590875205554929,1.0644296641099864,-0.2031881049090073,"H1,DD,CAGR",3,H1,False,False,3,H1,1,DD
U56,21,0.75,0.119087379463513,0.9545763892874802,-0.24005563440878652,0.8795686855800467,1.023947592309443,0.1391770122787077,1.0646450332926052,-0.24005563440878663,"H1,DD",2,H1,False,False,4,H1,1,DD
U56,21,1.0,0.15810321596521693,0.9555953399742227,-0.3102189406633227,0.8814208705859933,1.0242554203158107,0.1855980945110982,1.0648572602944748,-0.31021894066332234,"H1,DD",2,H1,False,False,3,H1,1,DD
U56,22,0.375,0.0742678103485992,1.1496206383550585,-0.12475611601971348,1.371120614582479,0.9731781310221405,0.07158069022919644,1.064885715493751,-0.12475611601971293,CAGR,1,CAGR,False,False,1,CAGR,1,CAGR
U56,22,0.5,0.0993264656903301,1.1503481693979172,-0.1637831468834543,1.371985820850956,0.9739163262624544,0.09557606343030511,1.0655240379465607,-0.1637831468834542,CAGR,1,CAGR,False,False,1,CAGR,1,CAGR
U56,22,0.625,0.12450232904927239,1.151010474311515,-0.2015729385658772,1.3727981007458057,0.9745897034352653,0.11959877923277618,1.066092451086672,-0.2015729385658772,-,0,-,True,False,0,-,0,-
U56,22,0.75,0.14977252016161824,1.1516018103100218,-0.23816014882729408,1.3735553572209553,0.9751900898611011,0.14362180719862927,1.066582834739835,-0.23816014882729442,DD,1,DD,False,False,1,DD,1,DD
U56,22,1.0,0.20049389653966343,1.1525398470431942,-0.3081016201566147,1.3748579989633047,0.9761544051050901,0.19155273531857864,1.0673105868415682,-0.3081016201566149,DD,1,DD,False,False,1,DD,1,DD
U56,23,0.375,0.05974025395247362,1.239597920711057,-0.10622671759580371,1.4617021659923577,1.0754322109625845,0.05864595277229623,1.1478799032870617,-0.10622671759580338,CAGR,1,CAGR,False,False,1,CAGR,1,CAGR
U56,23,0.5,0.07990730622594788,1.2395056646463722,-0.13990491983380904,1.4622063537340324,1.0750191939596874,0.07833704552658438,1.1474354745488848,-0.1399049198338087,CAGR,1,CAGR,False,False,1,CAGR,1,CAGR
U56,23,0.625,0.10018488964217398,1.239352696339451,-0.17273547866504102,1.462666236601871,1.0745420861351318,0.09807816806703151,1.1469239946018726,-0.17273547866504046,CAGR,1,CAGR,False,False,1,CAGR,1,CAGR
U56,23,0.75,0.12056263025801583,1.2391392618340515,-0.2047297800524488,1.4630808689601424,1.0740026038958908,0.11785609252410079,1.1463476179340988,-0.2047297800524489,DD,1,DD,False,False,0,-,1,DD
U56,23,1.0,0.16157358178889836,1.2385222510425178,-0.2662597335474609,1.4637660471139042,1.0727301627131063,0.1574653355129454,1.1449926987274806,-0.2662597335474607,DD,1,DD,False,False,1,DD,1,DD
U56,24,0.375,0.06660415687996601,1.1545726929366105,-0.11248658822122526,1.244666414778121,1.0918162119329229,0.07027585594748453,1.1553318313354206,-0.11248658822122515,CAGR,1,CAGR,False,False,1,CAGR,1,CAGR
U56,24,0.5,0.08907672694307611,1.155113146992411,-0.14797945399324397,1.2455914694686485,1.092159995916601,0.09399127947475816,1.155580633135541,-0.14797945399324408,CAGR,1,CAGR,False,False,1,CAGR,1,CAGR
U56,24,0.625,0.11166008170205455,1.1555876669619445,-0.18249715584224513,1.2464719731336509,1.0924280879135124,0.11782171246169426,1.1557504264641878,-0.18249715584224535,-,0,-,True,False,1,CAGR,0,-
U56,24,0.75,0.1343374893972915,1.155989911567932,-0.21605512777389912,1.247296338223117,1.0926188483745514,0.14174748634082013,1.1558391026146773,-0.21605512777389935,DD,1,DD,False,False,1,DD,1,DD
U56,24,1.0,0.1799002857807659,1.1565503490809093,-0.280360804184715,1.2487324252975824,1.0927563310666688,0.18979902599109977,1.1557585199613587,-0.2803608041847151,DD,1,DD,False,False,1,DD,1,DD
U56,25,0.375,0.07202941906453875,1.1840703902495238,-0.10321714174102825,1.2889043842815484,1.110572608422936,0.07715401645734898,1.1963840898810028,-0.10321714174102814,CAGR,1,CAGR,False,False,1,CAGR,1,CAGR
U56,25,0.5,0.09636906873153328,1.1847059955928065,-0.1359598866498719,1.2894217881577703,1.111396924345297,0.10328408438269965,1.1971004389093702,-0.13595988664987158,CAGR,1,CAGR,False,False,1,CAGR,1,CAGR
U56,25,0.625,0.12084423989619575,1.1852751689218561,-0.1678902800765507,1.2898755261469539,1.1121573256127617,0.1295874463767206,1.1977496742152578,-0.16789028007655105,-,0,-,True,False,0,-,0,-
