panel,cadence,half,chooser,book,gross,turn_per_yr,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD,spy_CAGR,spy_MaxDD,v2_Sharpe,v2_MaxDD,pass4b,fail4b,pass4a,DD_binds,only_DD
B136,W,D/W,C_ISLEGS,BAND03,EXT,2.666067752269463,0.1052418687479828,1.1050297780592215,-0.16157983013208965,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.15163389387763448,-0.3371595330739303,1.0993768630350007,-0.12240985403190008,False,L5_CAGR,False,False,False
B136,M,M/Q,C_CAGR,TOP05,EXT,12.568548187309375,0.3516680118950768,1.1522413137330996,-0.3969539109926935,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.15163389387763448,-0.3371595330739303,1.0993768630350007,-0.12240985403190008,False,L4_DD,False,True,True
B136,M,M/Q,C_SHARPE,TOP20,EXT,8.375765768184793,0.20808598369273268,1.0051190817446478,-0.33675172386421537,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.15163389387763448,-0.3371595330739303,1.0993768630350007,-0.12240985403190008,False,L4_DD,False,True,True
B136,M,M/Q,C_ISLEGS,TOP20,CORE,6.299782732017368,0.15548074428192016,1.000411926222563,-0.2610525610883291,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.15163389387763448,-0.3371595330739303,1.0993768630350007,-0.12240985403190008,False,L4_DD,False,True,True
B136,Q,M/Q,C_CAGR,TOP05,EXT,5.948669799925824,0.23234027369728372,0.8527858532437701,-0.36611212470561405,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.15163389387763448,-0.3371595330739303,1.0993768630350007,-0.12240985403190008,False,"L2_H2,L3_OOS,L4_DD",False,True,False
B136,Q,M/Q,C_SHARPE,TOP05,EXT,5.948669799925824,0.23234027369728372,0.8527858532437701,-0.36611212470561405,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.15163389387763448,-0.3371595330739303,1.0993768630350007,-0.12240985403190008,False,"L2_H2,L3_OOS,L4_DD",False,True,False
B136,Q,M/Q,C_ISLEGS,EWELIG,CORE,1.9682261170733295,0.10969651952700232,0.9694689654665202,-0.24436024823827207,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.15163389387763448,-0.3371595330739303,1.0993768630350007,-0.12240985403190008,False,L4_DD,False,True,True
SMALL,D,D/W,C_CAGR,BAND03,EXT,4.882354704614777,0.04824159617117707,0.5522516027913356,-0.16816058595158123,0.1533169996349657,0.876893989426703,-0.33717267708462373,0.14058393631844446,-0.33717267708462384,0.6637465556616553,-0.13891550803383268,False,"L1_H1,L2_H2,L3_OOS,L5_CAGR",False,False,False
SMALL,D,D/W,C_SHARPE,BAND03,EXT,4.882354704614777,0.04824159617117707,0.5522516027913356,-0.16816058595158123,0.1533169996349657,0.876893989426703,-0.33717267708462373,0.14058393631844446,-0.33717267708462384,0.6637465556616553,-0.13891550803383268,False,"L1_H1,L2_H2,L3_OOS,L5_CAGR",False,False,False
SMALL,D,D/W,C_ISLEGS,BAND03,CORE,3.680806442021354,0.0367882446475718,0.5519380822754508,-0.12852212795456597,0.1533169996349657,0.876893989426703,-0.33717267708462373,0.14058393631844446,-0.33717267708462384,0.6637465556616553,-0.13891550803383268,False,"L1_H1,L2_H2,L3_OOS,L5_CAGR",False,False,False
SMALL,W,D/W,C_CAGR,TOP10,EXT,34.48571708233733,0.08287270823889803,0.42812543507424694,-0.39052996774428494,0.1533169996349657,0.876893989426703,-0.33717267708462373,0.14058393631844446,-0.33717267708462384,0.6637465556616553,-0.13891550803383268,False,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR",False,True,False
SMALL,W,D/W,C_SHARPE,BAND03,EXT,3.433049347644776,0.04917529473802751,0.559875624860544,-0.18190591005629708,0.1533169996349657,0.876893989426703,-0.33717267708462373,0.14058393631844446,-0.33717267708462384,0.6637465556616553,-0.13891550803383268,False,"L1_H1,L2_H2,L3_OOS,L5_CAGR",False,False,False
SMALL,W,D/W,C_ISLEGS,BAND03,CORE,2.5822129149910955,0.03752405319533958,0.5601459249085718,-0.13891550803383257,0.1533169996349657,0.876893989426703,-0.33717267708462373,0.14058393631844446,-0.33717267708462384,0.6637465556616553,-0.13891550803383268,False,"L1_H1,L2_H2,L3_OOS,L5_CAGR",False,False,False
SMALL,M,M/Q,C_CAGR,TOP10,EXT,15.41109751759128,0.1104275500996319,0.5094003045229151,-0.48371164102402864,0.1533169996349657,0.876893989426703,-0.33717267708462373,0.14058393631844446,-0.33717267708462384,0.6637465556616553,-0.13891550803383268,False,"L1_H1,L2_H2,L3_OOS,L4_DD",False,True,False
SMALL,M,M/Q,C_SHARPE,BAND03,EXT,2.1383425936351173,0.05428771778514396,0.5950799219890847,-0.21938477048525984,0.1533169996349657,0.876893989426703,-0.33717267708462373,0.14058393631844446,-0.33717267708462384,0.6637465556616553,-0.13891550803383268,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR",False,True,False
SMALL,M,M/Q,C_ISLEGS,BAND03,EXT,2.1383425936351173,0.05428771778514396,0.5950799219890847,-0.21938477048525984,0.1533169996349657,0.876893989426703,-0.33717267708462373,0.14058393631844446,-0.33717267708462384,0.6637465556616553,-0.13891550803383268,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR",False,True,False
SMALL,Q,M/Q,C_CAGR,TOP20,EXT,6.194894248237196,0.013849673471246327,0.18184325346948355,-0.5310731642233025,0.1533169996349657,0.876893989426703,-0.33717267708462373,0.14058393631844446,-0.33717267708462384,0.6637465556616553,-0.13891550803383268,False,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR",False,True,False
SMALL,Q,M/Q,C_SHARPE,BAND03,CORE,0.9578148612235123,0.034974438559640886,0.4700654819390615,-0.24076967162014873,0.1533169996349657,0.876893989426703,-0.33717267708462373,0.14058393631844446,-0.33717267708462384,0.6637465556616553,-0.13891550803383268,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR",False,True,False
SMALL,Q,M/Q,C_ISLEGS,BAND03,CORE,0.9578148612235123,0.034974438559640886,0.4700654819390615,-0.24076967162014873,0.1533169996349657,0.876893989426703,-0.33717267708462373,0.14058393631844446,-0.33717267708462384,0.6637465556616553,-0.13891550803383268,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR",False,True,False
