panel,book,kind,point,kdays,cost,n_phase_req,n_phase,metric,mean,sd,rng
small,RULESv2,kday,1,1,25.0,2,1,MaxDD,-0.15113411178973046,0.0,0.0
small,RULESv2,kday,1,1,25.0,2,1,OOSs,0.46099492505468964,0.0,0.0
small,RULESv2,kday,1,1,25.0,2,1,H1,0.43160668315350736,0.0,0.0
small,RULESv2,kday,1,1,25.0,2,1,H2,0.47166955312920306,0.0,0.0
small,RULESv2,kday,1,1,25.0,2,1,OOS_CAGR,0.0305246311151548,0.0,0.0
small,RULESv2,kday,1,1,25.0,2,1,OOS_MaxDD,-0.15113411178973057,0.0,0.0
small,RULESv2,kday,10,10,0.0,2,2,Sharpe,0.6113144748853361,0.020002265922671864,0.02828747574603574
small,RULESv2,kday,10,10,0.0,2,2,CAGR,0.0415542185148422,0.0014113660196498627,0.001995972966461368
small,RULESv2,kday,10,10,0.0,2,2,MaxDD,-0.1616076869687222,0.007851889263799285,0.011104248287116647
small,RULESv2,kday,10,10,0.0,2,2,OOSs,0.6140816550690544,0.012707431758882155,0.017971022336341735
small,RULESv2,kday,10,10,0.0,2,2,H1,0.6145130621652249,0.02783112774496865,0.039359158313072795
small,RULESv2,kday,10,10,0.0,2,2,H2,0.6111012326754949,0.013500026153886738,0.019091920079218117
small,RULESv2,kday,10,10,0.0,2,2,OOS_CAGR,0.04254785323783694,0.0009530493176838702,0.0013478152706789537
small,RULESv2,kday,10,10,0.0,2,2,OOS_MaxDD,-0.1616076869687229,0.007851889263798735,0.01110424828711587
small,RULESv2,kday,10,10,10.0,2,2,Sharpe,0.579395579995396,0.019723714268722426,0.027893544219198985
small,RULESv2,kday,10,10,10.0,2,2,CAGR,0.03921032990195761,0.0013984408886076529,0.0019776940708460256
small,RULESv2,kday,10,10,10.0,2,2,MaxDD,-0.1646001471194447,0.00786762037623086,0.011126495439668593
small,RULESv2,kday,10,10,10.0,2,2,OOSs,0.5822592205921531,0.012386378420917304,0.017516984351546694
small,RULESv2,kday,10,10,10.0,2,2,H1,0.5812004691918013,0.027692483664874097,0.03916308597466034
small,RULESv2,kday,10,10,10.0,2,2,H2,0.5802599713018223,0.013085028015446951,0.018505024083476984
small,RULESv2,kday,10,10,10.0,2,2,OOS_CAGR,0.04016215852164562,0.0009340867725547451,0.001320998182180233
small,RULESv2,kday,10,10,10.0,2,2,OOS_MaxDD,-0.16460014711944504,0.007867620376229446,0.011126495439666595
small,RULESv2,kday,10,10,25.0,2,2,Sharpe,0.531488795285147,0.01932658383847127,0.02733191697870674
small,RULESv2,kday,10,10,25.0,2,2,CAGR,0.03570396127390019,0.0013791462886784196,0.0019504073859455406
small,RULESv2,kday,10,10,25.0,2,2,MaxDD,-0.16906937373661446,0.007890846394466685,0.011159341989657623
small,RULESv2,kday,10,10,25.0,2,2,OOSs,0.5344953357256013,0.011925732296893237,0.01686553235549726
small,RULESv2,kday,10,10,25.0,2,2,H1,0.5312095304888418,0.027492898233488692,0.03888082955074301
small,RULESv2,kday,10,10,25.0,2,2,H2,0.5339651871861149,0.012491831996707758,0.01766611822863029
small,RULESv2,kday,10,10,25.0,2,2,OOS_CAGR,0.03659341344586253,0.0009057907239842159,0.0012809815265302227
small,RULESv2,kday,10,10,25.0,2,2,OOS_MaxDD,-0.1690693737366128,0.007890846394465271,0.011159341989655625
small,RULESv2,kday,2,2,0.0,2,2,Sharpe,0.6065828817085499,0.019452329269849893,0.027509747873168844
small,RULESv2,kday,2,2,0.0,2,2,CAGR,0.040470029013110254,0.001414167630432041,0.0019999350424260154
small,RULESv2,kday,2,2,0.0,2,2,MaxDD,-0.13909692185340938,0.0031541681499243183,0.0044606673756282245
small,RULESv2,kday,2,2,0.0,2,2,OOSs,0.6096551056311301,0.020232364107414937,0.02861288371957682
small,RULESv2,kday,2,2,0.0,2,2,H1,0.6043826377280269,0.03239130941797414,0.04580822908192239
small,RULESv2,kday,2,2,0.0,2,2,H2,0.6111436658166257,0.008342267608758358,0.01179774799325184
small,RULESv2,kday,2,2,0.0,2,2,OOS_CAGR,0.04151207279618441,0.0015155485578364084,0.002143309324927234
small,RULESv2,kday,2,2,0.0,2,2,OOS_MaxDD,-0.13909692185340927,0.0031541681499257313,0.004460667375630223
small,RULESv2,kday,2,2,10.0,2,2,Sharpe,0.5567967499793993,0.01944484118610122,0.027499158123575285
small,RULESv2,kday,2,2,10.0,2,2,CAGR,0.036883202966461415,0.0014115874062131217,0.001996286054341656
small,RULESv2,kday,2,2,10.0,2,2,MaxDD,-0.14366954029678386,0.0030629358998380085,0.004331645490230351
small,RULESv2,kday,2,2,10.0,2,2,OOSs,0.5592969000104421,0.020266311170131536,0.028660892116073367
small,RULESv2,kday,2,2,10.0,2,2,H1,0.5537914826448944,0.03235462147398485,0.04575634449395716
small,RULESv2,kday,2,2,10.0,2,2,H2,0.5618405330497704,0.008357915472437721,0.01181987741428936
small,RULESv2,kday,2,2,10.0,2,2,OOS_CAGR,0.03780463771624343,0.0015154500729530616,0.002143170046269516
small,RULESv2,kday,2,2,10.0,2,2,OOS_MaxDD,-0.14366954029678464,0.0030629358998403634,0.004331645490233682
small,RULESv2,kday,2,2,25.0,2,2,Sharpe,0.4821065909120455,0.019453142415619514,0.027510897834944426
small,RULESv2,kday,2,2,25.0,2,2,CAGR,0.031525919678075165,0.0014077189242233644,0.001990815194645945
small,RULESv2,kday,2,2,25.0,2,2,MaxDD,-0.15049641473205844,0.0029463760514627955,0.004166804971829974
small,RULESv2,kday,2,2,25.0,2,2,OOSs,0.4837499985079144,0.020342661095701955,0.02876886721630123
small,RULESv2,kday,2,2,25.0,2,2,H1,0.4778935625960897,0.03230902084546015,0.04569185546664478
small,RULESv2,kday,2,2,25.0,2,2,H2,0.48787518920678935,0.008408386406544859,0.011891254093809311
small,RULESv2,kday,2,2,25.0,2,2,OOS_CAGR,0.03226798825653576,0.0015152680936103597,0.002142912688614995
small,RULESv2,kday,2,2,25.0,2,2,OOS_MaxDD,-0.15049641473205772,0.002946376051462246,0.004166804971829197
small,RULESv2,kday,21,21,0.0,2,2,Sharpe,0.6033915139935369,0.04453730109022532,0.06298525523329068
small,RULESv2,kday,21,21,0.0,2,2,CAGR,0.04196951259337167,0.0025632503614070714,0.003624983424859618
small,RULESv2,kday,21,21,0.0,2,2,MaxDD,-0.18327181175150792,0.04174511050053969,0.05903650143262673
small,RULESv2,kday,21,21,0.0,2,2,OOSs,0.585675904506392,0.0699888968189623,0.09897924709690764
small,RULESv2,kday,21,21,0.0,2,2,H1,0.6399352779978525,0.014030663423550579,0.01984235450267735
small,RULESv2,kday,21,21,0.0,2,2,H2,0.5759631888983584,0.09292909100781643,0.13142158084225763
small,RULESv2,kday,21,21,0.0,2,2,OOS_CAGR,0.04155218326164323,0.004311833503102242,0.0060978534187818845
small,RULESv2,kday,21,21,0.0,2,2,OOS_MaxDD,-0.1832718117515078,0.041745110500538744,0.0590365014326254
small,RULESv2,kday,21,21,10.0,2,2,Sharpe,0.5801002414735559,0.04440730416730317,0.06280141182182741
small,RULESv2,kday,21,21,10.0,2,2,CAGR,0.040211386837642915,0.0025788342364324785,0.0036470223522748757
small,RULESv2,kday,21,21,10.0,2,2,MaxDD,-0.18538365438207383,0.0415697987464415,0.058788573172337655
small,RULESv2,kday,21,21,10.0,2,2,OOSs,0.562773941041618,0.06967368864155975,0.09853347541745405
small,RULESv2,kday,21,21,10.0,2,2,H1,0.6151442118734485,0.013915964290242748,0.019680145432760976
small,RULESv2,kday,21,21,10.0,2,2,H2,0.5538465228697154,0.09263751938025092,0.13100923629215128
small,RULESv2,kday,21,21,10.0,2,2,OOS_CAGR,0.039781808978890276,0.004319818061170184,0.006109145289091122
small,RULESv2,kday,21,21,10.0,2,2,OOS_MaxDD,-0.18538365438207444,0.04156979874644205,0.05878857317233843
small,RULESv2,kday,21,21,25.0,2,2,Sharpe,0.5451197845651875,0.044194669347728394,0.062500700776152
small,RULESv2,kday,21,21,25.0,2,2,CAGR,0.03757927417956364,0.0026021066191304226,0.003679934471515045
small,RULESv2,kday,21,21,25.0,2,2,MaxDD,-0.18854174560284176,0.04130795845346086,0.058418275078828685
small,RULESv2,kday,21,21,25.0,2,2,OOSs,0.5283821798729855,0.06917023451460447,0.0978214837630812
small,RULESv2,kday,21,21,25.0,2,2,H1,0.577899451348985,0.01373429045740381,0.01942321983443185
small,RULESv2,kday,21,21,25.0,2,2,H2,0.5206372177569322,0.09216533650987221,0.13034146887294146
small,RULESv2,kday,21,21,25.0,2,2,OOS_CAGR,0.03713140026342854,0.004331727902388338,0.006125988348067546
small,RULESv2,kday,21,21,25.0,2,2,OOS_MaxDD,-0.18854174560284165,0.04130795845346117,0.05841827507882913
small,RULESv2,kday,30,30,0.0,2,2,Sharpe,0.6251996964563187,0.08088719832436723,0.11439177289268243
small,RULESv2,kday,30,30,0.0,2,2,CAGR,0.04393097380226485,0.004931850135695204,0.006974689349491747
small,RULESv2,kday,30,30,0.0,2,2,MaxDD,-0.18906837170468582,0.028204278714362572,0.03988687347480235
small,RULESv2,kday,30,30,0.0,2,2,OOSs,0.5970266308924034,0.10325307364490721,0.14602189710533575
small,RULESv2,kday,30,30,0.0,2,2,H1,0.6749027693199994,0.031070112921282984,0.04393977507774194
small,RULESv2,kday,30,30,0.0,2,2,H2,0.5866016857351609,0.12352338196081439,0.17468844203917583
small,RULESv2,kday,30,30,0.0,2,2,OOS_CAGR,0.042916545268969375,0.0070548072868302164,0.00997700414496383
small,RULESv2,kday,30,30,0.0,2,2,OOS_MaxDD,-0.1890683717046847,0.02820427871436367,0.03988687347480391
small,RULESv2,kday,30,30,10.0,2,2,Sharpe,0.6054752640626908,0.08056714900081438,0.11393915479868566
small,RULESv2,kday,30,30,10.0,2,2,CAGR,0.04242736118841939,0.004937753499111172,0.006983037966098227
small,RULESv2,kday,30,30,10.0,2,2,MaxDD,-0.19086422715740226,0.028134445714167018,0.039788114698824595
small,RULESv2,kday,30,30,10.0,2,2,OOSs,0.5777155795481548,0.10302213727190189,0.1456953037545864
small,RULESv2,kday,30,30,10.0,2,2,H1,0.6535975545707575,0.03090144156612518,0.04370123775969392
small,RULESv2,kday,30,30,10.0,2,2,H2,0.5680921455860685,0.1230992396208297,0.17408861418959282
small,RULESv2,kday,30,30,10.0,2,2,OOS_CAGR,0.04140264049642617,0.007060600813100568,0.009985197428389325
small,RULESv2,kday,30,30,10.0,2,2,OOS_MaxDD,-0.19086422715740253,0.02813444571416741,0.03978811469882515
small,RULESv2,kday,30,30,25.0,2,2,Sharpe,0.5758419769735943,0.08006427268786813,0.11322798029672088
small,RULESv2,kday,30,30,25.0,2,2,CAGR,0.04017549607375248,0.004946564563686936,0.006995498693120217
small,RULESv2,kday,30,30,25.0,2,2,MaxDD,-0.19355114370778465,0.028029983120039775,0.03964038228144917
small,RULESv2,kday,30,30,25.0,2,2,OOSs,0.5487052888170691,0.10265641927276291,0.14517810040020007
small,RULESv2,kday,30,30,25.0,2,2,H1,0.621586877704754,0.030619240060735804,0.04330214456345016
small,RULESv2,kday,30,30,25.0,2,2,H2,0.5402857391478352,0.1224443655764991,0.17316248243445437
small,RULESv2,kday,30,30,25.0,2,2,OOS_CAGR,0.039135393902256066,0.007069240019657543,0.009997415111470342
small,RULESv2,kday,30,30,25.0,2,2,OOS_MaxDD,-0.1935511437077841,0.028029983120039303,0.039640382281448505
small,RULESv2,kday,5,5,0.0,2,2,Sharpe,0.6188900734567013,0.01461732963839159,0.020672025820291595
small,RULESv2,kday,5,5,0.0,2,2,CAGR,0.04165105262451674,0.0011297650183075797,0.0015977290111852671
small,RULESv2,kday,5,5,0.0,2,2,MaxDD,-0.14400306244253086,0.002019976999004076,0.002856678867673268
small,RULESv2,kday,5,5,0.0,2,2,OOSs,0.6127614551638971,0.013116561280699431,0.018549618854862948
small,RULESv2,kday,5,5,0.0,2,2,H1,0.6272886871335923,0.025194298809731817,0.03563011907120306
small,RULESv2,kday,5,5,0.0,2,2,H2,0.6142720025059154,0.005580303363665822,0.007891740699052407
small,RULESv2,kday,5,5,0.0,2,2,OOS_CAGR,0.04200796012714125,0.0010662459100742238,0.0015078994268518109
small,RULESv2,kday,5,5,0.0,2,2,OOS_MaxDD,-0.14400306244253114,0.0020199769990047823,0.002856678867674267
small,RULESv2,kday,5,5,10.0,2,2,Sharpe,0.5790909405892058,0.014415689847459228,0.020386864093240975
small,RULESv2,kday,5,5,10.0,2,2,CAGR,0.038759645685289,0.0011132181151261196,0.0015743281562907718
small,RULESv2,kday,5,5,10.0,2,2,MaxDD,-0.14766500924374615,0.002118622569640865,0.002996184771535848
small,RULESv2,kday,5,5,10.0,2,2,OOSs,0.5727476066420044,0.012822000507100854,0.01813304701389673
small,RULESv2,kday,5,5,10.0,2,2,H1,0.5864012484940402,0.025048082058373337,0.035423337358385765
small,RULESv2,kday,5,5,10.0,2,2,H2,0.5752463394502988,0.00532709786225301,0.007533654044886928
small,RULESv2,kday,5,5,10.0,2,2,OOS_CAGR,0.03904123085321376,0.0010419529418743535,0.0014735439817532558
small,RULESv2,kday,5,5,10.0,2,2,OOS_MaxDD,-0.14766500924374493,0.002118622569640865,0.002996184771535848
small,RULESv2,kday,5,5,25.0,2,2,Sharpe,0.5193700438054389,0.01413623343893049,0.01999165305020756
small,RULESv2,kday,5,5,25.0,2,2,CAGR,0.03443724629419398,0.0010885500720484137,0.0015394422752130765
small,RULESv2,kday,5,5,25.0,2,2,MaxDD,-0.1531289860511601,0.002264974415641095,0.003203157537027712
small,RULESv2,kday,5,5,25.0,2,2,OOSs,0.5127060173895457,0.012408545589972161,0.01754833346266349
small,RULESv2,kday,5,5,25.0,2,2,H1,0.525048566376134,0.024841890885273905,0.03513173900494693
small,RULESv2,kday,5,5,25.0,2,2,H2,0.5166852190424545,0.004977435111524481,0.00703915624054996
small,RULESv2,kday,5,5,25.0,2,2,OOS_CAGR,0.0346066222183854,0.0010057499487781207,0.001422345217918064
small,RULESv2,kday,5,5,25.0,2,2,OOS_MaxDD,-0.15312898605115882,0.0022649744156394464,0.0032031575370253806
small,RULESv2,kday,63,63,0.0,2,2,Sharpe,0.6062311183713542,0.03547964661415017,0.05017579742993583
small,RULESv2,kday,63,63,0.0,2,2,CAGR,0.04468929473229111,0.002687241069186936,0.0038003327654101415
small,RULESv2,kday,63,63,0.0,2,2,MaxDD,-0.20495313324132008,0.01533182330151575,0.021682472448911416
small,RULESv2,kday,63,63,0.0,2,2,OOSs,0.5876116776988469,0.06511630307584725,0.09208835894146006
small,RULESv2,kday,63,63,0.0,2,2,H1,0.6705684140732993,0.035620658140519734,0.050375217842978603
small,RULESv2,kday,63,63,0.0,2,2,H2,0.5562752101606826,0.09839954013556391,0.1391579641909902
small,RULESv2,kday,63,63,0.0,2,2,OOS_CAGR,0.044515095475803346,0.005566924245112807,0.007872819768142136
small,RULESv2,kday,63,63,0.0,2,2,OOS_MaxDD,-0.2049531332413208,0.01533182330151473,0.021682472448909973
small,RULESv2,kday,63,63,10.0,2,2,Sharpe,0.5932410831989987,0.03537956691809979,0.050034263366463216
small,RULESv2,kday,63,63,10.0,2,2,CAGR,0.043645574988848246,0.002684742598252928,0.0037967993939300726
small,RULESv2,kday,63,63,10.0,2,2,MaxDD,-0.20607534037968195,0.01538601390337801,0.021759109533018184
small,RULESv2,kday,63,63,10.0,2,2,OOSs,0.5748776790676833,0.06528198154016343,0.09232266367268915
small,RULESv2,kday,63,63,10.0,2,2,H1,0.6563688705856376,0.03578663344790687,0.05060994237370453
small,RULESv2,kday,63,63,10.0,2,2,H2,0.5441961331115566,0.09830120314369377,0.13901889468340445
small,RULESv2,kday,63,63,10.0,2,2,OOS_CAGR,0.043460260047073596,0.005576148672339617,0.007885865078231413
small,RULESv2,kday,63,63,10.0,2,2,OOS_MaxDD,-0.20607534037968278,0.015386013903376988,0.02175910953301674
small,RULESv2,kday,63,63,25.0,2,2,Sharpe,0.5737110263651013,0.035231550359066194,0.04982493634122209
small,RULESv2,kday,63,63,25.0,2,2,CAGR,0.042081446691346835,0.0026810026512757742,0.0037915103101924252
small,RULESv2,kday,63,63,25.0,2,2,MaxDD,-0.20775617588588302,0.015467010085277868,0.021873655431961403
small,RULESv2,kday,63,63,25.0,2,2,OOSs,0.5557361152537978,0.06553302037036167,0.09267768619103778
small,RULESv2,kday,63,63,25.0,2,2,H1,0.6350061479637654,0.03603576582160219,0.050962268755410656
small,RULESv2,kday,63,63,25.0,2,2,H2,0.526044069060725,0.09815635890553187,0.1388140539973643
small,RULESv2,kday,63,63,25.0,2,2,OOS_CAGR,0.041879498507516044,0.0055899528782620235,0.007905387173464673
small,RULESv2,kday,63,63,25.0,2,2,OOS_MaxDD,-0.2077561758858817,0.01546701008527677,0.02187365543195985
small,TOP20,cal,D,1,0.0,2,1,Sharpe,0.7758276415507315,0.0,0.0
small,TOP20,cal,D,1,0.0,2,1,CAGR,0.14757933116259192,0.0,0.0
small,TOP20,cal,D,1,0.0,2,1,MaxDD,-0.3156861485212339,0.0,0.0
small,TOP20,cal,D,1,0.0,2,1,OOSs,0.7885857361151866,0.0,0.0
small,TOP20,cal,D,1,0.0,2,1,H1,0.9215510036005357,0.0,0.0
small,TOP20,cal,D,1,0.0,2,1,H2,0.6997927869351285,0.0,0.0
small,TOP20,cal,D,1,0.0,2,1,OOS_CAGR,0.16405607414134682,0.0,0.0
small,TOP20,cal,D,1,0.0,2,1,OOS_MaxDD,-0.3156861485212339,0.0,0.0
small,TOP20,cal,D,1,10.0,2,1,Sharpe,0.5892558891448654,0.0,0.0
small,TOP20,cal,D,1,10.0,2,1,CAGR,0.10463694581306138,0.0,0.0
small,TOP20,cal,D,1,10.0,2,1,MaxDD,-0.3403441682928472,0.0,0.0
small,TOP20,cal,D,1,10.0,2,1,OOSs,0.6106610619873485,0.0,0.0
small,TOP20,cal,D,1,10.0,2,1,H1,0.7065201132861292,0.0,0.0
small,TOP20,cal,D,1,10.0,2,1,H2,0.5270105199559048,0.0,0.0
small,TOP20,cal,D,1,10.0,2,1,OOS_CAGR,0.11842737682181448,0.0,0.0
small,TOP20,cal,D,1,10.0,2,1,OOS_MaxDD,-0.3403441682928454,0.0,0.0
small,TOP20,cal,D,1,25.0,2,1,Sharpe,0.3094336454170468,0.0,0.0
small,TOP20,cal,D,1,25.0,2,1,CAGR,0.04320335547896259,0.0,0.0
small,TOP20,cal,D,1,25.0,2,1,MaxDD,-0.3970296695617693,0.0,0.0
small,TOP20,cal,D,1,25.0,2,1,OOSs,0.3437870693035092,0.0,0.0
small,TOP20,cal,D,1,25.0,2,1,H1,0.3840419902570819,0.0,0.0
small,TOP20,cal,D,1,25.0,2,1,H2,0.2678624033105181,0.0,0.0
small,TOP20,cal,D,1,25.0,2,1,OOS_CAGR,0.05330040193556096,0.0,0.0
small,TOP20,cal,D,1,25.0,2,1,OOS_MaxDD,-0.3970296695617693,0.0,0.0
small,TOP20,cal,M,21,0.0,2,2,Sharpe,0.750015645740485,0.022959614411504882,0.03246979808760697
small,TOP20,cal,M,21,0.0,2,2,CAGR,0.14602635820772225,0.00442631143984755,0.0062597496695195876
small,TOP20,cal,M,21,0.0,2,2,MaxDD,-0.34297318481176226,0.018560521441968746,0.026248541147948834
small,TOP20,cal,M,21,0.0,2,2,OOSs,0.7275173662823698,0.00929383279640953,0.013143464387110226
small,TOP20,cal,M,21,0.0,2,2,H1,0.89329735766946,0.03724758172571021,0.05267603524209963
small,TOP20,cal,M,21,0.0,2,2,H2,0.6779945436922563,0.01627821014692866,0.023020865560945847
small,TOP20,cal,M,21,0.0,2,2,OOS_CAGR,0.15366127759099024,0.001702629946971924,0.0024078823627102786
small,TOP20,cal,M,21,0.0,2,2,OOS_MaxDD,-0.3429731848117617,0.01856052144196812,0.026248541147947946
small,TOP20,cal,M,21,10.0,2,2,Sharpe,0.7144940651848644,0.022595698329868928,0.03195514302939173
small,TOP20,cal,M,21,10.0,2,2,CAGR,0.13742994291409238,0.0043882092294689114,0.006205865006845723
small,TOP20,cal,M,21,10.0,2,2,MaxDD,-0.3499377393991851,0.018305316163099276,0.025887626381382423
small,TOP20,cal,M,21,10.0,2,2,OOSs,0.6939878931283121,0.009143392609546276,0.01293070983452227
small,TOP20,cal,M,21,10.0,2,2,H1,0.851423837143524,0.0362478469606313,0.05126219677854915
small,TOP20,cal,M,21,10.0,2,2,H2,0.6455957865199917,0.016298816367014714,0.023050007156860786
small,TOP20,cal,M,21,10.0,2,2,OOS_CAGR,0.14461885564590682,0.0017206674190503128,0.002433391200354462
small,TOP20,cal,M,21,10.0,2,2,OOS_MaxDD,-0.34993773939918454,0.018305316163099588,0.025887626381382867
small,TOP20,cal,M,21,25.0,2,2,Sharpe,0.6610697110259228,0.02205099553043541,0.03118481694297026
small,TOP20,cal,M,21,25.0,2,2,CAGR,0.12464563180199639,0.004331652322052088,0.006125881461330973
small,TOP20,cal,M,21,25.0,2,2,MaxDD,-0.36025441518369083,0.01792829571245576,0.025354438946790347
small,TOP20,cal,M,21,25.0,2,2,OOSs,0.6435668608687257,0.00893205982950632,0.012631840150815754
small,TOP20,cal,M,21,25.0,2,2,H1,0.788384455308986,0.03469857341931186,0.04907119312458941
small,TOP20,cal,M,21,25.0,2,2,H2,0.5968895093474625,0.016347852403103214,0.02311935458414216
small,TOP20,cal,M,21,25.0,2,2,OOS_CAGR,0.13117651605983627,0.0017471088616258942,0.0024707850470535586
small,TOP20,cal,M,21,25.0,2,2,OOS_MaxDD,-0.36025441518369145,0.017928295712455525,0.025354438946790014
small,TOP20,cal,Q,63,0.0,2,2,Sharpe,0.5581263925669475,0.0810881616064065,0.11467597789168138
small,TOP20,cal,Q,63,0.0,2,2,CAGR,0.10233661712729081,0.01921361569298413,0.02717215589524269
small,TOP20,cal,Q,63,0.0,2,2,MaxDD,-0.4234921361841692,0.004236899151713752,0.00599188024276065
small,TOP20,cal,Q,63,0.0,2,2,OOSs,0.558211317003618,0.06772331524834369,0.09577523091307627
small,TOP20,cal,Q,63,0.0,2,2,H1,0.6720448450510009,0.09932657347290773,0.1404689873094338
small,TOP20,cal,Q,63,0.0,2,2,H2,0.503902455471254,0.07064839304269908,0.09991191560085005
small,TOP20,cal,Q,63,0.0,2,2,OOS_CAGR,0.11133584713973466,0.017910676054371327,0.025329520987362963
small,TOP20,cal,Q,63,0.0,2,2,OOS_MaxDD,-0.4234921361841692,0.004236899151713438,0.005991880242760206
small,TOP20,cal,Q,63,10.0,2,2,Sharpe,0.5384474601804814,0.08115983148071795,0.1147773343999462
small,TOP20,cal,Q,63,10.0,2,2,CAGR,0.09764663864611589,0.019145253482909717,0.027075477130601655
small,TOP20,cal,Q,63,10.0,2,2,MaxDD,-0.4271307327779212,0.004257447369279885,0.006020939810725268
small,TOP20,cal,Q,63,10.0,2,2,OOSs,0.5397488987235435,0.06802157306711762,0.09619703116547018
small,TOP20,cal,Q,63,10.0,2,2,H1,0.6481768504560859,0.09977694705747624,0.14110591174086518
small,TOP20,cal,Q,63,10.0,2,2,H2,0.4862518871144934,0.07049257734850053,0.0996915589328839
small,TOP20,cal,Q,63,10.0,2,2,OOS_CAGR,0.10639630767593089,0.017906984396192697,0.0253243001942991
small,TOP20,cal,Q,63,10.0,2,2,OOS_MaxDD,-0.42713073277792135,0.004257447369279335,0.0060209398107244905
small,TOP20,cal,Q,63,25.0,2,2,Sharpe,0.5088382197317974,0.08124060823094213,0.11489156997563765
small,TOP20,cal,Q,63,25.0,2,2,CAGR,0.0906395895376233,0.01904315193003974,0.02693108372979358
small,TOP20,cal,Q,63,25.0,2,2,MaxDD,-0.432552825994408,0.004287570522694326,0.006063540382825416
small,TOP20,cal,Q,63,25.0,2,2,OOSs,0.5119787453047207,0.06844198658412766,0.09679158566303075
small,TOP20,cal,Q,63,25.0,2,2,H1,0.6122068859613389,0.10043246742726777,0.1420329575382362
small,TOP20,cal,Q,63,25.0,2,2,H2,0.4597125458436019,0.07023161354461016,0.09932250038213364
small,TOP20,cal,Q,63,25.0,2,2,OOS_CAGR,0.09901784968965921,0.01790099282028688,0.025315826826393106
small,TOP20,cal,Q,63,25.0,2,2,OOS_MaxDD,-0.43255282599440836,0.004287570522693148,0.006063540382823751
small,TOP20,cal,W,5,0.0,2,2,Sharpe,0.8413317896173915,0.006940268116050464,0.009815021296224136
small,TOP20,cal,W,5,0.0,2,2,CAGR,0.16441950192079924,0.0014002825938388415,0.0019802986353618657
small,TOP20,cal,W,5,0.0,2,2,MaxDD,-0.3162946876411141,0.012242393675796399,0.017313359172221876
small,TOP20,cal,W,5,0.0,2,2,OOSs,0.8607297470383543,0.03319028173838035,0.04693814657340156
small,TOP20,cal,W,5,0.0,2,2,H1,1.0000868704808892,0.053415216936362565,0.07554052422850499
small,TOP20,cal,W,5,0.0,2,2,H2,0.7588881395605687,0.049227419049995044,0.06961808366112665
small,TOP20,cal,W,5,0.0,2,2,OOS_CAGR,0.18481508231493304,0.008945428154083711,0.012650745816739306
small,TOP20,cal,W,5,0.0,2,2,OOS_MaxDD,-0.3162946876411141,0.012242393675796714,0.01731335917222232
small,TOP20,cal,W,5,10.0,2,2,Sharpe,0.7622855142013427,0.0073085966208588865,0.01033591646313281
small,TOP20,cal,W,5,10.0,2,2,CAGR,0.14559274242295095,0.0014609225080855785,0.0020660564245107427
small,TOP20,cal,W,5,10.0,2,2,MaxDD,-0.317241081298638,0.012363246577898897,0.017484270985427375
small,TOP20,cal,W,5,10.0,2,2,OOSs,0.7853451996884437,0.0336023583383581,0.047520910889826684
small,TOP20,cal,W,5,10.0,2,2,H1,0.9083108078747139,0.054062408863996964,0.07645579183002393
small,TOP20,cal,W,5,10.0,2,2,H2,0.6861049975245439,0.050149786291800495,0.07092250792397659
small,TOP20,cal,W,5,10.0,2,2,OOS_CAGR,0.16471982276874375,0.008849141046593846,0.012514575283445462
small,TOP20,cal,W,5,10.0,2,2,OOS_MaxDD,-0.3172410812986381,0.012363246577899369,0.01748427098542804
small,TOP20,cal,W,5,25.0,2,2,Sharpe,0.6436014781200663,0.007778399019048708,0.01100031738628826
small,TOP20,cal,W,5,25.0,2,2,CAGR,0.11790985227454442,0.0015477429253516722,0.0021888390360993437
small,TOP20,cal,W,5,25.0,2,2,MaxDD,-0.3186589496025915,0.012544093819930963,0.01774002760782689
small,TOP20,cal,W,5,25.0,2,2,OOSs,0.6721678177879159,0.03411654681518926,0.04824808320737728
small,TOP20,cal,W,5,25.0,2,2,H1,0.7704431881661659,0.05506142622492594,0.07786861573089587
small,TOP20,cal,W,5,25.0,2,2,H2,0.5768519765234269,0.05143138418406802,0.0727349610447301
small,TOP20,cal,W,5,25.0,2,2,OOS_CAGR,0.13520089325638251,0.008706146391878031,0.0123123503033995
small,TOP20,cal,W,5,25.0,2,2,OOS_MaxDD,-0.31865894960259156,0.012544093819931199,0.017740027607827225
small,TOP20,kday,1,1,0.0,2,1,Sharpe,0.7758276415507315,0.0,0.0
small,TOP20,kday,1,1,0.0,2,1,CAGR,0.14757933116259192,0.0,0.0
small,TOP20,kday,1,1,0.0,2,1,MaxDD,-0.3156861485212339,0.0,0.0
small,TOP20,kday,1,1,0.0,2,1,OOSs,0.7885857361151866,0.0,0.0
small,TOP20,kday,1,1,0.0,2,1,H1,0.9215510036005357,0.0,0.0
small,TOP20,kday,1,1,0.0,2,1,H2,0.6997927869351285,0.0,0.0
small,TOP20,kday,1,1,0.0,2,1,OOS_CAGR,0.16405607414134682,0.0,0.0
small,TOP20,kday,1,1,0.0,2,1,OOS_MaxDD,-0.3156861485212339,0.0,0.0
small,TOP20,kday,1,1,10.0,2,1,Sharpe,0.5892558891448654,0.0,0.0
small,TOP20,kday,1,1,10.0,2,1,CAGR,0.10463694581306138,0.0,0.0
