file,rows,unparsed,n_fail,n_pass,null_rows,n_fail_real,infail_L1_H1,sole_L1_H1,infail_L2_H2,sole_L2_H2,infail_L3_OOS,sole_L3_OOS,infail_L4_DD,sole_L4_DD,infail_L5_CAGR,sole_L5_CAGR
2026-09-08_does-the-width-convergence-hold-past-n40_C.walkforward.csv,18,0,14,4,0,14,7,0,11,0,8,0,10,0,10,2
2026-09-08_does-turnover-level-predict-chooser-power_cloud.grid.csv,2016,0,1967,49,0,1967,1051,3,1355,4,1269,0,1915,538,906,0
2026-09-08_how-many-published-count-dials-are-gross-dials_cloud.grid.csv,216,0,212,4,0,212,147,0,156,1,150,0,109,10,189,37
2026-09-08_is-cost-blind-choosing-worse-than-not-choosing-generally_C.grid.csv,896,0,872,24,0,872,435,1,542,1,508,0,813,256,303,14
2026-09-08_is-phi-a-standalone-de-grossing-instrument_cloud.grid.csv,660,0,583,77,0,583,244,0,314,2,298,0,411,149,282,102
2026-09-08_is-phi-a-standalone-de-grossing-instrument_cloud.keep.csv,660,0,583,77,0,583,244,0,314,2,298,0,411,149,282,102
2026-09-08_is-selection-beats-do-nothing-just-a-rung-artefact_cloud.grid.csv,665,0,653,12,0,653,312,0,404,0,378,0,639,212,198,0
2026-09-08_is-the-DD-CAP-the-only-thing-4b-ever-tests-on-a-ranked-book_cloud.grid.csv,108,0,106,2,0,106,72,0,81,1,78,0,59,10,86,12
2026-09-08_is-the-hole-about-SHARE-or-about-PICK-ENTROPY_cloud.book.csv,98400,0,89298,9102,0,89298,54499,561,50065,310,45693,0,29503,5207,77859,21228
2026-09-08_is-the-top-decile-trim-a-drop-the-worst-rule_B.grid.csv.gz,3297,0,2846,451,0,2846,2048,12,2082,0,1876,0,1433,42,2780,451
2026-09-08_locate-the-n-ceiling-above-60_cloud.keep.csv,225,0,187,38,0,187,111,2,129,1,109,0,152,35,115,9
2026-09-08_locate-the-n-ceiling-above-60_cloud.ladder.csv,225,0,187,38,0,187,111,2,129,1,109,0,152,35,115,9
2026-09-08_locate-the-n-ceiling-above-60_cloud.walkforward.csv,15,0,13,2,0,13,7,0,12,0,9,0,11,0,8,0
2026-09-08_pre-register-K_CAGR-as-the-rule-8-default_cloud.grid.csv,1224,0,1038,186,0,1038,329,0,466,4,469,1,679,285,541,226
2026-09-08_pre-register-K_CAGR-as-the-rule-8-default_cloud.keeppaths.csv,1224,0,1038,186,0,1038,329,0,466,4,469,1,679,285,541,226
2026-09-08_price-the-BOTH-PATHS-row-on-the-cost-rung-it-dies-on_C.grid.csv,42,0,21,21,0,21,8,0,1,0,0,0,0,0,21,12
2026-09-08_price-the-DEFENSIVE-MENU-not-the-chooser_C.blend.csv,288,0,212,76,0,212,83,0,125,0,114,0,162,58,88,24
2026-09-08_price-the-DEFENSIVE-MENU-not-the-chooser_C.grid.csv,1224,0,1026,198,0,1026,429,5,575,5,554,0,620,220,558,189
2026-09-08_price-the-DEFENSIVE-MENU-not-the-chooser_C.picks.csv,864,0,686,178,0,686,242,0,372,1,344,0,539,232,233,68
2026-09-08_price-the-DEFENSIVE-MENU-not-the-chooser_C.walkforward.csv,864,0,686,178,0,686,242,0,372,1,344,0,539,232,233,68
2026-09-08_publish-EWall-beside-every-panel-claim_B.grid.csv,690,0,640,50,0,640,393,4,511,10,486,0,485,62,408,59
2026-09-08_publish-EWall-beside-every-panel-claim_B.walkforward.csv,69,0,69,0,0,69,28,0,38,0,36,0,69,31,11,0
2026-09-08_selector-comparison-needs-more-cells_B.grid.csv,816,0,728,88,0,728,338,5,437,2,422,0,419,124,435,138
2026-09-08_selector-comparison-needs-more-cells_B.picks.csv,576,0,493,83,0,493,197,0,291,0,273,0,351,134,198,68
2026-09-08_selector-comparison-needs-more-cells_B.walkforward.csv,576,0,493,83,0,493,197,0,291,0,273,0,351,134,198,68
2026-09-08_the-gap-vs-tilt-rule-as-a-leaderboard-column_B.grid.csv,665,0,653,12,0,653,302,0,404,0,378,0,639,212,186,0
2026-09-08_the-pool-mean-as-a-leaderboard-column_B.grid.csv,1224,0,1026,198,0,1026,429,5,575,5,554,0,620,220,558,189
2026-09-08_why-the-035-045-share-window-dips_cloud.book.csv,49200,0,44737,4463,0,44737,27178,220,25082,153,22915,0,14983,2671,38948,10758
2026-09-09_can-SMALL439-clear-a-4b-SHARPE-leg-under-ANY-unlevered-book-form_C.grid.csv,100,0,100,0,0,100,87,0,97,0,100,0,98,0,61,0
2026-09-09_can-SMALL439-clear-a-4b-SHARPE-leg-under-ANY-unlevered-book-form_C.wf_M.csv,50,0,50,0,0,50,45,0,47,0,50,0,49,0,31,0
2026-09-09_can-SMALL439-clear-a-4b-SHARPE-leg-under-ANY-unlevered-book-form_C.wf_W.csv,50,0,50,0,0,50,42,0,50,0,50,0,49,0,30,0
2026-09-09_can-any-B136-recomposition-reach-SMALL439-s-CHARACTERISTIC-SUPPORT_C.grid.csv,1800,0,1768,32,1800,0,1013,1,1334,0,1300,0,1536,287,1016,125
2026-09-09_can-any-B136-recomposition-reach-SMALL439-s-CHARACTERISTIC-SUPPORT_C.keeppaths.csv,1836,0,1801,35,1800,33,1025,1,1346,0,1312,0,1561,300,1032,133
2026-09-09_does-4b-discriminate-ANYTHING-on-gross-scalar-books_cloud.grid.csv,612,0,562,50,0,562,204,0,221,0,221,0,271,138,336,203
2026-09-09_does-4b-discriminate-ANYTHING-on-gross-scalar-books_cloud.keeppaths.csv,612,0,562,50,0,562,204,0,221,0,221,0,271,138,336,203
2026-09-09_does-MA-THRESH-theta-0-beat-RULES-v2-s-3-percent-BAND-on-its-own-terms_C.grid.csv,144,0,123,21,0,123,48,0,48,0,48,0,31,13,108,62
2026-09-09_does-MA-THRESH-theta-0-beat-RULES-v2-s-3-percent-BAND-on-its-own-terms_C.walkforward.csv,16,0,11,5,0,11,4,0,4,0,4,0,4,3,8,4
2026-09-09_does-de-lagging-the-breadth-gate-turn-it-into-a-real-bear-defence_cloud.books.csv,492,0,456,36,0,456,278,2,303,1,261,0,106,15,434,103
2026-09-09_does-de-lagging-the-breadth-gate-turn-it-into-a-real-bear-defence_cloud.keeppaths.csv,492,0,456,36,0,456,278,2,303,1,261,0,106,15,434,103
2026-09-09_does-de-lagging-the-breadth-gate-turn-it-into-a-real-bear-defence_cloud.walkforward.csv,6,0,6,0,0,6,2,0,4,0,2,0,1,0,6,2
2026-09-09_does-the-DRAWDOWN-a-vol-cap-BUYS-ever-clear-the-4b-DD-LEG-on-its-own_C.grid.csv,1728,0,1555,173,0,1555,617,1,796,11,739,0,561,178,1207,546
2026-09-09_how-many-published-dial-STEPS-in-the-record-are-NO-OPS_cloud.grid.csv,90,0,67,23,0,67,27,1,33,1,31,0,61,28,22,4
2026-09-09_how-many-published-dial-STEPS-in-the-record-are-NO-OPS_cloud.walkforward.csv,9,0,8,1,0,8,2,0,6,0,6,0,8,2,1,0
2026-09-09_is-4b-PASSAGE-on-the-LIVE-FAMILY-a-pure-GROSS-BOUND_cloud.grid.csv,3456,0,3229,227,0,3229,1152,0,1152,0,1152,0,617,237,2972,1840
2026-09-09_is-4b-PASSAGE-on-the-LIVE-FAMILY-a-pure-GROSS-BOUND_cloud.walkforward.csv,18,0,4,14,0,4,0,0,0,0,0,0,0,0,4,4
2026-09-09_is-EVOL-the-real-survivor-not-DISP_cloud.walkforward.csv,324,0,324,0,0,324,164,0,292,0,286,0,318,32,228,0
2026-09-09_is-the-BAND-a-TURNOVER-dial-with-a-free-SHARPE_cloud.grid.csv,264,0,211,53,0,211,91,0,97,0,92,0,68,21,188,91
2026-09-09_is-the-BAND-a-TURNOVER-dial-with-a-free-SHARPE_cloud.walkforward.csv,40,0,32,8,0,32,8,0,8,0,8,0,12,8,22,16
2026-09-09_is-the-ETF-dilution-slope-a-BETA-story-or-a-BREADTH-story_B.keeppaths.csv,116,0,109,7,0,109,41,1,38,0,33,0,86,46,56,2
2026-09-09_is-the-SELECTION-vs-TIMING-split-a-record-wide-way-to-read-every-ABSOLUTE-threshold_cloud.books.csv,146,0,129,17,0,129,61,0,64,0,64,0,62,16,112,46
2026-09-09_is-the-SELECTION-vs-TIMING-split-a-record-wide-way-to-read-every-ABSOLUTE-threshold_cloud.keeppaths.csv,146,0,129,17,0,129,61,0,64,0,64,0,62,16,112,46
2026-09-09_is-the-SELECTION-vs-TIMING-split-a-record-wide-way-to-read-every-ABSOLUTE-threshold_cloud.walkforward.csv,3,0,2,1,0,2,1,0,1,0,1,0,2,1,1,0
2026-09-09_is-the-UNCONDITIONAL-width-dial-a-B136-fact-or-a-panel-ordering_B.fillcontrol.csv,12,0,10,2,0,10,4,0,5,0,5,0,9,4,5,1
2026-09-09_is-the-UNCONDITIONAL-width-dial-a-B136-fact-or-a-panel-ordering_B.grid.csv,36,0,19,17,0,19,9,0,12,1,10,0,15,4,12,3
2026-09-09_is-the-UNCONDITIONAL-width-dial-a-B136-fact-or-a-panel-ordering_B.walkforward.csv,12,4,5,3,0,5,2,0,4,0,2,0,4,0,3,1
2026-09-09_is-the-UNCONDITIONAL-width-dial-a-B136-fact-or-a-panel-ordering_cloud.grid.csv,168,0,161,7,0,161,96,2,100,1,86,0,74,10,126,23
2026-09-09_is-the-UNCONDITIONAL-width-dial-a-B136-fact-or-a-panel-ordering_cloud.walkforward.csv,6,0,1,5,0,1,0,0,1,0,1,0,0,0,1,0
2026-09-09_is-the-VOL-TERM-decomposition-a-record-wide-fact_cloud.grid.csv,45,0,30,15,0,30,16,1,18,1,16,0,23,5,15,3
2026-09-09_is-the-VOL-TERM-decomposition-a-record-wide-fact_cloud.walkforward.csv,3,0,1,2,0,1,1,0,1,0,1,0,0,0,1,0
2026-09-09_is-the-narrow-day-effect-ORDERING-the-same-panel-ordering-as-the-gate-premium_B.books.csv,588,0,508,80,0,508,321,13,334,4,327,0,474,122,272,4
2026-09-09_is-the-no-trade-BAND-argmax-interior-or-a-grid-edge_B.cadence.csv,144,0,125,19,0,125,54,5,82,1,74,0,117,38,43,0
2026-09-09_is-the-no-trade-BAND-argmax-interior-or-a-grid-edge_B.grid.csv,162,0,110,52,0,110,63,6,97,9,78,0,88,7,38,0
2026-09-09_is-the-panel-ordering-an-ETF-SHARE-effect_B.grid.csv,840,0,784,56,0,784,181,0,117,0,93,0,508,366,331,198
2026-09-09_is-the-panel-ordering-an-ETF-SHARE-effect_B.keeppaths.csv,840,0,784,56,0,784,181,0,117,0,93,0,508,366,331,198
2026-09-09_is-the-vol-cap-the-real-universe-clause-not-the-trend-leg_B.gband.csv,170,0,143,27,0,143,0,0,0,0,0,0,38,38,105,105
2026-09-09_is-the-vol-cap-the-real-universe-clause-not-the-trend-leg_B.grid.csv,60,0,50,10,0,50,21,0,27,0,26,0,11,0,50,23
2026-09-09_is-the-vol-cap-the-real-universe-clause-not-the-trend-leg_B.keeppaths.csv,60,0,50,10,0,50,21,0,27,0,26,0,11,0,50,23
2026-09-09_is-the-vol-cap-the-real-universe-clause-not-the-trend-leg_B.walkforward.csv,6,0,4,2,0,4,2,0,2,0,2,0,1,0,4,2
2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.grid.csv,4464,0,4404,60,4464,0,2867,0,3339,0,3300,0,3939,619,2591,268
2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.keeppaths.csv,4500,0,4437,63,4464,33,2879,0,3351,0,3312,0,3964,632,2607,276
2026-09-09_price-the-OOS-LEG-of-4b-as-a-REDUNDANT-TEST-across-the-record_C.live.csv,39,0,39,0,0,39,13,0,15,0,15,0,36,22,3,2
2026-09-09_window-stamp-every-reach-and-every-depth-denominator_cloud.arms.csv,512,0,447,65,0,447,68,0,128,0,121,0,319,201,187,95
2026-09-09_window-stamp-every-reach-and-every-depth-denominator_cloud.walkforward.csv,96,0,81,15,0,81,18,0,22,0,20,0,37,24,49,28
2026-09-10_census-the-record-for-MaxDD-comparisons-that-are-EXACT-TIES_cloud.population.csv,990,0,820,170,0,820,482,12,474,1,381,0,453,83,680,168
2026-09-10_census-the-record-for-MaxDD-comparisons-that-are-EXACT-TIES_cloud.population_restated.csv,972,0,805,167,0,805,470,12,468,1,375,0,439,81,671,169
2026-09-10_does-a-ROLLING-breadth-quantile-fire-at-its-own-nominal-rate_B.grid.csv,7344,0,5423,1921,0,5423,3209,100,3162,4,2470,0,3484,635,4355,889
2026-09-10_does-a-ROLLING-breadth-quantile-fire-at-its-own-nominal-rate_cloud.grid.csv,1989,0,1494,495,0,1494,868,39,802,4,685,0,986,216,1143,299
2026-09-10_does-a-ROLLING-breadth-quantile-fire-at-its-own-nominal-rate_cloud.picks.csv,90,0,67,23,0,67,34,0,36,0,30,0,28,0,67,27
2026-09-10_does-every-published-MATCHED-GROSS-TWIN-claim-need-a-PLACEBO-column_cloud.arms.csv,2916,0,2368,548,0,2368,1327,26,1388,17,1136,0,1464,279,1911,480
2026-09-10_does-the-TAX-to-c-star-rho-close-under-a-TURNOVER-NORMALISATION_C.cells.csv.gz,1944,0,1452,492,0,1452,841,39,774,4,659,0,960,212,1117,292
2026-09-10_does-the-TAX-to-c-star-rho-close-under-a-TURNOVER-NORMALISATION_C.picks.csv,54,0,41,13,0,41,21,0,22,0,18,0,17,0,41,16
2026-09-10_is-K_CAGR-really-a-better-rule-8-selector-or-is-it-the-CAGR-floor-in-disguise_cloud.rescore.csv,360,0,277,83,0,277,69,0,135,0,121,0,167,86,126,56
2026-09-10_is-SMALL439s-weak-TAX-to-c-star-rho-an-EDGE-DISPERSION-effect_cloud.cells.csv.gz,1944,0,1452,492,0,1452,841,39,774,4,659,0,960,212,1117,292
2026-09-10_is-SMALL439s-weak-TAX-to-c-star-rho-an-EDGE-DISPERSION-effect_cloud.picks.csv,54,0,41,13,0,41,21,0,22,0,18,0,17,0,41,16
2026-09-10_is-p-over-n-1-the-crossover-for-key-reproduction_cloud.keeppaths.csv.gz,8100,0,8100,0,0,8100,2847,0,2820,0,2820,0,8100,4911,484,0
2026-09-10_is-the--0.014-Sharpe-cost-of-choosing-on-CAGR-a-record-wide-constant_B.keeppaths.csv,927,0,660,267,0,660,332,0,465,0,454,0,449,81,565,114
2026-09-10_is-the--0.014-Sharpe-cost-of-choosing-on-CAGR-a-record-wide-constant_B.walkforward.csv,918,0,660,258,0,660,332,0,465,0,454,0,449,81,565,114
2026-09-10_is-the-MATCHED-GROSS-TWIN-win-rate-a-FIRING-RATE-function_C.cells.csv,1989,0,1494,495,0,1494,868,39,802,4,685,0,986,216,1143,299
2026-09-10_is-the-TWIN-WIN-RATE-a-SWITCHING-COST-statistic_C.cells.csv.gz,9945,0,7840,2105,0,7840,5584,108,5264,10,4873,0,5632,887,6614,1082
2026-09-10_is-the-TWIN-WIN-RATE-a-SWITCHING-COST-statistic_C.g3.csv.gz,1944,0,1452,492,0,1452,841,39,774,4,659,0,960,212,1117,292
2026-09-10_is-the-TWIN-WIN-RATE-a-SWITCHING-COST-statistic_C.walkforward.csv,270,0,218,52,0,218,144,0,147,0,137,0,110,0,218,62
2026-09-10_name-the-4a-comparand-in-PROTOCOL_cloud.arms.csv,189,0,186,3,0,186,101,0,108,0,102,0,113,28,125,35
2026-09-10_name-the-4a-comparand-in-PROTOCOL_cloud.wf.csv,54,0,54,0,0,54,27,0,30,0,29,0,41,13,29,7
2026-09-10_publish-the-SIGN-BALANCE-of-every-fitted-SELECTOR-TARGET_C.walkforward.csv,31,0,28,3,0,28,2,0,2,0,2,0,15,14,13,12
2026-09-10_re-cut-the-record-s-SMALL-panel-results-without-the-max_1d_move-filter_cloud.grid.csv,21,0,21,0,0,21,19,0,21,0,21,0,18,0,9,0
2026-09-10_re-read-every-published-EXPANDING-QUANTILE-verdict-at-w-1008_cloud.books.csv,1728,0,1422,306,0,1422,881,53,830,14,744,0,848,89,1031,326
2026-09-10_re-read-every-published-EXPANDING-QUANTILE-verdict-at-w-1008_cloud.chooser.csv,6,0,5,1,0,5,2,0,3,0,2,0,3,0,4,2
2026-09-10_re-read-every-published-EXPANDING-QUANTILE-verdict-at-w-1008_cloud.wf.csv,114,0,96,18,0,96,38,0,57,4,49,0,56,4,74,35
2026-09-10_re-scope-idea-134-s-wall-in-the-record_cloud.grid.csv,288,0,274,14,0,274,123,0,172,0,175,1,234,70,110,23
2026-09-10_the-stop-family-never-beats-its-own-exposure_cloud.arms.csv,594,0,499,95,0,499,370,2,406,8,379,0,235,0,459,48
2026-09-11_does-any-other-committed-DEPTH-MATCHED-control-share-its-gates-RANKING-VARIABLE_cloud.keeppaths.csv,168,0,156,12,0,156,58,0,76,0,67,0,89,27,127,42
2026-09-11_does-any-published-COUNT-FORM-selector-claim-in-the-record-quote-its-FIXED-POLICY-twin_cloud.grid.csv,63,0,48,15,0,48,23,2,34,1,32,0,33,3,29,8
2026-09-11_does-any-published-COUNT-FORM-selector-claim-in-the-record-quote-its-FIXED-POLICY-twin_cloud.walkforward.csv,33,0,28,5,0,28,10,0,16,0,16,0,20,4,18,8
2026-09-11_does-any-published-panel-property-claim-have-an-INTERIOR-cap-mix_cloud.keeppaths.csv,400,0,395,5,0,395,181,0,334,1,311,0,308,27,271,32
2026-09-11_does-mrho-s-GAP-SHRINKAGE-survive-a-WIDER-overlap_cloud.grid.csv,9936,0,9545,391,0,9545,6343,2,7300,7,7286,0,8692,1426,5762,520
2026-09-11_does-mrho-s-GAP-SHRINKAGE-survive-a-WIDER-overlap_cloud.keeppaths.csv,9936,0,9545,391,0,9545,6343,2,7300,7,7286,0,8692,1426,5762,520
2026-09-11_does-the-2026-09-04-KEEP-4b-candidate-survive-a-COIN-FLIP-BAR-restatement_cloud.candidate.csv,9,0,5,4,0,5,3,0,5,1,4,0,3,0,3,0
2026-09-11_does-the-MIN-GAP-PAIR-restatement-change-any-published-VERDICT-not-just-the-count_C.keeppaths.csv,900,0,848,52,864,33,322,0,315,1,306,0,637,313,425,191
2026-09-11_does-the-MIN-GAP-PAIR-restatement-change-any-published-VERDICT-not-just-the-count_C.walkforward.csv,23,0,10,13,0,10,0,0,0,0,0,0,0,0,10,10
2026-09-11_does-the-OOS-SPAN-COLLAPSE-hold-for-the-OTHER-FOUR-STATISTICS_C.keeppaths.csv,900,0,848,52,864,33,322,0,315,1,306,0,637,313,425,191
2026-09-11_does-the-ORIGIN-asymmetry-show-up-in-4b-PASS-RATES-not-just-the-premium_C.grid.csv,5184,0,4940,244,0,4940,1826,22,2183,3,2077,0,3914,1728,2385,460
2026-09-11_does-the-ORIGIN-asymmetry-show-up-in-4b-PASS-RATES-not-just-the-premium_C.keeppaths.csv,5184,0,4940,244,0,4940,1826,22,2183,3,2077,0,3914,1728,2385,460
2026-09-11_does-the-ORIGIN-asymmetry-show-up-in-4b-PASS-RATES-not-just-the-premium_C.walkforward.csv,67,0,6,61,0,6,3,0,4,0,4,0,5,1,4,1
2026-09-11_does-the-RECORD-S-RELIANCE-GRAPH-have-a-LOAD-BEARING-CORE-worth-re-verifying_C.grid.csv,36,0,33,3,0,33,12,0,12,0,12,0,25,13,16,8
2026-09-11_does-the-RECORD-S-RELIANCE-GRAPH-have-a-LOAD-BEARING-CORE-worth-re-verifying_C.keeppaths.csv,36,0,33,3,0,33,12,0,12,0,12,0,25,13,16,8
2026-09-11_does-the-RECORD-S-RELIANCE-GRAPH-have-a-LOAD-BEARING-CORE-worth-re-verifying_C.walkforward.csv,79,0,9,70,0,9,0,0,0,0,0,0,0,0,9,9
2026-09-11_does-the-premium-order-in-any-NON-TREND-persistence-variable_C.grid.csv,3888,0,3846,42,3888,0,2325,1,2884,1,2813,0,3383,571,2180,295
2026-09-11_does-the-premium-order-in-any-NON-TREND-persistence-variable_C.keeppaths.csv,3888,0,3846,42,3888,0,2325,1,2884,1,2813,0,3383,571,2180,295
2026-09-11_how-many-of-the-record-s-TWO-PANEL-claims-would-flip-under-a-PARENT-SPECIFIC-floor_C.keeppaths.csv,900,0,848,52,864,33,322,0,315,1,306,0,637,313,425,191
2026-09-11_how-many-of-the-record-s-TWO-PANEL-claims-would-flip-under-a-PARENT-SPECIFIC-floor_C.walkforward.csv,23,0,9,14,0,9,0,0,0,0,0,0,0,0,9,9
2026-09-11_how-many-published-PANEL-ORDERING-claims-survive-a-draw-level-noise-floor_B.keeppaths.csv,900,0,848,52,864,33,322,0,315,1,306,0,637,313,425,191
2026-09-11_how-much-of-the-record-s-CAND-vs-EWALL-premia-is-EXPOSURE_C.grid.csv,198,0,153,45,0,153,96,5,107,2,95,0,106,10,106,20
2026-09-11_how-much-of-the-record-s-CAND-vs-EWALL-premia-is-EXPOSURE_C.walkforward.csv,12,0,8,4,0,8,3,0,5,0,4,0,7,2,4,1
2026-09-11_is-momac-s-0.0549-MATCHED-LEVEL-GAP-real-or-a-MATCHING-RESIDUAL_cloud.grid.csv,19440,0,19198,242,0,19198,10049,9,14522,16,14064,1,17066,2767,10530,1309
2026-09-11_is-momac-s-0.0549-MATCHED-LEVEL-GAP-real-or-a-MATCHING-RESIDUAL_cloud.keeppaths.csv,19440,0,19198,242,0,19198,10049,9,14522,16,14064,1,17066,2767,10530,1309
2026-09-11_is-momac-s-0.0549-MATCHED-LEVEL-GAP-real-or-a-MATCHING-RESIDUAL_cloud.walkforward.csv,27,0,9,18,0,9,0,0,2,0,2,0,9,7,2,0
2026-09-11_is-the-4b-DD-CAP-decided-by-WEIGHT-HANDLING-on-more-than-3-of-240-books_cloud.keeppaths.csv,288,0,258,30,0,258,96,0,108,0,103,0,124,48,201,94
2026-09-11_is-the-EQUAL-WEIGHT-BAR-the-right-4b-COMPARAND-for-PROTOCOL-itself_cloud.keeppaths.csv,72,0,63,9,0,63,24,0,27,0,27,0,37,17,41,19
2026-09-11_is-the-KEEP-4b-candidate-s-margin-a-TURNOVER-matched-fact_cloud.draws.csv,9000,0,7851,1149,9000,0,4896,0,4458,23,4033,0,1687,0,7821,2322
2026-09-11_is-the-ORIGIN-gap-a-MATCHING-RESIDUAL-or-a-real-panel-effect_cloud.grid.csv,5184,0,4940,244,0,4940,1826,22,2183,3,2077,0,3914,1728,2385,460
2026-09-11_is-the-ORIGIN-gap-a-MATCHING-RESIDUAL-or-a-real-panel-effect_cloud.keeppaths.csv,5184,0,4940,244,0,4940,1826,22,2183,3,2077,0,3914,1728,2385,460
2026-09-11_is-the-ORIGIN-gap-a-MATCHING-RESIDUAL-or-a-real-panel-effect_cloud.walkforward.csv,10,0,5,5,0,5,3,0,4,0,4,0,4,0,4,1
2026-09-11_is-the-RSS-BAR-the-right-object-when-the-two-parents-OVERLAP_cloud.keeppaths.csv,2628,0,2479,149,864,1664,915,2,909,3,879,0,1872,930,1222,550
2026-09-11_is-the-RSS-BAR-the-right-object-when-the-two-parents-OVERLAP_cloud.walkforward.csv,23,0,9,14,0,9,0,0,0,0,0,0,0,0,9,9
2026-09-11_is-the-record-s-LIVE-BOOK-CONSTANT-drifting-monotonically-with-the-PRICES-VINTAGE_C.grid.csv,32,0,16,16,0,16,0,0,0,0,0,0,0,0,16,16
2026-09-11_is-tpers-INFORMATION-or-TAUTOLOGY_B.grid.csv,3888,0,3839,49,3888,0,2485,2,2841,3,2788,0,3404,567,2166,283
2026-09-11_is-tpers-INFORMATION-or-TAUTOLOGY_B.keeppaths.csv,3888,0,3839,49,3888,0,2485,2,2841,3,2788,0,3404,567,2166,283
2026-09-11_price-PERSISTENCE-and-SELECTION-separately-on-the-composite_C.draws.csv,2520,0,2299,221,2520,0,1061,0,1545,8,1381,0,1839,430,1663,197
2026-09-11_price-PERSISTENCE-and-SELECTION-separately-on-the-composite_C.grid.csv,189,0,161,28,0,161,74,0,101,1,97,0,144,51,93,6
2026-09-11_price-the-ORIGIN-gap-against-a-SURVIVORSHIP-MATCHED-small-panel_cloud.grid.csv,6912,0,6595,317,0,6595,3069,30,3306,6,3241,0,5320,1764,3367,313
2026-09-11_price-the-ORIGIN-gap-against-a-SURVIVORSHIP-MATCHED-small-panel_cloud.keeppaths.csv,6912,0,6595,317,0,6595,3069,30,3306,6,3241,0,5320,1764,3367,313
2026-09-11_price-the-ORIGIN-gap-against-a-SURVIVORSHIP-MATCHED-small-panel_cloud.walkforward.csv,11,0,7,4,0,7,4,0,5,0,5,0,6,1,5,1
2026-09-11_publish-a-PERIOD-STABILITY-column-beside-every-FLOOR-COMPARISON-verdict-in-the-record_cloud.keeppaths.csv,900,0,848,52,864,33,322,0,315,1,306,0,637,313,425,191
2026-09-11_restate-the-KEEP-4b-CANDIDATE-against-a-GROSS-MATCHED-gated-equal-weight-book_cloud.grid.csv,12,0,9,3,0,9,4,0,5,1,4,0,4,0,8,4
2026-09-11_should-every-published-PANEL-ORDERING-quote-its-ADJACENT-GAP-over-FLOOR_cloud.grid.csv,900,0,848,52,864,33,322,0,315,1,306,0,637,313,425,191
2026-09-11_should-every-published-PANEL-ORDERING-quote-its-ADJACENT-GAP-over-FLOOR_cloud.keeppaths.csv,900,0,848,52,864,33,322,0,315,1,306,0,637,313,425,191
2026-09-12_adjudicate-the-THREE-2026-09-12-runs-of-idea-609-against-each-other_C.arms.csv.gz,3888,0,2905,983,0,2905,1676,76,1560,10,1318,0,1900,419,2235,587
2026-09-12_adjudicate-the-THREE-2026-09-12-runs-of-idea-609_cloud.grid.csv.gz,9720,0,7768,1952,0,7768,5519,105,5252,13,4844,0,5474,861,6563,1079
2026-09-12_adjudicate-the-THREE-2026-09-12-runs-of-idea-609_cloud.walkforward.csv,15,0,1,14,0,1,1,0,1,0,1,0,1,0,1,0
2026-09-12_does-ANY-cheap-to-compute-BOOK-STATISTIC-order-OOS-SHARPE-out-of-window-at-n-GE-30_C.books.csv,43,6,7,30,0,7,1,1,0,0,0,0,6,6,0,0
2026-09-12_does-the-NAMED-in-degree-predict-anything-the-record-should-act-on_C.grid.csv,36,0,33,3,0,33,6,0,12,0,12,0,25,13,16,8
2026-09-12_does-the-NAMED-in-degree-predict-anything-the-record-should-act-on_C.keeppaths.csv,56,0,36,20,0,36,6,0,12,0,12,0,25,13,19,11
2026-09-12_does-the-NAMED-in-degree-predict-anything-the-record-should-act-on_C.walkforward.csv,56,0,3,53,0,3,0,0,0,0,0,0,0,0,3,3
2026-09-12_does-the-PLACEBO-EXCESS-rate-slope-survive-outside-the-BREADTH-family_B.cells.csv,10368,0,8662,1706,0,8662,5103,88,4938,16,4555,0,5939,1360,6483,1388
2026-09-12_does-the-PLACEBO-EXCESS-rate-slope-survive-outside-the-BREADTH-family_B.walkforward.csv,864,0,697,167,0,697,349,2,414,1,390,0,491,117,508,123
2026-09-12_does-the-PLACEBO-EXCESS-rate-slope-survive-outside-the-BREADTH-family_cloud.cells.csv.gz,5400,0,3613,1787,0,3613,893,157,831,28,226,0,1365,792,2226,1240
2026-09-12_does-the-PLACEBO-EXCESS-rate-slope-survive-outside-the-BREADTH-family_cloud.walkforward.csv,8,0,2,6,0,2,0,0,2,1,0,0,1,0,0,0
2026-09-12_does-the-RULE-8-PICK-depend-on-the-UNIT-the-dial-is-written-in_cloud.keeppaths.csv,162,0,119,43,0,119,53,0,68,0,67,0,92,36,71,9
2026-09-12_does-the-RULE-8-PICK-depend-on-the-UNIT-the-dial-is-written-in_cloud.ladders.csv,162,0,119,43,0,119,53,0,68,0,67,0,92,36,71,9
2026-09-12_does-the-record-s-PUBLISHED-SHARPE-order-ANY-out-of-window-statistic_cloud.books.csv,16,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-12_how-many-of-the-record-s-committed-4b-PASSES-survive-their-OWN-ENTRY-DATE-CENSUS_B.books.csv,16,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-12_is-every-DECILE-LADDER-claim-in-the-record-a-DECILE-1-claim_cloud.ladder.csv,160,0,159,1,0,159,141,1,142,0,143,0,103,7,142,0
