block,k,q,seed,book,keep4a,keep4b,fails,ewall_keep4b,D
A,40,0.5,40,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,40,0.5,41,CAND10,False,False,"H1,H2,DD",False,0.061299705327567344
A,40,0.5,41,CAND20,False,False,"H1,DD",False,0.07329638248189951
A,40,0.5,41,EWall,False,False,"H1,H2,OOS,DD",False,0.0
A,40,0.5,42,CAND10,False,False,"H2,OOS,DD",False,-0.12027981367237583
A,40,0.5,42,CAND20,False,False,"H2,OOS,DD",False,-0.004577627211907687
A,40,0.5,42,EWall,False,False,"H2,OOS,DD",False,0.0
A,40,0.5,43,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.01339954339094418
A,40,0.5,43,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.01093650919273692
A,40,0.5,43,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,40,0.5,44,CAND10,False,False,"OOS,DD",False,-0.027029039232423946
A,40,0.5,44,CAND20,False,False,DD,False,0.056656023008593626
A,40,0.5,44,EWall,False,False,DD,False,0.0
A,40,0.5,45,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.15383015381192922
A,40,0.5,45,CAND20,False,False,"H2,OOS,DD,CAGR",False,-0.029594358257284903
A,40,0.5,45,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
A,40,0.5,46,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.04566762189960527
A,40,0.5,46,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.008050900322617793
A,40,0.5,46,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
A,40,0.5,47,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.1469882456131918
A,40,0.5,47,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.006238326898193258
A,40,0.5,47,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,40,0.5,48,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.35342317079649177
A,40,0.5,48,CAND20,False,False,"H2,OOS,DD,CAGR",False,-0.08138396668031045
A,40,0.5,48,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
A,40,0.5,49,CAND10,False,False,"H2,DD",False,0.1859479424090169
A,40,0.5,49,CAND20,False,False,"H2,OOS,DD",False,0.022477864806361714
A,40,0.5,49,EWall,False,False,"H2,OOS,DD",False,0.0
A,40,0.5,50,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.03779107322769726
A,40,0.5,50,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.06436444371433658
A,40,0.5,50,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,40,0.5,51,CAND10,False,False,"H1,H2,OOS,DD",False,0.027226454428013525
A,40,0.5,51,CAND20,False,False,"H1,H2,OOS,DD",False,0.0358816172162264
A,40,0.5,51,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
A,40,0.5,52,CAND10,False,False,"H1,H2,OOS,DD",False,0.0373527781000309
A,40,0.5,52,CAND20,False,False,"H2,OOS,DD",False,-0.013547909463140995
A,40,0.5,52,EWall,False,False,"H2,OOS,DD",False,0.0
A,40,0.5,53,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.17745345445632477
A,40,0.5,53,CAND20,False,False,"H2,OOS,DD,CAGR",False,-0.03609201405174134
A,40,0.5,53,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
A,40,0.5,54,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.12530807481994233
A,40,0.5,54,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.01367016539506516
A,40,0.5,54,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,40,0.5,55,CAND10,False,False,"H2,OOS,DD",False,0.2208570743202325
A,40,0.5,55,CAND20,False,False,"H2,OOS,DD,CAGR",False,0.02892081935074786
A,40,0.5,55,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
A,40,0.5,56,CAND10,False,False,"H2,OOS,DD",False,-0.07236390215210686
A,40,0.5,56,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.061002758623119324
A,40,0.5,56,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,40,0.5,57,CAND10,False,False,"H1,H2,OOS,DD",False,-0.03152583397636055
A,40,0.5,57,CAND20,False,False,"H1,H2,OOS,DD",False,0.04421138095668198
A,40,0.5,57,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
A,40,0.5,58,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.1672087811335693
A,40,0.5,58,CAND20,False,False,"H2,DD",False,0.05898547619763583
A,40,0.5,58,EWall,False,False,"H2,OOS,DD",False,0.0
A,40,0.5,59,CAND10,False,False,"H2,OOS,DD",False,0.03577991837887695
A,40,0.5,59,CAND20,False,False,"H2,OOS,DD",False,0.05268236399188575
A,40,0.5,59,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,40,0.75,0,CAND10,False,False,"H1,H2,OOS,CAGR",False,-0.009743794344607482
A,40,0.75,0,CAND20,False,False,"H1,H2,OOS,CAGR",False,0.014133333630564793
A,40,0.75,0,EWall,False,False,"H1,H2,OOS,CAGR",False,0.0
A,40,0.75,1,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.025840179873032332
A,40,0.75,1,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.002467846587884681
A,40,0.75,1,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,40,0.75,2,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.014160499374561791
A,40,0.75,2,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.015978768499859408
A,40,0.75,2,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,40,0.75,3,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.08899351599176059
A,40,0.75,3,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.021993069903795903
A,40,0.75,3,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,40,0.75,4,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.1570204213767441
A,40,0.75,4,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.03561175879690326
A,40,0.75,4,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,40,0.75,5,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.06108057210253687
A,40,0.75,5,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.05121541378910155
A,40,0.75,5,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,40,0.75,6,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.1130021734658056
A,40,0.75,6,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.004860395561480602
A,40,0.75,6,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,40,0.75,7,CAND10,False,False,"H1,H2,OOS,DD",False,0.011259498728631412
A,40,0.75,7,CAND20,False,False,"H1,H2,OOS,DD",False,-0.0021688676089695047
A,40,0.75,7,EWall,False,False,"H1,H2,OOS,DD",False,0.0
A,40,0.75,8,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.055284515169959414
A,40,0.75,8,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.007719722005293028
A,40,0.75,8,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,40,0.75,9,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.05298340792833839
A,40,0.75,9,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.04222689655114997
A,40,0.75,9,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,40,0.75,10,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.07391721872166207
A,40,0.75,10,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.002994711191945887
A,40,0.75,10,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,40,0.75,11,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.0806548180057225
A,40,0.75,11,CAND20,False,False,"H2,OOS,DD",False,0.050564552390403805
A,40,0.75,11,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
A,40,0.75,12,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.09154655817078722
A,40,0.75,12,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.005777484824536605
A,40,0.75,12,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,40,0.75,13,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.11733859338074742
A,40,0.75,13,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.01232559394361571
A,40,0.75,13,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,40,0.75,14,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.03849095687328974
A,40,0.75,14,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.0033635909214896342
A,40,0.75,14,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,40,0.75,15,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.1907133457648078
A,40,0.75,15,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.044457540213036495
A,40,0.75,15,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,40,0.75,16,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.026769662729587917
A,40,0.75,16,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.012673545504976569
A,40,0.75,16,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,40,0.75,17,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.049133334257656536
A,40,0.75,17,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.010890267428604439
A,40,0.75,17,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,40,0.75,18,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.08021281343620046
A,40,0.75,18,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.025926199121421023
A,40,0.75,18,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,40,0.75,19,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.13225270894872515
A,40,0.75,19,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.02174702300149023
A,40,0.75,19,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,40,0.75,20,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.1847406130699148
A,40,0.75,20,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.06344101119579687
A,40,0.75,20,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,40,0.75,21,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.06216741957934052
A,40,0.75,21,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.0065367715760956124
A,40,0.75,21,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,40,0.75,22,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.010202963163892076
A,40,0.75,22,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.00022916669208677964
A,40,0.75,22,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,40,0.75,23,CAND10,False,False,DD,False,0.14650178168690997
A,40,0.75,23,CAND20,False,False,"H2,OOS,DD",False,0.02647184032671357
A,40,0.75,23,EWall,False,False,"H2,OOS,DD",False,0.0
A,40,0.75,24,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.203884682685051
A,40,0.75,24,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.05318406651845953
A,40,0.75,24,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,40,0.75,25,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.041997825293541236
A,40,0.75,25,CAND20,False,False,"H2,OOS,DD,CAGR",False,0.018581893530527638
A,40,0.75,25,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
A,40,0.75,26,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.14793046014583644
A,40,0.75,26,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.015785142309786004
A,40,0.75,26,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,40,0.75,27,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.09904722238873409
A,40,0.75,27,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.008067863974241418
A,40,0.75,27,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,40,0.75,28,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.11770874585366392
A,40,0.75,28,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.00810481904037319
A,40,0.75,28,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,40,0.75,29,CAND10,False,False,"H2,OOS,DD",False,-0.015643532786602576
A,40,0.75,29,CAND20,False,False,"H1,H2,OOS,DD",False,-0.04055740148391995
A,40,0.75,29,EWall,False,False,"H1,H2,OOS,DD",False,0.0
A,40,0.75,30,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.053698293376297
A,40,0.75,30,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.014364551858867702
A,40,0.75,30,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,40,0.75,31,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.06555738417205051
A,40,0.75,31,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.007355788262863594
A,40,0.75,31,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,40,0.75,32,CAND10,False,False,"H2,OOS,DD",False,-0.03853778255563711
A,40,0.75,32,CAND20,False,False,"H2,OOS,CAGR",False,-0.004804017344185563
A,40,0.75,32,EWall,False,False,"H2,OOS,CAGR",False,0.0
A,40,0.75,33,CAND10,False,False,"H1,DD",False,0.14054027960330107
A,40,0.75,33,CAND20,False,False,"H1,H2,OOS,DD",False,0.0652953183437448
A,40,0.75,33,EWall,False,False,"H1,H2,OOS,DD",False,0.0
A,40,0.75,34,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.018626711631094972
A,40,0.75,34,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.012315302203466605
A,40,0.75,34,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,40,0.75,35,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.011421581235705025
A,40,0.75,35,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.00531002362432309
A,40,0.75,35,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,40,0.75,36,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.03006630163583801
A,40,0.75,36,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.04045628501671017
A,40,0.75,36,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,40,0.75,37,CAND10,False,False,"H2,OOS,DD",False,0.09668930531694298
A,40,0.75,37,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.022370474344524327
A,40,0.75,37,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,40,0.75,38,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.013734386976244406
A,40,0.75,38,CAND20,False,False,"H2,OOS,DD,CAGR",False,-0.030506369431441582
A,40,0.75,38,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
A,40,0.75,39,CAND10,False,False,"H1,H2,OOS",False,0.055959801337931325
A,40,0.75,39,CAND20,False,False,"H2,OOS,DD,CAGR",False,0.028494385693703883
A,40,0.75,39,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
A,40,0.75,40,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.1999140286066998
A,40,0.75,40,CAND20,False,False,"H2,OOS,DD,CAGR",False,-0.005207569889265018
A,40,0.75,40,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
A,40,0.75,41,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.18475615907266923
A,40,0.75,41,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.016882249627536983
A,40,0.75,41,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,40,0.75,42,CAND10,False,False,DD,False,0.07755447091876222
A,40,0.75,42,CAND20,False,False,"H1,DD",False,0.02065213493556184
A,40,0.75,42,EWall,False,False,H1,False,0.0
A,40,0.75,43,CAND10,False,False,"H1,OOS,DD",False,0.12578729269679256
A,40,0.75,43,CAND20,False,False,"H1,H2,OOS,DD",False,0.02120136898901348
A,40,0.75,43,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,40,0.75,44,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.0012515498438949724
A,40,0.75,44,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.06158803917322253
A,40,0.75,44,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,40,0.75,45,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.017350994572164602
A,40,0.75,45,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.07924038756615681
A,40,0.75,45,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,40,0.75,46,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.1381982819039409
A,40,0.75,46,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.01914498841661627
A,40,0.75,46,EWall,False,False,"H1,OOS,DD",False,0.0
A,40,0.75,47,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.04099487844099453
A,40,0.75,47,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.017753879256587557
A,40,0.75,47,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,40,0.75,48,CAND10,False,False,"H1,H2,OOS,DD",False,0.026617636068782757
A,40,0.75,48,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.024469512023439832
A,40,0.75,48,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,40,0.75,49,CAND10,False,False,"H1,H2,OOS,DD",False,0.14722774015107942
A,40,0.75,49,CAND20,False,False,"H2,OOS,DD",False,0.016647327366904108
A,40,0.75,49,EWall,False,False,"H2,OOS,DD",False,0.0
A,40,0.75,50,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.0315421120349509
A,40,0.75,50,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.02531397936533271
A,40,0.75,50,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,40,0.75,51,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.010345808765158504
A,40,0.75,51,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.046701972813831316
A,40,0.75,51,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,40,0.75,52,CAND10,False,False,"H1,H2,OOS,DD",False,0.25832899761939665
A,40,0.75,52,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.009709525893303761
A,40,0.75,52,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,40,0.75,53,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.10022002221018111
A,40,0.75,53,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.015563415894806809
A,40,0.75,53,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,40,0.75,54,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.0872720760953562
A,40,0.75,54,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.00715902739504648
A,40,0.75,54,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,40,0.75,55,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.09389714526771564
A,40,0.75,55,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.015607257223996696
A,40,0.75,55,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,40,0.75,56,CAND10,False,False,"H1,DD",False,-0.01643699675492405
A,40,0.75,56,CAND20,False,False,"H1,DD",False,-0.030435532773636753
A,40,0.75,56,EWall,False,False,"H1,DD",False,0.0
A,40,0.75,57,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.032865429052420236
A,40,0.75,57,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.006035110212764483
A,40,0.75,57,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,40,0.75,58,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.003416353371638925
A,40,0.75,58,CAND20,False,False,"H1,H2,OOS,DD",False,0.017420492624792505
A,40,0.75,58,EWall,False,False,"H1,H2,OOS,DD",False,0.0
A,40,0.75,59,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.04046448133945099
A,40,0.75,59,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.018928665722278
A,40,0.75,59,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,80,0.25,0,CAND10,False,False,"H2,OOS,DD",False,-0.06241526761146665
A,80,0.25,0,CAND20,False,False,"H2,OOS,DD",False,-0.039833337861776896
A,80,0.25,0,EWall,False,False,"H2,DD",False,0.0
A,80,0.25,1,CAND10,False,False,"H2,OOS,DD",False,-0.17859705988496455
A,80,0.25,1,CAND20,False,False,"H2,OOS,DD",False,-0.0957279612630979
A,80,0.25,1,EWall,False,False,"H2,DD",False,0.0
A,80,0.25,2,CAND10,False,False,"H2,OOS,DD",True,-0.213681529933049
A,80,0.25,2,CAND20,False,True,-,True,-0.08741471091770503
A,80,0.25,2,EWall,False,True,-,True,0.0
A,80,0.25,3,CAND10,False,False,"H2,OOS,DD",False,-0.3532260616723837
A,80,0.25,3,CAND20,False,False,"H2,DD",False,-0.15195556197097404
A,80,0.25,3,EWall,False,False,DD,False,0.0
A,80,0.25,4,CAND10,False,False,"H2,OOS,DD",False,-0.13317636549511214
A,80,0.25,4,CAND20,False,False,"H2,OOS,DD",False,0.026514450251276633
A,80,0.25,4,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
A,80,0.25,5,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.3929992792774753
A,80,0.25,5,CAND20,False,False,"H2,OOS,DD,CAGR",False,-0.17602775970884277
A,80,0.25,5,EWall,False,False,"H2,OOS,DD",False,0.0
A,80,0.25,6,CAND10,False,False,"H1,H2,OOS,DD",False,-0.12448957025321095
A,80,0.25,6,CAND20,False,False,"H2,OOS,DD",False,0.0523187882666305
A,80,0.25,6,EWall,False,False,"H2,OOS,DD",False,0.0
A,80,0.25,7,CAND10,False,False,"H2,DD",False,-0.0586889087711886
A,80,0.25,7,CAND20,False,False,"H2,DD",False,-0.03196614662417818
A,80,0.25,7,EWall,False,False,"H2,DD",False,0.0
A,80,0.25,8,CAND10,False,False,"H2,OOS,DD",False,-0.10605768541116112
A,80,0.25,8,CAND20,False,False,"H2,OOS,DD",False,-0.06298441561312729
A,80,0.25,8,EWall,False,False,"H2,DD",False,0.0
A,80,0.25,9,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.23032857977778276
A,80,0.25,9,CAND20,False,False,"H2,OOS,DD,CAGR",False,-0.19578721766412988
A,80,0.25,9,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
A,80,0.25,10,CAND10,False,False,"H2,OOS,DD",False,-0.1251370729754988
A,80,0.25,10,CAND20,False,False,DD,False,0.06007652530272933
A,80,0.25,10,EWall,False,False,"H2,DD",False,0.0
A,80,0.25,11,CAND10,False,False,"H2,OOS,DD",False,-0.18869846559782832
A,80,0.25,11,CAND20,False,False,"H2,OOS,DD",False,-0.1259971404154523
A,80,0.25,11,EWall,False,False,"H2,DD",False,0.0
A,80,0.25,12,CAND10,False,False,"H2,OOS,DD",False,-0.1808640400132414
A,80,0.25,12,CAND20,False,False,"H2,OOS,DD",False,-0.13650332707277635
A,80,0.25,12,EWall,False,False,"H2,OOS,DD",False,0.0
A,80,0.25,13,CAND10,False,False,"H2,OOS,DD",False,-0.18495757857552475
A,80,0.25,13,CAND20,False,False,"H2,OOS,DD",False,-0.0729187940755075
A,80,0.25,13,EWall,False,False,"H2,DD",False,0.0
A,80,0.25,14,CAND10,False,False,"H2,OOS,DD",False,-0.025784784868862487
A,80,0.25,14,CAND20,False,False,"H2,DD",False,0.06841502164762236
A,80,0.25,14,EWall,False,False,"H2,DD",False,0.0
A,80,0.25,15,CAND10,False,False,"H2,OOS,DD",False,-0.3010845290646954
A,80,0.25,15,CAND20,False,False,"H2,OOS,DD",False,-0.1308388124126887
A,80,0.25,15,EWall,False,False,DD,False,0.0
A,80,0.25,16,CAND10,False,False,"H2,OOS,DD",False,-0.10709766514690389
A,80,0.25,16,CAND20,False,False,"H2,OOS,DD",False,0.05253669956662299
A,80,0.25,16,EWall,False,False,"H2,OOS,DD",False,0.0
A,80,0.25,17,CAND10,False,False,"H2,OOS,DD",False,-0.23336635517670623
A,80,0.25,17,CAND20,False,False,"H2,OOS,DD",False,-0.10504498465453493
A,80,0.25,17,EWall,False,False,"H2,DD",False,0.0
A,80,0.25,18,CAND10,False,False,"H2,OOS,DD",False,-0.04527793249682466
A,80,0.25,18,CAND20,False,False,"H2,OOS,DD",False,-0.04790606308670853
A,80,0.25,18,EWall,False,False,"H2,OOS,DD",False,0.0
A,80,0.25,19,CAND10,False,False,"H2,OOS,DD",False,-0.0354497695619268
A,80,0.25,19,CAND20,False,False,"H2,OOS,DD",False,-0.06347836592769618
A,80,0.25,19,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
A,80,0.25,20,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.33174473605635824
A,80,0.25,20,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.13924938565184553
A,80,0.25,20,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
A,80,0.25,21,CAND10,False,False,"H2,OOS,DD",False,-0.12960093409455264
A,80,0.25,21,CAND20,False,False,"H2,DD",False,-0.036708671309112595
A,80,0.25,21,EWall,False,False,DD,False,0.0
A,80,0.25,22,CAND10,False,False,"H2,OOS,DD",False,-0.05081105893560822
A,80,0.25,22,CAND20,False,False,"H2,OOS,DD",False,-0.07567167872089842
A,80,0.25,22,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
A,80,0.25,23,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.2681016147109131
A,80,0.25,23,CAND20,False,False,"H2,OOS,DD",False,0.018466958208919526
A,80,0.25,23,EWall,False,False,"H2,OOS,DD",False,0.0
A,80,0.25,24,CAND10,False,False,"H1,H2,OOS,DD",True,-0.15271201156530434
A,80,0.25,24,CAND20,False,False,"H2,OOS",True,-0.10310905113277558
A,80,0.25,24,EWall,False,True,-,True,0.0
A,80,0.25,25,CAND10,False,False,"H2,OOS,DD",False,-0.1737544995421446
A,80,0.25,25,CAND20,False,False,"H2,OOS,DD",False,-0.05551120940980714
A,80,0.25,25,EWall,False,False,"H2,OOS,DD",False,0.0
A,80,0.25,26,CAND10,False,False,"H1,H2,OOS,DD",False,-0.207951467073896
A,80,0.25,26,CAND20,False,False,"H2,DD",False,-0.03835890589812885
A,80,0.25,26,EWall,False,False,"H2,DD",False,0.0
A,80,0.25,27,CAND10,False,False,"H1,H2,OOS,DD",False,-0.33022539432261566
