panel,cadence,cost_bps,chooser,arm,cap,gross,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,live_OOS_Sharpe,spy_OOS_Sharpe,ewbh_OOS_Sharpe,beats_live,beats_spy,beats_ewbh,pass4b_spy,pass4b_ewbh,spy_OOS_CAGR,ewbh_OOS_CAGR
B136,M,25.0,C_ISCALMAR,BLEND_BH,0.030,0.75,0.18195197061847868,1.0948281983797639,-0.26739643960279225,1.057138821217919,0.8736721309012504,1.0854678628517918,True,True,True,False,False,0.15257181383948715,0.24304642051615688
B136,M,25.0,C_ISCALMAR,BLEND_RB,0.030,0.75,0.12841973410604268,1.0660046643639471,-0.24188765366736242,1.057138821217919,0.8736721309012504,1.0854678628517918,True,True,False,False,False,0.15257181383948715,0.24304642051615688
B136,M,25.0,C_ISCALMAR,BLEND_CONST,INF,1.0,0.2430464205161571,1.0854678628517938,-0.3300481510974499,1.057138821217919,0.8736721309012504,1.0854678628517918,True,True,True,False,False,0.15257181383948715,0.24304642051615688
B136,M,50.0,C_ISSHARPE,CAND,0.020,0.75,0.10718344434131777,0.9521731279877252,-0.22195098649346456,0.9827932668211912,0.8736721309012504,1.0854678628517918,False,True,False,False,False,0.15257181383948715,0.24304642051615688
B136,M,50.0,C_ISSHARPE,BLEND_BH,0.030,0.75,0.1810480344924128,1.0901237113864657,-0.26772857115260174,0.9827932668211912,0.8736721309012504,1.0854678628517918,True,True,True,False,False,0.15257181383948715,0.24304642051615688
B136,M,50.0,C_ISSHARPE,BLEND_RB,0.030,0.75,0.12666861891058434,1.0529728924284594,-0.24194916424341628,0.9827932668211912,0.8736721309012504,1.0854678628517918,True,True,False,False,False,0.15257181383948715,0.24304642051615688
B136,M,50.0,C_ISSHARPE,BLEND_CONST,0.015,0.75,0.17784193911344626,1.107539632206216,-0.25648688912406814,0.9827932668211912,0.8736721309012504,1.0854678628517918,True,True,True,False,False,0.15257181383948715,0.24304642051615688
B136,M,50.0,C_ISCALMAR,CAND,0.030,0.75,0.1125602391142273,0.9837275702686646,-0.22195098649346445,0.9827932668211912,0.8736721309012504,1.0854678628517918,True,True,False,False,False,0.15257181383948715,0.24304642051615688
B136,M,50.0,C_ISCALMAR,BLEND_BH,0.030,0.75,0.1810480344924128,1.0901237113864657,-0.26772857115260174,0.9827932668211912,0.8736721309012504,1.0854678628517918,True,True,True,False,False,0.15257181383948715,0.24304642051615688
B136,M,50.0,C_ISCALMAR,BLEND_RB,0.030,0.75,0.12666861891058434,1.0529728924284594,-0.24194916424341628,0.9827932668211912,0.8736721309012504,1.0854678628517918,True,True,False,False,False,0.15257181383948715,0.24304642051615688
B136,M,50.0,C_ISCALMAR,BLEND_CONST,INF,1.0,0.24304642051615688,1.0854678628517935,-0.3300481510974499,0.9827932668211912,0.8736721309012504,1.0854678628517918,True,True,True,False,False,0.15257181383948715,0.24304642051615688
