panel,fold,chooser,ladder_set,ladder,rung,widest,narrowest,MULTIPLE,INFLATION,SURVIVES,moved,OOS_Sharpe,OOS_CAGR,OOS_MaxDD
B136,2019,CH_MATCHED/NG,NG,N,10,N,CADENCE,4.195704412904946,2.2460653734250635,True,True,1.5703273036202545,0.20704604897023482,-0.05450393803843401
B136,2019,CH_D2/NG,NG,H,63,N,CADENCE,4.195704412904946,2.2460653734250635,True,True,1.4181690989306048,0.14995233754109072,-0.050533883166749005
B136,2019,CH_ANCHOR/NG,NG,CADENCE,W,N,CADENCE,4.195704412904946,2.2460653734250635,True,False,2.0819337843057073,0.24794245126928605,-0.04953320677680695
B136,2020,CH_RAW/ALL4,ALL4,H,63,H,GROSS,24.682206721309644,0.6689675565108749,True,True,0.5685381455658922,0.1307983964909094,-0.28694818362899377
B136,2020,CH_MATCHED/ALL4,ALL4,H,63,H,GROSS,24.682206721309644,0.6689675565108749,True,True,0.5685381455658922,0.1307983964909094,-0.28694818362899377
B136,2020,CH_D2/ALL4,ALL4,H,63,H,GROSS,24.682206721309644,0.6689675565108749,True,True,0.5685381455658922,0.1307983964909094,-0.28694818362899377
B136,2020,CH_ANCHOR/ALL4,ALL4,CADENCE,W,H,GROSS,24.682206721309644,0.6689675565108749,True,False,0.3920371953007753,0.05671252041970698,-0.20740302267849475
B136,2020,CH_RAW/NG,NG,H,63,H,CADENCE,3.5985620068655635,1.8245208391861245,True,True,0.5685381455658922,0.1307983964909094,-0.28694818362899377
B136,2020,CH_MATCHED/NG,NG,H,63,H,CADENCE,3.5985620068655635,1.8245208391861245,True,True,0.5685381455658922,0.1307983964909094,-0.28694818362899377
B136,2020,CH_D2/NG,NG,H,63,H,CADENCE,3.5985620068655635,1.8245208391861245,True,True,0.5685381455658922,0.1307983964909094,-0.28694818362899377
B136,2020,CH_ANCHOR/NG,NG,CADENCE,W,H,CADENCE,3.5985620068655635,1.8245208391861245,True,False,0.3920371953007753,0.05671252041970698,-0.20740302267849475
B136,2021,CH_RAW/ALL4,ALL4,N,10,N,GROSS,52.53593629004155,0.8235284751771321,True,True,0.15419630030874337,0.011861979780205312,-0.11690502961607119
B136,2021,CH_MATCHED/ALL4,ALL4,N,10,N,GROSS,52.53593629004155,0.8235284751771321,True,True,0.15419630030874337,0.011861979780205312,-0.11690502961607119
B136,2021,CH_D2/ALL4,ALL4,CADENCE,W,N,GROSS,52.53593629004155,0.8235284751771321,True,False,0.8345194356742995,0.12131893072770317,-0.07545835933652467
B136,2021,CH_ANCHOR/ALL4,ALL4,CADENCE,W,N,GROSS,52.53593629004155,0.8235284751771321,True,False,0.8345194356742995,0.12131893072770317,-0.07545835933652467
B136,2021,CH_RAW/NG,NG,N,10,N,H,1.4145253674253893,1.2310439679203555,True,True,0.15419630030874337,0.011861979780205312,-0.11690502961607119
B136,2021,CH_MATCHED/NG,NG,N,10,N,H,1.4145253674253893,1.2310439679203555,True,True,0.15419630030874337,0.011861979780205312,-0.11690502961607119
B136,2021,CH_D2/NG,NG,CADENCE,W,N,H,1.4145253674253893,1.2310439679203555,True,False,0.8345194356742995,0.12131893072770317,-0.07545835933652467
B136,2021,CH_ANCHOR/NG,NG,CADENCE,W,N,H,1.4145253674253893,1.2310439679203555,True,False,0.8345194356742995,0.12131893072770317,-0.07545835933652467
B136,2022,CH_RAW/ALL4,ALL4,N,30,N,GROSS,54.817332250510994,0.8235284751771321,True,True,-0.45032640309615785,-0.07956461148714988,-0.16836728422323743
B136,2022,CH_MATCHED/ALL4,ALL4,N,30,N,GROSS,54.817332250510994,0.8235284751771321,True,True,-0.45032640309615785,-0.07956461148714988,-0.16836728422323743
B136,2022,CH_D2/ALL4,ALL4,N,30,N,GROSS,54.817332250510994,0.8235284751771321,True,True,-0.45032640309615785,-0.07956461148714988,-0.16836728422323743
B136,2022,CH_ANCHOR/ALL4,ALL4,CADENCE,W,N,GROSS,54.817332250510994,0.8235284751771321,True,False,-0.031706859010152875,-0.018543278115480732,-0.13754564938182756
B136,2022,CH_RAW/NG,NG,N,30,N,CADENCE,3.5786237879482914,2.2460653734250635,True,True,-0.45032640309615785,-0.07956461148714988,-0.16836728422323743
B136,2022,CH_MATCHED/NG,NG,N,30,N,CADENCE,3.5786237879482914,2.2460653734250635,True,True,-0.45032640309615785,-0.07956461148714988,-0.16836728422323743
B136,2022,CH_D2/NG,NG,N,30,N,CADENCE,3.5786237879482914,2.2460653734250635,True,True,-0.45032640309615785,-0.07956461148714988,-0.16836728422323743
B136,2022,CH_ANCHOR/NG,NG,CADENCE,W,N,CADENCE,3.5786237879482914,2.2460653734250635,True,False,-0.031706859010152875,-0.018543278115480732,-0.13754564938182756
B136,2023,CH_RAW/ALL4,ALL4,N,30,N,GROSS,40.207320703937015,0.8235284751771321,True,True,1.424749240337144,0.17119662759110943,-0.08175554279299313
B136,2023,CH_MATCHED/ALL4,ALL4,N,30,N,GROSS,40.207320703937015,0.8235284751771321,True,True,1.424749240337144,0.17119662759110943,-0.08175554279299313
B136,2023,CH_D2/ALL4,ALL4,N,30,N,GROSS,40.207320703937015,0.8235284751771321,True,True,1.424749240337144,0.17119662759110943,-0.08175554279299313
B136,2023,CH_ANCHOR/ALL4,ALL4,CADENCE,W,N,GROSS,40.207320703937015,0.8235284751771321,True,False,1.3425105838854015,0.15937835091467067,-0.07835474036575008
B136,2023,CH_RAW/NG,NG,N,30,N,H,4.1250238049832095,1.2310439679203555,True,True,1.424749240337144,0.17119662759110943,-0.08175554279299313
B136,2023,CH_MATCHED/NG,NG,N,30,N,H,4.1250238049832095,1.2310439679203555,True,True,1.424749240337144,0.17119662759110943,-0.08175554279299313
B136,2023,CH_D2/NG,NG,N,30,N,H,4.1250238049832095,1.2310439679203555,True,True,1.424749240337144,0.17119662759110943,-0.08175554279299313
B136,2023,CH_ANCHOR/NG,NG,CADENCE,W,N,H,4.1250238049832095,1.2310439679203555,True,False,1.3425105838854015,0.15937835091467067,-0.07835474036575008
B136,2024,CH_RAW/ALL4,ALL4,N,30,N,GROSS,57.372163780310906,0.8235284751771321,True,True,1.543163249363228,0.24346449889633037,-0.11079519701113683
B136,2024,CH_MATCHED/ALL4,ALL4,N,30,N,GROSS,57.372163780310906,0.8235284751771321,True,True,1.543163249363228,0.24346449889633037,-0.11079519701113683
B136,2024,CH_D2/ALL4,ALL4,N,30,N,GROSS,57.372163780310906,0.8235284751771321,True,True,1.543163249363228,0.24346449889633037,-0.11079519701113683
B136,2024,CH_ANCHOR/ALL4,ALL4,CADENCE,W,N,GROSS,57.372163780310906,0.8235284751771321,True,False,1.6876661593080484,0.31706138789154337,-0.12289889572980095
B136,2024,CH_RAW/NG,NG,N,30,N,CADENCE,5.048514218398031,2.2460653734250635,True,True,1.543163249363228,0.24346449889633037,-0.11079519701113683
B136,2024,CH_MATCHED/NG,NG,N,30,N,CADENCE,5.048514218398031,2.2460653734250635,True,True,1.543163249363228,0.24346449889633037,-0.11079519701113683
B136,2024,CH_D2/NG,NG,N,30,N,CADENCE,5.048514218398031,2.2460653734250635,True,True,1.543163249363228,0.24346449889633037,-0.11079519701113683
B136,2024,CH_ANCHOR/NG,NG,CADENCE,W,N,CADENCE,5.048514218398031,2.2460653734250635,True,False,1.6876661593080484,0.31706138789154337,-0.12289889572980095
B136,2025,CH_RAW/ALL4,ALL4,N,30,N,GROSS,41.80668541235747,0.8235284751771321,True,True,0.9964678868395076,0.16109212219339764,-0.17212934786961342
B136,2025,CH_MATCHED/ALL4,ALL4,N,30,N,GROSS,41.80668541235747,0.8235284751771321,True,True,0.9964678868395076,0.16109212219339764,-0.17212934786961342
B136,2025,CH_D2/ALL4,ALL4,N,30,N,GROSS,41.80668541235747,0.8235284751771321,True,True,0.9964678868395076,0.16109212219339764,-0.17212934786961342
B136,2025,CH_ANCHOR/ALL4,ALL4,CADENCE,W,N,GROSS,41.80668541235747,0.8235284751771321,True,False,0.8154063656966822,0.13378789455203166,-0.17554278746499452
B136,2025,CH_RAW/NG,NG,N,30,N,CADENCE,3.4445814145503424,2.2460653734250635,True,True,0.9964678868395076,0.16109212219339764,-0.17212934786961342
B136,2025,CH_MATCHED/NG,NG,N,30,N,CADENCE,3.4445814145503424,2.2460653734250635,True,True,0.9964678868395076,0.16109212219339764,-0.17212934786961342
B136,2025,CH_D2/NG,NG,N,30,N,CADENCE,3.4445814145503424,2.2460653734250635,True,True,0.9964678868395076,0.16109212219339764,-0.17212934786961342
B136,2025,CH_ANCHOR/NG,NG,CADENCE,W,N,CADENCE,3.4445814145503424,2.2460653734250635,True,False,0.8154063656966822,0.13378789455203166,-0.17554278746499452
B136,2026,CH_RAW/ALL4,ALL4,N,30,N,GROSS,44.337331499382934,0.8235284751771321,True,True,1.601297113952946,0.2980399878200435,-0.08911845498854298
B136,2026,CH_MATCHED/ALL4,ALL4,N,30,N,GROSS,44.337331499382934,0.8235284751771321,True,True,1.601297113952946,0.2980399878200435,-0.08911845498854298
B136,2026,CH_D2/ALL4,ALL4,N,30,N,GROSS,44.337331499382934,0.8235284751771321,True,True,1.601297113952946,0.2980399878200435,-0.08911845498854298
B136,2026,CH_ANCHOR/ALL4,ALL4,CADENCE,W,N,GROSS,44.337331499382934,0.8235284751771321,True,False,1.5195162643135298,0.3738185633800446,-0.1113422117633096
B136,2026,CH_RAW/NG,NG,N,30,N,CADENCE,5.62473123120262,2.2460653734250635,True,True,1.601297113952946,0.2980399878200435,-0.08911845498854298
B136,2026,CH_MATCHED/NG,NG,N,30,N,CADENCE,5.62473123120262,2.2460653734250635,True,True,1.601297113952946,0.2980399878200435,-0.08911845498854298
B136,2026,CH_D2/NG,NG,N,30,N,CADENCE,5.62473123120262,2.2460653734250635,True,True,1.601297113952946,0.2980399878200435,-0.08911845498854298
B136,2026,CH_ANCHOR/NG,NG,CADENCE,W,N,CADENCE,5.62473123120262,2.2460653734250635,True,False,1.5195162643135298,0.3738185633800446,-0.1113422117633096
SMALL,2013,CH_RAW/ALL4,ALL4,H,63,H,GROSS,150.2536677594862,0.6689675565108749,True,True,2.7522597886894653,0.4484734515391928,-0.05921587745665502
SMALL,2013,CH_MATCHED/ALL4,ALL4,H,63,H,GROSS,150.2536677594862,0.6689675565108749,True,True,2.7522597886894653,0.4484734515391928,-0.05921587745665502
SMALL,2013,CH_D2/ALL4,ALL4,CADENCE,W,H,GROSS,150.2536677594862,0.6689675565108749,True,False,1.9247539662391526,0.2975656558597253,-0.07850881565514078
SMALL,2013,CH_ANCHOR/ALL4,ALL4,CADENCE,W,H,GROSS,150.2536677594862,0.6689675565108749,True,False,1.9247539662391526,0.2975656558597253,-0.07850881565514078
SMALL,2013,CH_RAW/NG,NG,H,63,H,CADENCE,1.1513716593244094,1.8245208391861245,False,True,2.7522597886894653,0.4484734515391928,-0.05921587745665502
SMALL,2013,CH_MATCHED/NG,NG,CADENCE,W,H,CADENCE,1.1513716593244094,1.8245208391861245,False,False,1.9247539662391526,0.2975656558597253,-0.07850881565514078
SMALL,2013,CH_D2/NG,NG,CADENCE,W,H,CADENCE,1.1513716593244094,1.8245208391861245,False,False,1.9247539662391526,0.2975656558597253,-0.07850881565514078
SMALL,2013,CH_ANCHOR/NG,NG,CADENCE,W,H,CADENCE,1.1513716593244094,1.8245208391861245,False,False,1.9247539662391526,0.2975656558597253,-0.07850881565514078
SMALL,2014,CH_RAW/ALL4,ALL4,N,30,N,GROSS,144.56686079059295,0.8235284751771321,True,True,0.6080489919805498,0.08357983961556603,-0.13623980928459944
SMALL,2014,CH_MATCHED/ALL4,ALL4,N,30,N,GROSS,144.56686079059295,0.8235284751771321,True,True,0.6080489919805498,0.08357983961556603,-0.13623980928459944
SMALL,2014,CH_D2/ALL4,ALL4,N,30,N,GROSS,144.56686079059295,0.8235284751771321,True,True,0.6080489919805498,0.08357983961556603,-0.13623980928459944
SMALL,2014,CH_ANCHOR/ALL4,ALL4,CADENCE,W,N,GROSS,144.56686079059295,0.8235284751771321,True,False,0.6685404475667729,0.10169874328442008,-0.14382588541163
SMALL,2014,CH_RAW/NG,NG,N,30,N,CADENCE,7.378296326528208,2.2460653734250635,True,True,0.6080489919805498,0.08357983961556603,-0.13623980928459944
SMALL,2014,CH_MATCHED/NG,NG,N,30,N,CADENCE,7.378296326528208,2.2460653734250635,True,True,0.6080489919805498,0.08357983961556603,-0.13623980928459944
SMALL,2014,CH_D2/NG,NG,N,30,N,CADENCE,7.378296326528208,2.2460653734250635,True,True,0.6080489919805498,0.08357983961556603,-0.13623980928459944
SMALL,2014,CH_ANCHOR/NG,NG,CADENCE,W,N,CADENCE,7.378296326528208,2.2460653734250635,True,False,0.6685404475667729,0.10169874328442008,-0.14382588541163
SMALL,2015,CH_RAW/ALL4,ALL4,N,15,N,GROSS,106.09569400814397,0.8235284751771321,True,True,-0.2020872757622342,-0.04705745102665848,-0.17799996185671418
SMALL,2015,CH_MATCHED/ALL4,ALL4,N,15,N,GROSS,106.09569400814397,0.8235284751771321,True,True,-0.2020872757622342,-0.04705745102665848,-0.17799996185671418
SMALL,2015,CH_D2/ALL4,ALL4,N,15,N,GROSS,106.09569400814397,0.8235284751771321,True,True,-0.2020872757622342,-0.04705745102665848,-0.17799996185671418
SMALL,2015,CH_ANCHOR/ALL4,ALL4,CADENCE,W,N,GROSS,106.09569400814397,0.8235284751771321,True,False,-0.03944925724567572,-0.01858504438921693,-0.12410381506500423
SMALL,2015,CH_RAW/NG,NG,N,15,N,CADENCE,33.22549959626312,2.2460653734250635,True,True,-0.2020872757622342,-0.04705745102665848,-0.17799996185671418
SMALL,2015,CH_MATCHED/NG,NG,N,15,N,CADENCE,33.22549959626312,2.2460653734250635,True,True,-0.2020872757622342,-0.04705745102665848,-0.17799996185671418
SMALL,2015,CH_D2/NG,NG,N,15,N,CADENCE,33.22549959626312,2.2460653734250635,True,True,-0.2020872757622342,-0.04705745102665848,-0.17799996185671418
SMALL,2015,CH_ANCHOR/NG,NG,CADENCE,W,N,CADENCE,33.22549959626312,2.2460653734250635,True,False,-0.03944925724567572,-0.01858504438921693,-0.12410381506500423
SMALL,2016,CH_RAW/ALL4,ALL4,N,30,N,GROSS,58.82460563670517,0.8235284751771321,True,True,0.09375636194569542,0.004115637064578959,-0.12044833354079176
SMALL,2016,CH_MATCHED/ALL4,ALL4,N,30,N,GROSS,58.82460563670517,0.8235284751771321,True,True,0.09375636194569542,0.004115637064578959,-0.12044833354079176
SMALL,2016,CH_D2/ALL4,ALL4,N,30,N,GROSS,58.82460563670517,0.8235284751771321,True,True,0.09375636194569542,0.004115637064578959,-0.12044833354079176
SMALL,2016,CH_ANCHOR/ALL4,ALL4,CADENCE,W,N,GROSS,58.82460563670517,0.8235284751771321,True,False,-0.078685610852611,-0.018522218459338102,-0.13391865814824344
SMALL,2016,CH_RAW/NG,NG,N,30,N,CADENCE,6.875229175800493,2.2460653734250635,True,True,0.09375636194569542,0.004115637064578959,-0.12044833354079176
SMALL,2016,CH_MATCHED/NG,NG,N,30,N,CADENCE,6.875229175800493,2.2460653734250635,True,True,0.09375636194569542,0.004115637064578959,-0.12044833354079176
SMALL,2016,CH_D2/NG,NG,N,30,N,CADENCE,6.875229175800493,2.2460653734250635,True,True,0.09375636194569542,0.004115637064578959,-0.12044833354079176
SMALL,2016,CH_ANCHOR/NG,NG,CADENCE,W,N,CADENCE,6.875229175800493,2.2460653734250635,True,False,-0.078685610852611,-0.018522218459338102,-0.13391865814824344
SMALL,2017,CH_RAW/ALL4,ALL4,H,252,H,GROSS,161.04187166184673,0.6689675565108749,True,True,1.246607725961577,0.16455951561351245,-0.06551769276839126
SMALL,2017,CH_MATCHED/ALL4,ALL4,H,252,H,GROSS,161.04187166184673,0.6689675565108749,True,True,1.246607725961577,0.16455951561351245,-0.06551769276839126
SMALL,2017,CH_D2/ALL4,ALL4,H,252,H,GROSS,161.04187166184673,0.6689675565108749,True,True,1.246607725961577,0.16455951561351245,-0.06551769276839126
SMALL,2017,CH_ANCHOR/ALL4,ALL4,CADENCE,W,H,GROSS,161.04187166184673,0.6689675565108749,True,False,2.0387552890424967,0.24616460155833764,-0.03633575488491736
SMALL,2017,CH_RAW/NG,NG,H,252,H,CADENCE,6.241008159178723,1.8245208391861245,True,True,1.246607725961577,0.16455951561351245,-0.06551769276839126
SMALL,2017,CH_MATCHED/NG,NG,H,252,H,CADENCE,6.241008159178723,1.8245208391861245,True,True,1.246607725961577,0.16455951561351245,-0.06551769276839126
SMALL,2017,CH_D2/NG,NG,H,252,H,CADENCE,6.241008159178723,1.8245208391861245,True,True,1.246607725961577,0.16455951561351245,-0.06551769276839126
SMALL,2017,CH_ANCHOR/NG,NG,CADENCE,W,H,CADENCE,6.241008159178723,1.8245208391861245,True,False,2.0387552890424967,0.24616460155833764,-0.03633575488491736
SMALL,2018,CH_RAW/ALL4,ALL4,N,15,N,GROSS,138.0119377079893,0.8235284751771321,True,True,-0.4592709343137423,-0.08159320398082637,-0.24861392197853605
SMALL,2018,CH_MATCHED/ALL4,ALL4,N,15,N,GROSS,138.0119377079893,0.8235284751771321,True,True,-0.4592709343137423,-0.08159320398082637,-0.24861392197853605
SMALL,2018,CH_D2/ALL4,ALL4,N,15,N,GROSS,138.0119377079893,0.8235284751771321,True,True,-0.4592709343137423,-0.08159320398082637,-0.24861392197853605
SMALL,2018,CH_ANCHOR/ALL4,ALL4,CADENCE,W,N,GROSS,138.0119377079893,0.8235284751771321,True,False,-0.6258836160807653,-0.10858633626362002,-0.2489188632521736
SMALL,2018,CH_RAW/NG,NG,N,15,N,CADENCE,9.089940376302318,2.2460653734250635,True,True,-0.4592709343137423,-0.08159320398082637,-0.24861392197853605
SMALL,2018,CH_MATCHED/NG,NG,N,15,N,CADENCE,9.089940376302318,2.2460653734250635,True,True,-0.4592709343137423,-0.08159320398082637,-0.24861392197853605
SMALL,2018,CH_D2/NG,NG,N,15,N,CADENCE,9.089940376302318,2.2460653734250635,True,True,-0.4592709343137423,-0.08159320398082637,-0.24861392197853605
SMALL,2018,CH_ANCHOR/NG,NG,CADENCE,W,N,CADENCE,9.089940376302318,2.2460653734250635,True,False,-0.6258836160807653,-0.10858633626362002,-0.2489188632521736
SMALL,2019,CH_RAW/ALL4,ALL4,N,30,N,GROSS,256.3093171350004,0.8235284751771321,True,True,1.735980440506989,0.21190913112841914,-0.05189703373775134
SMALL,2019,CH_MATCHED/ALL4,ALL4,N,30,N,GROSS,256.3093171350004,0.8235284751771321,True,True,1.735980440506989,0.21190913112841914,-0.05189703373775134
SMALL,2019,CH_D2/ALL4,ALL4,N,30,N,GROSS,256.3093171350004,0.8235284751771321,True,True,1.735980440506989,0.21190913112841914,-0.05189703373775134
SMALL,2019,CH_ANCHOR/ALL4,ALL4,CADENCE,W,N,GROSS,256.3093171350004,0.8235284751771321,True,False,1.5963821207616744,0.21275515107417453,-0.062251228199829534
SMALL,2019,CH_RAW/NG,NG,N,30,N,CADENCE,3.455478510126701,2.2460653734250635,True,True,1.735980440506989,0.21190913112841914,-0.05189703373775134
SMALL,2019,CH_MATCHED/NG,NG,N,30,N,CADENCE,3.455478510126701,2.2460653734250635,True,True,1.735980440506989,0.21190913112841914,-0.05189703373775134
SMALL,2019,CH_D2/NG,NG,N,30,N,CADENCE,3.455478510126701,2.2460653734250635,True,True,1.735980440506989,0.21190913112841914,-0.05189703373775134
SMALL,2019,CH_ANCHOR/NG,NG,CADENCE,W,N,CADENCE,3.455478510126701,2.2460653734250635,True,False,1.5963821207616744,0.21275515107417453,-0.062251228199829534
SMALL,2020,CH_RAW/ALL4,ALL4,N,30,N,GROSS,217.62314304676312,0.8235284751771321,True,True,0.795141390505404,0.20966673401718894,-0.3631259269428533
SMALL,2020,CH_MATCHED/ALL4,ALL4,N,30,N,GROSS,217.62314304676312,0.8235284751771321,True,True,0.795141390505404,0.20966673401718894,-0.3631259269428533
SMALL,2020,CH_D2/ALL4,ALL4,H,252,N,GROSS,217.62314304676312,0.8235284751771321,True,True,1.2441723014290031,0.38709814151600774,-0.3741183627062966
SMALL,2020,CH_ANCHOR/ALL4,ALL4,CADENCE,W,N,GROSS,217.62314304676312,0.8235284751771321,True,False,0.8061345657066021,0.21448086012559386,-0.35814054180328125
SMALL,2020,CH_RAW/NG,NG,N,30,N,CADENCE,3.9670564357797318,2.2460653734250635,True,True,0.795141390505404,0.20966673401718894,-0.3631259269428533
SMALL,2020,CH_MATCHED/NG,NG,N,30,N,CADENCE,3.9670564357797318,2.2460653734250635,True,True,0.795141390505404,0.20966673401718894,-0.3631259269428533
SMALL,2020,CH_D2/NG,NG,H,252,N,CADENCE,3.9670564357797318,2.2460653734250635,True,True,1.2441723014290031,0.38709814151600774,-0.3741183627062966
SMALL,2020,CH_ANCHOR/NG,NG,CADENCE,W,N,CADENCE,3.9670564357797318,2.2460653734250635,True,False,0.8061345657066021,0.21448086012559386,-0.35814054180328125
SMALL,2021,CH_RAW/ALL4,ALL4,N,30,N,GROSS,142.68786048255586,0.8235284751771321,True,True,0.9772345553802969,0.19954286166576374,-0.1016559157990038
SMALL,2021,CH_MATCHED/ALL4,ALL4,N,30,N,GROSS,142.68786048255586,0.8235284751771321,True,True,0.9772345553802969,0.19954286166576374,-0.1016559157990038
SMALL,2021,CH_D2/ALL4,ALL4,H,252,N,GROSS,142.68786048255586,0.8235284751771321,True,True,0.9964714954063826,0.19898204935153974,-0.12420619240999531
SMALL,2021,CH_ANCHOR/ALL4,ALL4,CADENCE,W,N,GROSS,142.68786048255586,0.8235284751771321,True,False,0.9397741012107113,0.20362315688723998,-0.10973042669206723
SMALL,2021,CH_RAW/NG,NG,N,30,N,CADENCE,4.458520692027393,2.2460653734250635,True,True,0.9772345553802969,0.19954286166576374,-0.1016559157990038
SMALL,2021,CH_MATCHED/NG,NG,N,30,N,CADENCE,4.458520692027393,2.2460653734250635,True,True,0.9772345553802969,0.19954286166576374,-0.1016559157990038
SMALL,2021,CH_D2/NG,NG,H,252,N,CADENCE,4.458520692027393,2.2460653734250635,True,True,0.9964714954063826,0.19898204935153974,-0.12420619240999531
SMALL,2021,CH_ANCHOR/NG,NG,CADENCE,W,N,CADENCE,4.458520692027393,2.2460653734250635,True,False,0.9397741012107113,0.20362315688723998,-0.10973042669206723
SMALL,2022,CH_RAW/ALL4,ALL4,N,30,N,GROSS,322.9014145378751,0.8235284751771321,True,True,-0.7662958276036413,-0.14765332765874672,-0.2061768498639852
SMALL,2022,CH_MATCHED/ALL4,ALL4,N,30,N,GROSS,322.9014145378751,0.8235284751771321,True,True,-0.7662958276036413,-0.14765332765874672,-0.2061768498639852
SMALL,2022,CH_D2/ALL4,ALL4,H,252,N,GROSS,322.9014145378751,0.8235284751771321,True,True,-0.7993236339520551,-0.16953176070092912,-0.2478339012765618
SMALL,2022,CH_ANCHOR/ALL4,ALL4,CADENCE,W,N,GROSS,322.9014145378751,0.8235284751771321,True,False,-0.6617508883582394,-0.14680952307065198,-0.20426094332266653
SMALL,2022,CH_RAW/NG,NG,N,30,N,CADENCE,28.26680622073701,2.2460653734250635,True,True,-0.7662958276036413,-0.14765332765874672,-0.2061768498639852
SMALL,2022,CH_MATCHED/NG,NG,N,30,N,CADENCE,28.26680622073701,2.2460653734250635,True,True,-0.7662958276036413,-0.14765332765874672,-0.2061768498639852
SMALL,2022,CH_D2/NG,NG,H,252,N,CADENCE,28.26680622073701,2.2460653734250635,True,True,-0.7993236339520551,-0.16953176070092912,-0.2478339012765618
SMALL,2022,CH_ANCHOR/NG,NG,CADENCE,W,N,CADENCE,28.26680622073701,2.2460653734250635,True,False,-0.6617508883582394,-0.14680952307065198,-0.20426094332266653
SMALL,2023,CH_RAW/ALL4,ALL4,N,15,N,GROSS,1191.9781177151083,0.8235284751771321,True,True,0.14760607518014707,0.010948914642562757,-0.1362693047210849
SMALL,2023,CH_MATCHED/ALL4,ALL4,N,15,N,GROSS,1191.9781177151083,0.8235284751771321,True,True,0.14760607518014707,0.010948914642562757,-0.1362693047210849
SMALL,2023,CH_D2/ALL4,ALL4,H,252,N,GROSS,1191.9781177151083,0.8235284751771321,True,True,0.40678841570614577,0.04993973516038408,-0.14809648622900884
SMALL,2023,CH_ANCHOR/ALL4,ALL4,CADENCE,W,N,GROSS,1191.9781177151083,0.8235284751771321,True,False,0.4462084695825941,0.05495851943902741,-0.13031389623373313
SMALL,2023,CH_RAW/NG,NG,N,15,N,CADENCE,4.7525695466191475,2.2460653734250635,True,True,0.14760607518014707,0.010948914642562757,-0.1362693047210849
SMALL,2023,CH_MATCHED/NG,NG,N,15,N,CADENCE,4.7525695466191475,2.2460653734250635,True,True,0.14760607518014707,0.010948914642562757,-0.1362693047210849
SMALL,2023,CH_D2/NG,NG,H,252,N,CADENCE,4.7525695466191475,2.2460653734250635,True,True,0.40678841570614577,0.04993973516038408,-0.14809648622900884
SMALL,2023,CH_ANCHOR/NG,NG,CADENCE,W,N,CADENCE,4.7525695466191475,2.2460653734250635,True,False,0.4462084695825941,0.05495851943902741,-0.13031389623373313
SMALL,2024,CH_RAW/ALL4,ALL4,N,15,N,GROSS,2401.289969590665,0.8235284751771321,True,True,0.5361791616639062,0.0893603807939598,-0.15581901059197578
SMALL,2024,CH_MATCHED/ALL4,ALL4,N,15,N,GROSS,2401.289969590665,0.8235284751771321,True,True,0.5361791616639062,0.0893603807939598,-0.15581901059197578
SMALL,2024,CH_D2/ALL4,ALL4,H,252,N,GROSS,2401.289969590665,0.8235284751771321,True,True,0.1685281455152481,0.014273451509652535,-0.15812141070987873
SMALL,2024,CH_ANCHOR/ALL4,ALL4,CADENCE,W,N,GROSS,2401.289969590665,0.8235284751771321,True,False,0.7221088780533302,0.12128779845441673,-0.12231844979383344
SMALL,2024,CH_RAW/NG,NG,N,15,N,CADENCE,4.529067221720793,2.2460653734250635,True,True,0.5361791616639062,0.0893603807939598,-0.15581901059197578
SMALL,2024,CH_MATCHED/NG,NG,N,15,N,CADENCE,4.529067221720793,2.2460653734250635,True,True,0.5361791616639062,0.0893603807939598,-0.15581901059197578
SMALL,2024,CH_D2/NG,NG,H,252,N,CADENCE,4.529067221720793,2.2460653734250635,True,True,0.1685281455152481,0.014273451509652535,-0.15812141070987873
SMALL,2024,CH_ANCHOR/NG,NG,CADENCE,W,N,CADENCE,4.529067221720793,2.2460653734250635,True,False,0.7221088780533302,0.12128779845441673,-0.12231844979383344
SMALL,2025,CH_RAW/ALL4,ALL4,N,15,N,GROSS,3770.4933543303882,0.8235284751771321,True,True,0.03706320312778239,-0.015697112095114596,-0.1766288980990922
SMALL,2025,CH_MATCHED/ALL4,ALL4,N,15,N,GROSS,3770.4933543303882,0.8235284751771321,True,True,0.03706320312778239,-0.015697112095114596,-0.1766288980990922
SMALL,2025,CH_D2/ALL4,ALL4,H,252,N,GROSS,3770.4933543303882,0.8235284751771321,True,True,0.6085893269009334,0.09569630012816766,-0.20074329223948584
SMALL,2025,CH_ANCHOR/ALL4,ALL4,CADENCE,W,N,GROSS,3770.4933543303882,0.8235284751771321,True,False,0.11819634960223462,0.002903182586821762,-0.17571413331474006
SMALL,2025,CH_RAW/NG,NG,N,15,N,CADENCE,2.2047078692001905,2.2460653734250635,False,True,0.03706320312778239,-0.015697112095114596,-0.1766288980990922
SMALL,2025,CH_MATCHED/NG,NG,CADENCE,W,N,CADENCE,2.2047078692001905,2.2460653734250635,False,False,0.11819634960223462,0.002903182586821762,-0.17571413331474006
SMALL,2025,CH_D2/NG,NG,H,252,N,CADENCE,2.2047078692001905,2.2460653734250635,False,True,0.6085893269009334,0.09569630012816766,-0.20074329223948584
SMALL,2025,CH_ANCHOR/NG,NG,CADENCE,W,N,CADENCE,2.2047078692001905,2.2460653734250635,False,False,0.11819634960223462,0.002903182586821762,-0.17571413331474006
