panel,book,cost,budget,IS_pick,IS_xrate,OOS_xrate,OOS_bought,OOS_paid,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,best_oos,best_OOS_xrate,regret,same_family,base_OOS_CAGR,base_OOS_Sharpe,base_OOS_MaxDD,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD
broad,EWALL0,25,8.0,dg/0.4,0.9607498977576397,0.5654051667618715,14.66059835716964,8.28917805896432,0.0550570697266608,1.0928972818476261,-0.10724610929685396,ddctl/0.05,0.48906611832528124,0.07633904843659023,False,0.05941502665859644,0.5762505378038233,-0.2119126361153264,0.1545044425578177,0.8820239235972316,-0.3371595330739301
broad,EWALL0,25,10.0,unreachable,,,,,,,,,,,,,,,,,
u56,CAND20,10,2.0,dg/0.8,1.3319936198007487,0.8201699877570559,4.110379107618678,3.3712095823724697,0.13333723379958928,1.1745835592362128,-0.17811629165017184,ddctl/0.12,0.40923831166312435,0.4109316760939315,False,0.07730300522922962,0.747063834691694,-0.13827796154480798,0.15450717694493266,0.8820107671822842,-0.33717235283398284
u56,CAND20,10,4.0,dg/0.6,1.317579677888517,0.805529107349438,8.35766735444543,6.732344323549966,0.09972588638781432,1.1745835592362126,-0.13564340918190432,ddctl/0.12,0.40923831166312435,0.3962907956863136,False,0.07730300522922962,0.747063834691694,-0.13827796154480798,0.15450717694493266,0.8820107671822842,-0.33717235283398284
u56,CAND20,10,6.0,dg/0.4,1.3029403288185313,0.7909417276900244,12.742097135533381,10.078256322772884,0.06626676639558515,1.1745835592362128,-0.09179911137102481,ddctl/0.05,0.47004777546634835,0.320893952223676,False,0.07730300522922962,0.747063834691694,-0.13827796154480798,0.15450717694493266,0.8820107671822842,-0.33717235283398284
u56,CAND20,10,8.0,unreachable,,,,,,,,,,,,,,,,,
u56,CAND20,10,10.0,unreachable,,,,,,,,,,,,,,,,,
u56,CAND20,25,2.0,dg/0.8,1.0916336737524552,0.7341607274601611,4.131641051880674,3.0332886002529813,0.12149629331035139,1.0807099108078664,-0.1792114576994398,ddctl/0.12,0.44121636677069653,0.2929443606894646,False,0.07730300522922962,0.747063834691694,-0.13827796154480798,0.15450717694493266,0.8820107671822842,-0.33717235283398284
u56,CAND20,25,4.0,dg/0.6,1.087000073175465,0.7227912085160331,8.402531336637143,6.073275779401799,0.09109642151886321,1.0807099108078664,-0.13650255485187512,ddctl/0.12,0.44121636677069653,0.28157484174533653,False,0.07730300522922962,0.747063834691694,-0.13827796154480798,0.15450717694493266,0.8820107671822842,-0.33717235283398284
u56,CAND20,25,6.0,dg/0.4,1.0822218223640578,0.7113727198774485,12.813010073032217,9.114825825470074,0.06068092105818046,1.0807099108078664,-0.09239776748792439,ddctl/0.05,0.4856668034408601,0.22570591643658844,False,0.07730300522922962,0.747063834691694,-0.13827796154480798,0.15450717694493266,0.8820107671822842,-0.33717235283398284
u56,CAND20,25,8.0,unreachable,,,,,,,,,,,,,,,,,
u56,CAND20,25,10.0,unreachable,,,,,,,,,,,,,,,,,
u56,EWALL0,10,2.0,abs/126.0,0.39523625387947126,0.47598170425950975,3.2489435826990376,1.5464377035360855,0.12309625037706784,1.0786771759046885,-0.19207746922796032,band/0.12,-0.4414351881663878,0.9174168924258976,False,0.07730300522922962,0.747063834691694,-0.13827796154480798,0.15450717694493266,0.8820107671822842,-0.33717235283398284
u56,EWALL0,10,4.0,dg/0.6,1.0469455013171602,0.6513614064337075,8.551339360476163,5.570012432731675,0.08286050308511195,1.1403609047423906,-0.13905351145018907,band/0.05,-0.06622109954330503,0.7175825059770126,False,0.07730300522922962,0.747063834691694,-0.13827796154480798,0.15450717694493266,0.8820107671822842,-0.33717235283398284
u56,EWALL0,10,6.0,dg/0.5,1.0412542928476491,0.645546230161971,10.779051047060628,6.958375768153435,0.06897686973089434,1.1403609047423904,-0.11677639458434441,ddctl/0.05,0.4241220559814544,0.22142417418051658,False,0.07730300522922962,0.747063834691694,-0.13827796154480798,0.15450717694493266,0.8820107671822842,-0.33717235283398284
u56,EWALL0,10,8.0,unreachable,,,,,,,,,,,,,,,,,
u56,EWALL0,10,10.0,unreachable,,,,,,,,,,,,,,,,,
u56,EWALL0,25,2.0,dg/0.8,1.0440880848578495,0.6548049882649177,4.207368735716432,2.7550060356169803,0.10952912516855573,1.1295050514030247,-0.18271264031076273,band/0.12,-0.3845252057002452,1.039330193965163,False,0.07730300522922962,0.747063834691694,-0.13827796154480798,0.15450717694493266,0.8820107671822842,-0.33717235283398284
u56,EWALL0,25,4.0,dg/0.6,1.0332243200645426,0.6433639928110066,8.55881791098103,5.506435264951115,0.08201483287521438,1.129505051403025,-0.13919814855811674,band/0.03,0.20205902961242864,0.44130496319857804,False,0.07730300522922962,0.747063834691694,-0.13827796154480798,0.15450717694493266,0.8820107671822842,-0.33717235283398284
u56,EWALL0,25,6.0,dg/0.5,1.0277159307976012,0.6376887409493767,10.788659765599373,6.879806862456261,0.06828111690016292,1.1295050514030247,-0.11689973001193332,ddctl/0.05,0.48681633324622775,0.15087240770314891,False,0.07730300522922962,0.747063834691694,-0.13827796154480798,0.15450717694493266,0.8820107671822842,-0.33717235283398284
u56,EWALL0,25,8.0,unreachable,,,,,,,,,,,,,,,,,
u56,EWALL0,25,10.0,unreachable,,,,,,,,,,,,,,,,,
