panel,cost,n,gross,Ebar,n_over_Ebar,fill,cap_fill,tie_days,max_gross,realised_gross,identity,cap_residual,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,OOS_H1,OOS_H2,IS_CAGR,IS_Sharpe,IS_MaxDD,IS_H1,IS_H2,pass4a_rec,pass4b_rec,pass4a_oos,pass4b_oos,pass4a_is,pass4b_is
BSTK100,10,50,0.75,68.44430844553244,0.7305209320624474,0.9515544675642594,0.9529742962056303,8,0.7650000000000006,0.7136658506731952,6.661338147750939e-16,0.0014198286413709127,0.11663512891083494,1.0633669112309587,-0.1871304099627611,1.1480557062412804,0.9856363096950359,0.12104034401487529,1.0777579143603846,-0.1871304099627611,1.1880943889966904,0.9546417622135778,0.10953899379480836,1.039488990329444,-0.11369029241204343,1.2627871407036177,0.8045335870833386,False,True,False,True,False,False
BSTK100,10,60,0.75,68.44430844553244,0.8766251184749368,0.9295797633618931,0.9301509587923297,9,0.7624999999999993,0.6971848225214191,6.661338147750939e-16,0.0005711954304365996,0.114222297778241,1.1101896823125392,-0.1707174482975713,1.183953486760024,1.0395369996328754,0.11800590606459327,1.1305218942402915,-0.17071744829757107,1.2467291438945778,1.0006890454289337,0.10812310865616404,1.076181718126566,-0.10832843607708809,1.291381924465193,0.8495117244913447,False,True,False,True,False,True
BSTK100,10,75,0.75,68.44430844553244,1.095781398093671,0.8664055487556099,0.8667319461444308,3,0.7600000000000005,0.6498041615667077,3.3306690738754696e-16,0.0003263973888208982,0.10020848097050328,1.0966407118197945,-0.1539921129999201,1.1920923817609432,1.0028826449558699,0.10236402675481915,1.1129350004628724,-0.15399211299992055,1.278704136343836,0.9194832927265842,0.09672721026788733,1.069603328216338,-0.09534568240489238,1.3397074133925133,0.7860212641380862,False,True,False,False,False,True
BSTK100,10,100,0.75,68.44430844553244,1.4610418641248948,0.6838188494492045,0.6844430844553244,0,0.719999999999999,0.5128641370869033,1.1102230246251565e-16,0.0006242350061199664,0.07553199520226905,1.0723787734711003,-0.12615304843936015,1.156746680041576,0.9890141484191549,0.07811850863448777,1.1009592397600843,-0.12615304843936026,1.2667312486062972,0.9062615946604912,0.0713571302977265,1.0251626645302931,-0.07281863365350005,1.2961524880965896,0.7347938952358909,False,False,False,False,False,False
BSTK100,10,5,1.0,68.44430844553244,0.07305209320624474,0.9862913096695227,0.9946144430844553,1,1.2,0.9862913096695226,1.1102230246251565e-16,0.008323133414932626,0.2025256114118008,0.8391374646916484,-0.2879935930175992,0.8637287836401164,0.8261519710962274,0.20480904565333757,0.8134253747034491,-0.2879935930175991,0.7895856366653315,0.8363536140596403,0.19883750618268525,0.8964196479382947,-0.2849416298254577,0.9701527906433574,0.8162530453734927,False,False,False,False,False,False
BSTK100,10,10,1.0,68.44430844553244,0.14610418641248948,0.9861689106487148,0.9942472460220317,4,1.2,0.9861689106487146,2.220446049250313e-16,0.008078335373316925,0.17925671541693156,0.8759159535670429,-0.2919832082777575,1.07843002324628,0.7139027666438515,0.16203403447508702,0.7760278008636587,-0.2919832082777576,0.8256526782093992,0.7266840918393682,0.20768615944551816,1.072520174403564,-0.1978370393876555,1.3880177343912394,0.734990568796671,False,False,False,False,False,False
BSTK100,10,15,1.0,68.44430844553244,0.2191562796187342,0.9895552835577315,0.9934720522235823,4,1.0666666666666667,0.9895552835577315,0.0,0.003916768665850778,0.18925459372643516,0.987094056889071,-0.2759387457826997,1.1596899903444917,0.8451474797813525,0.18516542580720952,0.9336663847055112,-0.27593874578270006,1.020741449323714,0.8431776672802168,0.19590560823998016,1.091719950223372,-0.18125860265619453,1.4747628326719613,0.6817421819751736,False,False,False,False,False,False
BSTK100,10,20,1.0,68.44430844553244,0.29220837282497897,0.9877600979192167,0.9913096695226438,4,1.0500000000000003,0.9877600979192169,2.220446049250313e-16,0.0035495716034270597,0.17621850411839612,0.9792330019971895,-0.2665740656401696,1.1268818507233274,0.8538875768434889,0.17511751150310362,0.9422954113852484,-0.2665740656401695,0.9777423318046696,0.9050937713512834,0.17800339097252493,1.050319431222295,-0.16546782472077293,1.2735745291841896,0.8126037768274131,False,False,False,False,False,False
BSTK100,10,25,1.0,68.44430844553244,0.3652604660312237,0.9851652386780906,0.9879559363525092,9,1.0400000000000003,0.9851652386780907,1.1102230246251565e-16,0.0027906976744186407,0.16820851992333896,0.9795865624049153,-0.26760026092136946,1.1274854135192736,0.8504756533267807,0.16654559265121982,0.9432605905234908,-0.2676002609213691,1.0044001875178534,0.8776519091947729,0.17090611730980942,1.0474751528602715,-0.16822604574994948,1.2257210635971127,0.8579908767549661,False,False,False,False,False,False
BSTK100,10,30,1.0,68.44430844553244,0.4383125592374684,0.9792737658098735,0.9823337413300693,7,1.0333333333333332,0.9792737658098735,0.0,0.003059975520195879,0.1683565158642748,1.0151644423875883,-0.2536162560651547,1.1734436409727624,0.8747789017365177,0.16721979521186303,0.9839657541467336,-0.2536162560651546,1.0544362507044045,0.9078030732123741,0.17019941273255168,1.0721123191469493,-0.17419957853205792,1.2459173254077165,0.8864590910312807,False,False,False,False,False,False
BSTK100,10,40,1.0,68.44430844553244,0.5844167456499579,0.9667686658506731,0.969124847001224,8,1.0250000000000004,0.9667686658506734,3.3306690738754696e-16,0.002356181150550918,0.15908462055981576,1.02610989927291,-0.2498717876618889,1.141874106087117,0.92204506468061,0.16298841331908553,1.0238988192971006,-0.2498717876618889,1.1113273181871564,0.9279914741383226,0.15279146588180437,1.031426607714635,-0.16478181151481197,1.2009789536090691,0.8513330200073987,False,False,False,False,False,False
BSTK100,10,50,1.0,68.44430844553244,0.7305209320624474,0.9515544675642594,0.9529742962056303,8,1.0200000000000005,0.9515544675642595,1.1102230246251565e-16,0.0014198286413709127,0.15560954571904273,1.0632644366788637,-0.24514071129141324,1.1493810725469884,0.9844169418533493,0.1614920605725898,1.0767653301770992,-0.24514071129141313,1.18599055004086,0.9549511435735458,0.14614783592131775,1.0409454341690847,-0.14985596208675445,1.2646375601030657,0.8055830356715885,False,False,False,False,False,False
BSTK100,10,60,1.0,68.44430844553244,0.8766251184749368,0.9295797633618931,0.9301509587923297,9,1.016666666666668,0.9295797633618945,1.4432899320127035e-15,0.0005711954304365996,0.15258187860363948,1.109903832996219,-0.22394697048649814,1.184973718285676,1.0381073253567854,0.15765790194473017,1.1293453729442524,-0.22394697048649803,1.2445891415288144,1.0006966553282515,0.14441006355232044,1.077376055010238,-0.1427584751561336,1.293081593912194,0.8501709922808406,False,False,False,False,False,False
BSTK100,10,75,1.0,68.44430844553244,1.095781398093671,0.8664055487556099,0.8667319461444308,3,1.013333333333332,0.8664055487556087,1.2212453270876722e-15,0.0003263973888208982,0.13378423568215214,1.0962416737040823,-0.20233127481880986,1.1928345204914383,1.001447560285661,0.13663177856150432,1.1115378662480404,-0.2023312748188104,1.2762134755843386,0.919384306650853,0.12918868608955192,1.0708277700780346,-0.12609317541166165,1.3411412305167414,0.7870287410329825,False,False,False,False,False,False
BSTK100,10,100,1.0,68.44430844553244,1.4610418641248948,0.6838188494492045,0.6844430844553244,0,0.9600000000000006,0.6838188494492048,3.3306690738754696e-16,0.0006242350061199664,0.10078496083879274,1.071964060355745,-0.16626695275146808,1.1573809853430412,0.9876202644928825,0.1042332878983625,1.0995938085018864,-0.16626695275146797,1.264250490115744,0.9062922734147559,0.09522433721422274,1.0262827556007807,-0.09649081631914946,1.2974377027559716,0.7357341497104559,False,True,False,False,False,True
