char,flavour,level,n,achieved,prem_FULL,prem_IS@2015,prem_OOS@2015,prem_IS@2016,prem_OOS@2016,prem_IS@2017,prem_OOS@2017,sd_prem_FULL,sd_prem_IS@2015,sd_prem_OOS@2015,sd_prem_IS@2016,sd_prem_OOS@2016,sd_prem_IS@2017,sd_prem_OOS@2017
plevel,POOL,1.489509,6,1.424710121048559,-0.23369730212077525,-0.25091667470925266,-0.2249257952584911,-0.2653347989845181,-0.2143833795854183,-0.28445106391337344,-0.20121995317262187,0.0726221830049524,0.14368229325490903,0.12073642473514251,0.11339733751055622,0.11772925892587523,0.0953552341616075,0.12451046142449497
plevel,POOL,1.843631,6,1.6972641749625028,-0.011567655329030868,0.03243654588235494,-0.031456836769517695,-0.012383645362928014,-0.015653453946175788,-0.029680875386444563,-0.01192298263222223,0.03710380762078171,0.09277312792528465,0.057659912709332496,0.07481851275501814,0.06533270219208398,0.06594444842870294,0.07659793215847907
plevel,SONLY,0.810511,6,0.9134907937799005,-0.16533872730819496,-0.22200745389954704,-0.14692169574138103,-0.23891117909522122,-0.13226566719539587,-0.2833565380749007,-0.10119383165384953,0.024328976327701736,0.22427487239911098,0.11300616370998526,0.2071433616211289,0.1294164626346217,0.14514028237631107,0.11741346096174962
plevel,SONLY,1.113242,6,1.1347835946313831,-0.18978297593408286,-0.23071662000017068,-0.17529472016466174,-0.24490027513083548,-0.1635331016407233,-0.24392103424125777,-0.15948279044867872,0.09075144366012985,0.1846433937703382,0.1411957803262439,0.17982751227480115,0.162292713629489,0.18192276693377227,0.17685436643620256
plevel,SONLY,1.294246,6,1.280376516005185,-0.14705010779368807,-0.33233472333959696,-0.07496572405606128,-0.38373792136846424,-0.03527954024381109,-0.3582681480493926,-0.030914695699217825,0.12817751386128542,0.1287395732178049,0.15086824208144523,0.14644289762046891,0.15066402175930724,0.14232738748032814,0.16781561727949892
plevel,SONLY,1.489509,6,1.3928004273106858,-0.09102687243843771,-0.17021267365822146,-0.06676727024939015,-0.21397595945087622,-0.03824784607146212,-0.19638551480466884,-0.04213162030140124,0.06613612426228392,0.11399785721872019,0.1018906035434985,0.0968078628624543,0.10358339682005646,0.10538632786814416,0.11641922195225313
plevel,SONLY,1.843631,6,1.643245809105043,-0.06558828897211168,-0.0906895307952811,-0.057644483847936044,-0.11751403430335909,-0.04133832776747498,-0.0945229634257017,-0.050413142497476804,0.1433112057077229,0.11454202797646079,0.20047976611519805,0.10167794855423311,0.2093014529646009,0.09341970912038863,0.21859416377320023
retac,BONLY,-0.065062,6,-0.05501614587036804,-0.04900761500509634,-0.049254820545099616,-0.05049096321508431,-0.05709697386995597,-0.04631423936356419,-0.04743489441314153,-0.05471357405857844,0.05518199673366954,0.06531188338216774,0.056596428153476645,0.0630212040797345,0.0598973950696345,0.05727890978045629,0.06609297784711812
retac,BONLY,-0.03537,6,-0.0404135567503478,-0.02861194290674232,-0.039963527739088754,-0.023020446146282143,-0.06260965170253247,-0.009732486216602535,-0.0478450421213631,-0.01856144906795925,0.028849434063936738,0.09365366721693759,0.04188373922219832,0.08886661431658706,0.04364620978911094,0.08500205118112736,0.049997435675844734
retac,BONLY,-0.008992,6,-0.028819789684452767,-0.028535419479742405,0.03693379357999745,-0.05706338767005276,-0.02125395224897424,-0.03260883877550281,0.0030214567634941707,-0.05659186929751427,0.02838448114033896,0.06576758393247739,0.026523556009925058,0.07114784868355771,0.017188914826232415,0.06608824597006613,0.01581762554672743
retac,POOL,-0.126977,6,-0.111374802111241,-0.12539603853975448,-0.4734762964922547,-0.013933354779504895,-0.45113151603199286,0.0058536630561727325,-0.4344922107210613,0.02379230943176154,0.05179952253148202,0.18447481032444843,0.05355527142843697,0.1279340762942007,0.05714423557505653,0.14476302549280534,0.06442839561276843
retac,POOL,-0.065062,6,-0.058022431464989366,-0.1027007100214987,-0.20206189982272071,-0.0637062350337154,-0.22449375213652775,-0.037373327904056675,-0.21909335265300364,-0.028324664116147955,0.1245266945104953,0.21212429294730248,0.1184613360289781,0.18176436558889916,0.13370897863218711,0.1698635855283082,0.12815529492212424
retac,POOL,-0.03537,6,-0.03115117210475026,-0.1444570480148273,-0.14409444618538125,-0.14640669260332465,-0.2096490906308389,-0.1154203371234017,-0.18052195386224734,-0.12884923099991943,0.0596638462089591,0.026442103791543877,0.07639663920254922,0.06282568753036927,0.07747609384416862,0.0592087067673659,0.07115374075883038
retac,POOL,-0.008992,6,-0.015500230542583782,-0.14915407532526845,-0.14451242183088606,-0.1509573971319728,-0.14583030011713863,-0.1509443057739833,-0.15189708717551934,-0.14801813540948858,0.16304300135006644,0.2091646356622336,0.16386921195553242,0.16983174239875404,0.1777487870755004,0.14348703877009727,0.2058987542899259
retac,POOL,0.025228,6,0.009473159991060107,-0.156689806785225,-0.21370784358497205,-0.1319227507130911,-0.2836698271385046,-0.08923416635300181,-0.277813334636649,-0.08074561361887282,0.15096376112850027,0.27535066736810765,0.19755621390845102,0.2355322186633606,0.21322287906226334,0.21261203535879983,0.21651920185221898
retac,SONLY,-0.126977,6,-0.11570493429878048,-0.2516613247780439,-0.5722716451821276,-0.15983735950931735,-0.5418269065494755,-0.1391380328000885,-0.5304295194250271,-0.11854666607946945,0.07755858013670368,0.14125387699758812,0.12396872608138836,0.10552675980674875,0.1314409845175924,0.11694971517869995,0.14991877794159952
retac,SONLY,-0.065062,6,-0.05498273707117785,-0.12491861526053594,-0.1971454784932021,-0.09938881420272423,-0.24888356734783343,-0.06760156006647304,-0.26797562722382356,-0.04615023821862724,0.12011686633463485,0.1468599077796089,0.15932072682666956,0.13006784660275192,0.15693070114532037,0.11679740674681419,0.15368366984702642
retac,SONLY,-0.03537,6,-0.030542053578394415,-0.11572403557714099,-0.2024103036713897,-0.08400456843381705,-0.2636043939086072,-0.04519573801474219,-0.22549017197406288,-0.05451814337921954,0.0925703537981233,0.14577555885453192,0.1151989927138249,0.16430689134880083,0.10764689372185163,0.146204710656548,0.11197079144474446
retac,SONLY,-0.008992,6,-0.013324073188472682,-0.1978266193445641,-0.14795114629608586,-0.2168028753147955,-0.2254706773683983,-0.1825366338813574,-0.22190600979252764,-0.1823049605212561,0.11549380528586715,0.12774185121201892,0.13543314588060867,0.09415230522635085,0.15699650034446166,0.1113923056394811,0.15522192320753814
retac,SONLY,0.025228,6,0.01052954452518376,-0.11129573071723448,-0.15096886757651326,-0.08981111282599341,-0.1784278621455837,-0.0754072276309746,-0.18564906912839194,-0.06749679345298254,0.10918477000155676,0.20721270389908583,0.12907946786263802,0.22739201873523454,0.12851021564568335,0.2539388381023844,0.12856528418201454
retsgn,BONLY,0.484271,6,0.488617076530359,-0.04380354951150626,-0.0354206987730435,-0.048537326291451084,-0.05785728318992364,-0.037419336716265315,-0.03906446044730776,-0.05338748535792535,0.054828044452624965,0.09138834892275459,0.06230458234990345,0.0768202219671831,0.06624342847101175,0.0762391395786511,0.06345029978778785
retsgn,BONLY,0.492135,6,0.49046971151609164,-0.054599114360999894,-0.03325816189553335,-0.06411085319303043,-0.058329629817180144,-0.053843412131447534,-0.028296065266774622,-0.07630804011441958,0.04253065474834144,0.09944836991571483,0.06580865131042642,0.07499186521794389,0.07573013843159056,0.07951566986369868,0.08382897578702041
retsgn,BONLY,0.498849,6,0.493622058040238,-0.04558558048429937,-0.05059164580636816,-0.04356362192135619,-0.05567961597457155,-0.0394615753868646,-0.03336722880289881,-0.049636378373744516,0.03214666744137623,0.06335427000454387,0.0639641500221517,0.04185335705580807,0.06349071767259425,0.03585135094666787,0.06444623289545413
retsgn,POOL,0.470829,6,0.47924452445928134,-0.048709522695952044,-0.16937740371540475,-0.010593471528749454,-0.15996880734794486,-0.007861802690701006,-0.15157804720395146,-0.004573990657272824,0.1068050952131649,0.07482944670052916,0.14057455952008388,0.0676195115225993,0.15233379640118866,0.0714426414349515,0.14600590542869998
retsgn,POOL,0.484271,6,0.4878037045101314,-0.04500739567169928,-0.08992530952483148,-0.03288345631081148,-0.12055946192016807,-0.013667597633919226,-0.12361342886566003,-0.007240566141148523,0.09690920499376685,0.16373759889798206,0.12918834920634767,0.17426874896133648,0.15027704563465574,0.15284669198660641,0.16000118881377676
retsgn,POOL,0.492135,6,0.49139651723361827,-0.06004130754696408,-0.04664531650115599,-0.0650665326059172,-0.10051618931278085,-0.039319173219814735,-0.1084413920589135,-0.03096084383759047,0.10999566610208356,0.20074112521341717,0.10086683452047868,0.159113715129572,0.10475303893879952,0.15329608621244128,0.0987225997769114
retsgn,POOL,0.498849,6,0.49476186631290403,-0.07650614912467642,-0.16582259207937386,-0.04647328898905667,-0.1602822714161004,-0.03866589858022231,-0.15274112518923935,-0.036359307122668535,0.09768491939128614,0.10582523863125305,0.12124152662031547,0.08362813746757682,0.13434486348587568,0.1082370889621731,0.15178728995607327
retsgn,POOL,0.511129,6,0.5016150298894616,-0.1015485820187058,0.031079713146091214,-0.15002510361955676,-0.07674059078211677,-0.11119714237039174,-0.06280480639388623,-0.11866322610444202,0.10709178861683799,0.18768349682852953,0.12831119065477786,0.19812626169933073,0.1278030002409248,0.1713808952555906,0.1564770299447352
retsgn,SONLY,0.470829,6,0.47854506053370555,-0.26221546775405474,-0.3846073413193403,-0.21837907043870206,-0.3606492991262628,-0.2160822993950269,-0.35655426329432854,-0.21070145017443553,0.07978578585945843,0.16041721682651178,0.11440096678151924,0.15377373545440717,0.12465783327383441,0.1256227657904172,0.11812079249530226
retsgn,SONLY,0.484271,6,0.48756015042796963,-0.08954601572891836,-0.10697216391831509,-0.09233778091945133,-0.18255261927625807,-0.05670027855130741,-0.16746771733748247,-0.061182512339648665,0.10491431799253191,0.13298983250959537,0.1855758857885165,0.10778796083943931,0.19199901082714926,0.1029623644197239,0.208995320991348
retsgn,SONLY,0.492135,6,0.49160626949353653,-0.17273888992096365,-0.163335819370271,-0.18378306977285627,-0.22035197647194735,-0.1557440220830191,-0.1971539571834817,-0.1657769606023893,0.18664481606365935,0.26886079134703256,0.2105175195655015,0.22191723832869836,0.23011396350471602,0.21358969530116192,0.22865737556582685
retsgn,SONLY,0.498849,6,0.49533443127758486,-0.19112514502718206,-0.13349413584394118,-0.21364305969836006,-0.22326456806873798,-0.17693616543442967,-0.22791477938408625,-0.17204713098218552,0.08306249537450452,0.11722389939146682,0.07999320669688209,0.11286567722668744,0.0875590782262096,0.11771435353969999,0.07916907323886806
retsgn,SONLY,0.511129,6,0.5020694217644004,-0.1309468193519886,-0.10801077802506746,-0.13968992253687154,-0.21775976221740345,-0.08922804368248881,-0.2375381214082465,-0.07084938825655308,0.13005421481882432,0.3740334675244966,0.10592452174518789,0.3824982410683973,0.16569261826329917,0.3270730440717283,0.17952670356917955
tpers,BONLY,0.95998,6,0.9634650499884668,-0.14473161877626717,-0.1443441250104128,-0.1455335624205261,-0.1822478904992798,-0.12558561616989683,-0.17418928634379272,-0.13187557656487733,0.050819541650666294,0.05410579661223574,0.08774989026647691,0.024294201418268387,0.0810966303888234,0.024932124674028694,0.0859629385290389
tpers,BONLY,0.965354,6,0.9667827183215292,-0.10011332523218652,-0.06806836060009132,-0.11465136988421883,-0.09274590630641712,-0.10550622065771316,-0.07691705136947487,-0.11937636031940191,0.05088549775778755,0.0822624839509534,0.06616422563723712,0.07336352911993223,0.07046797389900603,0.06134838741108271,0.07478149540851557
tpers,BONLY,0.970127,6,0.9700368274008823,-0.017194052868153266,0.014478540031738282,-0.03045481195731017,-0.003236592588000261,-0.023501563139706142,0.013087313635028868,-0.03350012340559098,0.03360822312164685,0.09808002182818554,0.06480595831021663,0.06212731482311331,0.05990660255598246,0.05318926024818686,0.06096753665032016
tpers,POOL,0.950702,6,0.9554609484012792,-0.38718309257629796,-0.5264775010152385,-0.33728637242218845,-0.4704184936133438,-0.3464682298196739,-0.49876621267257176,-0.323853984824263,0.10338831989551237,0.17467174610349326,0.11212304352205567,0.1602879202315583,0.11546711731217167,0.16747795247025205,0.12196104584647327
tpers,POOL,0.95998,6,0.9621409138306212,-0.21115617185556368,-0.27253496612068456,-0.19214364631147127,-0.28044964630054886,-0.18429703952629506,-0.27661516994840013,-0.18484755451891063,0.0559497695636773,0.14354093648953825,0.04697378054658756,0.12665677418540586,0.062269987070789255,0.10496977880853677,0.07189318051418919
tpers,POOL,0.965354,6,0.9657576541535838,-0.14605096212250337,-0.16991050253958898,-0.14111662561605376,-0.2323291499393575,-0.10879830702317829,-0.24918663081055262,-0.09115931250175487,0.05176744258307162,0.11699392503958697,0.08205563099935916,0.12844615509895613,0.09666541315191085,0.07917589974431308,0.08731516420814982
tpers,POOL,0.970127,6,0.9686547200975668,-0.02067115704702101,-0.12340949583902026,0.01140092661613172,-0.17192871063431917,0.0454881583534158,-0.15159208210066558,0.047733911433886785,0.1043565464861685,0.15933264200516956,0.15966019231839784,0.13796966155061752,0.16081931181114426,0.1641583325625878,0.19108676524507812
tpers,POOL,0.977563,6,0.973861512269132,0.16185769912793666,0.08810943841240625,0.19174884280172147,0.03874208214615623,0.22157783402503695,0.06352970689517441,0.22030205116681031,0.10897168656588425,0.2765778821675567,0.08503959132157714,0.21308176992647673,0.06741789105452395,0.14067461327917138,0.09147267699695073
tpers,SONLY,0.950702,6,0.9547225152782057,-0.38921955437740996,-0.4881611898835177,-0.35190589354346075,-0.4956306013709788,-0.34066614088406344,-0.5072682748246177,-0.32549435182316083,0.07366936224210478,0.24331756130293536,0.1405339498657763,0.23435506299915246,0.15401356679965714,0.18521979969370625,0.15667273676703355
tpers,SONLY,0.95998,6,0.9611285318370856,-0.23116088074639066,-0.37044854788387077,-0.1802426042574614,-0.3754839234144866,-0.16499237253199506,-0.3540782237936902,-0.16542861501974798,0.10835606118772444,0.10226906136709264,0.14692035995818062,0.09149446201047087,0.14646924121773647,0.09897356707504544,0.14179821869832437
tpers,SONLY,0.965354,6,0.9652028773140019,-0.14035680413202378,-0.14765425919972028,-0.13696921951205462,-0.2013191579673712,-0.11011199686549406,-0.20458779733182386,-0.10454876221491101,0.0711139957533355,0.1629835640659384,0.09668448618807746,0.12737821759966417,0.09843707111511651,0.13438248659339086,0.10714495560130745
tpers,SONLY,0.970127,6,0.9684477274619073,-0.012174644901166978,-0.03191926682734544,-0.005820849333031497,-0.10364010468080682,0.02770492083245069,-0.08895983010449242,0.03263637077743287,0.1516928754083318,0.22193815675544593,0.1965808603233678,0.18640451742699152,0.23004341542536036,0.17447649104510876,0.20461138660443684
tpers,SONLY,0.977563,6,0.9738210844079173,0.058551092955091734,0.0861440482941331,0.045752262954051694,-0.07612306449543704,0.11699023911868282,-0.052058582764519495,0.11805231300496359,0.13323664249522965,0.17176736711191884,0.14892392371379828,0.1405759012383424,0.16912704886957172,0.1345416559649404,0.1767445941757738
volpers,BONLY,0.944628,6,0.9469316293210337,-0.05932912551079449,0.03053921459257114,-0.09966681573056596,-0.0031939191656809494,-0.09261282631225674,-0.013822344515487847,-0.09780227496265843,0.03829267307810013,0.09644459776276408,0.0701805412100777,0.07799949794899008,0.07217176264856702,0.06751180515650858,0.07679312569838094
volpers,BONLY,0.948039,6,0.9484942557870043,-0.058233212921453115,-0.008668085162160331,-0.07917643002946582,-0.03709810358071861,-0.0680251098778359,-0.034279853446480164,-0.0680525041501341,0.04658401949984199,0.04125618144814474,0.05193560765701866,0.06040721927385442,0.047696755340503806,0.057377603406693234,0.051026028995894236
volpers,BONLY,0.951361,6,0.9507354511537084,-0.00139089484785838,0.011026743082006858,-0.006257922333765108,-0.017482321956349814,0.008027732457526122,0.0037690831114172312,-0.0032658619163917495,0.04059160176812622,0.09267700594586746,0.05712806410714406,0.09669470947003542,0.057084395122339864,0.08359702821471691,0.05822022527882307
volpers,POOL,0.939633,6,0.9428092827806074,-0.14571677315437415,-0.17117670087840675,-0.13780388565875004,-0.1979956545343783,-0.12142814271952133,-0.20991399323515103,-0.11156166406731256,0.11278982004695548,0.10390978759890154,0.12364081066097307,0.10261675550621133,0.13392406239102791,0.11348252421835968,0.12478369970565177
volpers,POOL,0.944628,6,0.9458548111201135,-0.13398929839120408,-0.13411801118751757,-0.1368171412825039,-0.17197582100061526,-0.11256194408245106,-0.18447052832344887,-0.10260325412052947,0.1095609409112023,0.08479000928466392,0.14341200017333905,0.08013881171167102,0.1247106293736867,0.09240635641968911,0.12458208152596967
volpers,POOL,0.948039,6,0.9480478156949667,-0.0947667173491567,-0.23224518257937296,-0.05129585938986866,-0.26437715647947707,-0.024765844049050387,-0.22053855754844057,-0.037627181415806635,0.09096095130957779,0.055323291530965484,0.11489307565112576,0.05361414216882519,0.11186310592989747,0.04436607932407669,0.12401010734889109
volpers,POOL,0.951361,6,0.9502002117330113,-0.12612067656181566,-0.11070235066456079,-0.13649219652198583,-0.14332691775916753,-0.12303576568141,-0.11212233180543374,-0.14234438105727984,0.10484444153655974,0.18524294165453764,0.12189503355522185,0.15249430597158115,0.12636570498256133,0.14728660247364625,0.1347625274688952
volpers,POOL,0.956635,6,0.9539156437437796,-0.01972764550289587,-0.059794954286806895,-0.010736951416160335,-0.11110183348028357,0.02118421239647883,-0.10838082919622939,0.02693843180842302,0.14504947533883683,0.14369285349243174,0.1865513244687977,0.1380766605594817,0.20798653975965173,0.14132841449368624,0.21935300645724926
volpers,SONLY,0.939633,6,0.9421423189231759,-0.18791477794904032,-0.31243465785393393,-0.1417771700295181,-0.30217417516865014,-0.13292912245170682,-0.29097869103190394,-0.1296716696107531,0.05137224471633841,0.26562702687471695,0.08142923522488041,0.250150977510979,0.09648504693173594,0.250776459805181,0.11759932443695366
volpers,SONLY,0.944628,6,0.9453488024643665,-0.12848878745976464,-0.20365312560165916,-0.10439947160195708,-0.21724194293209553,-0.08857678139262094,-0.21711128048273196,-0.07977125402355843,0.0937589414132521,0.0664624741558187,0.12907006986729916,0.08291906982035524,0.1400076340696036,0.12535092374792048,0.13922948439281937
volpers,SONLY,0.948039,6,0.9479187587067064,-0.13088299671717438,-0.08545047890739554,-0.14174645448776563,-0.1014534475812736,-0.13142689264274202,-0.12987389336301258,-0.1161072135327505,0.14545497043291036,0.21889093007296456,0.16503872624827062,0.19274323141377095,0.18853385725449945,0.18822962871347415,0.19466824414611686
volpers,SONLY,0.951361,6,0.9504380253720727,-0.1141003907733445,-0.059923663580079355,-0.14115404570244983,-0.1091156573070976,-0.12964909441965974,-0.1302787424431344,-0.12499850360744001,0.04848071587345786,0.23971019868848883,0.062271857194377334,0.17989789751674187,0.07343659344390675,0.12338736935486654,0.07021207048951943
volpers,SONLY,0.956635,6,0.9539426079210793,-0.0627081681494081,-0.04985382823190491,-0.0686129065902183,-0.12662403506498912,-0.03138692736826237,-0.1999024598041672,0.014104020471033374,0.13485239808349664,0.18744764440572848,0.13337461791504396,0.18480331886885815,0.1471860516696773,0.1809018920429515,0.15042597462423
