uid,bar,stated_N,K,N_eff,resolvable
2c2f3e0867,B_LOOSE,54.0,,,False
5c5e415b4c,B_TIGHT,288.0,,,False
5c5e415b4c,B_MID,288.0,,,False
5c5e415b4c,B_LOOSE,288.0,,,False
c8da077c29,B_TIGHT,288.0,,,False
c8da077c29,B_MID,288.0,,,False
c8da077c29,B_LOOSE,288.0,,,False
cc433411a0,B_TIGHT,648.0,,,False
cc433411a0,B_MID,648.0,,,False
cc433411a0,B_LOOSE,648.0,,,False
66b2a4c425,B_TIGHT,648.0,,,False
66b2a4c425,B_MID,648.0,,,False
66b2a4c425,B_LOOSE,648.0,,,False
3d13984f73,B_TIGHT,224.0,,,False
3d13984f73,B_MID,224.0,,,False
3d13984f73,B_LOOSE,224.0,,,False
f9d32e6287,B_TIGHT,648.0,,,False
f9d32e6287,B_MID,648.0,,,False
f9d32e6287,B_LOOSE,648.0,,,False
512509f290,B_TIGHT,944.0,,,False
512509f290,B_MID,944.0,,,False
512509f290,B_LOOSE,944.0,,,False
da1f745a6e,B_TIGHT,280.0,,,False
da1f745a6e,B_MID,280.0,,,False
da1f745a6e,B_LOOSE,280.0,,,False
71047b0be9,B_TIGHT,608.0,1.0,1.0,True
71047b0be9,B_MID,608.0,1.0,1.0,True
71047b0be9,B_LOOSE,608.0,1.0,1.0,True
04542de263,B_TIGHT,195.0,1.0,1.0,True
04542de263,B_MID,195.0,1.0,1.0,True
04542de263,B_LOOSE,195.0,1.0,1.0,True
4880dacbf9,B_TIGHT,188.0,1.0,1.0,True
4880dacbf9,B_MID,188.0,1.0,1.0,True
4880dacbf9,B_LOOSE,188.0,1.0,1.0,True
c40d02c9fd,B_TIGHT,216.0,,,False
c40d02c9fd,B_MID,216.0,,,False
c40d02c9fd,B_LOOSE,216.0,,,False
a2159120f2,B_TIGHT,648.0,,,False
a2159120f2,B_MID,648.0,,,False
a2159120f2,B_LOOSE,648.0,,,False
37f81dfcfe,B_TIGHT,2.0,,,False
37f81dfcfe,B_MID,2.0,,,False
37f81dfcfe,B_LOOSE,2.0,,,False
2dbc7fcf6e,B_TIGHT,193.0,,,False
2dbc7fcf6e,B_MID,193.0,,,False
2dbc7fcf6e,B_LOOSE,193.0,,,False
60d42035da,B_TIGHT,3.0,,,False
60d42035da,B_MID,3.0,,,False
60d42035da,B_LOOSE,3.0,,,False
66726f8bac,B_TIGHT,160.0,9.0,1.0,True
66726f8bac,B_MID,160.0,9.0,1.0,True
66726f8bac,B_LOOSE,160.0,9.0,1.0,True
c4e63a6315,B_TIGHT,160.0,,,False
c4e63a6315,B_MID,160.0,,,False
c4e63a6315,B_LOOSE,160.0,,,False
98f5f8f161,B_TIGHT,192.0,,,False
98f5f8f161,B_MID,192.0,,,False
98f5f8f161,B_LOOSE,192.0,,,False
34072574ec,B_TIGHT,48.0,,,False
34072574ec,B_MID,48.0,,,False
34072574ec,B_LOOSE,48.0,,,False
7d8dfef42d,B_TIGHT,20.0,,,False
7d8dfef42d,B_MID,20.0,,,False
7d8dfef42d,B_LOOSE,20.0,,,False
afb300e31f,B_TIGHT,4.0,,,False
afb300e31f,B_MID,4.0,,,False
afb300e31f,B_LOOSE,4.0,,,False
c3598df3ff,B_TIGHT,21.0,,,False
c3598df3ff,B_MID,21.0,,,False
c3598df3ff,B_LOOSE,21.0,,,False
1e322ffcc3,B_TIGHT,2.0,,,False
1e322ffcc3,B_MID,2.0,,,False
1e322ffcc3,B_LOOSE,2.0,,,False
fc68af2d7f,B_TIGHT,4.0,,,False
fc68af2d7f,B_MID,4.0,,,False
fc68af2d7f,B_LOOSE,4.0,,,False
a58a86f903,B_TIGHT,6.0,,,False
a58a86f903,B_MID,6.0,,,False
a58a86f903,B_LOOSE,6.0,,,False
7d6634ee26,B_TIGHT,648.0,,,False
7d6634ee26,B_MID,648.0,,,False
7d6634ee26,B_LOOSE,648.0,,,False
bb0c6114f3,B_TIGHT,4.0,,,False
bb0c6114f3,B_MID,4.0,,,False
bb0c6114f3,B_LOOSE,4.0,,,False
f10da2586a,B_TIGHT,6.0,,,False
f10da2586a,B_MID,6.0,,,False
f10da2586a,B_LOOSE,6.0,,,False
b967fcdf56,B_TIGHT,360.0,,,False
b967fcdf56,B_MID,360.0,,,False
b967fcdf56,B_LOOSE,360.0,,,False
57de5397fc,B_TIGHT,5.0,,,False
57de5397fc,B_MID,5.0,,,False
57de5397fc,B_LOOSE,5.0,,,False
24939026d4,B_TIGHT,54.0,,,False
24939026d4,B_MID,54.0,,,False
24939026d4,B_LOOSE,54.0,,,False
29b74e80b6,B_TIGHT,20.0,,,False
29b74e80b6,B_MID,20.0,,,False
29b74e80b6,B_LOOSE,20.0,,,False
4ea3d7fe5d,B_TIGHT,27.0,,,False
4ea3d7fe5d,B_MID,27.0,,,False
4ea3d7fe5d,B_LOOSE,27.0,,,False
67135c901f,B_TIGHT,471.0,,,False
67135c901f,B_MID,471.0,,,False
67135c901f,B_LOOSE,471.0,,,False
05b196daa7,B_TIGHT,12.0,,,False
05b196daa7,B_MID,12.0,,,False
05b196daa7,B_LOOSE,12.0,,,False
35129fa820,B_TIGHT,12.0,,,False
35129fa820,B_MID,12.0,,,False
35129fa820,B_LOOSE,12.0,,,False
7972984866,B_TIGHT,576.0,,,False
7972984866,B_MID,576.0,,,False
7972984866,B_LOOSE,576.0,,,False
495b3a84c2,B_TIGHT,9.0,,,False
495b3a84c2,B_MID,9.0,,,False
495b3a84c2,B_LOOSE,9.0,,,False
bc4a8084f8,B_TIGHT,6.0,,,False
bc4a8084f8,B_MID,6.0,,,False
bc4a8084f8,B_LOOSE,6.0,,,False
9d9bb708e3,B_TIGHT,426.0,,,False
9d9bb708e3,B_MID,426.0,,,False
9d9bb708e3,B_LOOSE,426.0,,,False
9b9d72614e,B_TIGHT,10.0,,,False
9b9d72614e,B_MID,10.0,,,False
9b9d72614e,B_LOOSE,10.0,,,False
baad010677,B_TIGHT,114.0,,,False
baad010677,B_MID,114.0,,,False
baad010677,B_LOOSE,114.0,,,False
ecca06b1ab,B_TIGHT,8.0,,,False
ecca06b1ab,B_MID,8.0,,,False
ecca06b1ab,B_LOOSE,8.0,,,False
2682bad863,B_TIGHT,427.0,,,False
2682bad863,B_MID,427.0,,,False
2682bad863,B_LOOSE,427.0,,,False
d2695cf5bd,B_TIGHT,24.0,,,False
d2695cf5bd,B_MID,24.0,,,False
d2695cf5bd,B_LOOSE,24.0,,,False
ea1d634a7a,B_TIGHT,644.0,,,False
ea1d634a7a,B_MID,644.0,,,False
ea1d634a7a,B_LOOSE,644.0,,,False
70de798844,B_TIGHT,10.0,,,False
70de798844,B_MID,10.0,,,False
70de798844,B_LOOSE,10.0,,,False
30a53fcab5,B_TIGHT,2.0,,,False
30a53fcab5,B_MID,2.0,,,False
30a53fcab5,B_LOOSE,2.0,,,False
e9f2d9cc4b,B_TIGHT,8.0,,,False
e9f2d9cc4b,B_MID,8.0,,,False
e9f2d9cc4b,B_LOOSE,8.0,,,False
19a9dfffa0,B_TIGHT,647.0,,,False
19a9dfffa0,B_MID,647.0,,,False
19a9dfffa0,B_LOOSE,647.0,,,False
0e97a8deec,B_TIGHT,3.0,,,False
0e97a8deec,B_MID,3.0,,,False
0e97a8deec,B_LOOSE,3.0,,,False
31512d72c2,B_TIGHT,396.0,,,False
31512d72c2,B_MID,396.0,,,False
31512d72c2,B_LOOSE,396.0,,,False
77bf40269c,B_TIGHT,4.0,,,False
77bf40269c,B_MID,4.0,,,False
77bf40269c,B_LOOSE,4.0,,,False
a25daed55a,B_TIGHT,645.0,,,False
a25daed55a,B_MID,645.0,,,False
a25daed55a,B_LOOSE,645.0,,,False
365451fc07,B_TIGHT,648.0,,,False
365451fc07,B_MID,648.0,,,False
365451fc07,B_LOOSE,648.0,,,False
c2ef85860a,B_TIGHT,467.0,,,False
c2ef85860a,B_MID,467.0,,,False
c2ef85860a,B_LOOSE,467.0,,,False
5a397189c0,B_TIGHT,120.0,,,False
5a397189c0,B_MID,120.0,,,False
5a397189c0,B_LOOSE,120.0,,,False
2ba9868fbe,B_TIGHT,564.0,,,False
2ba9868fbe,B_MID,564.0,,,False
2ba9868fbe,B_LOOSE,564.0,,,False
c9bc6ac161,B_TIGHT,564.0,,,False
c9bc6ac161,B_MID,564.0,,,False
c9bc6ac161,B_LOOSE,564.0,,,False
df5b6f814c,B_TIGHT,12.0,9.0,1.0,True
df5b6f814c,B_MID,12.0,9.0,1.0,True
df5b6f814c,B_LOOSE,12.0,9.0,1.0,True
966d179b68,B_TIGHT,6.0,,,False
966d179b68,B_MID,6.0,,,False
966d179b68,B_LOOSE,6.0,,,False
b743bb9182,B_TIGHT,480.0,,,False
b743bb9182,B_MID,480.0,,,False
b743bb9182,B_LOOSE,480.0,,,False
d9f0641869,B_TIGHT,6.0,,,False
d9f0641869,B_MID,6.0,,,False
d9f0641869,B_LOOSE,6.0,,,False
3f21584179,B_TIGHT,36.0,,,False
3f21584179,B_MID,36.0,,,False
3f21584179,B_LOOSE,36.0,,,False
455fb18a1c,B_TIGHT,288.0,,,False
455fb18a1c,B_MID,288.0,,,False
455fb18a1c,B_LOOSE,288.0,,,False
c700bf135e,B_TIGHT,648.0,,,False
c700bf135e,B_MID,648.0,,,False
c700bf135e,B_LOOSE,648.0,,,False
ea5ddec073,B_TIGHT,720.0,9.0,1.0,True
ea5ddec073,B_MID,720.0,9.0,1.0,True
ea5ddec073,B_LOOSE,720.0,9.0,1.0,True
610e3a2a59,B_TIGHT,8.0,,,False
610e3a2a59,B_MID,8.0,,,False
610e3a2a59,B_LOOSE,8.0,,,False
47d4782e80,B_TIGHT,17.0,,,False
47d4782e80,B_MID,17.0,,,False
47d4782e80,B_LOOSE,17.0,,,False
f24c8fa836,B_TIGHT,17.0,,,False
f24c8fa836,B_MID,17.0,,,False
f24c8fa836,B_LOOSE,17.0,,,False
d34d6cbdf5,B_TIGHT,72.0,,,False
d34d6cbdf5,B_MID,72.0,,,False
d34d6cbdf5,B_LOOSE,72.0,,,False
c6a282399c,B_TIGHT,3.0,,,False
c6a282399c,B_MID,3.0,,,False
c6a282399c,B_LOOSE,3.0,,,False
f63a9ba049,B_TIGHT,115.0,1.0,1.0,True
f63a9ba049,B_MID,115.0,1.0,1.0,True
f63a9ba049,B_LOOSE,115.0,1.0,1.0,True
8d5c678539,B_TIGHT,31.0,,,False
8d5c678539,B_MID,31.0,,,False
8d5c678539,B_LOOSE,31.0,,,False
80ea9c2834,B_TIGHT,72.0,,,False
80ea9c2834,B_MID,72.0,,,False
80ea9c2834,B_LOOSE,72.0,,,False
5928be4620,B_TIGHT,72.0,,,False
5928be4620,B_MID,72.0,,,False
5928be4620,B_LOOSE,72.0,,,False
ae98ee9d7b,B_TIGHT,8.0,,,False
ae98ee9d7b,B_MID,8.0,,,False
ae98ee9d7b,B_LOOSE,8.0,,,False
1dd21ed4bc,B_TIGHT,5.0,,,False
1dd21ed4bc,B_MID,5.0,,,False
1dd21ed4bc,B_LOOSE,5.0,,,False
1c2db1a0e3,B_TIGHT,660.0,,,False
1c2db1a0e3,B_MID,660.0,,,False
1c2db1a0e3,B_LOOSE,660.0,,,False
b71dce0ff1,B_TIGHT,5.0,,,False
b71dce0ff1,B_MID,5.0,,,False
b71dce0ff1,B_LOOSE,5.0,,,False
6f2f8ba6f0,B_TIGHT,360.0,,,False
6f2f8ba6f0,B_MID,360.0,,,False
6f2f8ba6f0,B_LOOSE,360.0,,,False
a591f1abe2,B_TIGHT,36.0,,,False
a591f1abe2,B_MID,36.0,,,False
a591f1abe2,B_LOOSE,36.0,,,False
bbc78699a5,B_TIGHT,153.0,,,False
bbc78699a5,B_MID,153.0,,,False
bbc78699a5,B_LOOSE,153.0,,,False
a4cfd0aeb2,B_TIGHT,153.0,,,False
a4cfd0aeb2,B_MID,153.0,,,False
a4cfd0aeb2,B_LOOSE,153.0,,,False
02fc2269da,B_TIGHT,162.0,15.0,4.0,True
02fc2269da,B_MID,162.0,15.0,3.0,True
02fc2269da,B_LOOSE,162.0,15.0,3.0,True
ec9413f358,B_TIGHT,2.0,,,False
ec9413f358,B_MID,2.0,,,False
ec9413f358,B_LOOSE,2.0,,,False
314e6b317b,B_TIGHT,120.0,,,False
314e6b317b,B_MID,120.0,,,False
314e6b317b,B_LOOSE,120.0,,,False
b94824cced,B_TIGHT,8.0,,,False
b94824cced,B_MID,8.0,,,False
b94824cced,B_LOOSE,8.0,,,False
fc4ec4161b,B_TIGHT,96.0,6.0,4.0,True
fc4ec4161b,B_MID,96.0,6.0,3.0,True
fc4ec4161b,B_LOOSE,96.0,6.0,3.0,True
0690ab929a,B_TIGHT,756.0,,,False
0690ab929a,B_MID,756.0,,,False
0690ab929a,B_LOOSE,756.0,,,False
e4e5eb25e3,B_TIGHT,4.0,9.0,1.0,True
e4e5eb25e3,B_MID,4.0,9.0,1.0,True
e4e5eb25e3,B_LOOSE,4.0,9.0,1.0,True
5a07866752,B_TIGHT,5.0,9.0,1.0,True
5a07866752,B_MID,5.0,9.0,1.0,True
5a07866752,B_LOOSE,5.0,9.0,1.0,True
5b58cd2b8b,B_TIGHT,6.0,,,False
5b58cd2b8b,B_MID,6.0,,,False
5b58cd2b8b,B_LOOSE,6.0,,,False
c7b3230095,B_TIGHT,20.0,9.0,1.0,True
c7b3230095,B_MID,20.0,9.0,1.0,True
c7b3230095,B_LOOSE,20.0,9.0,1.0,True
d4f63e6f25,B_TIGHT,12.0,,,False
d4f63e6f25,B_MID,12.0,,,False
d4f63e6f25,B_LOOSE,12.0,,,False
53ccbb76f6,B_TIGHT,3.0,,,False
53ccbb76f6,B_MID,3.0,,,False
53ccbb76f6,B_LOOSE,3.0,,,False
52f537edfd,B_TIGHT,244.0,,,False
52f537edfd,B_MID,244.0,,,False
52f537edfd,B_LOOSE,244.0,,,False
bb7a722e89,B_TIGHT,54.0,,,False
bb7a722e89,B_MID,54.0,,,False
bb7a722e89,B_LOOSE,54.0,,,False
b67e6e2730,B_TIGHT,54.0,,,False
b67e6e2730,B_MID,54.0,,,False
b67e6e2730,B_LOOSE,54.0,,,False
85d3347047,B_TIGHT,244.0,,,False
85d3347047,B_MID,244.0,,,False
85d3347047,B_LOOSE,244.0,,,False
d1b0a35c18,B_TIGHT,21.0,,,False
d1b0a35c18,B_MID,21.0,,,False
d1b0a35c18,B_LOOSE,21.0,,,False
9ae1bd0caf,B_TIGHT,195.0,,,False
9ae1bd0caf,B_MID,195.0,,,False
9ae1bd0caf,B_LOOSE,195.0,,,False
141d95e309,B_TIGHT,8.0,,,False
141d95e309,B_MID,8.0,,,False
141d95e309,B_LOOSE,8.0,,,False
b5c323c019,B_TIGHT,4.0,,,False
b5c323c019,B_MID,4.0,,,False
b5c323c019,B_LOOSE,4.0,,,False
87bf30feaf,B_TIGHT,348.0,,,False
87bf30feaf,B_MID,348.0,,,False
87bf30feaf,B_LOOSE,348.0,,,False
f9e4bf1830,B_TIGHT,20.0,,,False
f9e4bf1830,B_MID,20.0,,,False
f9e4bf1830,B_LOOSE,20.0,,,False
70ff056ed1,B_TIGHT,25.0,,,False
70ff056ed1,B_MID,25.0,,,False
70ff056ed1,B_LOOSE,25.0,,,False
19a79b3a79,B_TIGHT,5.0,,,False
19a79b3a79,B_MID,5.0,,,False
19a79b3a79,B_LOOSE,5.0,,,False
8ee213c77b,B_TIGHT,306.0,,,False
8ee213c77b,B_MID,306.0,,,False
8ee213c77b,B_LOOSE,306.0,,,False
be6e4db12d,B_TIGHT,812.0,,,False
be6e4db12d,B_MID,812.0,,,False
be6e4db12d,B_LOOSE,812.0,,,False
a43884d177,B_TIGHT,60.0,,,False
a43884d177,B_MID,60.0,,,False
a43884d177,B_LOOSE,60.0,,,False
b3eb6238fa,B_TIGHT,50.0,,,False
b3eb6238fa,B_MID,50.0,,,False
b3eb6238fa,B_LOOSE,50.0,,,False
b978510902,B_TIGHT,50.0,,,False
b978510902,B_MID,50.0,,,False
b978510902,B_LOOSE,50.0,,,False
38fa172be0,B_TIGHT,90.0,,,False
38fa172be0,B_MID,90.0,,,False
38fa172be0,B_LOOSE,90.0,,,False
993bd7112d,B_TIGHT,2.0,,,False
993bd7112d,B_MID,2.0,,,False
993bd7112d,B_LOOSE,2.0,,,False
fa52964d99,B_TIGHT,4.0,,,False
fa52964d99,B_MID,4.0,,,False
fa52964d99,B_LOOSE,4.0,,,False
1735d68415,B_TIGHT,63.0,,,False
1735d68415,B_MID,63.0,,,False
1735d68415,B_LOOSE,63.0,,,False
447079efed,B_TIGHT,24.0,,,False
447079efed,B_MID,24.0,,,False
447079efed,B_LOOSE,24.0,,,False
ee26449933,B_TIGHT,3.0,,,False
ee26449933,B_MID,3.0,,,False
ee26449933,B_LOOSE,3.0,,,False
d5553492dd,B_TIGHT,96.0,,,False
d5553492dd,B_MID,96.0,,,False
d5553492dd,B_LOOSE,96.0,,,False
5563b1ebaf,B_TIGHT,30.0,,,False
5563b1ebaf,B_MID,30.0,,,False
5563b1ebaf,B_LOOSE,30.0,,,False
d694d25906,B_TIGHT,480.0,,,False
d694d25906,B_MID,480.0,,,False
d694d25906,B_LOOSE,480.0,,,False
f4a1035b73,B_TIGHT,240.0,,,False
f4a1035b73,B_MID,240.0,,,False
f4a1035b73,B_LOOSE,240.0,,,False
6d1d2e57ab,B_TIGHT,50.0,9.0,1.0,True
6d1d2e57ab,B_MID,50.0,9.0,1.0,True
6d1d2e57ab,B_LOOSE,50.0,9.0,1.0,True
a701ce8861,B_TIGHT,180.0,,,False
a701ce8861,B_MID,180.0,,,False
a701ce8861,B_LOOSE,180.0,,,False
d751ee4cde,B_TIGHT,3.0,,,False
d751ee4cde,B_MID,3.0,,,False
d751ee4cde,B_LOOSE,3.0,,,False
9ff0bd6b14,B_TIGHT,3.0,,,False
9ff0bd6b14,B_MID,3.0,,,False
9ff0bd6b14,B_LOOSE,3.0,,,False
d9c301cea8,B_TIGHT,324.0,,,False
d9c301cea8,B_MID,324.0,,,False
d9c301cea8,B_LOOSE,324.0,,,False
81d7c8f0d7,B_TIGHT,180.0,,,False
81d7c8f0d7,B_MID,180.0,,,False
81d7c8f0d7,B_LOOSE,180.0,,,False
2dd56b41d9,B_TIGHT,648.0,10.0,2.0,True
2dd56b41d9,B_MID,648.0,10.0,2.0,True
2dd56b41d9,B_LOOSE,648.0,10.0,2.0,True
a189100a8c,B_TIGHT,296.0,10.0,2.0,True
a189100a8c,B_MID,296.0,10.0,2.0,True
a189100a8c,B_LOOSE,296.0,10.0,2.0,True
958f015e51,B_TIGHT,216.0,,,False
958f015e51,B_MID,216.0,,,False
958f015e51,B_LOOSE,216.0,,,False
ac439164d3,B_TIGHT,324.0,,,False
ac439164d3,B_MID,324.0,,,False
ac439164d3,B_LOOSE,324.0,,,False
f5696bf3e7,B_TIGHT,162.0,,,False
f5696bf3e7,B_MID,162.0,,,False
f5696bf3e7,B_LOOSE,162.0,,,False
656977353b,B_TIGHT,12.0,,,False
656977353b,B_MID,12.0,,,False
656977353b,B_LOOSE,12.0,,,False
14bf072fd5,B_TIGHT,2.0,9.0,1.0,True
14bf072fd5,B_MID,2.0,9.0,1.0,True
14bf072fd5,B_LOOSE,2.0,9.0,1.0,True
b21c6fc395,B_TIGHT,288.0,1.0,1.0,True
b21c6fc395,B_MID,288.0,1.0,1.0,True
b21c6fc395,B_LOOSE,288.0,1.0,1.0,True
76d114d277,B_TIGHT,16.0,,,False
76d114d277,B_MID,16.0,,,False
76d114d277,B_LOOSE,16.0,,,False
52ee533779,B_TIGHT,12.0,,,False
52ee533779,B_MID,12.0,,,False
52ee533779,B_LOOSE,12.0,,,False
eb91966218,B_TIGHT,54.0,,,False
eb91966218,B_MID,54.0,,,False
eb91966218,B_LOOSE,54.0,,,False
441eb4c002,B_TIGHT,45.0,,,False
441eb4c002,B_MID,45.0,,,False
441eb4c002,B_LOOSE,45.0,,,False
9328a6de48,B_TIGHT,405.0,,,False
9328a6de48,B_MID,405.0,,,False
9328a6de48,B_LOOSE,405.0,,,False
f499db0519,B_TIGHT,8.0,,,False
f499db0519,B_MID,8.0,,,False
f499db0519,B_LOOSE,8.0,,,False
b59df66259,B_TIGHT,270.0,,,False
b59df66259,B_MID,270.0,,,False
b59df66259,B_LOOSE,270.0,,,False
605587513f,B_TIGHT,324.0,,,False
605587513f,B_MID,324.0,,,False
605587513f,B_LOOSE,324.0,,,False
333d09377b,B_TIGHT,324.0,,,False
333d09377b,B_MID,324.0,,,False
333d09377b,B_LOOSE,324.0,,,False
bb4eaccb8c,B_TIGHT,324.0,,,False
bb4eaccb8c,B_MID,324.0,,,False
bb4eaccb8c,B_LOOSE,324.0,,,False
de477b4c25,B_TIGHT,27.0,,,False
de477b4c25,B_MID,27.0,,,False
de477b4c25,B_LOOSE,27.0,,,False
4901b5988b,B_TIGHT,837.0,,,False
4901b5988b,B_MID,837.0,,,False
4901b5988b,B_LOOSE,837.0,,,False
e3d5d35e68,B_TIGHT,296.0,1.0,1.0,True
e3d5d35e68,B_MID,296.0,1.0,1.0,True
e3d5d35e68,B_LOOSE,296.0,1.0,1.0,True
5bb1d3eee2,B_TIGHT,296.0,,,False
5bb1d3eee2,B_MID,296.0,,,False
5bb1d3eee2,B_LOOSE,296.0,,,False
5dd3a385f3,B_TIGHT,240.0,,,False
5dd3a385f3,B_MID,240.0,,,False
5dd3a385f3,B_LOOSE,240.0,,,False
d904c756f9,B_TIGHT,480.0,,,False
d904c756f9,B_MID,480.0,,,False
d904c756f9,B_LOOSE,480.0,,,False
ace2e15559,B_TIGHT,11.0,,,False
ace2e15559,B_MID,11.0,,,False
ace2e15559,B_LOOSE,11.0,,,False
c74f41aa78,B_TIGHT,3.0,,,False
c74f41aa78,B_MID,3.0,,,False
c74f41aa78,B_LOOSE,3.0,,,False
2ef0185d77,B_TIGHT,82.0,,,False
2ef0185d77,B_MID,82.0,,,False
2ef0185d77,B_LOOSE,82.0,,,False
e6c8182956,B_TIGHT,6.0,,,False
e6c8182956,B_MID,6.0,,,False
e6c8182956,B_LOOSE,6.0,,,False
f0a58b5a44,B_TIGHT,36.0,,,False
f0a58b5a44,B_MID,36.0,,,False
f0a58b5a44,B_LOOSE,36.0,,,False
a30fd779d9,B_TIGHT,900.0,,,False
a30fd779d9,B_MID,900.0,,,False
a30fd779d9,B_LOOSE,900.0,,,False
3281d37448,B_TIGHT,900.0,,,False
3281d37448,B_MID,900.0,,,False
3281d37448,B_LOOSE,900.0,,,False
255c338884,B_TIGHT,5.0,,,False
255c338884,B_MID,5.0,,,False
255c338884,B_LOOSE,5.0,,,False
acc48024f8,B_TIGHT,6.0,,,False
acc48024f8,B_MID,6.0,,,False
acc48024f8,B_LOOSE,6.0,,,False
b2dff0a959,B_TIGHT,900.0,,,False
b2dff0a959,B_MID,900.0,,,False
b2dff0a959,B_LOOSE,900.0,,,False
bf2f7f3b4d,B_TIGHT,900.0,,,False
bf2f7f3b4d,B_MID,900.0,,,False
bf2f7f3b4d,B_LOOSE,900.0,,,False
05d6fd1eb4,B_TIGHT,7.0,,,False
05d6fd1eb4,B_MID,7.0,,,False
05d6fd1eb4,B_LOOSE,7.0,,,False
5d10f3702d,B_TIGHT,936.0,,,False
5d10f3702d,B_MID,936.0,,,False
5d10f3702d,B_LOOSE,936.0,,,False
be4ae79937,B_TIGHT,13.0,,,False
be4ae79937,B_MID,13.0,,,False
be4ae79937,B_LOOSE,13.0,,,False
c3560b49cf,B_TIGHT,13.0,,,False
c3560b49cf,B_MID,13.0,,,False
c3560b49cf,B_LOOSE,13.0,,,False
f787997c60,B_TIGHT,440.0,,,False
f787997c60,B_MID,440.0,,,False
f787997c60,B_LOOSE,440.0,,,False
11a242e16b,B_TIGHT,18.0,,,False
11a242e16b,B_MID,18.0,,,False
11a242e16b,B_LOOSE,18.0,,,False
ac2f0676a6,B_TIGHT,836.0,,,False
ac2f0676a6,B_MID,836.0,,,False
ac2f0676a6,B_LOOSE,836.0,,,False
b43d30b8a8,B_TIGHT,36.0,,,False
b43d30b8a8,B_MID,36.0,,,False
b43d30b8a8,B_LOOSE,36.0,,,False
fdc3f92747,B_TIGHT,612.0,,,False
fdc3f92747,B_MID,612.0,,,False
fdc3f92747,B_LOOSE,612.0,,,False
9adbeeb7c1,B_TIGHT,108.0,,,False
9adbeeb7c1,B_MID,108.0,,,False
9adbeeb7c1,B_LOOSE,108.0,,,False
ce234141d8,B_TIGHT,36.0,,,False
ce234141d8,B_MID,36.0,,,False
ce234141d8,B_LOOSE,36.0,,,False
66e12d39d7,B_TIGHT,8.0,,,False
66e12d39d7,B_MID,8.0,,,False
66e12d39d7,B_LOOSE,8.0,,,False
4f7b6db584,B_TIGHT,612.0,9.0,1.0,True
4f7b6db584,B_MID,612.0,9.0,1.0,True
4f7b6db584,B_LOOSE,612.0,9.0,1.0,True
7c538b50b9,B_TIGHT,160.0,,,False
7c538b50b9,B_MID,160.0,,,False
7c538b50b9,B_LOOSE,160.0,,,False
27fef522e9,B_TIGHT,160.0,,,False
27fef522e9,B_MID,160.0,,,False
27fef522e9,B_LOOSE,160.0,,,False
4041d63867,B_TIGHT,778.0,,,False
4041d63867,B_MID,778.0,,,False
4041d63867,B_LOOSE,778.0,,,False
090e90ff3f,B_TIGHT,7.0,6.0,4.0,True
090e90ff3f,B_MID,7.0,6.0,3.0,True
090e90ff3f,B_LOOSE,7.0,6.0,3.0,True
ea3a51b5f5,B_TIGHT,808.0,6.0,4.0,True
ea3a51b5f5,B_MID,808.0,6.0,3.0,True
ea3a51b5f5,B_LOOSE,808.0,6.0,3.0,True
1b830fcf0c,B_TIGHT,702.0,,,False
1b830fcf0c,B_MID,702.0,,,False
1b830fcf0c,B_LOOSE,702.0,,,False
3031995b32,B_TIGHT,768.0,,,False
3031995b32,B_MID,768.0,,,False
3031995b32,B_LOOSE,768.0,,,False
485e887a88,B_TIGHT,2.0,,,False
485e887a88,B_MID,2.0,,,False
485e887a88,B_LOOSE,2.0,,,False
a589634d0c,B_TIGHT,448.0,9.0,1.0,True
a589634d0c,B_MID,448.0,9.0,1.0,True
a589634d0c,B_LOOSE,448.0,9.0,1.0,True
fcf4f5791c,B_TIGHT,180.0,,,False
fcf4f5791c,B_MID,180.0,,,False
fcf4f5791c,B_LOOSE,180.0,,,False
8905cd9b2a,B_TIGHT,60.0,,,False
8905cd9b2a,B_MID,60.0,,,False
8905cd9b2a,B_LOOSE,60.0,,,False
647825948c,B_TIGHT,20.0,,,False
647825948c,B_MID,20.0,,,False
647825948c,B_LOOSE,20.0,,,False
a6f8c6e7f6,B_TIGHT,50.0,,,False
a6f8c6e7f6,B_MID,50.0,,,False
a6f8c6e7f6,B_LOOSE,50.0,,,False
2509e675e1,B_TIGHT,50.0,,,False
2509e675e1,B_MID,50.0,,,False
2509e675e1,B_LOOSE,50.0,,,False
fe010be000,B_TIGHT,50.0,,,False
fe010be000,B_MID,50.0,,,False
fe010be000,B_LOOSE,50.0,,,False
6351f2f97a,B_TIGHT,850.0,,,False
6351f2f97a,B_MID,850.0,,,False
6351f2f97a,B_LOOSE,850.0,,,False
bbce299c67,B_TIGHT,162.0,,,False
bbce299c67,B_MID,162.0,,,False
bbce299c67,B_LOOSE,162.0,,,False
4b8299fc7a,B_TIGHT,162.0,,,False
4b8299fc7a,B_MID,162.0,,,False
4b8299fc7a,B_LOOSE,162.0,,,False
19820c6a6e,B_TIGHT,60.0,,,False
19820c6a6e,B_MID,60.0,,,False
19820c6a6e,B_LOOSE,60.0,,,False
6cab488ec8,B_TIGHT,357.0,,,False
6cab488ec8,B_MID,357.0,,,False
6cab488ec8,B_LOOSE,357.0,,,False
9cb0d00e81,B_TIGHT,714.0,,,False
9cb0d00e81,B_MID,714.0,,,False
9cb0d00e81,B_LOOSE,714.0,,,False
