panel,family,level,cad,c_sd_is,c_bar_is,resid_is,resid_oos,pred_csd,pred_fam,e_csd,e_fam,d_err,scale_is,log_scale,bin,is_D,gross
B136,MA-THRESH,0.2,W,0.09240625404202621,0.09991351249765305,-0.35836513737037556,-0.22647501428907368,-0.10820223752061355,-0.12527909581383992,0.11827277676846014,0.10119591847523376,0.017076858293226374,0.35836513737037556,-1.0262028755748047,2,0.0,0.5
B136,MA-THRESH,0.3,D,0.038802670635113376,0.03520247851485702,-0.008411875198600427,-0.21173658389250782,-0.04217162452698034,-0.12527909581383992,0.16956495936552748,0.0864574880786679,0.08310747128685958,0.008411875198600427,-4.778110857366763,0,1.0,0.5
B136,MA-THRESH,0.3,M,0.03621346015919278,0.03384076196936447,-0.04723060050732997,-0.03297561745485922,-0.03898215203226415,-0.12527909581383992,-0.00600653457740493,-0.0923034783589807,-0.08629694378157576,0.04723060050732997,-3.0527132806232875,1,0.0,0.5
B136,MA-THRESH,0.3,Q,0.034788900425321886,0.032320384418802764,-0.028453090852508467,0.061594883501369324,-0.03722733366947888,-0.12527909581383992,-0.09882221717084821,-0.18687397931520924,-0.08805176214436103,0.028453090852508467,-3.5594984827464193,1,0.0,0.5
B136,MA-THRESH,0.3,W,0.03877411169419111,0.03530151273805679,-0.0839386230779624,-0.18299261762244612,-0.042136444707727747,-0.12527909581383992,0.14085617291471836,0.0577135218086062,0.08314265110611216,0.0839386230779624,-2.4776694248571425,2,0.0,0.5
B136,QUANTILE,0.2,D,0.0020815835844227113,0.20264273070890199,0.0004022325164054763,0.00026398979455777294,0.003062588069280057,-0.009388079813852509,0.002798598274722284,-0.009652069608410281,-0.006853471333687997,0.0004022325164054763,-7.818480237534895,0,1.0,0.5
B136,QUANTILE,0.2,M,0.0032768603652659064,0.20332660939119634,-0.029198002128770995,-0.03180711107475531,0.0015902078006513288,-0.009388079813852509,0.03339731887540664,0.022419031260902805,0.010978287614503833,0.029198002128770995,-3.5336549922962415,1,0.0,0.5
B136,QUANTILE,0.2,Q,0.004888191102945627,0.20440306129130767,-0.023597410303686672,-0.04509198977613593,-0.00039468107397480114,-0.009388079813852509,0.04469730870216113,0.035703909962283426,0.008993398739877707,0.023597410303686672,-3.7466183058662996,1,0.0,0.5
B136,QUANTILE,0.2,W,0.0024373522443049077,0.20277082787633557,-0.005078002278070315,-0.007753150018929844,0.002624340825292348,-0.009388079813852509,0.010377490844222192,-0.0016349297949226644,0.008742561049299527,0.005078002278070315,-5.282837347084092,0,0.0,0.5
B136,QUANTILE,0.3,D,0.002541527580823074,0.3035874585904672,0.004698404021441505,0.002117247914701359,0.002496014305087629,-0.009388079813852509,0.0003787663903862702,-0.011505327728553867,-0.011126561338167598,0.004698404021441505,-5.360532397839102,0,1.0,0.5
B136,QUANTILE,0.3,M,0.003954133211306816,0.30454734873727946,-0.03077990327953195,-0.03186321647579149,0.0007559213901973489,-0.009388079813852509,0.032619137865988836,0.022475136661938983,0.010144001204049853,0.03077990327953195,-3.480893292891742,1,0.0,0.5
B136,QUANTILE,0.3,Q,0.006310849130649249,0.305933531663835,-0.024400995125084535,-0.04713707463939176,-0.002147156854119544,-0.009388079813852509,0.04498991778527222,0.037748994825539256,0.007240922959732964,0.024400995125084535,-3.713131363699678,1,0.0,0.5
B136,QUANTILE,0.3,W,0.0029431943302710923,0.3037311260169467,-0.003908802814533985,-0.00608397328971666,0.0020012283225185543,-0.009388079813852509,0.008085201612235214,-0.0033041065241358487,0.0047810950880993654,0.003908802814533985,-5.544524137410407,0,0.0,0.5
B136,QUANTILE,0.4,D,0.001949360775668303,0.4030273112585125,-0.00013055222300994984,0.0023550287109097567,0.003225464365208205,-0.009388079813852509,0.0008704356542984485,-0.011743108524762265,-0.010872672870463817,0.00013055222300994984,-8.94373723492926,0,1.0,0.5
B136,QUANTILE,0.4,M,0.004106154713285918,0.40392303139305685,-0.03488716292434635,-0.0306022532781558,0.0005686564290530091,-0.009388079813852509,0.03117090970720881,0.021214173464303293,0.009956736242905516,0.03488716292434635,-3.355636341955083,1,0.0,0.5
B136,QUANTILE,0.4,Q,0.006417476112022406,0.4052539672343987,-0.02923144635140762,-0.04208895766009135,-0.0022785033890756817,-0.009388079813852509,0.03981045427101567,0.032700877846238846,0.007109576424776824,0.02923144635140762,-3.5325102193381204,1,0.0,0.5
B136,QUANTILE,0.4,W,0.00262188177352175,0.40320476010138734,-0.010379516780600895,-0.0059110293100461675,0.0023970314337332143,-0.009388079813852509,0.008308060743779381,-0.003477050503806341,0.00483101023997304,0.010379516780600895,-4.567920955256638,1,0.0,0.5
B136,QUANTILE,0.5,D,0.0019566276159073944,0.5019736152768256,0.0006523657823720441,0.0029784029494273057,0.0032165128383695703,-0.009388079813852509,0.00023810988894226465,-0.012366482763279814,-0.012128372874337549,0.0006523657823720441,-7.3349051374401695,0,1.0,0.5
B136,QUANTILE,0.5,M,0.004252458539231264,0.5029583124996018,-0.032500684631919796,-0.029821744175584364,0.00038843468460076844,-0.009388079813852509,0.030210178860185132,0.020433664361731857,0.009776514498453275,0.032500684631919796,-3.4264941242707896,1,0.0,0.5
B136,QUANTILE,0.5,Q,0.0067822333409081476,0.5044917768372834,-0.029402049233806515,-0.03539565636003772,-0.0027278230406062613,-0.009388079813852509,0.03266783331943146,0.026007576546185213,0.006660256773246248,0.029402049233806515,-3.526690905236407,1,0.0,0.5
B136,QUANTILE,0.5,W,0.0026312092437775323,0.50212811748296,-0.011427608782232923,-0.004878309828271199,0.002385541556759994,-0.009388079813852509,0.007263851385031193,-0.0045097699855813096,0.002754081399449883,0.011427608782232923,-4.471723028465864,1,0.0,0.5
B136,QUANTILE,0.6,D,0.0021120687360385495,0.6034462150965892,0.004989840843205862,-0.0025768298284711832,0.0030250354819256445,-0.009388079813852509,0.005601865310396827,-0.006811249985381325,-0.001209384674984498,0.004989840843205862,-5.300351264876497,0,1.0,0.5
B136,QUANTILE,0.6,M,0.004148166742927228,0.60446034433725,-0.02440821966165352,-0.02953974296828754,0.0005169046637043392,-0.009388079813852509,0.03005664763199188,0.020151663154435034,0.009904984477556847,0.02440821966165352,-3.7128353320321614,1,0.0,0.5
B136,QUANTILE,0.6,Q,0.006739381948756052,0.6060857577167522,-0.02089445029875847,-0.03259393442400782,-0.002675037321600235,-0.009388079813852509,0.029918897102407586,0.023205854610155313,0.006713042492252273,0.02089445029875847,-3.8682716912168535,1,0.0,0.5
B136,QUANTILE,0.6,W,0.0026343517067607108,0.6035942352653575,-0.005125127193550405,-0.007618054256308682,0.0023816705700852054,-0.009388079813852509,0.009999724826393887,-0.0017700255575438268,0.00822969926885006,0.005125127193550405,-5.2735999360118955,0,0.0,0.5
B136,QUANTILE,0.7,D,0.0024008920493828207,0.7030016631806782,0.0016797972548499018,-0.00016518077090577066,0.0026692536625983385,-0.009388079813852509,0.002834434433504109,-0.009222899042946738,-0.006388464609442628,0.0016797972548499018,-6.389082174486547,0,1.0,0.5
B136,QUANTILE,0.7,M,0.0040218950652472175,0.7037759952515823,-0.024175657151426222,-0.02327961582317961,0.0006724501655349189,-0.009388079813852509,0.02395206598871453,0.013891536009327103,0.010060529979387426,0.024175657151426222,-3.722409054912906,1,0.0,0.5
B136,QUANTILE,0.7,Q,0.005778868758837085,0.7051067992836548,-0.024421351511572098,-0.022602405631610978,-0.0014918463726413967,-0.009388079813852509,0.021110559258969583,0.01321432581775847,0.007896233441211114,0.024421351511572098,-3.7122974673768043,1,0.0,0.5
B136,QUANTILE,0.7,W,0.0028128361861164677,0.7031389529914625,-0.007459285530986293,-0.005002699286449364,0.002161807664796858,-0.009388079813852509,0.007164506951246222,-0.004385380527403145,0.0027791264238430768,0.007459285530986293,-4.89829564267926,0,0.0,0.5
B136,QUANTILE,0.8,D,0.002509277675958238,0.8038307956461999,0.0042974577580068285,-0.0006716926012506619,0.0025357407720860434,-0.009388079813852509,0.0032074333733367053,-0.008716387212601847,-0.005508953839265141,0.0042974577580068285,-5.449731650189708,0,1.0,0.5
B136,QUANTILE,0.8,M,0.0034733375401593738,0.8044557414239932,-0.01635688460617235,-0.015241285664413518,0.0013481809160121238,-0.009388079813852509,0.016589466580425642,0.005853205850561009,0.010736260729864633,0.01635688460617235,-4.113106393436731,1,0.0,0.5
B136,QUANTILE,0.8,Q,0.004809726795972981,0.8054871864433203,-0.017614938932930535,-0.01834705291037242,-0.00029802622446232965,-0.009388079813852509,0.01804902668591009,0.00895897309651991,0.009090053589390178,0.017614938932930535,-4.039007933960172,1,0.0,0.5
B136,QUANTILE,0.8,W,0.0027449881520477497,0.8039379086343976,-0.003176369085289288,-0.003455231437787809,0.0022453850489049625,-0.009388079813852509,0.0057006164866927715,-0.0059328483760646995,-0.00023223188937192794,0.003176369085289288,-5.752016531615789,0,0.0,0.5
B136,QUANTILE,0.9,D,0.0023714137877955087,0.9029142065958087,0.00530778146465849,-0.0002730628099412158,0.0027055659305267894,-0.009388079813852509,0.002978628740468005,-0.009115017003911293,-0.006136388263443288,0.00530778146465849,-5.238581334298213,0,1.0,0.5
B136,QUANTILE,0.9,M,0.0027598547605152237,0.9032812251166608,-0.0057214706553399,-0.00837892534604201,0.00222707188385419,-0.009388079813852509,0.0106059972298962,-0.0010091544678104986,0.009596842762085701,0.0057214706553399,-5.163529399060014,0,0.0,0.5
B136,QUANTILE,0.9,Q,0.0033315551463888944,0.9038401162925002,-0.007226035929952523,-0.009706887707028322,0.0015228330153186425,-0.009388079813852509,0.011229720722346966,0.00031880789317581364,0.010910912829171152,0.007226035929952523,-4.930064673953451,0,0.0,0.5
B136,QUANTILE,0.9,W,0.0024480853274259653,0.9029737246249284,0.0008353960768703317,-0.001747788124428773,0.002611119469316665,-0.009388079813852509,0.004358907593745438,-0.0076402916894237356,-0.003281384095678298,0.0008353960768703317,-7.087604602021477,0,0.0,0.5
B136,QUANTILE,0.95,D,0.0012093030467326587,0.9526924741563885,-0.0019178409381703787,-4.1864277711134434e-05,0.004137091207789679,-0.009388079813852509,0.004178955485500814,-0.009346215536141374,-0.00516726005064056,0.0019178409381703787,-6.2565552370493425,0,1.0,0.5
B136,QUANTILE,0.95,M,0.001338849354567518,0.9528531975006018,-0.0074504010728615455,-0.004015052170780464,0.003977511911523928,-0.009388079813852509,0.007992564082304393,-0.005373027643072044,0.002619536439232349,0.0074504010728615455,-4.899487412756307,0,0.0,0.5
B136,QUANTILE,0.95,Q,0.0016104085120954136,0.9531571266647215,-0.008499488610080874,-0.004922739461554748,0.0036429966329560195,-0.009388079813852509,0.008565736094510768,-0.00446534035229776,0.004100395742213008,0.008499488610080874,-4.767749280815661,0,0.0,0.5
B136,QUANTILE,0.95,W,0.001240562665962732,0.9527154008880551,-0.004184464107037655,-0.0008021200804453343,0.004098584606392522,-0.009388079813852509,0.004900704686837856,-0.008585959733407174,-0.003685255046569318,0.004184464107037655,-5.476376634126973,0,0.0,0.5
SMALL439,MA-THRESH,-0.4,D,0.022938381952158127,0.953876931714829,-0.030068622487777752,-0.29748376758342854,-0.022629484993293834,-0.12527909581383992,0.2748542825901347,0.17220467176958862,0.1026496108205461,0.030068622487777752,-3.5042730932146644,1,1.0,0.5
SMALL439,MA-THRESH,-0.4,M,0.02243434045039054,0.9541879964629253,0.01926882550999931,-0.1753748616365236,-0.022008590507876784,-0.12527909581383992,0.15336627112864681,0.050095765822683685,0.10327050530596313,0.01926882550999931,-3.949266747557119,1,0.0,0.5
SMALL439,MA-THRESH,-0.4,Q,0.02348722638086134,0.952299947479458,0.015202699990268798,-0.17961819483793828,-0.02330556916084484,-0.12527909581383992,0.15631262567709345,0.054339099024098364,0.10197352665299508,0.015202699990268798,-4.186282235965677,1,0.0,0.5
SMALL439,MA-THRESH,-0.4,W,0.02264300620735275,0.9539235174409995,-0.0011245981498708701,-0.2529130670820168,-0.022265631678770187,-0.12527909581383992,0.2306474354032466,0.12763397126817685,0.10301346413506973,0.0011245981498708701,-6.790329507251693,0,0.0,0.5
SMALL439,MA-THRESH,-0.25,D,0.05345234898693406,0.9131352650619142,-0.06009996057845246,-0.3546738768562152,-0.06021756810480333,-0.12527909581383992,0.2944563087514119,0.2293947810423753,0.06506152770903659,0.06009996057845246,-2.8117460933737615,1,1.0,0.5
SMALL439,MA-THRESH,-0.25,M,0.05040203317118683,0.9149997608586743,0.010632095750140458,-0.45988731514510217,-0.05646009126582041,-0.12527909581383992,0.40342722387928176,0.3346082193312623,0.06881900454801948,0.010632095750140458,-4.543877951767082,1,0.0,0.5
SMALL439,MA-THRESH,-0.25,Q,0.059269665145978166,0.9104242209846117,-0.08132165038636785,-0.5069250514837975,-0.06738352469847973,-0.12527909581383992,0.43954152678531777,0.3816459556699576,0.057895571115360145,0.08132165038636785,-2.509342995465218,2,0.0,0.5
SMALL439,MA-THRESH,-0.25,W,0.0532927520129093,0.9136507904065547,-0.03700733144134105,-0.3635475828649426,-0.06002097143426387,-0.12527909581383992,0.3035266114306787,0.23826848705110268,0.06525812437957604,0.03700733144134105,-3.2966392389031776,1,0.0,0.5
SMALL439,MA-THRESH,-0.12,D,0.10779285067276181,0.8243406435810361,0.0628733903012213,0.023706141659607383,-0.127155940665807,-0.12527909581383992,-0.15086208232541437,-0.1489852374734473,0.0018768448519670689,0.0628733903012213,-2.7666322524609925,1,1.0,0.5
SMALL439,MA-THRESH,-0.12,M,0.09995545822811945,0.8301512449943578,0.05157227390355512,-0.6714070395254401,-0.11750158932397738,-0.12527909581383992,0.5539054502014628,0.5461279437116002,0.007777506489862529,0.05157227390355512,-2.96477107835723,1,0.0,0.5
SMALL439,MA-THRESH,-0.12,Q,0.11481087323649705,0.8254368223289649,-0.202867950876362,-1.249165066400315,-0.1358009659128845,-0.12527909581383992,1.1133641004874306,1.1238859705864752,-0.010521870099044595,0.202867950876362,-1.595199999893436,2,0.0,0.5
SMALL439,MA-THRESH,-0.12,W,0.10850857698435933,0.824889946735317,0.03574982200338361,-0.45317285744344016,-0.1280375952882545,-0.12527909581383992,0.3251352621551856,0.32789376162960027,-0.002758499474414644,0.03574982200338361,-3.3312099887808477,1,0.0,0.5
SMALL439,MA-THRESH,-0.06,D,0.13774721914917873,0.7401784498706349,0.30331202443534266,0.10287298500200048,-0.16405469232799338,-0.12527909581383992,-0.2669276773299939,-0.2281520808158404,0.03877559651415349,0.30331202443534266,-1.1929932197211905,2,1.0,0.5
SMALL439,MA-THRESH,-0.06,M,0.1304996656141879,0.746117759678177,0.1653655032244128,-0.5642451721987518,-0.1551269234699528,-0.12527909581383992,0.409118248728799,0.4389660763849119,-0.029847827656112935,0.1653655032244128,-1.7995970838986555,2,0.0,0.5
SMALL439,MA-THRESH,-0.06,Q,0.14568638522535005,0.746128525096615,-0.1597378940438654,-1.37488585012846,-0.17383441169280442,-0.12527909581383992,1.2010514384356556,1.24960675431462,-0.048555315878964445,0.1597378940438654,-1.8342209692290705,2,0.0,0.5
SMALL439,MA-THRESH,-0.06,W,0.13806131174499298,0.7412091058512861,0.1446411775000822,-0.32091393862923034,-0.16444160165979937,-0.12527909581383992,0.15647233696943097,0.19563484281539043,-0.039162505845959455,0.1446411775000822,-1.9334992414692906,2,0.0,0.5
SMALL439,MA-THRESH,0.0,D,0.16140681260611528,0.601368605748713,0.352131789651855,0.11017269450315226,-0.19319933826112703,-0.12527909581383992,-0.30337203276427926,-0.23545179031699218,0.06792024244728709,0.352131789651855,-1.043749771035094,2,1.0,0.5
SMALL439,MA-THRESH,0.0,M,0.15462477708659428,0.6095659937929929,0.2049497932334443,-0.46397548015664203,-0.1848450094227156,-0.12527909581383992,0.27913047073392644,0.33869638434280214,-0.0595659136088757,0.2049497932334443,-1.5849902408957084,2,0.0,0.5
SMALL439,MA-THRESH,0.0,Q,0.16677337027557107,0.6153785836094388,-0.05182690626417408,-1.2704592958924676,-0.19981003609246178,-0.12527909581383992,1.070649259800006,1.1451802000786278,-0.07453094027862184,0.05182690626417408,-2.9598458386223556,1,0.0,0.5
SMALL439,MA-THRESH,0.0,W,0.1614714720560841,0.6018068222813925,0.20446243581113688,-0.1888618008083709,-0.19327898784508976,-0.12527909581383992,-0.004417187036718867,0.06358270499453098,-0.05916551795781211,0.20446243581113688,-1.587371008337082,2,0.0,0.5
SMALL439,MA-THRESH,0.06,D,0.16001008541823458,0.41503657321471094,0.3169422321655402,0.12323930016526763,-0.1914788049210231,-0.12527909581383992,-0.3147181050862907,-0.24851839597910755,0.06619970910718317,0.3169422321655402,-1.149035754627569,2,1.0,0.5
SMALL439,MA-THRESH,0.06,M,0.15339028431248097,0.4205997960056651,0.18894397304134447,-0.2983977338063992,-0.18332432163600318,-0.12527909581383992,0.11507341217039604,0.1731186379925593,-0.05804522582216326,0.18894397304134447,-1.6663047468038863,2,0.0,0.5
SMALL439,MA-THRESH,0.06,Q,0.15548350910185324,0.4270133222180283,0.07884701284581741,-0.9823461295890512,-0.1859028230568223,-0.12527909581383992,0.796443306532229,0.8570670337752113,-0.06062372724298237,0.07884701284581741,-2.5402458503006318,1,0.0,0.5
SMALL439,MA-THRESH,0.06,W,0.1609607823722867,0.4165661677486952,0.11488156076409073,-0.20583822529207652,-0.19264990391585535,-0.12527909581383992,0.013188321376221168,0.0805591294782366,-0.06737080810201543,0.11488156076409073,-2.163853587736118,2,0.0,0.5
SMALL439,MA-THRESH,0.12,D,0.12961713889845805,0.26473803942194657,0.17472653164660734,-0.04920675505639682,-0.1540397987607606,-0.12527909581383992,-0.10483304370436378,-0.0760723407574431,0.02876070294692068,0.17472653164660734,-1.74453320361583,2,1.0,0.5
SMALL439,MA-THRESH,0.12,M,0.12474528986722885,0.2691651085204896,0.19213899724783712,-0.09055109393625305,-0.148038498894248,-0.12527909581383992,-0.05748740495799495,-0.03472800187758687,0.02275940308040808,0.19213899724783712,-1.6495362248762577,2,0.0,0.5
SMALL439,MA-THRESH,0.12,Q,0.12410797178171973,0.2763643632645247,0.143208016713392,-0.6723791366520127,-0.14725343003908134,-0.12527909581383992,0.5251257066129313,0.5471000408381728,-0.02197433422524142,0.143208016713392,-1.943457043387142,2,0.0,0.5
SMALL439,MA-THRESH,0.12,W,0.13041496352295967,0.26655477358865015,0.061894898022374356,-0.07928787090503153,-0.15502258471776179,-0.12527909581383992,-0.07573471381273025,-0.04599122490880839,0.029743488903921866,0.061894898022374356,-2.782317525590409,1,0.0,0.5
SMALL439,MA-THRESH,0.2,D,0.084260946074413,0.14017877144539745,0.07948321119608526,-0.03346663745589229,-0.09816858596339202,-0.12527909581383992,-0.06470194850749973,-0.09181245835794763,-0.027110509850447898,0.07948321119608526,-2.5322094595469267,1,1.0,0.5
SMALL439,MA-THRESH,0.2,M,0.0816124425625843,0.14211148751010347,-0.12041821561570298,-0.030345379321493837,-0.09490607440564258,-0.12527909581383992,-0.06456069508414874,-0.09493371649234608,-0.030373021408197337,0.12041821561570298,-2.1167844650617433,2,0.0,0.5
SMALL439,MA-THRESH,0.2,Q,0.08402615630524794,0.1462686278813167,-0.06716195557998628,-0.4090150691006489,-0.0978793643965256,-0.12527909581383992,0.3111357047041233,0.283735973286809,0.027399731417314277,0.06716195557998628,-2.7006483289717944,1,0.0,0.5
SMALL439,MA-THRESH,0.2,W,0.08405009960936334,0.1407889264883432,0.12742879675997631,-0.031521172211459,-0.09790885852634582,-0.12527909581383992,-0.06638768631488681,-0.09375792360238092,-0.027370237287494104,0.12742879675997631,-2.060197527163226,2,0.0,0.5
