scaler,n,arm,CAGR,Sharpe,MaxDD,dCAGR,dMaxDD,rate,dSharpe,TO,m_H1,m_H2,m_OOS,m_DD,m_CAGR,p4b,f4b,p4a
True,40,v1gate-rw,0.06378064815176998,0.5519277497174674,-0.2849467136012973,1.0279022817509142,7.404828649087991,0.1388151340784253,-0.05494510984387502,19.012179385793445,-0.17802101079524002,-0.4362330596539878,-0.37469031937213104,-0.08264330190090774,-0.0351283401830569,False,"H1,H2,OOS,DD,CAGR",False
False,5,control,0.18715473299863095,0.6902746640820488,-0.39834502558762874,0.0,0.0,,0.0,21.524676231134976,-0.07814756542765389,-0.22923518977832824,-0.10786666063415007,-0.19604161388723917,0.08824574466380407,False,"H1,H2,OOS,DD",False
False,5,g200-dg,0.1844600352142547,0.6832590158883429,-0.3983450255876302,0.26946977843762543,-1.4432899320127035e-13,,-0.007015648193705926,21.52366816872202,-0.07814756542765389,-0.24120201101098993,-0.11800849121237955,-0.19604161388724062,0.08555104687942781,False,"H1,H2,OOS,DD",False
False,5,g200-rw,0.18181429989771702,0.6761895365703603,-0.39834502558763074,0.5340433100913922,-1.9984014443252818e-13,,-0.014085127511688555,21.541563812279644,-0.07814756542765389,-0.2531317385392008,-0.1282253638463262,-0.19604161388724117,0.08290531156289015,False,"H1,H2,OOS,DD",False
False,5,v1gate-rw,0.048954978436444696,0.31718868024465935,-0.40198651084075554,13.819975456218625,-0.3641485253126797,,-0.3730859838373895,29.96415656188069,-0.4479411839123504,-0.6458578846038449,-0.46388623252718475,-0.19968309914036597,-0.04995400989838218,False,"H1,H2,OOS,DD,CAGR",False
False,10,control,0.15730924395867496,0.7104894775349697,-0.35241599900169684,0.0,0.0,,0.0,18.939951149541074,-0.0051519532656282285,-0.24368075074776707,-0.1587453144245179,-0.15011258730130728,0.05840025562384808,False,"H1,H2,OOS,DD",False
False,10,g200-dg,0.1529116078698114,0.6961444048787644,-0.3524159990016973,0.43976360888635657,-4.440892098500626e-14,,-0.014345072656205327,18.960832429451564,-0.0051519532656282285,-0.26884730870987295,-0.17987341329617046,-0.15011258730130772,0.05400261953498452,False,"H1,H2,OOS,DD",False
False,10,g200-rw,0.15439048561469937,0.7001916071271208,-0.3524159990016974,0.29187583439755915,-5.551115123125783e-14,,-0.010297870407848908,19.029200362314047,-0.0051519532656282285,-0.26112848438959035,-0.17374173577044805,-0.15011258730130783,0.05548149727987249,False,"H1,H2,OOS,DD",False
False,10,v1gate-rw,0.07824062335005033,0.48215483801117803,-0.2914429964403319,7.906862060862463,6.097300256136496,1.29678082572771,-0.22833463952379168,24.094799795613692,-0.3477196158315673,-0.4242588866359352,-0.330115217513847,-0.08913958473994232,-0.020668364984776547,False,"H1,H2,OOS,DD,CAGR",False
False,20,control,0.146625770635207,0.7674534724329153,-0.30849894580592396,0.0,0.0,,0.0,16.26245787411665,-0.020577560508399317,-0.13614022262640846,-0.0729051120489197,-0.1061955341055344,0.04771678230038011,False,"H1,H2,OOS,DD",True
False,20,g200-dg,0.14225523565226839,0.755168586124032,-0.2811999593691218,0.4370534982938601,2.7298986436802175,0.16009880048317898,-0.012284886308883247,16.277773290528927,-0.027490548727982622,-0.15505823902322224,-0.08721751859714522,-0.07889654766873222,0.04334624731744151,False,"H1,H2,OOS,DD",True
False,20,g200-rw,0.14191496948698212,0.7487432843154089,-0.30792765723322235,0.47108011482248635,0.05712885727016115,,-0.018710188117506354,16.339214119950935,-0.030362867143827188,-0.16171123590949987,-0.09455795143163126,-0.10562424553283278,0.043005981152155245,False,"H1,H2,OOS,DD",True
False,20,v1gate-rw,0.06728364197526449,0.47231794831498813,-0.27431689686219674,7.93421286599425,3.418204894372723,2.3211636256960726,-0.29513552411792715,20.212374373955925,-0.28619827029552236,-0.49343337570840673,-0.3809862616582944,-0.07201348516180717,-0.03162534635956239,False,"H1,H2,OOS,DD,CAGR",False
False,40,control,0.10059728561980452,0.6248707036219376,-0.3197178909859474,0.0,0.0,,0.0,14.038501283006251,-0.14261133073444499,-0.3000076924745414,-0.24967758595992273,-0.11741447928555782,0.001688297284977644,False,"H1,H2,OOS,DD",True
False,40,g200-dg,0.09384430765644924,0.6020702711349102,-0.27041611520904774,0.6752977963355278,4.930177577689965,0.1369723069187984,-0.022800432487027456,13.990998569938375,-0.15479483405082106,-0.33528156241156404,-0.27674710931949764,-0.06811270350865817,-0.005064680678377634,False,"H1,H2,OOS,DD,CAGR",False
False,40,g200-rw,0.09487165384527141,0.603426117923029,-0.2827430104194706,0.5725631774533113,3.6974880566476798,0.1548519342540959,-0.021444585698908614,14.087278177100485,-0.1496267189106354,-0.3363179977532622,-0.28113892977190513,-0.08043959871908102,-0.004037334489555469,False,"H1,H2,OOS,DD,CAGR",False
False,40,v1gate-rw,0.0524457999019321,0.4198759254085977,-0.24081855969781096,4.815148571787242,7.889933128813642,0.6102901625620324,-0.20499477821333995,17.058411063871844,-0.4579686793624542,-0.44567162108622066,-0.40619612851205683,-0.038515147997421395,-0.04646318843289478,False,"H1,H2,OOS,DD,CAGR",False
