panel,book,family,dial,gross,real_gross,turnover,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,OOS_S,OOS_CAGR,OOS_MaxDD,spy_CAGR,spy_S,spy_DD,spy_H1,spy_H2,spy_OOS_S,spy_OOS_CAGR,spy_OOS_DD,v2_CAGR,v2_S,v2_DD,v2_H1,v2_H2,v2_OOS_S,v2_OOS_CAGR,v2_OOS_DD,DD_ratio,CAGR_ratio,Calmar_ratio,leg_H1,leg_H2,leg_OOS,leg_DD,leg_CAGR,n_fail,fails,sole
U56,BAND0.08,BAND,0.08,0.75,0.4977246098185128,1.113161537679368,0.0838712531762067,1.1534435252759003,-0.14103194783095196,1.2493229275248763,1.0746150097537688,1.1270962153462296,1.174954979098732,0.08873330400923618,-0.14103194783095185,0.15111316477020176,0.8834737236154954,-0.3371725677562024,0.9595433758547895,0.8210748074939859,0.872122672456382,0.15237187725667578,-0.33717256775620263,0.08473605232348302,1.207001132005559,-0.11686570684742059,1.240187834481115,1.1807056442784338,1.2834779596459553,0.09304248036450669,-0.11686570684742059,0.41827823885401966,0.5550228089243578,1.3269225060452223,True,True,True,True,False,1,CAGR,CAGR
U56,BAND0.08,BAND,0.08,1.0,0.6636328130913505,1.466633986895623,0.11213145163556071,1.1530025256217609,-0.18578485191163996,1.249735598975182,1.073638589975659,1.1274439569470482,1.1739426890676983,0.11869010740225105,-0.18578485191164062,0.15111316477020176,0.8834737236154954,-0.3371725677562024,0.9595433758547895,0.8210748074939859,0.872122672456382,0.15237187725667578,-0.33717256775620263,0.08473605232348302,1.207001132005559,-0.11686570684742059,1.240187834481115,1.1807056442784338,1.2834779596459553,0.09304248036450669,-0.11686570684742059,0.55100820671145,0.7420362865543803,1.3466882661930428,True,True,True,True,True,0,PASS,
U56,TOPN10,TOPN,10.0,0.25,0.24571583514099782,4.6503980987844455,0.043777500419266646,0.9364912630481933,-0.0604133196084784,0.9336176289188447,0.9446352976662202,0.8693983298877255,0.9882513854197055,0.04900824710421592,-0.06041331960847918,0.15111316477020176,0.8834737236154954,-0.3371725677562024,0.9595433758547895,0.8210748074939859,0.872122672456382,0.15237187725667578,-0.33717256775620263,0.08473605232348302,1.207001132005559,-0.11686570684742059,1.240187834481115,1.1807056442784338,1.2834779596459553,0.09304248036450669,-0.11686570684742059,0.17917625983191235,0.28970010975442956,1.6168442740472488,False,True,True,True,False,2,"H1,CAGR",
U56,TOPN10,TOPN,10.0,0.5,0.49143167028199564,9.250264206892034,0.08730449124006645,0.9385149612929512,-0.118872633539434,0.9355574788894003,0.9467413785092356,0.8711526807706811,0.9904764448697809,0.09797063789823968,-0.118872633539434,0.15111316477020176,0.8834737236154954,-0.3371725677562024,0.9595433758547895,0.8210748074939859,0.872122672456382,0.15237187725667578,-0.33717256775620263,0.08473605232348302,1.207001132005559,-0.11686570684742059,1.240187834481115,1.1807056442784338,1.2834779596459553,0.09304248036450669,-0.11686570684742059,0.35255725081818223,0.577742457930986,1.6387195458048724,False,True,True,True,False,2,"H1,CAGR",
U56,TOPN10,TOPN,10.0,0.75,0.7371475054229935,13.830013707553576,0.13036044174301886,0.940311104679786,-0.17538173356699627,0.9372548744185719,0.9486361036035474,0.8726648233766293,0.9924838792431591,0.14663166237823777,-0.17538173356699627,0.15111316477020176,0.8834737236154954,-0.3371725677562024,0.9595433758547895,0.8210748074939859,0.872122672456382,0.15237187725667578,-0.33717256775620263,0.08473605232348302,1.207001132005559,-0.11686570684742059,1.240187834481115,1.1807056442784338,1.2834779596459553,0.09304248036450669,-0.11686570684742059,0.5201542187554493,0.8626676698966524,1.6584844240247065,False,True,True,True,True,1,H1,H1
U56,TOPN10,TOPN,10.0,1.0,0.9828633405639913,18.428347719399756,0.17270289015679574,0.9418395206449969,-0.2299525071637899,0.9386683065619809,0.9502804894386906,0.8738958457406868,0.9942324477003546,0.19470832314599584,-0.2299525071637899,0.15111316477020176,0.8834737236154954,-0.3371725677562024,0.9595433758547895,0.8210748074939859,0.872122672456382,0.15237187725667578,-0.33717256775620263,0.08473605232348302,1.207001132005559,-0.11686570684742059,1.240187834481115,1.1807056442784338,1.2834779596459553,0.09304248036450669,-0.11686570684742059,0.6820024199894591,1.1428712410293673,1.6757583368209037,False,True,True,False,True,2,"H1,DD",
U56,TOPN20,TOPN,20.0,0.25,0.23886930585683303,3.1869158926169807,0.04214069743092774,1.0944090489617,-0.06261061634174614,1.103234009078848,1.0927374056261057,1.0045206021697681,1.1633841400474039,0.04715408359184603,-0.06261061634174658,0.15111316477020176,0.8834737236154954,-0.3371725677562024,0.9595433758547895,0.8210748074939859,0.872122672456382,0.15237187725667578,-0.33717256775620263,0.08473605232348302,1.207001132005559,-0.11686570684742059,1.240187834481115,1.1807056442784338,1.2834779596459553,0.09304248036450669,-0.11686570684742059,0.18569309110288493,0.27886847247896124,1.5017708565390386,True,True,True,True,False,1,CAGR,CAGR
U56,TOPN20,TOPN,20.0,0.5,0.47773861171366605,6.332875011882091,0.08455231342871783,1.095075069488364,-0.12310414065505748,1.1037448560663887,1.0935753803823383,1.004958512699046,1.164215190785621,0.094879875960167,-0.12310414065505759,0.15111316477020176,0.8834737236154954,-0.3371725677562024,0.9595433758547895,0.8210748074939859,0.872122672456382,0.15237187725667578,-0.33717256775620263,0.08473605232348302,1.207001132005559,-0.11686570684742059,1.240187834481115,1.1807056442784338,1.2834779596459553,0.09304248036450669,-0.11686570684742059,0.3651072252831367,0.5595297640499872,1.5325080559993791,True,True,True,True,False,1,CAGR,CAGR
U56,TOPN20,TOPN,20.0,0.75,0.7166079175704988,9.461276523159507,0.1270980510263504,1.0955183369817467,-0.18149196731676864,1.1040252331762024,1.094202367275779,1.0051745025940622,1.164821251625664,0.14302774691733955,-0.18149196731676853,0.15111316477020176,0.8834737236154954,-0.3371725677562024,0.9595433758547895,0.8210748074939859,0.872122672456382,0.15237187725667578,-0.33717256775620263,0.08473605232348302,1.207001132005559,-0.11686570684742059,1.240187834481115,1.1807056442784338,1.2834779596459553,0.09304248036450669,-0.11686570684742059,0.5382761964431195,0.8410786129694842,1.562540975297172,True,True,True,True,True,0,PASS,
U56,TOPN20,TOPN,20.0,1.0,0.9554772234273321,12.606852145175248,0.16961723828372488,1.0956675645917198,-0.23779026014740512,1.1040003029472623,1.094550374554933,1.0050897862003791,1.1651362276866097,0.19142085211310644,-0.23779026014740523,0.15111316477020176,0.8834737236154954,-0.3371725677562024,0.9595433758547895,0.8210748074939859,0.872122672456382,0.15237187725667578,-0.33717256775620263,0.08473605232348302,1.207001132005559,-0.11686570684742059,1.240187834481115,1.1807056442784338,1.2834779596459553,0.09304248036450669,-0.11686570684742059,0.7052479438936529,1.122451763495671,1.5915704160704793,True,True,True,False,True,1,DD,DD
U56,TOPN50,TOPN,50.0,0.25,0.18266268980477232,1.1853498046932505,0.025871026141236708,1.1246622184129507,-0.04005683158200268,1.0981692057430037,1.1515034199106335,0.9585544821765415,1.2538294330550532,0.02976161736365701,-0.040056831582003016,0.15111316477020176,0.8834737236154954,-0.3371725677562024,0.9595433758547895,0.8210748074939859,0.872122672456382,0.15237187725667578,-0.33717256775620263,0.08473605232348302,1.207001132005559,-0.11686570684742059,1.240187834481115,1.1807056442784338,1.2834779596459553,0.09304248036450669,-0.11686570684742059,0.11880216664294696,0.1712029933366749,1.44107635554506,True,True,True,True,False,1,CAGR,CAGR
U56,TOPN50,TOPN,50.0,0.5,0.36532537960954464,2.355479988794467,0.051876194780906326,1.1247405820570198,-0.07925506836029206,1.098886995741502,1.1510204052986468,0.9592556842462633,1.2534048428643738,0.05981924732590893,-0.07925506836029206,0.15111316477020176,0.8834737236154954,-0.3371725677562024,0.9595433758547895,0.8210748074939859,0.872122672456382,0.15237187725667578,-0.33717256775620263,0.08473605232348302,1.207001132005559,-0.11686570684742059,1.240187834481115,1.1807056442784338,1.2834779596459553,0.09304248036450669,-0.11686570684742059,0.23505787818894744,0.34329368231943663,1.4604644820433783,True,True,True,True,False,1,CAGR,CAGR
U56,TOPN50,TOPN,50.0,0.75,0.5479880694143171,3.518270094195808,0.07798256145972915,1.1246939124656954,-0.11759896897361033,1.0994987784203722,1.1503960952334462,0.959854807222047,1.2528358656463405,0.09013641064611799,-0.11759896897361066,0.15111316477020176,0.8834737236154954,-0.3371725677562024,0.9595433758547895,0.8210748074939859,0.872122672456382,0.15237187725667578,-0.33717256775620263,0.08473605232348302,1.207001132005559,-0.11686570684742059,1.240187834481115,1.1807056442784338,1.2834779596459553,0.09304248036450669,-0.11686570684742059,0.3487797650805388,0.5160540551070945,1.4795986085601307,True,True,True,True,False,1,CAGR,CAGR
U56,TOPN50,TOPN,50.0,1.0,0.7306507592190893,4.682998856505151,0.10415371282259644,1.1245064455736176,-0.1550918495543232,1.0999852515073612,1.149617922779346,0.9603341751612279,1.2521081841824289,0.12067241769983816,-0.1550918495543233,0.15111316477020176,0.8834737236154954,-0.3371725677562024,0.9595433758547895,0.8210748074939859,0.872122672456382,0.15237187725667578,-0.33717256775620263,0.08473605232348302,1.207001132005559,-0.11686570684742059,1.240187834481115,1.1807056442784338,1.2834779596459553,0.09304248036450669,-0.11686570684742059,0.4599776624368346,0.6892431442421533,1.4984274249117524,True,True,True,True,False,1,CAGR,CAGR
U56,EWALL,EWALL,,0.25,0.25,2.7822313437715707,0.034587594263041366,1.048965994673424,-0.05423195644373924,1.0796953524904391,1.0242055547272004,0.9733691519439313,1.1087973201505148,0.03737779516641848,-0.05423195644373913,0.15111316477020176,0.8834737236154954,-0.3371725677562024,0.9595433758547895,0.8210748074939859,0.872122672456382,0.15237187725667578,-0.33717256775620263,0.08473605232348302,1.207001132005559,-0.11686570684742059,1.240187834481115,1.1807056442784338,1.2834779596459553,0.09304248036450669,-0.11686570684742059,0.1608433236566044,0.22888538080476856,1.4230331455561804,True,True,True,True,False,1,CAGR,CAGR
U56,EWALL,EWALL,,0.5,0.5,5.51568247412023,0.06927957798045559,1.0492463545315025,-0.10704780721365148,1.0801054142299913,1.024420556404729,0.973794017265526,1.10894291360205,0.0750181810275723,-0.10704780721365181,0.15111316477020176,0.8834737236154954,-0.3371725677562024,0.9595433758547895,0.8210748074939859,0.872122672456382,0.15237187725667578,-0.33717256775620263,0.08473605232348302,1.207001132005559,-0.11686570684742059,1.240187834481115,1.1807056442784338,1.2834779596459553,0.09304248036450669,-0.11686570684742059,0.31748670399263906,0.45846156478695455,1.4440339044799304,True,True,True,True,False,1,CAGR,CAGR
U56,EWALL,EWALL,,0.75,0.75,8.204750258201507,0.10399909770337046,1.0494591387986694,-0.15844269477458928,1.0804527630260452,1.0245694195894237,0.974160036172456,1.1090118579135835,0.11284081905649712,-0.1584426947745894,0.15111316477020176,0.8834737236154954,-0.3371725677562024,0.9595433758547895,0.8210748074939859,0.872122672456382,0.15237187725667578,-0.33717256775620263,0.08473605232348302,1.207001132005559,-0.11686570684742059,1.240187834481115,1.1807056442784338,1.2834779596459553,0.09304248036450669,-0.11686570684742059,0.46991573433445394,0.6882199698584978,1.4645603872643893,True,True,True,True,False,1,CAGR,CAGR
U56,EWALL,EWALL,,1.0,1.0,10.854076906993074,0.13866477270678512,1.0496021635649186,-0.2084118345655004,1.0807363989320709,1.024649649145946,0.9744659760565324,1.1090010214839088,0.15075961248220904,-0.20841183456550016,0.15111316477020176,0.8834737236154954,-0.3371725677562024,0.9595433758547895,0.8210748074939859,0.872122672456382,0.15237187725667578,-0.33717256775620263,0.08473605232348302,1.207001132005559,-0.11686570684742059,1.240187834481115,1.1807056442784338,1.2834779596459553,0.09304248036450669,-0.11686570684742059,0.6181162244379135,0.9176220544229423,1.484546138968259,True,True,True,False,True,1,DD,DD
U56,SPYG,CONTROL,,0.25,0.25,0.16398698800651632,0.038412755756200845,0.8772150602754009,-0.09366947838387141,0.9499287503001177,0.81712327313903,0.8887025877352264,0.8685780190592124,0.0388953493355908,-0.09366947838387185,0.15111316477020176,0.8834737236154954,-0.3371725677562024,0.9595433758547895,0.8210748074939859,0.872122672456382,0.15237187725667578,-0.33717256775620263,0.08473605232348302,1.207001132005559,-0.11686570684742059,1.240187834481115,1.1807056442784338,1.2834779596459553,0.09304248036450669,-0.11686570684742059,0.2778087167862378,0.25419860549287837,0.9150130652252846,False,False,False,True,False,4,"H1,H2,OOS,CAGR",
U56,SPYG,CONTROL,,0.5,0.5,0.21853548832462966,0.07650079622138639,0.8793433138082759,-0.18089758529904798,0.95312225012019,0.8184991655477409,0.8919942673682908,0.8698391318935123,0.07736867462122943,-0.18089758529904798,0.15111316477020176,0.8834737236154954,-0.3371725677562024,0.9595433758547895,0.8210748074939859,0.872122672456382,0.15237187725667578,-0.33717256775620263,0.08473605232348302,1.207001132005559,-0.11686570684742059,1.240187834481115,1.1807056442784338,1.2834779596459553,0.09304248036450669,-0.11686570684742059,0.5365133542828687,0.5062483889985454,0.9435895396773917,False,False,False,True,False,4,"H1,H2,OOS,CAGR",
U56,SPYG,CONTROL,,0.75,0.75,0.16385199152255403,0.11411830457838779,0.8814285702875648,-0.26197169067497583,0.9563263496400162,0.8198137952940442,0.8953047010751712,0.8710189543919484,0.11525269263649474,-0.26197169067497583,0.15111316477020176,0.8834737236154954,-0.3371725677562024,0.9595433758547895,0.8210748074939859,0.872122672456382,0.15237187725667578,-0.33717256775620263,0.08473605232348302,1.207001132005559,-0.11686570684742059,1.240187834481115,1.1807056442784338,1.2834779596459553,0.09304248036450669,-0.11686570684742059,0.7769662058165964,0.7551843993997998,0.971965567802394,False,False,False,False,True,4,"H1,H2,OOS,DD",
U56,SPYG,CONTROL,,1.0,1.0,0.0,0.15111316477020176,0.8834737236154954,-0.3371725677562024,0.9595433758547895,0.8210748074939859,0.8986364369154567,0.872122672456382,0.15237187725667578,-0.33717256775620263,0.15111316477020176,0.8834737236154954,-0.3371725677562024,0.9595433758547895,0.8210748074939859,0.872122672456382,0.15237187725667578,-0.33717256775620263,0.08473605232348302,1.207001132005559,-0.11686570684742059,1.240187834481115,1.1807056442784338,1.2834779596459553,0.09304248036450669,-0.11686570684742059,1.0,1.0,1.0,False,False,False,False,True,4,"H1,H2,OOS,DD",
B136,BAND0.00,BAND,0.0,0.25,0.1757564606017793,1.1152469252363413,0.02564506588303561,1.0953400060053782,-0.042783235691717714,1.1993385061982391,0.9924663970109083,1.0575388670399648,1.1281283947232168,0.02591543703303456,-0.04278323569171816,0.15228333786002324,0.8890499106949826,-0.3371595330739301,0.9566383979356751,0.8340326918358352,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.07972615690452489,1.1078354115939664,-0.1208992906652786,1.2313198938549885,0.9861253635669639,1.1206256094912124,0.07923708287380316,-0.12089929066527849,0.1268931514457178,0.16840362342601267,1.3271293328864338,True,True,True,True,False,1,CAGR,CAGR
B136,BAND0.00,BAND,0.0,0.5,0.3515129212035586,2.2143053865747473,0.05140229913457928,1.095347604639815,-0.08461645095720682,1.2004771369701501,0.9914540457986833,1.0586796499751636,1.1271183455068787,0.05194914191501332,-0.08461645095720649,0.15228333786002324,0.8890499106949826,-0.3371595330739301,0.9566383979356751,0.8340326918358352,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.07972615690452489,1.1078354115939664,-0.1208992906652786,1.2313198938549885,0.9861253635669639,1.1206256094912124,0.07923708287380316,-0.12089929066527849,0.25096858506638364,0.33754381705126246,1.3449644184031193,True,True,True,True,False,1,CAGR,CAGR
B136,BAND0.00,BAND,0.0,0.75,0.5272693818053373,3.3044535004726567,0.07723795450652737,1.0952404238951354,-0.12550179788332527,1.2015036264401984,0.9903302180674028,1.0597110451046534,1.125989170754508,0.07806616364674479,-0.12550179788332538,0.15228333786002324,0.8890499106949826,-0.3371595330739301,0.9566383979356751,0.8340326918358352,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.07972615690452489,1.1078354115939664,-0.1208992906652786,1.2313198938549885,0.9861253635669639,1.1206256094912124,0.07923708287380316,-0.12089929066527849,0.3722326838547557,0.5071989857322634,1.3625858441011356,True,True,True,True,False,1,CAGR,CAGR
B136,BAND0.00,BAND,0.0,1.0,0.7030258424071172,4.39444943055014,0.10311474312183222,1.0950022518263767,-0.16544187175973457,1.2024015393850582,0.9890792654183429,1.0606164340353716,1.1247250730064051,0.10422789334655058,-0.1654418717597348,0.15228333786002324,0.8890499106949826,-0.3371595330739301,0.9566383979356751,0.8340326918358352,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.07972615690452489,1.1078354115939664,-0.1208992906652786,1.2313198938549885,0.9861253635669639,1.1206256094912124,0.07923708287380316,-0.12089929066527849,0.49069314532315944,0.6771242643539498,1.379934223266989,True,True,True,True,False,1,CAGR,CAGR
B136,BAND0.03,BAND,0.03,0.25,0.17580926498074553,0.6836628181864325,0.026449565739942837,1.1076287740265334,-0.04108971358973035,1.2288771818689048,0.9879003078954455,1.0907002574796265,1.122399940921778,0.026302422798039515,-0.04108971358973046,0.15228333786002324,0.8890499106949826,-0.3371595330739301,0.9566383979356751,0.8340326918358352,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.07972615690452489,1.1078354115939664,-0.1208992906652786,1.2313198938549885,0.9861253635669639,1.1206256094912124,0.07923708287380316,-0.12089929066527849,0.12187024111437617,0.17368653794714506,1.4251759605869565,True,True,True,True,False,1,CAGR,CAGR
B136,BAND0.03,BAND,0.03,0.5,0.35161852996149107,1.3488676926261973,0.05303658015332191,1.1077919342141802,-0.08139085248410471,1.2301562146595695,0.9870715408760254,1.0919811757869624,1.1215753740723617,0.052726860618851346,-0.08139085248410494,0.15228333786002324,0.8890499106949826,-0.3371595330739301,0.9566383979356751,0.8340326918358352,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.07972615690452489,1.1078354115939664,-0.1208992906652786,1.2313198938549885,0.9861253635669639,1.1206256094912124,0.07923708287380316,-0.12089929066527849,0.2414016051750133,0.34827566100548973,1.4427230537800027,True,True,True,True,False,1,CAGR,CAGR
B136,BAND0.03,BAND,0.03,0.75,0.5274277949422361,2.0032269369859375,0.07972615690452489,1.1078354115939664,-0.1208992906652786,1.2313198938549885,0.9861253635669639,1.0931496329549881,1.1206256094912124,0.07923708287380316,-0.12089929066527849,0.15228333786002324,0.8890499106949826,-0.3371595330739301,0.9566383979356751,0.8340326918358352,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.07972615690452489,1.1078354115939664,-0.1208992906652786,1.2313198938549885,0.9861253635669639,1.1206256094912124,0.07923708287380316,-0.12089929066527849,0.35858185459869113,0.5235382808446718,1.4600244661866468,True,True,True,True,False,1,CAGR,CAGR
B136,BAND0.03,BAND,0.03,1.0,0.7032370599229821,2.6560736347776595,0.10647945073851983,1.10774133137637,-0.1596116830934956,1.232349897538129,0.9850447495599715,1.0941871137988448,1.1195334121852174,0.10579288013150756,-0.15961168309349594,0.15228333786002324,0.8890499106949826,-0.3371595330739301,0.9566383979356751,0.8340326918358352,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.07972615690452489,1.1078354115939664,-0.1208992906652786,1.2313198938549885,0.9861253635669639,1.1206256094912124,0.07923708287380316,-0.12089929066527849,0.47340106814804794,0.6992193120720422,1.477012535707616,True,True,True,True,False,1,CAGR,CAGR
B136,BAND0.08,BAND,0.08,0.25,0.17496642517481298,0.42590092940604546,0.02823227596614175,1.1275960115402037,-0.05011964181999129,1.2717647052905288,0.9880647610927158,1.1409618479325905,1.116218637742818,0.027604023227976837,-0.05011964181999129,0.15228333786002324,0.8890499106949826,-0.3371595330739301,0.9566383979356751,0.8340326918358352,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.07972615690452489,1.1078354115939664,-0.1208992906652786,1.2313198938549885,0.9861253635669639,1.1206256094912124,0.07923708287380316,-0.12089929066527849,0.1486526018204011,0.1853930729578076,1.2471565965713505,True,True,True,True,False,1,CAGR,CAGR
B136,BAND0.08,BAND,0.08,0.5,0.34993285034962596,0.8308147877455673,0.05665508131886843,1.127590652221819,-0.09900482332068383,1.2730056044706386,0.9870865515026662,1.142210620671699,1.1151492349320844,0.05535825484661672,-0.09900482332068361,0.15228333786002324,0.8890499106949826,-0.3371595330739301,0.9566383979356751,0.8340326918358352,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.07972615690452489,1.1078354115939664,-0.1208992906652786,1.2313198938549885,0.9861253635669639,1.1206256094912124,0.07923708287380316,-0.12089929066527849,0.2936438498951614,0.3720372964962523,1.2669677796047132,True,True,True,True,False,1,CAGR,CAGR
